cluster,sl_atr,n_trades,size_fraction,mono_pre_peak_centroid,local_peaks_centroid,fwd_mfe_h240_p25,fwd_mfe_h240_p50,fwd_mfe_h240_p75,fwd_mfe_h240_p95,frac_reach_1R,frac_reach_2R,frac_wrong_way_pre_peak,frac_wrong_way_all_time,cap_binding_rate,final_r_mean,final_r_t_stat,final_r_p25,final_r_p50,final_r_p75,shape_tag,shape_dip_p,shape_p95_over_p50,local_peaks_status,composite
c2,0.5,112,0.1330166270783848,0.6940476190476189,0.7678571428571429,0.6612257670658619,1.1584649166184264,2.064575019954586,4.240231463685519,0.5714285714285714,0.2767857142857143,0.39285714285714285,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,heavy_right_tail,0.9905299146554307,3.6602156896238234,PASS,
c2,1.0,112,0.1330166270783848,0.7715277777777778,1.2232142857142858,0.46130542951268566,0.7838263225809847,1.098877128891875,2.371356338625807,0.3482142857142857,0.07142857142857142,0.14285714285714285,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,heavy_right_tail,0.8497929271468585,3.0253594071929104,PASS,
c2,1.5,112,0.1330166270783848,0.8474206349206349,1.4196428571428572,0.3402069378272634,0.5782673157001603,0.7838584267872195,1.5809042257505377,0.1875,0.026785714285714284,0.05357142857142857,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,unclassified,0.9727568548829381,2.733864050117366,PASS,
c2,2.0,112,0.1330166270783848,0.8920634920634921,1.5178571428571428,0.28060180225088915,0.4403710236461723,0.5878938200904147,1.1856781693129035,0.07142857142857142,0.0,0.03571428571428571,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,unclassified,0.8861623533844917,2.692452740182033,PASS,
c2,3.0,112,0.1330166270783848,0.8920634920634921,1.5178571428571428,0.18706786816725945,0.29358068243078156,0.39192921339360975,0.7904521128752688,0.026785714285714284,0.0,0.0,0.13392857142857142,0.8660714285714286,-0.6326735638923484,-26.067780382284962,-0.7351890037201225,-0.6473904396468857,-0.5419112464068216,unclassified,0.8861623533844917,2.6924527401820324,PASS,
c2,4.0,112,0.1330166270783848,0.8920634920634921,1.5178571428571428,0.14030090112544458,0.22018551182308616,0.29394691004520734,0.5928390846564517,0.0,0.0,0.0,0.017857142857142856,0.9821428571428571,-0.4768128555445692,-24.735628656428155,-0.5455734016006317,-0.485062052608923,-0.4064334348051163,unclassified,0.8861623533844917,2.692452740182033,PASS,
