cluster,sl_atr,n_trades,size_fraction,mono_pre_peak_centroid,local_peaks_centroid,fwd_mfe_h240_p25,fwd_mfe_h240_p50,fwd_mfe_h240_p75,fwd_mfe_h240_p95,frac_reach_1R,frac_reach_2R,frac_wrong_way_pre_peak,frac_wrong_way_all_time,cap_binding_rate,final_r_mean,final_r_t_stat,final_r_p25,final_r_p50,final_r_p75,shape_tag,shape_dip_p,shape_p95_over_p50,local_peaks_status,composite
agg_peak_and_collapse,0.5,305,0.36223277909738716,0.32699453551912566,0.3737704918032787,0.2733016818678924,0.6894550674527464,1.3525673516987295,3.3861565255372414,0.3639344262295082,0.16065573770491803,0.6262295081967213,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,heavy_right_tail,0.9912369110528579,4.9113520015853975,PASS,
agg_peak_and_collapse,1.0,305,0.36223277909738716,0.35216757741347904,0.6032786885245902,0.1657584134616022,0.4160130463602216,0.8157858764614158,1.7676547198222718,0.19344262295081968,0.036065573770491806,0.30491803278688523,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,heavy_right_tail,0.9888234865706838,4.249036743649806,PASS,
agg_peak_and_collapse,1.5,305,0.36223277909738716,0.3800364298724955,0.7180327868852459,0.12785355132055654,0.30580696754327463,0.5979614294877824,1.1975942343594392,0.10491803278688525,0.013114754098360656,0.10819672131147541,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,heavy_right_tail,0.9048877294774857,3.9161770707201695,PASS,
agg_peak_and_collapse,2.0,305,0.36223277909738716,0.39642987249544626,0.760655737704918,0.1082119334329515,0.2390806865408968,0.4510848272655944,0.8981956757695795,0.036065573770491806,0.0,0.05245901639344262,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,heavy_right_tail,0.783761245468633,3.7568725804036682,PASS,
agg_peak_and_collapse,3.0,305,0.36223277909738716,0.39642987249544626,0.760655737704918,0.072141288955301,0.15938712436059785,0.30072321817706293,0.5987971171797196,0.013114754098360656,0.0,0.003278688524590164,0.12459016393442623,0.8754098360655738,-0.6493782020213769,-50.56624003269779,-0.7743245159282474,-0.6483761693775429,-0.5394173077433698,heavy_right_tail,0.7837612454686328,3.7568725804036682,PASS,
agg_peak_and_collapse,4.0,305,0.36223277909738716,0.39642987249544626,0.760655737704918,0.05410596671647575,0.1195403432704484,0.2255424136327972,0.44909783788478974,0.0,0.0,0.003278688524590164,0.019672131147540985,0.980327868852459,-0.4857435603535201,-47.826942499857594,-0.571749846760294,-0.4855541487021521,-0.40344255105029725,heavy_right_tail,0.783761245468633,3.7568725804036682,PASS,
