sl_mult_atr,lot_multiplier_vs_3p5,mean_R,win_rate_pct,pct_winners_stopped_before_peak,worst_fold_trailing_dd_pct,total_R
1.0,3.5,-0.06271021669743063,42.80521054225992,48.61995753715499,22.451634738800387,-207.00642531821848
1.5,2.3333333333333335,-0.036192844292763676,46.803998788245984,35.663430420711975,19.98875996834599,-119.4725790104129
2.0,1.75,-0.01688602624898652,47.71281429869737,26.412698412698415,18.383667444214513,-55.74077264790451
2.5,1.4,-0.004076838392218021,48.6822175098455,18.79278158058494,13.34863111892124,-13.457643532711689
3.0,1.1666666666666667,0.008460393954894712,49.19721296576795,12.869458128078817,15.125605963539604,27.92776044510744
3.5,1.0,0.001314826469481505,49.62132687064526,8.547008547008547,19.76531379623489,4.340242175758448
4.0,0.875,0.013234109795347159,50.166616176916094,5.736714975845411,18.826077248285213,43.685796434440974
