fold,date,n_trades,equity_start_of_day,intraday_peak,intraday_trough,intraday_running_peak_to_trough_dd_pct,day_start_to_low_dd_pct,day_dd_pct,net_day_pnl_dollars,trade_ids_in_day
7,2025-09-04,1,10511.49464,10544.76125,10511.49464,0,0,0,33.26661784,2023
7,2025-07-07,1,10245.64968,10290.18134,10245.64968,0,0,0,44.53165613,1964
7,2025-07-04,1,10180.94593,10245.64968,10180.94593,0,0,0,64.70375169,1958
7,2025-09-22,1,10600.84988,10625.56459,10600.84988,0,0,0,24.71471524,2042
7,2025-09-18,1,10543.96496,10600.84988,10543.96496,0,0,0,56.88492032,2037
7,2025-10-06,2,10706.83255,11086.32001,10706.83255,0,0,0,379.4874557,"2052,2053"
7,2025-09-30,1,10625.56459,10681.21064,10625.56459,0,0,0,55.64604835,2044
7,2025-10-08,1,11086.32001,11154.26624,11086.32001,0,0,0,67.94623081,2062
7,2025-10-29,1,11270.1141,11303.84905,11270.1141,0,0,0,33.73494654,2077
7,2025-11-04,1,11303.84905,11407.67031,11303.84905,0,0,0,103.8212569,2081
7,2025-10-01,1,10681.21064,10706.83255,10681.21064,0,0,0,25.6219145,2050
7,2025-11-07,1,11407.67031,11478.48744,11407.67031,0,0,0,70.81713133,2100
7,2025-11-10,2,11478.48744,11601.37276,11478.48744,0,0,0,122.8853254,"2095,2101"
7,2025-11-14,1,11601.37276,11890.99132,11601.37276,0,0,0,289.6185525,2105
7,2025-11-18,1,11890.99132,11896.93798,11890.99132,0,0,0,5.946667248,2113
7,2025-12-03,1,11835.88321,11848.48357,11835.88321,0,0,0,12.60035592,2132
7,2025-12-08,1,11848.48357,12008.93078,11848.48357,0,0,0,160.4472148,2126
7,2025-12-16,1,12008.93078,12114.53537,12008.93078,0,0,0,105.6045865,2137
7,2025-12-17,1,12114.53537,12153.60652,12114.53537,0,0,0,39.07115308,2139
