sl_atr_mult,R_atr,size_fraction,mono_pre_peak,fwd_mfe_p5,fwd_mfe_p25,fwd_mfe_p50,fwd_mfe_p75,fwd_mfe_p95,frac_reach_1R,frac_reach_2R,frac_wrong_way_pre_peak,shape_tag,bimodal_separated,hartigan_dip_stat,hartigan_dip_pvalue,pct_peak_and_collapse,peak_mfe_p50_atr_units,gate_size,gate_mono,gate_mfe_p50,gate_reach_1R,gate_wrong_way,gate_shape,gate_local_peaks,gate_pass,composite,selected
0.5,0.5,0.3051996986,0.3019788499,0.06471445167,0.6641412524,1.805571955,4.999798612,16.95721955,0.6691358025,0.4666666667,0.4098765432,heavy_right_tail,0,0.01002946551,0.9948636353,0.6419753086,0.9027859774,1,0,1,0,0,1,1,0,-0.3887618909,0
1,1,0.3051996986,0.4438902469,0.07257213847,0.878642183,2.498132454,5.175599114,11.65053099,0.7209876543,0.5555555556,0.1086419753,scattered,0,0.01343519156,0.9359779706,0.6617283951,2.498132454,1,0,1,1,1,0,1,0,0.1062359259,0
1.5,1.5,0.3051996986,0.5143763158,0.2376016276,1.146886479,2.415261264,4.210804935,8.31951499,0.7827160494,0.562962963,0.03703703704,scattered,0,0.01612760276,0.7176586391,0.6962962963,3.622891896,1,0,1,1,1,0,1,0,0.3100553281,0
2,2,0.3051996986,0.5736034382,0.6226259252,1.316142795,2.249153486,3.707672029,6.453280572,0.8419753086,0.5530864198,0.004938271605,unclassified,0,0.01237700064,0.9770200847,0.7283950617,4.498306972,1,1,1,1,1,1,1,1,0.4606404752,1
3,3,0.3051996986,0.5679604612,0.4339151501,0.9693958713,1.710222943,2.766917451,4.797595859,0.7358024691,0.4049382716,0.002469135802,unclassified,0,0.01340266436,0.9377982481,0.5432098765,5.130668828,1,1,1,1,1,1,1,1,0.3512937946,0
4,4,0.3051996986,0.5683907275,0.3412988919,0.803903883,1.353094672,2.308800294,4.178057061,0.6567901235,0.3234567901,0.002469135802,unclassified,0,0.01177654011,0.9895231207,0.4197530864,5.412378688,1,1,0,0,1,1,1,0,0.2727117152,0
