cluster_id,n_trades,shape_tag,monotonicity,local_peaks,mfe_p50_proxy,time_to_peak_rel,wrong_way_first
0,19091,bimodal,0.5468143011412367,21.067256822586558,2.99265699800819,0.7716442389429646,0.035042690272903465
1,38037,unclassified,0.5384807895484527,7.6931671793253935,0.6519163429622414,0.49272442347654677,0.0
2,37749,unclassified,0.7329874927834026,2.5629818008424063,-0.13502429832063712,0.4168078925156029,1.0
3,31924,monotonic_down,0.013242904103252868,0.3087019170530009,-0.5818147879316494,0.1064787881520229,0.99924821450946
