cluster_id,cluster_size,cluster_fraction,centroid_monotonicity,centroid_local_peaks,centroid_pullback,centroid_time_to_peak_rel,centroid_monotonicity_std,centroid_local_peaks_std,centroid_pullback_std,centroid_time_to_peak_rel_std
0,193,0.22921615201900236,0.028419580267338762,0.3212435233160633,0.004755107211364823,0.05965078673819918,-1.460881670244976,-0.7442886845236898,-0.9152890566000069,-1.1189612246058414
1,365,0.4334916864608076,0.5007556433972303,8.402739726027397,0.22168980432437255,0.4587576313592543,0.18033778086206204,-0.01927370632069639,0.23043725988171307,0.21393911016814054
2,112,0.1330166270783848,0.878078731217505,1.5178571428571468,0.04288405155721681,0.2682708275066643,1.4914169878547872,-0.636936929907024,-0.7139135480341617,-0.42223119872800596
3,50,0.05938242280285035,0.532372313733695,3.6400000000000023,0.6975172777875773,0.6124997721060061,0.2901957789823011,-0.4465532040817404,2.7434887251703977,0.7273929725412223
4,122,0.14489311163895488,0.5304249640257725,30.94262295081967,0.23288231112172364,0.7598819598898516,0.28342935044078393,2.002846026834427,0.2895497474449428,1.2196064489182843
