trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
AUD_CHF_2023-05-11T12:00:00,0.0,0.0,0.0,0.0
AUD_CHF_2023-05-17T20:00:00,0.7142857142857143,4.0,0.10426381220571751,0.36
AUD_CHF_2024-09-13T20:00:00,0.525,26.0,0.2706802973396423,0.2833333333333333
AUD_CHF_2024-10-11T20:00:00,0.5675675675675675,6.0,0.1886643780996507,0.4406779661016949
AUD_CHF_2024-10-21T08:00:00,1.0,4.0,0.3397156627262163,0.7692307692307693
AUD_CHF_2025-04-28T16:00:00,0.48186528497409326,11.0,0.558248370136397,0.325
AUD_JPY_2011-05-23T04:00:00,0.0,2.0,0.1218580632591229,0.6363636363636364
AUD_JPY_2012-01-05T20:00:00,1.0,1.0,0.0,0.5
AUD_JPY_2012-01-13T00:00:00,0.5064377682403434,52.0,0.17874348220275227,0.8791666666666667
AUD_JPY_2012-09-19T00:00:00,0.5,0.0,0.0,0.0
AUD_JPY_2012-09-19T12:00:00,1.0,0.0,0.0,0.0
AUD_JPY_2013-05-07T04:00:00,0.45161290322580644,4.0,0.1439556270211735,0.32608695652173914
AUD_JPY_2013-12-03T16:00:00,1.0,0.0,0.0,0.0
AUD_JPY_2013-12-11T08:00:00,0.0,0.0,0.0,0.0
AUD_JPY_2014-07-25T16:00:00,0.5,8.0,0.16067578721191778,0.391304347826087
AUD_JPY_2015-02-27T12:00:00,0.5454545454545454,3.0,0.7363408641902288,0.6904761904761905
AUD_JPY_2015-04-10T12:00:00,1.0,0.0,0.0,0.0
AUD_JPY_2015-11-13T20:00:00,0.48936170212765956,24.0,0.3293459396061684,0.5986394557823129
AUD_JPY_2017-01-05T00:00:00,0.5296610169491526,20.0,0.1801321313386799,0.7458333333333333
AUD_JPY_2018-07-11T20:00:00,0.5365853658536586,8.0,0.12899892911028954,0.6326530612244898
AUD_JPY_2018-08-29T08:00:00,0.75,3.0,0.03644105744948756,0.42857142857142855
AUD_JPY_2018-08-30T04:00:00,0.0,0.0,0.0,0.0
AUD_JPY_2020-07-07T20:00:00,0.4,4.0,0.2505158333661923,0.6153846153846154
AUD_JPY_2020-09-14T08:00:00,0.0,4.0,0.22156159385483387,0.42857142857142855
AUD_JPY_2021-04-02T08:00:00,0.5,4.0,0.030655275175692775,0.4166666666666667
AUD_JPY_2021-04-07T04:00:00,0.0,0.0,0.0,0.0
AUD_JPY_2021-04-19T00:00:00,0.5714285714285714,5.0,0.18104648854493582,0.7
AUD_JPY_2021-04-19T16:00:00,0.75,3.0,0.03610136916178941,0.375
AUD_JPY_2021-06-28T16:00:00,1.0,1.0,0.0,0.25
AUD_JPY_2021-09-29T12:00:00,0.5914893617021276,41.0,0.10626489290824215,0.3875
AUD_JPY_2022-02-18T16:00:00,0.5829787234042553,52.0,0.12966540430626328,0.6375
AUD_JPY_2023-08-02T04:00:00,0.0,0.0,0.0,0.0
AUD_JPY_2023-08-24T20:00:00,0.5188284518828452,23.0,0.21767365567080635,0.6375
AUD_JPY_2024-04-03T00:00:00,0.5277777777777778,11.0,0.04957748870819878,0.375
AUD_JPY_2024-06-14T08:00:00,0.5761589403973509,46.0,0.14572318566164655,0.7018633540372671
AUD_JPY_2025-03-19T20:00:00,0.0,0.0,0.0,0.0
AUD_JPY_2025-04-28T16:00:00,0.5043103448275862,17.0,0.23833854990031145,0.275
AUD_NZD_2010-04-16T08:00:00,0.0,1.0,0.0,0.25
AUD_NZD_2010-04-21T20:00:00,0.0,0.0,0.0,0.0
AUD_NZD_2010-06-11T08:00:00,0.4827586206896552,6.0,0.26252658185346045,0.3333333333333333
AUD_NZD_2011-05-18T04:00:00,0.0,3.0,0.5233606405064302,0.6
AUD_NZD_2013-06-05T00:00:00,1.0,1.0,0.0,0.25
AUD_NZD_2013-06-26T12:00:00,0.42857142857142855,2.0,0.042470875575795486,0.15384615384615385
AUD_NZD_2014-03-27T04:00:00,0.5281385281385281,22.0,0.23161517498011408,0.45
AUD_NZD_2014-05-27T20:00:00,0.40476190476190477,12.0,0.1685178290698568,0.3404255319148936
AUD_NZD_2016-01-21T12:00:00,0.46938775510204084,11.0,0.2532481921000347,0.42857142857142855
AUD_NZD_2016-07-20T04:00:00,0.4642857142857143,5.0,0.30839313289957604,0.18604651162790697
AUD_NZD_2016-11-16T08:00:00,0.0,0.0,0.0,0.0
AUD_NZD_2017-01-06T04:00:00,0.4533333333333333,9.0,0.22911321008095153,0.24691358024691357
AUD_NZD_2019-10-15T20:00:00,0.5,4.0,0.09686579220999514,0.21212121212121213
AUD_NZD_2020-07-20T08:00:00,0.5458333333333333,32.0,0.30744821318188365,0.5208333333333334
AUD_NZD_2022-07-20T04:00:00,0.5154185022026432,28.0,0.16880933300722,0.9833333333333333
AUD_NZD_2022-07-20T12:00:00,0.47,17.0,0.1757867662881044,0.27350427350427353
AUD_NZD_2023-07-24T08:00:00,0.7272727272727273,6.0,0.15607908085397226,0.45454545454545453
AUD_NZD_2023-08-25T20:00:00,0.494949494949495,13.0,0.15520930201731642,0.7631578947368421
AUD_NZD_2023-08-31T20:00:00,0.8,5.0,0.1398445291903587,0.6666666666666666
AUD_NZD_2023-12-18T00:00:00,0.5230769230769231,10.0,0.17638991615499788,0.6373626373626373
AUD_NZD_2024-08-19T04:00:00,0.6666666666666666,2.0,0.014599411591948996,0.125
AUD_NZD_2025-01-10T16:00:00,0.6666666666666666,3.0,0.2063252120077945,0.5555555555555556
AUD_NZD_2025-01-13T20:00:00,0.0,0.0,0.0,0.0
AUD_NZD_2025-01-20T04:00:00,0.42857142857142855,2.0,0.8242860453647907,0.2894736842105263
AUD_NZD_2025-01-20T16:00:00,0.5,5.0,0.0994760233313962,0.21621621621621623
AUD_USD_2010-02-18T20:00:00,0.5,6.0,0.12287261775706498,0.5185185185185185
AUD_USD_2010-12-07T20:00:00,0.5236051502145923,18.0,0.24213842038228756,0.44166666666666665
AUD_USD_2011-02-07T20:00:00,0.2,2.0,0.02535601747365035,0.15384615384615385
AUD_USD_2011-12-28T12:00:00,0.0,0.0,0.0,0.0
AUD_USD_2013-01-03T20:00:00,1.0,0.0,0.0,0.0
AUD_USD_2013-01-14T12:00:00,0.6666666666666666,2.0,0.6578983000061847,0.5333333333333333
AUD_USD_2013-08-13T12:00:00,0.5238095238095238,9.0,0.26713518674674475,0.6176470588235294
AUD_USD_2014-06-02T00:00:00,0.5530973451327433,25.0,0.35563586154564,0.5375
AUD_USD_2015-03-26T00:00:00,0.5,1.0,0.0,0.09090909090909091
AUD_USD_2015-03-26T12:00:00,0.0,0.0,0.0,0.0
AUD_USD_2015-03-26T16:00:00,1.0,1.0,0.0,0.14285714285714285
AUD_USD_2015-04-20T16:00:00,0.4968152866242038,21.0,0.2062766681577357,0.6265060240963856
AUD_USD_2015-08-18T12:00:00,0.5,3.0,0.4057406185742498,0.35
AUD_USD_2016-09-08T16:00:00,1.0,1.0,0.0,0.25
AUD_USD_2016-09-23T20:00:00,0.4666666666666667,6.0,0.10957015340357334,0.3275862068965517
AUD_USD_2017-03-31T12:00:00,0.0,1.0,0.0,0.25
AUD_USD_2017-05-25T08:00:00,0.0,1.0,0.0,0.0625
AUD_USD_2017-08-22T08:00:00,0.0,1.0,0.0,0.09090909090909091
AUD_USD_2018-08-29T08:00:00,0.0,1.0,0.0,0.375
AUD_USD_2018-09-24T12:00:00,1.0,2.0,0.9032266796288386,0.7647058823529411
AUD_USD_2019-04-05T16:00:00,0.37681159420289856,14.0,0.06183148831973995,0.5945945945945946
AUD_USD_2019-06-06T20:00:00,0.3333333333333333,3.0,0.22571514084185415,0.18181818181818182
AUD_USD_2020-03-10T12:00:00,0.0,0.0,0.0,0.0
AUD_USD_2020-09-15T00:00:00,0.4583333333333333,5.0,0.4063495545641762,0.3333333333333333
AUD_USD_2021-05-19T08:00:00,0.5,5.0,0.3223862615029524,0.6666666666666666
AUD_USD_2021-10-13T12:00:00,0.5166666666666667,16.0,0.13605424393680243,0.5116279069767442
AUD_USD_2022-02-18T16:00:00,0.5714285714285714,8.0,0.14944096789960792,0.6956521739130435
AUD_USD_2022-02-21T20:00:00,0.5384615384615384,7.0,0.14597423543603902,0.5625
AUD_USD_2022-10-28T08:00:00,0.6666666666666666,5.0,0.4858128310865305,0.9523809523809523
AUD_USD_2023-07-18T08:00:00,1.0,1.0,0.0,0.16666666666666666
AUD_USD_2025-03-10T16:00:00,0.5116279069767442,9.0,0.19910776643088565,0.3409090909090909
AUD_USD_2025-10-03T04:00:00,0.5,4.0,0.45564050532863154,0.4230769230769231
AUD_USD_2025-10-30T08:00:00,0.0,0.0,0.0,0.0
CAD_CHF_2010-11-15T08:00:00,0.45614035087719296,12.0,0.2428854944568153,0.6942148760330579
