cluster_id,cluster_size,cluster_fraction,centroid_monotonicity,centroid_local_peaks,centroid_pullback,centroid_time_to_peak_rel,centroid_monotonicity_std,centroid_local_peaks_std,centroid_pullback_std,centroid_time_to_peak_rel_std
0,223,0.2648456057007126,0.49888216108671696,6.390134529147981,0.19346040816841859,0.2971419448521868,0.17382801832361724,-0.1998304839700148,0.0813455631421369,-0.3258100962242789
1,77,0.09144893111638955,0.5345100667703402,36.467532467532465,0.22131359031666306,0.8055757338558897,0.29762379928241595,2.4985020356176952,0.22845031037571834,1.3722103128641587
2,188,0.22327790973871733,0.015842720066748806,0.2872340425531963,0.004323266729547887,0.061444231775521,-1.5045823088502182,-0.7473397758483028,-0.9175697936656966,-1.1129716418089972
3,54,0.06413301662707839,0.5191318120590169,3.685185185185188,0.6795559534565501,0.5952310271530635,0.24418919471494416,-0.44249950718819425,2.6486271735662235,0.6697204063121002
4,90,0.10688836104513064,0.9538359788359787,1.388888888888891,0.043181987734511124,0.28662456623549415,1.7546496267726834,-0.6485070542372566,-0.7123400177344871,-0.3609350700704298
5,210,0.2494061757719715,0.5174823030626055,12.595238095238095,0.2302240089855795,0.6407327165190948,0.23845766908942362,0.356847749103559,0.2755100997764404,0.8216827637764281
