fold_id,pair,val_start,val_end,n_val,n_clean_move,clean_rate
3,GBP_NZD,2022-03-02,2022-11-21,189,4,0.021164021164021163
3,GBP_USD,2022-03-02,2022-11-21,189,37,0.19576719576719576
3,NZD_CAD,2022-03-02,2022-11-21,189,61,0.32275132275132273
3,NZD_CHF,2022-03-02,2022-11-21,189,35,0.18518518518518517
3,NZD_JPY,2022-03-02,2022-11-21,189,68,0.35978835978835977
3,NZD_USD,2022-03-02,2022-11-21,189,41,0.21693121693121692
3,USD_CAD,2022-03-02,2022-11-21,189,70,0.37037037037037035
3,USD_CHF,2022-03-02,2022-11-21,189,79,0.41798941798941797
3,USD_JPY,2022-03-02,2022-11-21,189,103,0.544973544973545
4,AUD_CAD,2022-11-21,2023-08-10,189,55,0.291005291005291
4,AUD_CHF,2022-11-21,2023-08-10,189,25,0.13227513227513227
4,AUD_JPY,2022-11-21,2023-08-10,189,61,0.32275132275132273
4,AUD_NZD,2022-11-21,2023-08-10,189,36,0.19047619047619047
4,AUD_USD,2022-11-21,2023-08-10,189,46,0.24338624338624337
4,CAD_CHF,2022-11-21,2023-08-10,189,42,0.2222222222222222
4,CAD_JPY,2022-11-21,2023-08-10,189,78,0.4126984126984127
4,CHF_JPY,2022-11-21,2023-08-10,189,104,0.5502645502645502
4,EUR_AUD,2022-11-21,2023-08-10,189,89,0.4708994708994709
4,EUR_CAD,2022-11-21,2023-08-10,189,62,0.328042328042328
4,EUR_CHF,2022-11-21,2023-08-10,189,40,0.21164021164021163
4,EUR_GBP,2022-11-21,2023-08-10,189,45,0.23809523809523808
4,EUR_JPY,2022-11-21,2023-08-10,189,65,0.3439153439153439
4,EUR_NZD,2022-11-21,2023-08-10,189,75,0.3968253968253968
4,EUR_USD,2022-11-21,2023-08-10,189,89,0.4708994708994709
4,GBP_AUD,2022-11-21,2023-08-10,189,88,0.4656084656084656
4,GBP_CAD,2022-11-21,2023-08-10,189,69,0.36507936507936506
4,GBP_CHF,2022-11-21,2023-08-10,189,28,0.14814814814814814
4,GBP_JPY,2022-11-21,2023-08-10,189,82,0.43386243386243384
4,GBP_NZD,2022-11-21,2023-08-10,189,77,0.4074074074074074
4,GBP_USD,2022-11-21,2023-08-10,189,95,0.5026455026455027
4,NZD_CAD,2022-11-21,2023-08-10,189,33,0.1746031746031746
4,NZD_CHF,2022-11-21,2023-08-10,189,16,0.08465608465608465
4,NZD_JPY,2022-11-21,2023-08-10,189,56,0.2962962962962963
4,NZD_USD,2022-11-21,2023-08-10,189,19,0.10052910052910052
4,USD_CAD,2022-11-21,2023-08-10,189,48,0.25396825396825395
4,USD_CHF,2022-11-21,2023-08-10,189,37,0.19576719576719576
4,USD_JPY,2022-11-21,2023-08-10,189,96,0.5079365079365079
5,AUD_CAD,2023-08-10,2024-04-30,187,35,0.18716577540106952
5,AUD_CHF,2023-08-10,2024-04-30,188,81,0.4308510638297872
5,AUD_JPY,2023-08-10,2024-04-30,188,107,0.5691489361702128
5,AUD_NZD,2023-08-10,2024-04-30,188,50,0.26595744680851063
5,AUD_USD,2023-08-10,2024-04-30,188,39,0.2074468085106383
5,CAD_CHF,2023-08-10,2024-04-30,188,78,0.4148936170212766
5,CAD_JPY,2023-08-10,2024-04-30,188,81,0.4308510638297872
5,CHF_JPY,2023-08-10,2024-04-30,187,29,0.15508021390374332
5,EUR_AUD,2023-08-10,2024-04-30,188,21,0.11170212765957446
5,EUR_CAD,2023-08-10,2024-04-30,188,56,0.2978723404255319
5,EUR_CHF,2023-08-10,2024-04-30,188,51,0.2712765957446808
5,EUR_GBP,2023-08-10,2024-04-30,188,42,0.22340425531914893
5,EUR_JPY,2023-08-10,2024-04-30,188,73,0.3882978723404255
5,EUR_NZD,2023-08-10,2024-04-30,188,28,0.14893617021276595
5,EUR_USD,2023-08-10,2024-04-30,188,60,0.3191489361702128
5,GBP_AUD,2023-08-10,2024-04-30,187,19,0.10160427807486631
5,GBP_CAD,2023-08-10,2024-04-30,187,78,0.41711229946524064
5,GBP_CHF,2023-08-10,2024-04-30,188,65,0.34574468085106386
5,GBP_JPY,2023-08-10,2024-04-30,188,80,0.425531914893617
5,GBP_NZD,2023-08-10,2024-04-30,187,21,0.11229946524064172
5,GBP_USD,2023-08-10,2024-04-30,188,71,0.3776595744680851
5,NZD_CAD,2023-08-10,2024-04-30,188,61,0.324468085106383
5,NZD_CHF,2023-08-10,2024-04-30,188,79,0.42021276595744683
5,NZD_JPY,2023-08-10,2024-04-30,188,88,0.46808510638297873
5,NZD_USD,2023-08-10,2024-04-30,188,55,0.2925531914893617
5,USD_CAD,2023-08-10,2024-04-30,188,32,0.1702127659574468
5,USD_CHF,2023-08-10,2024-04-30,188,47,0.25
5,USD_JPY,2023-08-10,2024-04-30,188,99,0.526595744680851
6,AUD_CAD,2024-04-30,2025-01-17,189,54,0.2857142857142857
6,AUD_CHF,2024-04-30,2025-01-17,189,31,0.164021164021164
6,AUD_JPY,2024-04-30,2025-01-17,189,54,0.2857142857142857
6,AUD_NZD,2024-04-30,2025-01-17,189,65,0.3439153439153439
6,AUD_USD,2024-04-30,2025-01-17,189,28,0.14814814814814814
6,CAD_CHF,2024-04-30,2025-01-17,189,40,0.21164021164021163
6,CAD_JPY,2024-04-30,2025-01-17,189,56,0.2962962962962963
6,CHF_JPY,2024-04-30,2025-01-17,189,57,0.30158730158730157
6,EUR_AUD,2024-04-30,2025-01-17,189,62,0.328042328042328
6,EUR_CAD,2024-04-30,2025-01-17,189,60,0.31746031746031744
6,EUR_CHF,2024-04-30,2025-01-17,189,27,0.14285714285714285
6,EUR_GBP,2024-04-30,2025-01-17,189,39,0.20634920634920634
6,EUR_JPY,2024-04-30,2025-01-17,189,61,0.32275132275132273
6,EUR_NZD,2024-04-30,2025-01-17,188,84,0.44680851063829785
6,EUR_USD,2024-04-30,2025-01-17,189,17,0.08994708994708994
6,GBP_AUD,2024-04-30,2025-01-17,189,68,0.35978835978835977
6,GBP_CAD,2024-04-30,2025-01-17,189,80,0.42328042328042326
6,GBP_CHF,2024-04-30,2025-01-17,189,28,0.14814814814814814
6,GBP_JPY,2024-04-30,2025-01-17,189,74,0.3915343915343915
6,GBP_NZD,2024-04-30,2025-01-17,189,108,0.5714285714285714
6,GBP_USD,2024-04-30,2025-01-17,189,70,0.37037037037037035
6,NZD_CAD,2024-04-30,2025-01-17,189,75,0.3968253968253968
6,NZD_CHF,2024-04-30,2025-01-17,189,21,0.1111111111111111
6,NZD_JPY,2024-04-30,2025-01-17,189,41,0.21693121693121692
6,NZD_USD,2024-04-30,2025-01-17,189,40,0.21164021164021163
6,USD_CAD,2024-04-30,2025-01-17,189,108,0.5714285714285714
6,USD_CHF,2024-04-30,2025-01-17,189,83,0.43915343915343913
6,USD_JPY,2024-04-30,2025-01-17,189,77,0.4074074074074074
7,AUD_CAD,2025-01-17,2025-10-07,188,64,0.3404255319148936
7,AUD_CHF,2025-01-17,2025-10-07,188,3,0.015957446808510637
7,AUD_JPY,2025-01-17,2025-10-07,188,60,0.3191489361702128
7,AUD_NZD,2025-01-17,2025-10-07,188,102,0.5425531914893617
7,AUD_USD,2025-01-17,2025-10-07,188,34,0.18085106382978725
7,CAD_CHF,2025-01-17,2025-10-07,188,0,0.0
7,CAD_JPY,2025-01-17,2025-10-07,188,48,0.2553191489361702
7,CHF_JPY,2025-01-17,2025-10-07,188,138,0.7340425531914894
7,EUR_AUD,2025-01-17,2025-10-07,188,50,0.26595744680851063
7,EUR_CAD,2025-01-17,2025-10-07,188,109,0.5797872340425532
7,EUR_CHF,2025-01-17,2025-10-07,188,18,0.09574468085106383
7,EUR_GBP,2025-01-17,2025-10-07,188,77,0.4095744680851064
7,EUR_JPY,2025-01-17,2025-10-07,188,110,0.5851063829787234
7,EUR_NZD,2025-01-17,2025-10-07,188,118,0.6276595744680851
7,EUR_USD,2025-01-17,2025-10-07,188,49,0.26063829787234044
7,GBP_AUD,2025-01-17,2025-10-07,188,73,0.3882978723404255
7,GBP_CAD,2025-01-17,2025-10-07,188,58,0.30851063829787234
7,GBP_CHF,2025-01-17,2025-10-07,188,8,0.0425531914893617
7,GBP_JPY,2025-01-17,2025-10-07,188,46,0.24468085106382978
7,GBP_NZD,2025-01-17,2025-10-07,188,84,0.44680851063829785
7,GBP_USD,2025-01-17,2025-10-07,188,83,0.44148936170212766
7,NZD_CAD,2025-01-17,2025-10-07,188,32,0.1702127659574468
7,NZD_CHF,2025-01-17,2025-10-07,188,2,0.010638297872340425
7,NZD_JPY,2025-01-17,2025-10-07,188,33,0.17553191489361702
7,NZD_USD,2025-01-17,2025-10-07,188,14,0.07446808510638298
7,USD_CAD,2025-01-17,2025-10-07,188,89,0.4734042553191489
7,USD_CHF,2025-01-17,2025-10-07,188,2,0.010638297872340425
7,USD_JPY,2025-01-17,2025-10-07,188,70,0.3723404255319149
