archetype_id,auc_mean,auc_std,auc_fold_1,auc_fold_2,auc_fold_3,auc_fold_4,auc_fold_5,n_pos,n_total
0,0.5492772922735469,0.07051731506253985,0.5308641975308641,0.48518518518518516,0.6185688941454761,0.6439976345357776,0.4677705499704317,93,540
1,0.5362009897221165,0.06489979418791257,0.5728968405024744,0.5542443852303007,0.5241720593833271,0.6105824133993148,0.4191092500951656,185,540
2,0.5150088183421517,0.10311806680277785,0.5679012345679013,0.49183673469387756,0.41938775510204085,0.4091836734693877,0.686734693877551,49,540
3,0.5638177276251184,0.08015000826516853,0.5740890688259109,0.6412955465587045,0.47044534412955463,0.4736842105263158,0.6595744680851064,66,540
4,0.5355676056810933,0.07593550412897894,0.5552160628546486,0.6368398079441292,0.44347446529899615,0.5893162393162393,0.452991452991453,147,540
