archetype_id,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid
0,0.4895919726250019,3.914893617021277,0.46849445903554876,0.6968779240516906
1,0.6276758937759603,2.3085106382978715,0.017131694770873854,0.2861767324044349
2,0.5803977206571779,14.71641791044776,0.022155492163416182,0.8524970652452156
3,0.02375000007450556,1.6999999999999997,0.0125660639256239,0.6990567810833453
4,0.6083876987298331,5.036231884057971,0.024816681509432555,0.7557630310024042
5,0.014970060237154137,0.27544910179639626,1.1796119636642288e-16,0.05412146185864869
