archetype_id,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid
0,0.08130091182621535,0.5848214285714168,0.0009527875642693084,0.12411342408241899
1,0.596549243806935,6.69064748201439,0.020796635757676214,0.7000444708593032
2,0.4755767151421192,4.019607843137255,0.4518920060466317,0.6990835765997568
