trade_id,pair,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
NZD_CAD_2015-08-25 20:00:00,NZD_CAD,1.0,1,0.0,0.14285715
EUR_JPY_2015-09-15 04:00:00,EUR_JPY,0.5,5,0.4133823,0.75
NZD_JPY_2015-09-21 00:00:00,NZD_JPY,0.0,1,0.0,0.33333334
GBP_CHF_2015-09-21 08:00:00,GBP_CHF,0.33333334,2,0.36126575,0.5
CHF_JPY_2015-10-13 00:00:00,CHF_JPY,0.61538464,7,0.05767545,0.85714287
EUR_JPY_2015-10-22 04:00:00,EUR_JPY,0.0,0,0.0,0.0
AUD_JPY_2015-11-13 20:00:00,AUD_JPY,0.54545456,10,0.21407485,0.8484849
EUR_CHF_2015-11-20 20:00:00,EUR_CHF,0.0,1,0.0,0.23076923
CAD_JPY_2015-11-27 04:00:00,CAD_JPY,0.0,0,0.0,0.0
NZD_CHF_2015-12-23 20:00:00,NZD_CHF,0.39130434,11,0.0,0.65217394
USD_CHF_2016-01-07 04:00:00,USD_CHF,0.0,0,0.0,0.0
GBP_USD_2016-02-05 12:00:00,GBP_USD,0.6666667,1,0.0,0.8
GBP_USD_2016-02-12 12:00:00,GBP_USD,1.0,3,0.03157624,0.36363637
GBP_NZD_2016-03-15 08:00:00,GBP_NZD,0.5714286,3,0.0,0.375
GBP_USD_2016-04-13 08:00:00,GBP_USD,0.0,0,0.0,0.0
NZD_CAD_2016-05-06 04:00:00,NZD_CAD,0.0,3,0.0,0.3
NZD_CAD_2016-05-06 20:00:00,NZD_CAD,0.0,1,0.0,0.16666667
CAD_CHF_2016-05-18 20:00:00,CAD_CHF,0.0,0,0.0,0.0
CAD_CHF_2016-05-30 00:00:00,CAD_CHF,0.5,3,0.21427491,0.5
USD_CAD_2016-06-29 20:00:00,USD_CAD,0.2857143,3,0.21342441,0.21052632
NZD_JPY_2016-07-05 04:00:00,NZD_JPY,0.0,0,0.0,0.0
AUD_NZD_2016-07-20 04:00:00,AUD_NZD,0.46666667,5,0.104317814,0.5
EUR_CHF_2016-08-11 04:00:00,EUR_CHF,0.0,0,0.0,0.0
EUR_USD_2016-08-12 16:00:00,EUR_USD,0.60714287,10,0.0,0.75
EUR_CAD_2016-08-24 08:00:00,EUR_CAD,0.0,2,0.0,0.53846157
AUD_USD_2016-09-08 16:00:00,AUD_USD,0.0,1,0.0,0.25
NZD_CAD_2016-09-12 04:00:00,NZD_CAD,0.5555556,11,0.30350977,0.95
AUD_USD_2016-09-23 20:00:00,AUD_USD,0.39130434,6,0.0,0.7916667
EUR_NZD_2016-10-03 16:00:00,EUR_NZD,0.6111111,11,0.0,1.0
USD_JPY_2016-10-10 00:00:00,USD_JPY,0.5555556,9,0.0,0.8947368
CAD_JPY_2016-10-12 20:00:00,CAD_JPY,0.52,5,0.0,0.6896552
CHF_JPY_2016-10-14 16:00:00,CHF_JPY,0.5714286,2,0.0,0.1
NZD_CAD_2016-10-27 12:00:00,NZD_CAD,0.62,19,0.058116913,0.9622642
