trade_id,fold,prob
998,4,0.3503630271
999,4,0.1594216004
1000,4,0.08027949702
1001,4,0.05310175611
1002,4,0.3209126364
1005,4,0.2142324779
1007,4,0.0601958996
1008,4,0.1297916414
1014,4,0.3701651638
1025,4,0.4328721496
1030,4,0.09294422521
1031,4,0.5343853074
1034,4,0.1349503399
1039,4,0.05321857021
1042,4,0.1397232977
1044,4,0.05386584328
1045,4,0.6892946309
1047,4,0.2026632973
1049,4,0.1128708029
1053,4,0.07183851217
1075,4,0.277152421
1076,4,0.2006399078
1078,4,0.1710099838
1079,4,0.0616620605
1081,4,0.2777542075
1086,4,0.1887190948
1088,4,0.4701048807
1089,4,0.4675906629
1091,4,0.1124428644
1097,4,0.1443357483
1106,4,0.5480950219
1107,4,0.1031076299
1114,4,0.3756243734
1115,4,0.1368765639
1119,4,0.09153351163
1121,4,0.154371478
1123,4,0.1523184884
1130,4,0.4963160105
1135,4,0.1259561177
1144,4,0.1308858955
1148,4,0.07140934698
1151,4,0.2867901325
1154,4,0.09941148088
1156,4,0.06963092919
1162,4,0.6381617844
1166,4,0.4455463321
1169,4,0.526391744
1173,4,0.2158871592
1177,4,0.3026165659
1181,4,0.4784992344
1182,4,0.06148969958
1187,4,0.1616689113
1188,4,0.09104200348
1189,4,0.06084108481
1200,4,0.06939719445
1202,4,0.2520604506
1206,4,0.5683188875
1208,4,0.5655929961
1211,4,0.3528775423
1220,4,0.06694859875
1223,4,0.3291804471
1224,4,0.7162011984
1228,4,0.1983142912
1231,4,0.2406900916
1232,4,0.8817231828
1233,4,0.1556287231
1236,4,0.07084597717
1240,4,0.07585155595
1241,4,0.1231221665
1243,4,0.2695589774
1244,4,0.0629342788
1252,4,0.2936367394
1253,4,0.05457644144
1255,4,0.09104043348
1256,4,0.2017106451
1257,4,0.06463208249
1259,4,0.09551329608
1260,4,0.101920031
1264,4,0.616431178
1265,4,0.06715790796
1267,4,0.06597401835
1269,4,0.9101534587
1272,4,0.365795038
1273,4,0.1112331124
1274,4,0.2092871157
1276,4,0.09888787894
1277,4,0.05898618401
1280,4,0.06954927882
1284,4,0.1374717136
1286,4,0.06992217581
1289,4,0.2731534121
1290,4,0.09895748787
1295,5,0.06750142555
1297,5,0.09203233486
1299,5,0.09762532533
1302,5,0.05415809756
1305,5,0.1331329065
1306,5,0.08660665694
