trade_id,pair,signal_bar_time,entry_time,exit_time,exit_reason,bars_held,mfe_lock_active_at_exit,final_r,mfe_r,mae_r,spread_pips_used,spread_pips_exit,fold
1265,EUR_AUD,2023-08-25 16:00:00,2023-08-25 20:00:00,2023-08-29 12:00:00,stoploss,11,0,-1.012374637,0.3021473818,-1.053906567,2.4,2.4,4
1267,AUD_NZD,2023-08-28 16:00:00,2023-08-28 20:00:00,2023-08-30 00:00:00,stoploss,8,0,-1.026620061,0.4195828663,-1.299312501,2.1,2.1,4
1269,AUD_USD,2023-09-04 00:00:00,2023-09-04 04:00:00,2023-09-05 08:00:00,stoploss,8,0,-1.007977043,0.3015322262,-1.458203464,1,1,4
1272,NZD_CHF,2023-09-05 16:00:00,2023-09-05 20:00:00,2023-09-11 00:00:00,trail_stop,20,1,0.2217280298,1.131445759,-0.4925748439,1.7,1.7,4
1273,EUR_AUD,2023-09-06 00:00:00,2023-09-06 04:00:00,2023-09-07 12:00:00,stoploss,9,0,-1.011340798,0.1275839786,-1.038628093,2.4,2.4,4
1274,AUD_NZD,2023-09-06 16:00:00,2023-09-06 20:00:00,2023-09-08 00:00:00,stoploss,8,0,-1.025524271,0.1543610677,-1.099974538,2.1,2.1,4
1276,EUR_CAD,2023-09-08 00:00:00,2023-09-08 04:00:00,2023-09-08 12:00:00,stoploss,3,0,-1.026081714,0.05216342709,-1.273069585,1.8,3.7,4
1277,NZD_CAD,2023-09-08 00:00:00,2023-09-08 04:00:00,2023-09-12 00:00:00,stoploss,12,0,-1.021645378,0.3698536343,-1.036154838,2.3,2.3,4
1280,GBP_JPY,2023-09-12 16:00:00,2023-09-12 20:00:00,2023-09-14 16:00:00,stoploss,12,0,-1.010893001,0.665380822,-1.034835112,2,2.4,4
1284,AUD_NZD,2023-09-20 08:00:00,2023-09-20 12:00:00,2023-09-21 00:00:00,stoploss,4,0,-1.029932752,0.3435139676,-1.124616267,2.1,2.1,4
1286,GBP_JPY,2023-09-20 16:00:00,2023-09-20 20:00:00,2023-09-21 08:00:00,stoploss,4,0,-1.014020753,0,-1.104134321,2.4,2.4,4
1289,USD_CHF,2023-09-26 00:00:00,2023-09-26 04:00:00,2023-09-28 12:00:00,trail_stop,15,1,0.8607133868,1.973022977,-0.17661331,0.9,0.9,4
1290,AUD_JPY,2023-09-28 04:00:00,2023-09-28 08:00:00,2023-09-29 16:00:00,trail_stop,9,1,2.009194904,2.878977803,-0.295687857,0.9,0.9,4
1295,CHF_JPY,2023-10-04 08:00:00,2023-10-04 12:00:00,2023-10-13 00:00:00,trail_stop,40,1,2.146507963,3.091287629,-0.1360099392,2.2,2.2,5
1297,EUR_USD,2023-10-04 08:00:00,2023-10-04 12:00:00,2023-10-06 12:00:00,trail_stop,13,1,0.3882663647,1.516148624,-0.0729894828,0.7,0.7,5
1299,GBP_JPY,2023-10-04 08:00:00,2023-10-04 12:00:00,2023-10-09 08:00:00,trail_stop,18,1,0.8674020197,1.880173216,-0.1487526601,2.4,2.4,5
1302,AUD_USD,2023-10-05 00:00:00,2023-10-05 04:00:00,2023-10-09 00:00:00,trail_stop,12,1,-0.009412081448,1.048505873,-0.6080204615,1,1,5
1305,GBP_CHF,2023-10-10 08:00:00,2023-10-10 12:00:00,2023-10-13 00:00:00,stoploss,16,0,-1.017804532,0.5706820949,-1.114188852,1.9,1.9,5
1306,EUR_AUD,2023-10-11 16:00:00,2023-10-11 20:00:00,2023-10-16 16:00:00,trail_stop,18,1,0.7263042354,1.53973064,-0.3466581056,2.4,2.4,5
1307,EUR_NZD,2023-10-13 20:00:00,2023-10-16 00:00:00,2023-10-24 12:00:00,trail_stop,40,1,4.100799416,5.002295855,-0.01845148927,3.8,3.8,5
1308,GBP_NZD,2023-10-13 20:00:00,2023-10-16 00:00:00,2023-10-24 16:00:00,trail_stop,41,1,3.171981974,4.143063257,-0.05040653269,4.8,4.8,5
1309,AUD_NZD,2023-10-16 08:00:00,2023-10-16 12:00:00,2023-10-25 12:00:00,trail_stop,43,1,3.500999092,4.402054768,-0.2290198961,2.1,2.1,5
1310,USD_CHF,2023-10-16 08:00:00,2023-10-16 12:00:00,2023-10-18 16:00:00,stoploss,14,0,-1.007817456,0.1033641466,-1.275982616,0.9,0.9,5
1314,AUD_CAD,2023-10-17 12:00:00,2023-10-17 16:00:00,2023-10-25 08:00:00,trail_stop,35,1,1.166014137,2.074260606,-0.8973617149,1.9,1.9,5
1315,AUD_USD,2023-10-19 12:00:00,2023-10-19 16:00:00,2023-10-25 08:00:00,trail_stop,23,1,0.6820971143,1.603063764,-0.6275481737,1,1,5
1323,GBP_CHF,2023-10-25 16:00:00,2023-10-25 20:00:00,2023-10-30 00:00:00,trail_stop,14,1,0.7673862112,1.798484736,-0.5631067534,1.9,1.9,5
1324,USD_JPY,2023-10-26 04:00:00,2023-10-26 08:00:00,2023-10-26 08:00:00,stoploss,1,0,-1.007504251,0.8554846004,-1.343260908,0.6,0.6,5
1327,GBP_AUD,2023-10-30 16:00:00,2023-10-30 20:00:00,2023-11-01 12:00:00,trail_stop,11,1,0.4069452461,1.275461588,-0.319806003,4,4,5
1328,CAD_JPY,2023-10-31 00:00:00,2023-10-31 04:00:00,2023-11-01 16:00:00,trail_stop,10,1,1.093010358,2.006295936,-0.2721426288,1.2,1.2,5
1331,GBP_AUD,2023-11-08 16:00:00,2023-11-08 20:00:00,2023-11-14 20:00:00,trail_stop,25,1,0.2910794596,1.268240016,-0.5201011959,4,4,5
1332,AUD_USD,2023-11-13 08:00:00,2023-11-13 12:00:00,2023-11-16 00:00:00,trail_stop,16,1,2.672021293,4.003620116,-0.3861237002,1,1,5
1334,CAD_CHF,2023-11-16 08:00:00,2023-11-16 12:00:00,2023-11-16 16:00:00,stoploss,2,0,-1.026744069,0.0303099446,-1.831077241,1.5,1.5,5
1335,GBP_AUD,2023-11-16 16:00:00,2023-11-16 20:00:00,2023-11-20 04:00:00,stoploss,9,0,-1.016635006,0.2154233266,-1.310838466,4,4,5
1336,USD_JPY,2023-11-22 04:00:00,2023-11-22 08:00:00,2023-11-28 16:00:00,stoploss,27,0,-1.002816143,0.9302660129,-1.349871369,0.6,0.6,5
1340,USD_JPY,2023-11-30 08:00:00,2023-11-30 12:00:00,2023-12-01 16:00:00,trail_stop,8,1,0.03246933006,1.090895137,-0.5841247597,0.6,0.6,5
1343,EUR_CAD,2023-12-05 00:00:00,2023-12-05 04:00:00,2023-12-08 12:00:00,stoploss,21,0,-1.023667934,0.3959581312,-1.369541775,3.7,3.7,5
1345,EUR_AUD,2023-12-05 12:00:00,2023-12-05 16:00:00,2023-12-06 00:00:00,stoploss,3,0,-1.010845994,2.006912058e-14,-1.155098369,2.4,2.4,5
1347,USD_CHF,2023-12-05 16:00:00,2023-12-05 20:00:00,2023-12-12 04:00:00,trail_stop,27,1,0.2909372829,1.302985083,-0.3726700551,0.9,0.9,5
1350,NZD_CAD,2023-12-06 00:00:00,2023-12-06 04:00:00,2023-12-08 16:00:00,stoploss,16,0,-1.019544634,0.8319215763,-1.046062779,2.3,2.3,5
1353,USD_JPY,2023-12-08 08:00:00,2023-12-08 12:00:00,2023-12-12 12:00:00,trail_stop,13,1,0.4996007273,1.323242022,-0.3077976009,0.6,0.6,5
1354,GBP_NZD,2023-12-08 12:00:00,2023-12-08 16:00:00,2023-12-13 12:00:00,trail_stop,18,1,0.2524819693,1.156904697,-0.6126278701,4.8,4.8,5
1355,CAD_JPY,2023-12-08 20:00:00,2023-12-11 00:00:00,2023-12-12 12:00:00,trail_stop,10,1,0.2853940911,1.166154743,-0.004934364215,1.2,1.2,5
1356,EUR_JPY,2023-12-08 20:00:00,2023-12-11 00:00:00,2023-12-13 20:00:00,trail_stop,18,1,0.2055350939,1.09077461,-0.2923299577,1.4,1.4,5
1357,EUR_AUD,2023-12-11 00:00:00,2023-12-11 04:00:00,2023-12-13 20:00:00,stoploss,17,0,-1.011663605,0.5637409214,-1.163444626,2.4,2.4,5
1358,EUR_NZD,2023-12-11 00:00:00,2023-12-11 04:00:00,2023-12-12 04:00:00,stoploss,7,0,-1.016571526,0.09245167082,-1.152157143,3.8,3.8,5
1360,GBP_AUD,2023-12-11 00:00:00,2023-12-11 04:00:00,2023-12-13 16:00:00,stoploss,16,0,-1.017971942,0.4744592801,-1.064837589,4,4,5
1361,AUD_JPY,2023-12-11 08:00:00,2023-12-11 12:00:00,2023-12-14 00:00:00,stoploss,16,0,-1.004662529,0.292703236,-1.327784768,0.9,0.9,5
1362,CHF_JPY,2023-12-11 08:00:00,2023-12-11 12:00:00,2023-12-13 20:00:00,stoploss,15,0,-1.006186486,0.2041540326,-1.371712633,2.2,2.2,5
1366,CAD_JPY,2023-12-14 12:00:00,2023-12-14 16:00:00,2023-12-21 00:00:00,trail_stop,27,1,1.517572775,2.442285883,-0.2098406115,1.2,1.2,5
1369,GBP_JPY,2023-12-15 00:00:00,2023-12-15 04:00:00,2023-12-15 16:00:00,stoploss,4,0,-1.006912488,0.03341035764,-1.012679461,2.4,2.4,5
1370,GBP_NZD,2023-12-15 00:00:00,2023-12-15 04:00:00,2023-12-15 16:00:00,stoploss,4,0,-1.015297595,0.1242929556,-1.210422167,4.8,4.8,5
1371,USD_JPY,2023-12-15 00:00:00,2023-12-15 04:00:00,2023-12-20 08:00:00,trail_stop,20,1,0.6225359186,1.63810683,-0.5821163341,0.6,0.6,5
1372,USD_CHF,2023-12-15 20:00:00,2023-12-18 00:00:00,2023-12-19 16:00:00,stoploss,11,0,-1.006799442,0.39663409,-1.395396503,0.9,0.9,5
1373,NZD_CAD,2023-12-18 00:00:00,2023-12-18 04:00:00,2023-12-29 16:00:00,trail_stop,55,1,0.193142769,1.143627214,-0.4149561759,2.3,2.3,5
1375,CHF_JPY,2023-12-18 08:00:00,2023-12-18 12:00:00,2023-12-19 08:00:00,trail_stop,6,1,0.4033131124,2.107332568,-0.09209237579,2.2,2.2,5
1376,EUR_GBP,2023-12-18 08:00:00,2023-12-18 12:00:00,2023-12-25 00:00:00,trail_stop,28,1,0.6625476138,1.723786919,-0.6011972895,0.8,2.8,5
1379,EUR_NZD,2023-12-21 04:00:00,2023-12-21 08:00:00,2023-12-29 04:00:00,stoploss,32,0,-1.017023841,0.5895624969,-1.028598399,3.8,3.8,5
1380,EUR_AUD,2023-12-26 08:00:00,2023-12-26 12:00:00,2023-12-28 12:00:00,trail_stop,13,1,0.3892430996,1.404984471,-0.759085305,2.4,2.4,5
1383,GBP_CHF,2023-12-26 08:00:00,2023-12-26 12:00:00,2023-12-27 16:00:00,stoploss,8,0,-1.015209532,0.1032647151,-1.909196476,1.9,1.9,5
1384,GBP_JPY,2023-12-26 08:00:00,2023-12-26 12:00:00,2023-12-28 00:00:00,trail_stop,10,1,-0.009636663875,1.072881911,-0.176672171,2.4,2.4,5
1385,USD_CHF,2023-12-26 08:00:00,2023-12-26 12:00:00,2023-12-27 08:00:00,stoploss,6,0,-1.008628921,0.06807259598,-1.134223677,0.9,0.9,5
1386,NZD_JPY,2023-12-26 16:00:00,2023-12-26 20:00:00,2023-12-28 08:00:00,stoploss,10,0,-1.011405088,0.6435728164,-1.608117392,1.4,1.4,5
1391,CAD_CHF,2024-01-02 00:00:00,2024-01-02 04:00:00,2024-01-24 12:00:00,trail_stop,99,1,0.8449434025,1.779222938,-0.6220440213,1.5,1.5,5
1392,EUR_CHF,2024-01-02 00:00:00,2024-01-02 04:00:00,2024-01-15 00:00:00,trail_stop,54,1,0.3471771634,1.190587629,-0.5003001207,1,1,5
1393,EUR_NZD,2024-01-02 00:00:00,2024-01-02 04:00:00,2024-01-08 20:00:00,trail_stop,29,1,0.1702172844,1.055543356,-0.9385517843,3.8,3.8,5
1396,USD_JPY,2024-01-02 00:00:00,2024-01-02 04:00:00,2024-01-05 16:00:00,trail_stop,22,1,3.000105305,4.229715687,-0.1399641194,0.6,0.6,5
1398,GBP_CHF,2024-01-04 08:00:00,2024-01-04 12:00:00,2024-01-24 12:00:00,trail_stop,85,1,2.232691103,3.116930592,-0.652808472,1.9,1.9,5
1399,GBP_CAD,2024-01-05 00:00:00,2024-01-05 04:00:00,2024-01-12 12:00:00,trail_stop,33,1,0.8844163649,1.828230019,-0.7575277584,5.2,5.2,5
1402,NZD_CHF,2024-01-05 08:00:00,2024-01-05 12:00:00,2024-01-25 00:00:00,stoploss,82,0,-1.020028911,0.7717021698,-1.15814234,1.7,1.7,5
1404,AUD_CAD,2024-01-09 00:00:00,2024-01-09 04:00:00,2024-01-11 16:00:00,stoploss,16,0,-1.017196635,0.07331196828,-1.023652298,1.9,1.9,5
1405,AUD_NZD,2024-01-10 20:00:00,2024-01-11 00:00:00,2024-01-11 16:00:00,stoploss,5,0,-1.028436507,0.3561333929,-1.203812115,2.1,2.1,5
1409,EUR_GBP,2024-01-18 00:00:00,2024-01-18 04:00:00,2024-01-18 20:00:00,stoploss,5,0,-1.012931337,0.1390118689,-1.040972599,0.8,0.8,5
1410,AUD_USD,2024-01-18 20:00:00,2024-01-19 00:00:00,2024-01-25 00:00:00,trail_stop,25,1,-0.0102023805,1.030440431,-0.3876904592,1,1,5
1413,AUD_CAD,2024-01-25 08:00:00,2024-01-25 12:00:00,2024-01-26 20:00:00,stoploss,9,0,-1.021140946,0.421706241,-1.282921625,1.9,1.9,5
1414,NZD_CAD,2024-01-25 08:00:00,2024-01-25 12:00:00,2024-01-25 20:00:00,stoploss,3,0,-1.023501104,0.09298262868,-1.020765341,2.3,2.3,5
1415,NZD_USD,2024-01-25 08:00:00,2024-01-25 12:00:00,2024-01-31 20:00:00,trail_stop,27,1,-0.0118098372,1.053222754,-0.8320567118,1.1,1.1,5
1416,AUD_NZD,2024-01-26 00:00:00,2024-01-26 04:00:00,2024-01-30 16:00:00,stoploss,16,0,-1.023859543,0.5101397439,-1.003236957,2.1,2.1,5
1424,EUR_USD,2024-02-08 00:00:00,2024-02-08 04:00:00,2024-02-13 12:00:00,stoploss,21,0,-1.008295088,0.6292416901,-1.804774188,0.7,0.7,5
1425,NZD_JPY,2024-02-08 00:00:00,2024-02-08 04:00:00,2024-02-12 04:00:00,trail_stop,13,1,1.269004317,2.189813618,-0.04989934624,1.4,1.4,5
1429,GBP_USD,2024-02-14 04:00:00,2024-02-14 08:00:00,2024-02-14 08:00:00,stoploss,1,0,-1.007890934,0.1376529644,-1.18276337,0.9,0.9,5
1430,EUR_USD,2024-02-14 16:00:00,2024-02-14 20:00:00,2024-02-16 12:00:00,trail_stop,11,1,0.1397332464,1.187417629,-0.1538220414,0.7,0.7,5
1431,AUD_CAD,2024-02-15 08:00:00,2024-02-15 12:00:00,2024-02-20 20:00:00,trail_stop,21,1,1.573320008,2.543271506,-0.5439519067,1.9,1.9,5
1433,AUD_USD,2024-02-15 08:00:00,2024-02-15 12:00:00,2024-02-21 16:00:00,trail_stop,26,1,1.325422867,2.257429847,-0.02716522078,1,1,5
1436,GBP_NZD,2024-02-15 20:00:00,2024-02-16 00:00:00,2024-02-19 12:00:00,stoploss,10,0,-1.020633596,0.436744452,-1.084983265,4.8,4.8,5
1438,NZD_CAD,2024-02-16 08:00:00,2024-02-16 12:00:00,2024-02-21 00:00:00,trail_stop,16,1,1.902479353,2.823226,-0.4155908946,2.3,2.3,5
1443,GBP_NZD,2024-02-26 08:00:00,2024-02-26 12:00:00,2024-03-01 00:00:00,trail_stop,22,1,1.696528659,2.74592211,-0.2578933684,4.8,4.8,5
1446,AUD_NZD,2024-02-28 16:00:00,2024-02-28 20:00:00,2024-03-11 00:00:00,trail_stop,44,1,0.861657001,1.733230593,-0.6573580959,2.1,2.1,5
1447,AUD_JPY,2024-03-01 00:00:00,2024-03-01 04:00:00,2024-03-08 20:00:00,stoploss,35,0,-1.009662053,0.812685981,-1.205609454,0.9,0.9,5
1453,GBP_CAD,2024-03-06 08:00:00,2024-03-06 12:00:00,2024-03-06 16:00:00,stoploss,2,0,-1.045828893,0,-1.663941346,5.2,5.2,5
1456,EUR_GBP,2024-03-11 16:00:00,2024-03-11 20:00:00,2024-03-14 20:00:00,trail_stop,19,1,0.0501101119,1.013223553,-0.4299657143,0.8,0.8,5
1457,USD_CHF,2024-03-11 16:00:00,2024-03-11 20:00:00,2024-03-20 20:00:00,trail_stop,43,1,2.167248275,3.192884466,-0.876594068,0.9,0.9,5
1464,GBP_CAD,2024-03-14 08:00:00,2024-03-14 12:00:00,2024-03-21 12:00:00,stoploss,31,0,-1.045753436,0.6211908848,-1.080484995,5.2,5.2,5
1468,CHF_JPY,2024-03-19 04:00:00,2024-03-19 08:00:00,2024-03-20 20:00:00,trail_stop,10,1,1.042004355,2.1414966,-0.04225886624,2.2,2.2,5
1470,GBP_USD,2024-03-25 12:00:00,2024-03-25 16:00:00,2024-04-01 16:00:00,stoploss,31,0,-1.007152212,0.46330439,-1.577460059,0.9,0.9,5
1475,NZD_CAD,2024-04-02 12:00:00,2024-04-02 16:00:00,2024-04-05 12:00:00,trail_stop,18,1,2.08683012,3.084757604,-0.1602252446,2.3,2.3,5
1476,NZD_JPY,2024-04-02 12:00:00,2024-04-02 16:00:00,2024-04-04 20:00:00,trail_stop,14,1,2.349647523,3.33506379,-0.2918180816,1.4,1.4,5
1478,NZD_CHF,2024-04-03 16:00:00,2024-04-03 20:00:00,2024-04-04 20:00:00,trail_stop,7,1,0.6859132586,1.753639786,-0.2826186242,1.7,1.7,5
1480,GBP_USD,2024-04-04 08:00:00,2024-04-04 12:00:00,2024-04-05 08:00:00,stoploss,6,0,-1.00995776,0.4436735427,-1.094247216,0.9,0.9,5
1481,CHF_JPY,2024-04-04 16:00:00,2024-04-04 20:00:00,2024-04-08 08:00:00,trail_stop,10,1,-0.01504603323,1.138027241,-0.7810259066,2.2,2.2,5
1483,EUR_AUD,2024-04-08 00:00:00,2024-04-08 04:00:00,2024-04-08 12:00:00,stoploss,3,0,-1.017235397,0.01436283107,-1.064285782,2.4,2.4,5
1487,EUR_AUD,2024-04-17 16:00:00,2024-04-17 20:00:00,2024-04-19 08:00:00,trail_stop,10,1,-0.01530580416,1.124976606,-0.7091689262,2.4,2.4,5
1488,EUR_CAD,2024-04-17 16:00:00,2024-04-17 20:00:00,2024-04-18 20:00:00,stoploss,7,0,-1.036369563,0,-1.062581012,3.7,3.7,5
1489,AUD_USD,2024-04-18 04:00:00,2024-04-18 08:00:00,2024-04-19 04:00:00,stoploss,6,0,-1.010981384,0.1669170327,-1.882209171,1,1,5
1491,GBP_USD,2024-04-18 04:00:00,2024-04-18 08:00:00,2024-04-19 04:00:00,stoploss,6,0,-1.006971821,0.2114785679,-1.274293935,0.9,0.9,5
1492,NZD_USD,2024-04-18 04:00:00,2024-04-18 08:00:00,2024-04-19 04:00:00,stoploss,6,0,-1.013205049,0.2821078725,-1.660234841,1.1,1.1,5
1493,AUD_CAD,2024-04-22 00:00:00,2024-04-22 04:00:00,2024-04-30 04:00:00,trail_stop,37,1,2.255481914,3.26392997,-0.4034596344,1.9,1.9,5
1494,EUR_CHF,2024-04-22 00:00:00,2024-04-22 04:00:00,2024-04-29 12:00:00,trail_stop,33,1,0.9417042787,1.834400755,-0.3041688048,1,1,5
1495,NZD_CHF,2024-04-22 00:00:00,2024-04-22 04:00:00,2024-04-30 08:00:00,trail_stop,38,1,0.7291252312,1.70640545,-0.1815836666,1.7,1.7,5
1496,AUD_CHF,2024-04-23 16:00:00,2024-04-23 20:00:00,2024-04-30 04:00:00,trail_stop,27,1,1.078041048,2.105960788,-0.4025044509,1.4,1.4,5
1497,EUR_USD,2024-04-23 16:00:00,2024-04-23 20:00:00,2024-04-26 16:00:00,trail_stop,18,1,0.04097917918,1.035946612,-0.5184652082,0.7,0.7,5
1498,GBP_NZD,2024-04-23 20:00:00,2024-04-24 00:00:00,2024-05-01 20:00:00,trail_stop,36,1,1.647433197,2.80255501,-0.3024539566,4.8,4.8,5
1500,GBP_CAD,2024-04-25 08:00:00,2024-04-25 12:00:00,2024-04-26 16:00:00,stoploss,8,0,-1.036499396,0.1347670018,-1.076732192,5.2,5.2,5
1504,NZD_USD,2024-04-29 00:00:00,2024-04-29 04:00:00,2024-04-30 16:00:00,stoploss,10,0,-1.014677061,0.916649192,-1.284910003,1.1,1.1,5
1505,AUD_NZD,2024-04-30 00:00:00,2024-04-30 04:00:00,2024-05-07 04:00:00,trail_stop,31,1,0.07388267459,1.031190815,-0.6941479028,2.1,2.1,5
1510,EUR_AUD,2024-05-08 00:00:00,2024-05-08 04:00:00,2024-05-15 20:00:00,stoploss,35,0,-1.015439121,0.6793213376,-1.052433436,2.4,2.4,5
1518,GBP_AUD,2024-05-15 12:00:00,2024-05-15 16:00:00,2024-05-28 04:00:00,trail_stop,52,1,2.035792478,3.047390783,-0.8490471309,4,4,5
1519,EUR_JPY,2024-05-16 08:00:00,2024-05-16 12:00:00,2024-05-30 00:00:00,trail_stop,58,1,1.782340873,2.567373256,-0.1541424879,1.4,1.4,5
1521,CAD_JPY,2024-05-20 00:00:00,2024-05-20 04:00:00,2024-05-30 00:00:00,trail_stop,48,1,0.4267418629,1.260186655,-0.6777760658,1.2,1.2,5
1522,GBP_NZD,2024-05-20 00:00:00,2024-05-20 04:00:00,2024-05-22 04:00:00,trail_stop,13,1,0.7742875422,1.597907131,-0.6710244446,4.8,4.8,5
1525,USD_CHF,2024-05-21 04:00:00,2024-05-21 08:00:00,2024-05-23 12:00:00,trail_stop,14,1,0.5641955771,1.364428259,-0.5715664648,0.9,0.9,5
1527,EUR_GBP,2024-05-23 08:00:00,2024-05-23 12:00:00,2024-05-27 16:00:00,stoploss,14,0,-1.019695751,0.5514810283,-1.201440812,0.8,0.8,5
1528,EUR_NZD,2024-05-24 00:00:00,2024-05-24 04:00:00,2024-05-27 12:00:00,stoploss,9,0,-1.022820465,0.2630358834,-1.102588772,3.8,3.8,5
1529,AUD_JPY,2024-05-24 08:00:00,2024-05-24 12:00:00,2024-05-29 16:00:00,trail_stop,20,1,0.5299358664,1.782156691,-0.05732333092,0.9,0.9,5
1530,EUR_AUD,2024-05-28 00:00:00,2024-05-28 04:00:00,2024-06-03 16:00:00,stoploss,28,0,-1.019909397,0.7615344446,-1.22940528,2.4,2.4,5
1531,EUR_GBP,2024-05-30 08:00:00,2024-05-30 12:00:00,2024-05-31 16:00:00,trail_stop,8,1,0.5478573519,1.547083582,-0.3620833916,0.8,0.8,5
1533,CHF_JPY,2024-05-31 16:00:00,2024-05-31 20:00:00,2024-06-06 00:00:00,trail_stop,20,1,0.5287544525,1.313820845,-0.9397793234,2.2,2.2,5
1535,NZD_JPY,2024-06-05 00:00:00,2024-06-05 04:00:00,2024-06-07 16:00:00,trail_stop,16,1,0.2068755052,1.115885699,-0.5797539826,1.4,1.4,5
1536,NZD_CAD,2024-06-05 16:00:00,2024-06-05 20:00:00,2024-06-07 12:00:00,stoploss,11,0,-1.029938306,0.5792411379,-1.383670404,2.3,2.3,5
1537,USD_CHF,2024-06-05 16:00:00,2024-06-05 20:00:00,2024-06-06 20:00:00,stoploss,7,0,-1.009644133,0.09965604221,-1.019063399,0.9,0.9,5
1538,EUR_NZD,2024-06-07 12:00:00,2024-06-07 16:00:00,2024-06-10 16:00:00,stoploss,7,0,-1.022901428,0.6231598979,-1.192079573,3.8,3.8,5
1543,EUR_GBP,2024-06-13 00:00:00,2024-06-13 04:00:00,2024-06-13 16:00:00,stoploss,4,0,-1.014247994,0.2422158901,-1.065037517,0.8,0.8,5
1546,CAD_JPY,2024-06-14 04:00:00,2024-06-14 08:00:00,2024-06-14 12:00:00,stoploss,2,0,-1.008246755,0.2377814466,-1.285119379,1.2,1.2,5
1551,USD_CHF,2024-06-17 08:00:00,2024-06-17 12:00:00,2024-06-18 12:00:00,stoploss,7,0,-1.010825905,0.3259800403,-1.625088688,0.9,0.9,5
1553,AUD_CAD,2024-06-18 16:00:00,2024-06-18 20:00:00,2024-06-24 00:00:00,stoploss,20,0,-1.02276466,0.6697602565,-1.153808814,1.9,1.9,5
1555,GBP_NZD,2024-06-19 00:00:00,2024-06-19 04:00:00,2024-06-28 16:00:00,trail_stop,46,1,0.621786186,1.688510433,-0.8586517731,4.8,4.8,5
1556,CAD_JPY,2024-06-20 04:00:00,2024-06-20 08:00:00,2024-06-21 08:00:00,trail_stop,7,1,1.081908619,1.926379243,-0.1314373897,1.2,1.2,5
1557,GBP_CHF,2024-06-20 08:00:00,2024-06-20 12:00:00,2024-06-27 00:00:00,trail_stop,28,1,0.4408772909,1.439704291,-0.652188663,1.9,1.9,5
1558,NZD_CHF,2024-06-20 08:00:00,2024-06-20 12:00:00,2024-06-26 16:00:00,trail_stop,26,1,-0.02564076798,1.012056195,-0.1885350587,1.7,1.7,5
1559,AUD_JPY,2024-06-21 00:00:00,2024-06-21 04:00:00,2024-06-28 04:00:00,trail_stop,31,1,1.36756107,2.195467793,-0.7987785773,0.9,0.9,5
1562,USD_CHF,2024-06-21 00:00:00,2024-06-21 04:00:00,2024-07-01 00:00:00,trail_stop,36,1,1.086442086,2.204954798,-0.363615533,0.9,0.9,5
1564,AUD_CAD,2024-06-24 08:00:00,2024-06-24 12:00:00,2024-06-25 12:00:00,stoploss,7,0,-1.025947283,0.2799575246,-1.170359018,1.9,1.9,5
1565,GBP_USD,2024-06-24 08:00:00,2024-06-24 12:00:00,2024-06-26 08:00:00,trail_stop,12,1,0.2367453098,1.029697753,-0.02437841354,0.9,0.9,5
1566,NZD_CAD,2024-06-24 08:00:00,2024-06-24 12:00:00,2024-06-25 00:00:00,stoploss,4,0,-1.036738179,0.2188317648,-1.074991078,2.3,2.3,5
1568,EUR_USD,2024-06-25 04:00:00,2024-06-25 08:00:00,2024-06-25 12:00:00,stoploss,2,0,-1.010401103,0.1292708507,-1.121833244,0.7,0.7,5
1571,NZD_CAD,2024-07-01 08:00:00,2024-07-01 12:00:00,2024-07-02 08:00:00,stoploss,6,0,-1.034581586,0.3563406904,-1.063007882,2.3,2.3,6
1572,NZD_USD,2024-07-01 08:00:00,2024-07-01 12:00:00,2024-07-01 16:00:00,stoploss,2,0,-1.018173349,0,-1.313437491,1.1,1.1,6
1573,EUR_AUD,2024-07-02 00:00:00,2024-07-02 04:00:00,2024-07-03 16:00:00,stoploss,10,0,-1.015392692,0.4130372322,-1.074922983,2.4,2.4,6
1575,GBP_USD,2024-07-03 08:00:00,2024-07-03 12:00:00,2024-07-09 00:00:00,trail_stop,22,1,2.237318329,3.159136567,-0.08538206938,0.9,0.9,6
1577,EUR_USD,2024-07-04 16:00:00,2024-07-04 20:00:00,2024-07-16 12:00:00,trail_stop,47,1,1.692134766,2.809478937,-0.4313414131,0.7,0.7,6
1579,NZD_USD,2024-07-11 12:00:00,2024-07-11 16:00:00,2024-07-12 00:00:00,stoploss,3,0,-1.014638655,0.1690099279,-1.19371579,1.1,1.1,6
1581,EUR_AUD,2024-07-15 00:00:00,2024-07-15 04:00:00,2024-07-18 04:00:00,trail_stop,19,1,2.4002891,3.42031388,-0.4500413,2.4,2.4,6
1584,USD_JPY,2024-07-15 00:00:00,2024-07-15 04:00:00,2024-07-17 08:00:00,stoploss,14,0,-1.002291438,0.5659852427,-1.53984649,0.6,0.6,6
1585,EUR_JPY,2024-07-16 00:00:00,2024-07-16 04:00:00,2024-07-17 08:00:00,stoploss,8,0,-1.005840479,0.3637783848,-1.455113539,1.4,1.4,6
1586,EUR_GBP,2024-07-16 08:00:00,2024-07-16 12:00:00,2024-07-17 08:00:00,stoploss,6,0,-1.02089533,0.09402898381,-1.347748768,0.8,0.8,6
1587,NZD_CAD,2024-07-17 00:00:00,2024-07-17 04:00:00,2024-07-19 04:00:00,stoploss,13,0,-1.024146374,0.3768933958,-1.214667574,2.3,2.3,6
