risk_pct,governance,sizing,worst_fold_roi_pct,mean_fold_roi_pct,trailing_dd_pct,from_initial_dd_pct,daily_dd_pct,kills,verdict_trailing,verdict_from_initial
0.4,off,fixed-initial,13.771609037894962,28.845070285100167,7.7337829134641405,5.549348398994569,4.063558364317954,0,PASS-DEPLOYABLE,PASS-DEPLOYABLE
0.4,on,fixed-initial,13.771609037894962,28.845070285100167,7.7337829134641405,5.549348398994569,4.063558364317954,0,PASS-DEPLOYABLE,PASS-DEPLOYABLE
0.42,off,fixed-initial,14.460386967907745,30.291022923808868,8.09322041219373,5.8268158189443415,4.266736282533845,0,PASS-VIABLE,PASS-DEPLOYABLE
0.42,on,fixed-initial,14.460386967907745,30.291022923808868,8.09322041219373,5.8268158189443415,4.266736282533845,0,PASS-VIABLE,PASS-DEPLOYABLE
0.44999999999999996,off,fixed-initial,15.493587519545926,32.460556730595805,8.627875904724462,6.243016948868885,4.571503159857682,0,PASS-VIABLE,PASS-DEPLOYABLE
0.44999999999999996,on,fixed-initial,15.493587519545926,31.96580828527067,9.470239679393295,6.243016948868885,4.571503159857682,0,PASS-VIABLE,PASS-DEPLOYABLE
