feature,importance,importance_std,fold,classifier,cluster_id
prior_session_high_distance,0.0015851372081131965,0.000498678671836622,5,lgbm,1
prior_session_low_distance,0.002846429180160248,0.000489862207710925,5,lgbm,1
range_close_ratio,-6.817794443496617e-05,0.0008460660402925494,5,lgbm,1
session_dead,0.0001534003749787516,0.0001897993646780469,5,lgbm,1
session_ldn_ny_overlap,-6.817794443492176e-05,3.408897221746088e-05,5,lgbm,1
session_london,-0.00025566729163113423,0.00037729578355510566,5,lgbm,1
session_ny,-1.7044486108708233e-05,0.00016525242397873822,5,lgbm,1
session_tokyo,0.0,0.0,5,lgbm,1
spread_percentile_100,-0.0005965570138059872,0.0002528105841859815,5,lgbm,1
spread_vs_trailing_100,0.0002897562638486839,0.0005642728944007825,5,lgbm,1
swing_high_distance_14,-0.0008351798193284354,0.00043920568354269534,5,lgbm,1
swing_low_distance_14,0.0013294699164820623,0.0009829807980430074,5,lgbm,1
w1_close_slope_sign,-5.113345832616911e-05,0.00055388023893887,5,lgbm,1
atr_14,0.01607295040054537,0.0014962301924223392,1,lr,1
atr_percentile_100,0.0005965570138059872,0.00014260440199998054,1,lr,1
atr_vs_trailing_100,0.0009374467359808403,0.0006775049229368052,1,lr,1
d1_atr_percentile_100,0.00044315663882730225,0.000173820334535299,1,lr,1
d1_close_slope_magnitude,-0.0004431566388273689,0.0005373745618010747,1,lr,1
d1_close_slope_sign,0.00023862280552238156,0.0002248322133675156,1,lr,1
day_of_week,0.0004602011249360327,0.00017548372491882385,1,lr,1
distance_to_round_number,0.0006647349582409534,0.0001897993646780429,1,lr,1
hour_of_day,1.7044486108708233e-05,6.377462735253268e-05,1,lr,1
kijun_26_distance,0.0015340037497869163,0.00015245051832280025,1,lr,1
prior_session_high_distance,0.001960115902505488,0.0001704448610874154,1,lr,1
prior_session_low_distance,0.0032725413328787535,0.00021960284177135716,1,lr,1
range_close_ratio,0.001005624680415851,0.000136355888869924,1,lr,1
session_dead,0.00018748934719612365,9.938557857240805e-05,1,lr,1
session_ldn_ny_overlap,6.817794443492176e-05,3.408897221746088e-05,1,lr,1
session_london,-1.7044486108774847e-05,0.00011306033033427769,1,lr,1
session_ny,0.00023862280552235937,6.377462735253268e-05,1,lr,1
session_tokyo,-0.00022157831941371775,0.0002059493092482677,1,lr,1
spread_percentile_100,0.00027271177773984244,6.377462735254455e-05,1,lr,1
spread_vs_trailing_100,0.0,0.0,1,lr,1
swing_high_distance_14,0.004397477416055828,0.0002446343973820915,1,lr,1
swing_low_distance_14,0.0024884949718765536,0.0001466222135170154,1,lr,1
w1_close_slope_sign,0.00025566729163113423,0.00015245051832280023,1,lr,1
atr_14,0.014811658428498364,0.0012906626908227238,2,lr,1
atr_percentile_100,0.00015340037497870717,6.377462735253268e-05,2,lr,1
atr_vs_trailing_100,0.0006306459860234926,0.00031704576849731614,2,lr,1
d1_atr_percentile_100,0.0001193114027612241,4.175029389434557e-05,2,lr,1
d1_close_slope_magnitude,-0.00022157831941365113,6.817794443497171e-05,2,lr,1
d1_close_slope_sign,-1.7044486108752645e-05,3.4088972217505296e-05,2,lr,1
day_of_week,8.522243054374102e-05,5.389939765072365e-05,2,lr,1
distance_to_round_number,6.817794443501058e-05,3.408897221750528e-05,2,lr,1
hour_of_day,-5.113345832621352e-05,0.00023245579848280763,2,lr,1
kijun_26_distance,0.00018748934719619025,0.00016525242397874278,2,lr,1
prior_session_high_distance,0.0006817794443497504,0.00018671299045686443,2,lr,1
prior_session_low_distance,0.0006647349582409978,6.377462735254456e-05,2,lr,1
range_close_ratio,-0.00018748934719619025,6.377462735254455e-05,2,lr,1
session_dead,5.113345832621352e-05,0.00010226691665246406,2,lr,1
session_ldn_ny_overlap,0.0,0.0,2,lr,1
session_london,1.7044486108752645e-05,3.408897221750529e-05,2,lr,1
session_ny,0.0,0.0,2,lr,1
session_tokyo,0.0,0.0,2,lr,1
spread_percentile_100,-1.7044486108752645e-05,3.408897221750529e-05,2,lr,1
spread_vs_trailing_100,1.704448610873044e-05,8.350058778875914e-05,2,lr,1
swing_high_distance_14,0.004636100221578366,0.0004230330201462635,2,lr,1
swing_low_distance_14,0.000818135333219705,0.00010226691665248626,2,lr,1
w1_close_slope_sign,-0.00013635588886995453,8.691016726764298e-05,2,lr,1
atr_14,0.000647690472132223,0.00044315663882733044,3,lr,1
atr_percentile_100,-3.408897221750529e-05,8.691016726762557e-05,3,lr,1
atr_vs_trailing_100,0.0,0.0,3,lr,1
d1_atr_percentile_100,-3.408897221750529e-05,4.175029389439997e-05,3,lr,1
d1_close_slope_magnitude,0.0,0.0,3,lr,1
d1_close_slope_sign,0.0,0.0,3,lr,1
day_of_week,1.704448610873044e-05,3.408897221746088e-05,3,lr,1
distance_to_round_number,0.0,0.0,3,lr,1
hour_of_day,-3.408897221750529e-05,4.175029389439997e-05,3,lr,1
kijun_26_distance,0.0,0.0,3,lr,1
prior_session_high_distance,-2.2204460492503132e-17,5.389939765072365e-05,3,lr,1
prior_session_low_distance,0.0003408897221748752,0.0002286757774841983,3,lr,1
range_close_ratio,-8.522243054376322e-05,0.0,3,lr,1
session_dead,0.0,0.0,3,lr,1
session_ldn_ny_overlap,0.0,0.0,3,lr,1
session_london,-3.408897221750529e-05,4.175029389439997e-05,3,lr,1
session_ny,0.0,0.0,3,lr,1
session_tokyo,0.0,0.0,3,lr,1
spread_percentile_100,0.0,0.0,3,lr,1
spread_vs_trailing_100,0.0,0.0,3,lr,1
swing_high_distance_14,0.000886313277654649,0.0002386228055224085,3,lr,1
swing_low_distance_14,0.00015340037497866277,0.00023120265836457123,3,lr,1
w1_close_slope_sign,0.0,0.0,3,lr,1
atr_14,0.0,0.0,4,lr,1
atr_percentile_100,0.0,0.0,4,lr,1
atr_vs_trailing_100,0.0,0.0,4,lr,1
d1_atr_percentile_100,0.0,0.0,4,lr,1
d1_close_slope_magnitude,0.0,0.0,4,lr,1
d1_close_slope_sign,0.0,0.0,4,lr,1
day_of_week,0.0,0.0,4,lr,1
distance_to_round_number,0.0,0.0,4,lr,1
hour_of_day,0.0,0.0,4,lr,1
kijun_26_distance,0.0,0.0,4,lr,1
prior_session_high_distance,0.0,0.0,4,lr,1
prior_session_low_distance,0.0,0.0,4,lr,1
range_close_ratio,0.0,0.0,4,lr,1
session_dead,0.0,0.0,4,lr,1
session_ldn_ny_overlap,0.0,0.0,4,lr,1
session_london,0.0,0.0,4,lr,1
session_ny,0.0,0.0,4,lr,1
session_tokyo,0.0,0.0,4,lr,1
spread_percentile_100,0.0,0.0,4,lr,1
spread_vs_trailing_100,0.0,0.0,4,lr,1
swing_high_distance_14,0.0,0.0,4,lr,1
swing_low_distance_14,0.0,0.0,4,lr,1
w1_close_slope_sign,0.0,0.0,4,lr,1
atr_14,-0.0008351798193284354,3.408897221750529e-05,5,lr,1
atr_percentile_100,0.00010226691665249366,8.350058778875914e-05,5,lr,1
atr_vs_trailing_100,5.113345832625793e-05,4.175029389439997e-05,5,lr,1
d1_atr_percentile_100,-0.00035793420828360566,9.938557857241566e-05,5,lr,1
d1_close_slope_magnitude,0.00034088972217494184,0.0,5,lr,1
d1_close_slope_sign,1.7044486108752645e-05,3.408897221750529e-05,5,lr,1
day_of_week,-0.00027271177773988684,6.377462735253269e-05,5,lr,1
distance_to_round_number,6.817794443501058e-05,3.408897221750528e-05,5,lr,1
hour_of_day,-0.00013635588886993233,8.691016726765604e-05,5,lr,1
kijun_26_distance,-0.0011078915970683446,5.389939765072365e-05,5,lr,1
prior_session_high_distance,0.0003408897221749196,5.389939765072365e-05,5,lr,1
prior_session_low_distance,-0.0003408897221748308,0.0,5,lr,1
range_close_ratio,-8.52224305436744e-05,5.389939765072365e-05,5,lr,1
session_dead,2.2204460492503132e-17,9.335649522839167e-05,5,lr,1
session_ldn_ny_overlap,0.0,0.0,5,lr,1
session_london,-6.817794443492176e-05,3.4088972217460885e-05,5,lr,1
session_ny,-0.00010226691665244924,8.350058778874554e-05,5,lr,1
session_tokyo,-8.52224305436744e-05,5.389939765072365e-05,5,lr,1
spread_percentile_100,-0.00013635588886991014,4.1750293894399965e-05,5,lr,1
spread_vs_trailing_100,1.7044486108752645e-05,3.408897221750529e-05,5,lr,1
swing_high_distance_14,4.4408920985006264e-17,7.622525916139392e-05,5,lr,1
swing_low_distance_14,-6.817794443492176e-05,3.4088972217460885e-05,5,lr,1
w1_close_slope_sign,3.408897221750529e-05,4.175029389439997e-05,5,lr,1
atr_14,-0.0011590250553946246,4.1750293894399965e-05,1,rf,1
atr_percentile_100,-0.0003749786943923805,6.817794443496062e-05,1,rf,1
atr_vs_trailing_100,-0.00027271177773988684,0.0001252508816831455,1,rf,1
d1_atr_percentile_100,-0.0011931140276121078,5.389939765072365e-05,1,rf,1
d1_close_slope_magnitude,-0.0005624680415885486,0.0001580640616242619,1,rf,1
d1_close_slope_sign,3.408897221746088e-05,8.6910167267643e-05,1,rf,1
day_of_week,-0.0002897562638486839,6.817794443501058e-05,1,rf,1
distance_to_round_number,-8.52224305437188e-05,7.622525916139392e-05,1,rf,1
hour_of_day,-0.0005283790693710655,0.00017382033453529903,1,rf,1
kijun_26_distance,-0.0009544912220896595,9.938557857240804e-05,1,rf,1
prior_session_high_distance,-0.0008010908471109968,0.00015806406162426192,1,rf,1
prior_session_low_distance,-0.0008010908471109745,0.00014859038498518456,1,rf,1
range_close_ratio,-0.0011249360831771193,6.377462735258015e-05,1,rf,1
session_dead,-6.817794443501058e-05,8.350058778873195e-05,1,rf,1
session_ldn_ny_overlap,0.0,0.0,1,rf,1
session_london,3.408897221743867e-05,6.817794443496061e-05,1,rf,1
session_ny,0.0,0.0,1,rf,1
session_tokyo,-0.0004090676666098636,0.0001252508816831576,1,rf,1
spread_percentile_100,0.00022157831941365113,0.00014859038498522785,1,rf,1
spread_vs_trailing_100,-1.7044486108752645e-05,3.4088972217505296e-05,1,rf,1
swing_high_distance_14,-0.0011590250553946246,4.1750293894399965e-05,1,rf,1
swing_low_distance_14,-0.0009544912220896595,9.938557857244612e-05,1,rf,1
w1_close_slope_sign,-0.00018748934719619025,6.377462735254455e-05,1,rf,1
atr_14,0.0,0.0,2,rf,1
atr_percentile_100,0.0,0.0,2,rf,1
atr_vs_trailing_100,0.0,0.0,2,rf,1
d1_atr_percentile_100,0.0,0.0,2,rf,1
d1_close_slope_magnitude,0.0,0.0,2,rf,1
d1_close_slope_sign,0.0,0.0,2,rf,1
day_of_week,0.0,0.0,2,rf,1
distance_to_round_number,0.0,0.0,2,rf,1
hour_of_day,0.0,0.0,2,rf,1
kijun_26_distance,0.0,0.0,2,rf,1
prior_session_high_distance,0.0,0.0,2,rf,1
prior_session_low_distance,0.0,0.0,2,rf,1
range_close_ratio,0.0,0.0,2,rf,1
session_dead,0.0,0.0,2,rf,1
session_ldn_ny_overlap,0.0,0.0,2,rf,1
session_london,0.0,0.0,2,rf,1
session_ny,0.0,0.0,2,rf,1
session_tokyo,0.0,0.0,2,rf,1
spread_percentile_100,0.0,0.0,2,rf,1
spread_vs_trailing_100,0.0,0.0,2,rf,1
swing_high_distance_14,0.0,0.0,2,rf,1
swing_low_distance_14,0.0,0.0,2,rf,1
w1_close_slope_sign,0.0,0.0,2,rf,1
atr_14,0.0,0.0,3,rf,1
atr_percentile_100,0.0,0.0,3,rf,1
atr_vs_trailing_100,0.0,0.0,3,rf,1
d1_atr_percentile_100,0.0,0.0,3,rf,1
d1_close_slope_magnitude,0.0,0.0,3,rf,1
d1_close_slope_sign,0.0,0.0,3,rf,1
day_of_week,0.0,0.0,3,rf,1
distance_to_round_number,0.0,0.0,3,rf,1
hour_of_day,0.0,0.0,3,rf,1
kijun_26_distance,0.0,0.0,3,rf,1
prior_session_high_distance,0.0,0.0,3,rf,1
prior_session_low_distance,0.0,0.0,3,rf,1
range_close_ratio,0.0,0.0,3,rf,1
session_dead,0.0,0.0,3,rf,1
session_ldn_ny_overlap,0.0,0.0,3,rf,1
session_london,0.0,0.0,3,rf,1
session_ny,0.0,0.0,3,rf,1
session_tokyo,0.0,0.0,3,rf,1
spread_percentile_100,0.0,0.0,3,rf,1
spread_vs_trailing_100,0.0,0.0,3,rf,1
swing_high_distance_14,0.0,0.0,3,rf,1
swing_low_distance_14,0.0,0.0,3,rf,1
w1_close_slope_sign,0.0,0.0,3,rf,1
atr_14,0.0,0.0,4,rf,1
atr_percentile_100,0.0,0.0,4,rf,1
atr_vs_trailing_100,0.0,0.0,4,rf,1
d1_atr_percentile_100,0.0,0.0,4,rf,1
d1_close_slope_magnitude,0.0,0.0,4,rf,1
d1_close_slope_sign,0.0,0.0,4,rf,1
day_of_week,0.0,0.0,4,rf,1
distance_to_round_number,0.0,0.0,4,rf,1
hour_of_day,0.0,0.0,4,rf,1
kijun_26_distance,0.0,0.0,4,rf,1
prior_session_high_distance,0.0,0.0,4,rf,1
prior_session_low_distance,0.0,0.0,4,rf,1
range_close_ratio,0.0,0.0,4,rf,1
session_dead,0.0,0.0,4,rf,1
session_ldn_ny_overlap,0.0,0.0,4,rf,1
session_london,0.0,0.0,4,rf,1
session_ny,0.0,0.0,4,rf,1
session_tokyo,0.0,0.0,4,rf,1
spread_percentile_100,0.0,0.0,4,rf,1
spread_vs_trailing_100,0.0,0.0,4,rf,1
swing_high_distance_14,0.0,0.0,4,rf,1
swing_low_distance_14,0.0,0.0,4,rf,1
w1_close_slope_sign,0.0,0.0,4,rf,1
atr_14,0.0,0.0,5,rf,1
atr_percentile_100,0.0,0.0,5,rf,1
atr_vs_trailing_100,0.0,0.0,5,rf,1
d1_atr_percentile_100,0.0,0.0,5,rf,1
d1_close_slope_magnitude,0.0,0.0,5,rf,1
d1_close_slope_sign,0.0,0.0,5,rf,1
day_of_week,0.0,0.0,5,rf,1
distance_to_round_number,0.0,0.0,5,rf,1
hour_of_day,0.0,0.0,5,rf,1
kijun_26_distance,0.0,0.0,5,rf,1
prior_session_high_distance,0.0,0.0,5,rf,1
prior_session_low_distance,0.0,0.0,5,rf,1
range_close_ratio,0.0,0.0,5,rf,1
session_dead,0.0,0.0,5,rf,1
session_ldn_ny_overlap,0.0,0.0,5,rf,1
session_london,0.0,0.0,5,rf,1
session_ny,0.0,0.0,5,rf,1
session_tokyo,0.0,0.0,5,rf,1
spread_percentile_100,0.0,0.0,5,rf,1
spread_vs_trailing_100,0.0,0.0,5,rf,1
swing_high_distance_14,0.0,0.0,5,rf,1
swing_low_distance_14,0.0,0.0,5,rf,1
w1_close_slope_sign,0.0,0.0,5,rf,1
