trade_id,pair,signal_time,entry_time,entry_price,initial_sl_price,exit_time,exit_price,exit_reason,bars_held,final_r,mfe_r,mae_r,time_to_peak_mfe,spread_pips_entry,spread_pips_exit,calendar_year
44,NZD_CAD,2021-04-23 00:00:00,2021-04-23 01:00:00,0.89499,0.8906725403,2021-04-29 16:00:00,0.8904875403,stoploss,112,-1.042849271,1.111764874,-1.234522246,36,2.2,3.7,2021
45,EUR_CAD,2021-04-26 18:00:00,2021-04-26 19:00:00,1.49807,1.491704593,2021-04-28 19:00:00,1.491694593,stoploss,49,-1.001570991,0.3848929064,-1.116974924,0,0.2,0.2,2021
46,EUR_CAD,2021-04-28 20:00:00,2021-04-28 21:00:00,1.49158,1.486402386,2021-04-30 10:00:00,1.486392386,stoploss,38,-1.001931392,0.5311327292,-1.129864169,0,0.2,0.2,2021
47,CAD_JPY,2021-04-29 02:00:00,2021-04-29 03:00:00,88.1915,87.84791712,2021-05-06 03:00:00,89.018,time_exit,120,2.40553313,2.868303569,-0.1702645954,55,0.3,0.2,2021
48,AUD_CAD,2021-05-03 00:00:00,2021-05-03 01:00:00,0.94728,0.9431369627,2021-05-10 01:00:00,0.95146,time_exit,120,1.00892164,1.658203748,-0.6734189893,113,1,0.8,2021
49,EUR_CAD,2021-05-03 00:00:00,2021-05-03 01:00:00,1.4773,1.471613599,2021-05-05 17:00:00,1.471603599,stoploss,65,-1.001758582,1.185284005,-1.107906414,11,1,0.2,2021
50,NZD_CAD,2021-05-03 00:00:00,2021-05-03 01:00:00,0.879795,0.8750422061,2021-05-10 01:00:00,0.882135,time_exit,120,0.4923419912,1.345524373,-0.6701321547,76,2.3,3.3,2021
51,EUR_CAD,2021-05-05 18:00:00,2021-05-05 19:00:00,1.47178,1.466904207,2021-05-06 22:00:00,1.466894207,stoploss,28,-1.002050949,1.037780009,-1.007015779,20,0.2,0.2,2021
52,EUR_CAD,2021-05-06 23:00:00,2021-05-07 00:00:00,1.46568,1.46010825,2021-05-12 16:00:00,1.46009825,stoploss,89,-1.001794768,2.327814426,-1.220442413,15,4,0.2,2021
53,CAD_JPY,2021-05-07 00:00:00,2021-05-07 01:00:00,89.7135,89.31610024,2021-05-07 15:00:00,89.31560024,stoploss,15,-1.001258179,0.3107701906,-1.614243541,4,0.7,0.1,2021
54,CAD_JPY,2021-05-07 16:00:00,2021-05-07 17:00:00,89.4085,88.95529813,2021-05-14 17:00:00,90.3785,time_exit,120,2.140326539,2.72174514,-0.5615599011,72,0.1,0.1,2021
55,AUD_CAD,2021-05-11 00:00:00,2021-05-11 01:00:00,0.94761,0.9432920733,2021-05-12 11:00:00,0.9432720733,stoploss,35,-1.004631853,0.6044567689,-1.192702054,12,0.8,0.4,2021
56,USD_JPY,2021-05-13 00:00:00,2021-05-13 01:00:00,109.6595,109.2601244,2021-05-14 11:00:00,109.2596244,stoploss,35,-1.001251954,0.314240556,-1.007823297,2,0.1,0.1,2021
57,AUD_CAD,2021-05-14 00:00:00,2021-05-14 01:00:00,0.93964,0.9353958552,2021-05-18 00:00:00,0.9352808552,stoploss,48,-1.027096154,0.8270217397,-1.147463212,20,0.6,2.3,2021
58,USD_JPY,2021-05-14 12:00:00,2021-05-14 13:00:00,109.3515,109.0453403,2021-05-18 09:00:00,109.0448403,stoploss,45,-1.001633135,0.4883072789,-1.033774273,14,0.1,0.1,2021
59,NZD_CAD,2021-05-18 00:00:00,2021-05-18 01:00:00,0.870155,0.8653315596,2021-05-21 00:00:00,0.8648965596,stoploss,72,-1.090184591,0.8966628862,-1.110203412,21,1.9,8.7,2021
60,EUR_NZD,2021-05-20 00:00:00,2021-05-20 01:00:00,1.697405,1.688756537,2021-05-26 05:00:00,1.688726537,stoploss,101,-1.003468825,0.7174685656,-2.173218645,33,2.3,0.6,2021
