feature,importance,importance_std,fold,classifier,cluster_id
distance_to_round_number,-2.9545006893849646e-05,0.0001512930027155653,3,lgbm,0
hour_of_day,-0.00023636005515070835,0.00026681538672728095,3,lgbm,0
kijun_26_distance,0.00016742170573174063,0.00011485034262056545,3,lgbm,0
prior_session_high_distance,0.0008666535355524863,0.00021030290037483233,3,lgbm,0
prior_session_low_distance,0.0005318101240890272,0.00019548388065076272,3,lgbm,0
range_close_ratio,-1.969667126255903e-05,9.132970746005911e-05,3,lgbm,0
session_dead,-2.954500689382744e-05,5.0216855560279234e-05,3,lgbm,0
session_ldn_ny_overlap,-1.9696671262536823e-05,2.412339711227807e-05,3,lgbm,0
session_london,-1.9696671262536823e-05,6.679466203589815e-05,3,lgbm,0
session_ny,0.0,0.0,3,lgbm,0
session_tokyo,0.0,0.0,3,lgbm,0
spread_percentile_100,0.0,0.00010329021549833212,3,lgbm,0
spread_vs_trailing_100,-0.00045302343903879104,0.00033600004154484627,3,lgbm,0
swing_high_distance_14,0.0009158952137088949,0.0001512930027155653,3,lgbm,0
swing_low_distance_14,0.00017727004136303126,0.0001544651087390053,3,lgbm,0
w1_close_slope_sign,0.00442190269844398,0.0004675626342513015,3,lgbm,0
atr_14,0.00044317510340752264,0.00015571585878315622,4,lgbm,0
atr_percentile_100,-7.878668505023612e-05,5.021685556028359e-05,4,lgbm,0
atr_vs_trailing_100,-0.0001477250344691816,8.239708750581473e-05,4,lgbm,0
d1_atr_percentile_100,0.0007780185148709817,0.000247974755013084,4,lgbm,0
d1_close_slope_magnitude,0.0024226905652944496,0.0004441588451360737,4,lgbm,0
d1_close_slope_sign,-6.89383494189455e-05,9.649358844920068e-05,4,lgbm,0
day_of_week,0.0007484735079771543,0.00035151798892208715,4,lgbm,0
