trade_id,pair,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
164,NZD_CAD,0.52095807,20,0.0,0.89285713
165,USD_CHF,0.0,0,0.0,0.0
166,USD_CAD,0.33333334,2,0.0,0.22222222
167,CAD_CHF,0.0,0,0.0,0.0
168,EUR_AUD,0.5229358,8,0.0,0.12676056
169,USD_CHF,0.5081967,1,0.0,0.0051282053
170,USD_JPY,0.51282054,5,0.57917595,0.4871795
171,USD_CAD,0.5116279,11,0.0,0.11640212
172,GBP_AUD,0.44117647,8,0.0,0.17948718
173,CAD_JPY,0.5925926,34,0.0,0.98445594
174,CAD_CHF,0.4814815,2,0.0,0.20833333
175,NZD_CHF,0.5699482,33,0.0,0.9067358
176,EUR_AUD,0.5,0,0.0,0.0
177,USD_JPY,0.5,2,0.0,0.5714286
178,EUR_AUD,0.0,0,0.0,0.0
179,EUR_AUD,0.0,0,0.0,0.0
180,EUR_GBP,0.0,1,0.0,0.33333334
181,GBP_AUD,0.4,3,0.43814623,0.44444445
182,EUR_GBP,0.527027,9,0.0,0.15231788
183,USD_CAD,0.0,0,0.0,0.0
184,USD_CAD,0.0,0,0.0,0.0
185,CAD_CHF,0.5449102,25,0.0,0.875
186,EUR_CAD,0.44444445,2,0.0,0.18518518
187,USD_CHF,0.54658383,18,0.0,0.38690478
188,USD_CAD,0.5338346,16,0.109840274,0.25454545
189,GBP_NZD,0.53571427,35,0.0,0.98214287
190,EUR_CAD,0.0,1,0.0,0.13333334
191,EUR_NZD,0.0,1,0.0,0.5
192,EUR_NZD,0.4,3,0.0,0.3
193,GBP_AUD,0.51655626,15,0.0,0.8035714
194,EUR_NZD,0.62068963,6,-0.16547285,0.42105263
195,EUR_AUD,0.5588235,12,0.0,0.63829786
196,USD_CAD,0.0,1,0.0,0.14285715
197,EUR_NZD,0.3548387,6,0.0,0.34210527
198,USD_CAD,0.47058824,5,0.122914866,0.3846154
199,EUR_CAD,0.3846154,3,0.18922716,0.5
200,EUR_GBP,0.0,2,0.36787698,0.46666667
201,CHF_JPY,0.0,3,0.0,0.6666667
202,EUR_JPY,0.0,0,0.0,0.0
203,EUR_CAD,0.0,0,0.0,0.0
204,EUR_USD,0.0,0,0.0,0.0
205,CHF_JPY,0.0,0,0.0,0.0
206,EUR_JPY,0.0,0,0.0,0.0
207,EUR_USD,0.5253165,13,0.097251594,0.26190478
208,EUR_AUD,0.0,0,0.0,0.0
209,EUR_CHF,0.54545456,3,0.0,0.9411765
210,EUR_NZD,0.5,1,0.0,0.14285715
211,EUR_CHF,0.53103447,21,0.0,1.0
212,GBP_AUD,0.55688626,30,0.0,0.92261904
213,EUR_GBP,0.6363636,5,0.30293944,0.8787879
214,EUR_AUD,0.53846157,4,0.9066396,0.8125
215,USD_CAD,0.5276074,15,0.19746852,0.44642857
216,EUR_CAD,0.46456692,11,0.0,0.42261904
217,EUR_JPY,0.5,1,0.0,0.2
218,EUR_JPY,0.5,4,0.0,0.5
219,CHF_JPY,0.51492536,26,0.0,0.51785713
220,EUR_AUD,0.47682118,16,0.0,0.26190478
221,EUR_GBP,0.0,0,0.0,0.0
