archetype_id,auc_mean,auc_std,auc_fold_1,auc_fold_2,auc_fold_3,auc_fold_4,auc_fold_5,n_pos,n_total
0,0.5482519884990273,0.00748036814912224,0.5452790234180369,0.5418690832087694,0.5563652217239662,0.5398288913913913,0.5579177227529732,1114,3993
1,0.49886915258323317,0.019614559976768423,0.4672640382317802,0.5014336917562724,0.5273590504451038,0.4918517277687374,0.5064372547142721,621,3993
2,0.5354437341752434,0.010524069380389299,0.5418475129633187,0.5270241850683491,0.5276264219481885,0.5274678772024314,0.5532526736939294,822,3993
3,0.4965953497303611,0.02229210250702083,0.5317813765182186,0.49777327935222676,0.49365721997300943,0.49829397655484614,0.4614708962535049,195,3993
4,0.5111374704688114,0.012989988903899238,0.5225410733844469,0.5199856565774837,0.49552865757274167,0.4950146627565982,0.522617302052786,1241,3993
