archetype_id,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid
0,0.005190146223307213,0.34170403587454246,0.0020930032492204736,0.09326239354874855
1,0.5195280952002048,5.967854039965253,0.022707168747557606,0.23146683717920005
2,0.5371436167829085,26.781456953642376,0.029310638726448617,0.7955582529207734
3,0.4549443815593366,3.592592592592591,1.1939278531957553,0.7004075925107356
4,0.4961881265684661,6.077363896848144,0.4397613763126056,0.6046312433643466
5,0.5385286414374905,8.109722222222222,0.03521383043068166,0.7124670442607675
