archetype_id,auc_mean,auc_std,auc_fold_1,auc_fold_2,auc_fold_3,auc_fold_4,auc_fold_5,n_pos,n_total
0,0.5532671433935757,0.010743995026539091,0.555915968437322,0.5694267387037375,0.5566786053946862,0.5371313345282711,0.5471830699038618,762,3993
1,0.5637594689732393,0.04364378813879285,0.5750691807709634,0.6256515863311668,0.5550550228457429,0.5728002062054967,0.49022134871282663,205,3993
2,0.5043230702318382,0.01795548053713726,0.48469809760132343,0.48394616136551627,0.5207033110258916,0.5276303073659901,0.5046374738004693,585,3993
3,0.5540517794940657,0.04042612366839886,0.6110275312170904,0.5691289303445163,0.5133894990221153,0.5026374680306905,0.5740754688559162,84,3993
4,0.5170696407626092,0.035176499501429905,0.48842565018860434,0.5024617828072265,0.5656343061346041,0.551698773384227,0.4771276912983837,345,3993
5,0.507580775212315,0.02602955568113157,0.48930442608723607,0.5540885860306644,0.4810356465558806,0.49712975447491864,0.5163454629128753,1058,3993
6,0.5611714593382781,0.013354955872106184,0.5745642739046569,0.5788095894185726,0.5574452328465143,0.5502250692520775,0.5448131312695688,954,3993
