trade_id,cluster_id
1,2
2,3
3,0
4,0
5,0
6,2
7,2
8,0
9,2
10,2
11,2
12,3
13,3
14,0
15,3
16,2
17,0
18,0
19,3
20,0
21,0
22,2
23,3
24,0
25,1
26,2
27,1
28,3
29,3
30,1
31,3
32,1
33,2
34,2
35,2
36,3
37,1
38,2
39,2
40,2
41,0
42,1
43,3
44,2
45,2
46,3
47,1
48,0
49,3
50,0
51,0
52,3
53,1
54,3
55,2
56,3
57,1
58,2
59,2
60,0
61,2
62,1
63,2
64,0
65,1
66,2
67,3
68,0
69,2
70,2
71,1
72,0
73,1
74,3
75,3
76,0
77,1
78,3
79,3
80,2
81,1
82,2
83,3
84,0
85,1
86,0
87,0
88,3
89,0
90,3
91,3
92,0
93,3
94,2
95,3
96,2
97,1
98,1
99,2
100,2
101,2
102,2
103,3
104,2
105,2
106,0
107,3
108,3
109,3
110,3
111,2
112,2
113,2
114,3
115,0
116,0
117,2
118,0
119,0
120,1
121,0
122,0
123,3
124,0
125,0
126,2
127,2
128,1
129,2
130,3
131,0
132,0
133,3
134,2
135,2
136,0
137,3
138,2
139,0
140,2
141,3
142,3
143,0
144,2
145,2
146,2
147,2
148,0
149,3
150,3
151,0
152,0
153,2
154,0
155,3
156,1
157,3
158,2
159,0
160,3
161,3
162,3
163,1
164,2
165,2
166,3
167,1
168,3
169,3
170,3
171,2
172,2
173,2
174,0
175,3
176,2
177,3
178,0
179,3
180,0
181,3
182,3
183,0
184,3
185,2
186,2
187,2
188,2
189,2
190,2
191,0
192,2
193,0
194,2
195,2
196,2
197,3
198,0
199,3
200,2
201,2
202,1
203,2
204,2
205,0
206,2
207,0
208,2
209,2
210,2
211,2
212,2
213,0
214,0
215,0
216,3
217,0
218,2
219,0
220,2
221,0
222,0
223,2
224,3
225,0
226,0
227,0
228,2
229,2
230,0
231,2
232,1
233,1
234,3
235,3
236,3
237,2
238,3
239,1
240,3
241,3
242,0
243,3
244,3
245,0
246,0
247,0
248,3
249,2
250,3
251,3
252,3
253,3
254,3
255,2
256,3
257,1
258,2
259,0
260,2
261,0
262,3
263,0
264,1
265,3
266,3
267,3
268,0
269,3
270,0
271,3
272,3
273,0
274,3
275,3
276,0
277,3
278,2
279,1
280,0
281,0
282,0
283,3
284,2
285,0
286,0
287,2
288,2
289,3
290,3
291,2
292,2
293,2
294,1
295,3
296,3
297,0
298,2
299,0
300,3
301,2
302,3
303,2
304,3
305,0
306,3
307,3
308,3
309,1
310,3
311,1
312,1
313,0
314,2
315,3
316,3
317,3
318,2
319,3
320,0
321,0
322,3
323,3
324,2
325,2
326,2
327,2
328,2
329,2
330,0
331,2
332,2
333,3
334,2
335,2
336,2
337,3
338,2
339,0
340,1
341,3
342,2
343,1
344,1
345,1
346,1
347,0
348,0
349,3
350,2
351,2
352,2
353,2
354,2
355,3
356,2
357,2
358,2
359,2
360,2
361,2
362,1
363,0
364,0
365,2
366,1
367,2
368,3
369,2
370,0
371,1
372,0
373,0
374,3
375,1
376,1
377,2
378,3
379,2
380,2
381,3
382,0
383,2
384,2
385,2
386,3
387,1
388,3
389,0
390,2
391,3
392,3
393,2
394,2
395,3
396,3
397,0
398,2
399,3
400,3
401,2
402,2
403,3
404,2
405,3
406,2
407,2
408,2
409,2
410,2
411,2
412,0
413,1
414,1
415,2
416,1
417,1
418,3
419,0
420,3
421,1
422,3
423,3
424,0
425,2
426,1
427,2
428,0
429,2
430,2
431,2
432,3
433,3
434,2
435,3
436,3
437,2
438,2
439,3
440,0
441,3
442,3
443,2
444,3
445,2
446,2
447,2
448,1
449,3
450,3
451,0
452,2
453,3
454,0
455,3
456,3
457,2
458,3
459,2
460,2
461,3
462,2
463,3
464,0
465,3
466,0
467,2
468,1
469,0
470,0
471,1
472,2
473,3
474,2
475,1
476,1
477,1
478,2
479,2
480,2
481,1
482,0
483,2
484,2
485,3
486,0
487,3
488,2
489,2
490,0
491,0
492,3
493,3
494,2
495,2
496,2
497,3
498,0
499,3
500,2
501,2
502,3
503,3
504,2
505,3
506,3
507,2
508,2
509,2
510,2
511,3
512,3
513,3
514,0
515,3
516,0
517,2
518,2
519,2
520,1
521,1
522,1
523,0
524,3
525,2
526,2
527,1
528,3
529,1
530,1
531,2
532,2
533,2
534,1
535,0
536,2
537,2
538,2
539,2
540,0
541,0
542,0
543,3
544,3
545,2
546,2
547,0
548,3
549,3
550,3
551,3
552,0
553,0
554,3
555,3
556,0
557,2
558,3
559,0
560,3
561,2
562,2
563,0
564,0
565,1
566,1
567,3
568,1
569,2
570,0
571,0
572,3
573,3
574,3
575,0
576,2
577,3
578,3
579,0
580,0
581,2
582,3
583,1
584,2
585,0
586,3
587,1
588,0
589,1
590,3
591,0
592,2
593,2
594,3
595,0
596,2
597,2
598,2
599,3
600,2
601,1
602,3
603,0
604,2
605,1
606,3
607,2
608,3
609,3
610,2
611,1
612,3
613,0
614,2
615,0
616,2
617,2
618,2
619,3
620,0
621,3
622,2
623,1
624,2
625,2
626,1
627,0
628,0
629,0
630,2
631,0
632,3
633,3
634,1
635,3
636,0
637,2
638,3
639,0
640,2
641,2
642,2
643,0
644,1
645,2
646,3
647,3
648,3
649,3
650,1
651,3
652,3
653,3
654,2
655,2
656,2
657,1
658,3
659,3
660,0
661,2
662,2
663,3
664,2
665,0
666,0
667,2
668,1
669,2
670,3
671,2
672,3
673,3
674,0
675,0
676,3
677,2
678,3
679,3
680,1
681,1
682,1
683,3
684,1
685,3
686,0
687,0
688,2
689,1
690,2
691,2
692,2
693,3
694,0
695,3
696,3
697,2
698,3
699,3
700,2
701,0
702,3
703,3
704,0
705,1
706,3
707,2
708,0
709,0
710,2
711,2
712,0
713,2
714,1
715,1
716,1
717,0
718,2
719,3
720,2
721,3
722,3
723,3
724,0
725,2
726,3
727,0
728,2
729,2
730,2
731,0
732,0
733,0
734,2
735,1
736,1
737,2
738,3
739,3
740,3
741,0
742,2
743,2
744,0
745,0
746,2
747,1
748,0
749,0
750,2
751,3
752,3
753,3
754,0
755,3
756,0
757,2
758,2
759,1
760,0
761,3
762,2
763,2
764,2
765,3
766,3
767,3
768,0
769,3
770,1
771,0
772,2
773,3
774,1
775,3
776,3
777,1
778,1
779,1
780,0
781,0
782,1
783,0
784,1
785,0
786,3
787,1
788,3
789,0
790,3
791,1
792,3
793,3
794,2
795,3
796,2
797,3
798,0
799,0
800,1
801,3
802,3
803,2
804,2
805,3
806,0
807,0
808,0
809,3
810,0
811,3
812,2
813,1
814,2
815,2
816,2
817,2
818,0
819,1
820,3
821,2
822,2
823,1
824,1
825,1
826,3
827,3
828,3
829,1
830,0
831,0
832,2
833,3
834,0
835,0
836,2
837,2
838,3
839,2
840,0
841,0
842,0
843,1
844,1
845,0
846,1
847,1
848,2
849,2
850,2
851,2
852,1
853,3
854,3
855,3
856,3
857,0
858,2
859,3
860,2
861,0
862,2
863,0
864,1
865,2
866,2
867,2
868,1
869,0
870,1
871,3
872,3
873,3
874,2
875,2
876,3
877,1
878,0
879,1
880,3
881,3
882,3
883,0
884,0
885,3
886,0
887,0
888,2
889,2
890,0
891,2
892,0
893,3
894,2
895,0
896,3
897,3
898,2
899,2
900,0
901,2
902,2
903,0
904,3
905,1
906,3
907,3
908,0
909,2
910,0
911,1
912,1
913,3
914,3
915,1
916,1
917,3
918,1
919,1
920,0
921,1
922,0
923,0
924,2
925,0
926,3
927,0
928,0
929,0
930,0
931,0
932,1
933,2
934,1
935,0
936,0
937,1
938,2
939,3
940,1
941,1
942,1
943,3
944,2
945,1
946,3
