cluster_id,n,size_fraction,mono_centroid,local_peaks_centroid,pullback_centroid,ttp_rel_centroid
0,329,0.2479276564,0.5127084849,10.25227964,0.4745063088,0.4890973789
1,416,0.3134890731,0.001201923077,0.4519230769,0.007134929892,0.05759432666
2,174,0.1311228335,0.5378043837,34.05747126,0.5669324788,0.7796397977
3,161,0.1213262999,0.5086403108,9.906832298,0.9804978152,0.5930421216
4,54,0.04069329314,0.8886437123,2.277777778,0.03848639148,0.4230754237
5,193,0.145440844,0.4720478681,2.860103627,0.0572619117,0.2288074319
