cluster_id,n,size_fraction,mono_centroid,local_peaks_centroid,pullback_centroid,ttp_rel_centroid
0,245,0.1846269781,0.5715068189,2.820408163,0.05778836885,0.2794472612
1,334,0.2516955539,0.5123115879,10.38023952,0.4894406822,0.4937781837
2,425,0.3202712886,0.006875816993,0.4682352941,0.007911035995,0.05905944831
3,149,0.1122833459,0.5108101837,9.89261745,1.00051772,0.5964510636
4,174,0.1311228335,0.5378043837,34.05747126,0.5669324788,0.7796397977
