trade_id,pair,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
81,GBP_CHF,0.5523012552,35,0.4680989885,0.6887966805
82,GBP_CAD,0,1,0,0.2222222222
83,NZD_JPY,0.5085470085,19,0.4803751265,0.4066390041
84,EUR_CHF,0.6428571429,8,0.2459643352,0.5333333333
85,EUR_JPY,0.5603448276,32,0.5282544765,0.7468879668
86,CAD_CHF,0.5,4,0.0689354074,0.3157894737
87,NZD_CHF,0.75,3,0.2495148488,0.5
88,GBP_CAD,0.4038461538,17,0.8213294001,0.5663716814
89,EUR_USD,0.6,1,0,0.125
90,AUD_USD,0.5079365079,18,0.7526095395,0.8695652174
91,CHF_JPY,0.4473684211,10,0.5109796834,0.4772727273
92,NZD_CAD,1,1,0,0.2222222222
93,GBP_NZD,0.55,7,0.6362371749,0.5
94,EUR_NZD,0,0,0,0
95,AUD_NZD,0.53125,12,0.5505413371,0.8
96,GBP_AUD,0.25,1,0,0.1428571429
97,GBP_JPY,0.5,32,0.5842267185,0.8132780083
98,CAD_CHF,0.5166666667,39,0.51838328,0.7219917012
99,AUD_CAD,0,1,0,0.7
100,EUR_USD,0,1,0,0.25
101,CAD_JPY,0,0,0,0
102,NZD_CAD,0,0,0,0
103,NZD_USD,0.6,3,0.7223500258,0.4347826087
104,EUR_CAD,0,1,0,0.2
105,CHF_JPY,0,1,0,0.2727272727
106,EUR_CHF,0.5555555556,6,0.4635340283,0.1551724138
107,AUD_NZD,0.497716895,23,0.8448317107,0.4232365145
108,AUD_JPY,0.5079365079,12,0.3909948998,0.7012987013
109,AUD_CHF,0.4862385321,11,0.7899593785,0.3768115942
110,NZD_CHF,0.5,5,0.8179713439,0.3134328358
111,EUR_AUD,0,0,0,0
112,GBP_AUD,0,0,0,0
113,GBP_NZD,0,1,0,0
114,CHF_JPY,0.5416666667,12,0.3625769953,0.5769230769
115,EUR_USD,1,1,0,0.08333333333
116,NZD_USD,0.6666666667,2,0.3207278123,0.7037037037
117,EUR_GBP,0,0,0,0
118,CAD_JPY,0.5,2,0,0.3333333333
119,GBP_CAD,1,1,0,0.5
120,NZD_CAD,0.4873096447,33,0.5156757559,0.5652173913
121,USD_CAD,0.5,2,0,0.5454545455
122,EUR_USD,0.5,2,0.2818010302,0.2142857143
123,NZD_CHF,0.5555555556,10,0.5907255916,0.6904761905
124,USD_JPY,0.5454545455,8,0.182292352,0.1875
125,AUD_JPY,0.5,1,0,0.4285714286
126,CAD_JPY,0.3333333333,1,0,0.0625
127,USD_CHF,0,2,0.0116321014,0.5
128,EUR_USD,0.5378151261,45,0.864355055,0.9045643154
129,NZD_JPY,0,1,0,0.1428571429
130,EUR_JPY,0.4166666667,8,0.6496568115,0.6666666667
131,AUD_CAD,0.4,3,0,0.1428571429
132,GBP_CAD,1,1,0,0.2
133,AUD_USD,0.517699115,18,0.742448018,0.5518672199
134,GBP_USD,0,0,0,0
135,NZD_CHF,0,1,0,0.1428571429
136,EUR_AUD,0.625,2,0,0.6666666667
137,EUR_NZD,0.625,5,0.661176039,0.6428571429
138,EUR_GBP,0,0,0,0
139,CHF_JPY,0.5714285714,1,0,0.25
140,GBP_AUD,0,0,0,0
141,EUR_NZD,0.4788732394,7,1.214997027,0.8795180723
142,AUD_CAD,0.4444444444,7,0.8399648735,0.6363636364
143,EUR_CHF,0.5333333333,10,0.2291396353,0.7222222222
144,GBP_CHF,0,1,0,0
145,GBP_JPY,0,0,0,0
146,NZD_USD,0,1,0,0.2857142857
147,GBP_AUD,0,0,0,0
148,NZD_CHF,0.55,4,0.148914282,0.2727272727
149,EUR_GBP,0.6666666667,5,0.7063839466,0.7037037037
150,CAD_CHF,0.4716981132,10,0.8443155688,0.2525773196
151,USD_JPY,0.6071428571,3,0,0.1333333333
152,AUD_JPY,0.5,1,0,0.1
153,NZD_JPY,0,2,0.3021030388,0.4444444444
154,NZD_USD,0.5,3,0,0.4444444444
155,GBP_AUD,0.3846153846,4,0.6515484543,0.3333333333
156,CHF_JPY,0.5053191489,22,0.542437866,0.8793969849
157,EUR_NZD,0.4916666667,17,0.7750715496,0.7800829876
158,USD_CHF,0,0,0,0
159,AUD_NZD,0.5166666667,6,0.3376733588,0.1585365854
160,GBP_JPY,0.5,16,0.7824611507,0.3651452282
161,GBP_CAD,0.5458333333,20,0.638340325,0.77593361
162,GBP_CHF,0.5485232068,14,0.3499728125,0.846473029
163,GBP_NZD,0.5105485232,25,0.8026847698,0.7468879668
164,NZD_USD,0,1,0,0.09090909091
165,NZD_JPY,0,0,0,0
166,CAD_JPY,0.4765100671,8,1.057793214,0.5379746835
167,GBP_AUD,0.5625,27,0.744374791,0.9958506224
168,EUR_JPY,0.4188034188,10,0.9311865927,0.4661654135
169,EUR_GBP,0.5,7,0.5064283697,0.3924050633
170,NZD_USD,0.5272727273,7,0.565427686,0.375
171,GBP_USD,0.25,3,0.1828353402,0.1538461538
172,EUR_AUD,0,0,0,0
173,EUR_CHF,0,0,0,0
174,NZD_CHF,0.75,2,0.098937058,0.3125
175,AUD_JPY,0.4444444444,4,0.4615150338,0.5
176,NZD_JPY,0,2,0.1774153913,0
177,USD_JPY,0.4742857143,19,0.8174482382,0.6650485437
178,GBP_USD,0.6666666667,2,0,0.7142857143
179,AUD_CAD,0.484375,9,0.685834717,0.9306930693
180,AUD_NZD,0.4895833333,12,0.3344614407,0.243902439
181,EUR_AUD,0.4623655914,13,0.6503065289,0.8365384615
182,USD_CHF,0.5444444444,12,0.4638504725,0.3578947368
183,USD_CAD,1,2,0,0.4
184,CAD_CHF,0.5454545455,7,0.4212128324,0.5277777778
185,EUR_CAD,0,0,0,0
186,GBP_USD,0,0,0,0
187,AUD_JPY,0.2,2,0.2112241226,0.3333333333
188,CAD_JPY,0,1,0,0
189,NZD_CHF,0,1,0,0.125
190,EUR_GBP,0,1,0,0
191,USD_CAD,0.6666666667,1,0,0.5
192,EUR_NZD,0,1,0,0.2
193,EUR_CHF,0.6666666667,2,0.3805294427,0.2
194,CAD_JPY,0,1,0,0
195,AUD_USD,0,0,0,0
196,NZD_CHF,0,0,0,0
197,GBP_CAD,0.5609756098,9,0.6884782832,0.7142857143
198,EUR_AUD,0.3333333333,2,0,0.1538461538
199,USD_CAD,0.5442477876,18,0.9181702944,0.7261410788
200,EUR_CAD,0,0,0,0
201,EUR_GBP,0,0,0,0
202,GBP_AUD,0.5307017544,28,0.4820140365,0.6929460581
203,GBP_NZD,0,0,0,0
204,GBP_JPY,0,0,0,0
205,NZD_CAD,0.3333333333,1,0,0.1
206,EUR_GBP,0,0,0,0
207,NZD_CHF,0.5416666667,9,0.09030949515,0.4324324324
208,EUR_CAD,0,0,0,0
209,CAD_CHF,0,0,0,0
210,AUD_CHF,0,0,0,0
211,NZD_JPY,0.3333333333,0,0,0
212,NZD_USD,0,1,0,0.25
213,GBP_CHF,0.5,3,0,0.1666666667
214,GBP_JPY,0.5238095238,9,0.4215961948,0.3666666667
215,EUR_AUD,0.3636363636,4,0.2445412644,0.3913043478
216,EUR_CAD,0.4736842105,9,0.7035552244,0.5384615385
217,EUR_NZD,0.5555555556,6,0,0.3333333333
218,GBP_USD,0,0,0,0
219,AUD_CAD,0.4925373134,11,0.210032932,0.1875
220,AUD_NZD,0,3,0.1618984479,0.3636363636
221,EUR_USD,1,1,0,0.9285714286
222,NZD_USD,0.5185185185,6,0.1837207115,0.1475409836
223,EUR_AUD,0,0,0,0
224,AUD_CHF,0.4411764706,11,0.4965936806,0.5263157895
225,NZD_JPY,0.6363636364,7,0,0.4666666667
226,AUD_JPY,0.3333333333,3,0.3318134528,0.3181818182
227,NZD_CHF,0.4705882353,6,0.1837759128,0.2916666667
228,EUR_CAD,0,0,0,0
229,NZD_CAD,0,0,0,0
230,EUR_NZD,0.5,4,0.3699221743,0.3333333333
231,EUR_AUD,0,0,0,0
232,NZD_CAD,0.5217391304,29,0.4538529225,0.3756345178
233,AUD_CHF,0.5381355932,26,0.6559825825,0.9626556017
234,AUD_JPY,0.5164835165,13,0.4597154991,0.3229166667
235,AUD_USD,0.4867256637,13,0.5939019705,0.2158273381
236,CAD_JPY,0.5090909091,7,0.542378537,0.4
237,EUR_CHF,0,0,0,0
238,GBP_JPY,0.5806451613,11,0.637759613,0.75
239,NZD_JPY,0.563559322,38,0.499209107,0.9626556017
240,GBP_USD,0.5,11,0.8408049571,0.7578947368
241,AUD_CAD,0.5412844037,14,0.880322692,0.3716814159
242,NZD_USD,0.4561403509,4,0.2006123975,0.1176470588
243,EUR_CAD,0.5,6,0.6907995646,0.7906976744
244,EUR_CHF,0.5454545455,9,0.73768084,0.6923076923
245,GBP_CHF,0.5,3,0.3403487777,0.4166666667
246,EUR_GBP,0.5625,5,0.3190489974,0.380952381
247,EUR_JPY,0.8,9,0,0.5625
248,NZD_CHF,0.4838709677,11,0.4740551341,0.7333333333
249,AUD_NZD,0,0,0,0
250,EUR_CHF,0.5384615385,11,0.286937342,0.66
251,USD_JPY,0.5833333333,2,0.4950589118,0.8125
252,USD_CHF,0.5538461538,19,1.078125118,0.4048780488
253,GBP_NZD,0.4925373134,14,0.7532372681,0.6666666667
254,GBP_AUD,0.5862068966,3,0.8070501451,0.575
255,GBP_CHF,0,0,0,0
256,EUR_AUD,0.5333333333,2,1.133566301,0.4090909091
257,CAD_JPY,0.5648535565,35,0.518488608,0.4564315353
258,AUD_JPY,0,2,0,0.25
259,CHF_JPY,0.375,3,0,0.2222222222
260,CAD_CHF,0,0,0,0
261,EUR_JPY,0.5,4,0.2320361704,0.3333333333
262,GBP_AUD,0.25,5,0.6480656266,0.5869565217
263,EUR_JPY,0.75,4,0.1974244228,0.8461538462
264,AUD_JPY,0.5733333333,34,0.483349438,0.2652173913
265,GBP_CHF,0.45,10,0.6538299135,0.5454545455
266,GBP_USD,0.5603448276,14,0.7607566035,0.4715447154
267,GBP_JPY,0.5829383886,25,0.386489868,0.2336448598
268,EUR_JPY,0.5765765766,21,0.311397597,0.2536231884
269,AUD_USD,0.5254237288,17,0.329883085,0.536
270,NZD_USD,0.5119047619,22,0.296113877,0.1899441341
271,USD_JPY,0.5053763441,5,0.97451134,0.2389380531
272,CAD_CHF,1,4,1.124594746,0.7
273,NZD_CHF,0.5357142857,6,0.1329009141,0.1230769231
274,CHF_JPY,0.4925373134,10,0.933395322,0.4915254237
275,GBP_CAD,0.4615384615,5,0.8266885783,0.7333333333
276,GBP_AUD,0.4444444444,3,0,0.1739130435
277,AUD_CHF,0.4705882353,8,0.548124838,0.3243243243
278,EUR_AUD,0,1,0,0
279,USD_CAD,0.5560344828,46,0.6509396995,0.9336099585
280,EUR_GBP,0.5714285714,8,0.206376304,0.3484848485
281,AUD_NZD,1,1,0,0.4
282,NZD_JPY,0.5,5,0,0.4615384615
283,EUR_AUD,0.5526315789,8,0.7224164494,0.488372093
284,EUR_NZD,0,1,0,0.1428571429
285,EUR_CAD,0.4615384615,5,0.3367235532,0.5882352941
286,EUR_CAD,0.4444444444,2,0,0.1333333333
287,GBP_AUD,0,2,0,0.25
288,GBP_NZD,0,2,0,0.25
289,GBP_USD,0.4594594595,13,0.4912828137,0.46
290,AUD_CAD,0.4666666667,6,0.5067650284,0.7096774194
291,NZD_CHF,0,0,0,0
292,USD_JPY,0,1,0,0.3333333333
293,EUR_CAD,0,0,0,0
294,GBP_NZD,0.5486725664,44,0.544298253,0.9917012448
295,AUD_CAD,0.6,4,1.184962226,0.4333333333
296,EUR_GBP,0.4326923077,11,1.290358276,0.3925233645
297,EUR_CAD,0.4117647059,1,0,0.4193548387
298,EUR_NZD,0,0,0,0
299,GBP_AUD,0.5454545455,10,0.3458328579,0.4333333333
300,EUR_AUD,0.3,8,0.4210023792,0.3529411765
301,EUR_CHF,0,0,0,0
302,AUD_CAD,0.5083333333,19,0.675172308,0.615942029
303,AUD_CHF,0,0,0,0
304,NZD_CAD,0.4935064935,12,0.6201081949,0.4634146341
305,GBP_AUD,0.6666666667,1,0,0.125
306,GBP_CHF,0.5789473684,5,0.5224078108,0.3846153846
307,GBP_JPY,0.5333333333,5,0.5351401536,0.4
308,GBP_CAD,0.5038167939,16,0.519557671,0.4833333333
309,USD_JPY,0.5324675325,28,0.3374684975,0.2904564315
310,AUD_JPY,0.5574468085,25,0.480618214,0.2987551867
311,GBP_JPY,0.5864978903,32,0.432620097,0.9460580913
312,NZD_JPY,0.5034013605,27,0.5294383223,0.4397590361
313,NZD_CHF,0.5271317829,8,0.5275683808,0.09285714286
314,EUR_NZD,0,0,0,0
315,NZD_USD,0.4666666667,7,0.5601132379,0.6578947368
316,AUD_USD,0.619047619,8,0.645976293,0.7941176471
317,CHF_JPY,0.45,13,0.4941339747,0.578125
318,CAD_CHF,0,1,0,0
319,EUR_JPY,0.525,8,0.958904842,0.3522727273
320,GBP_CHF,0.5361702128,22,0.371923547,0.1659751037
321,CAD_CHF,0.5353982301,19,0.222996893,0.1203319502
322,GBP_AUD,0.4433962264,17,0.678734894,0.4590909091
323,CAD_JPY,0.5238095238,13,1.651795074,0.6060606061
324,EUR_AUD,0,2,0,0
325,EUR_NZD,0,0,0,0
326,USD_CHF,0,0,0,0
327,AUD_CHF,0,0,0,0
328,AUD_USD,0,0,0,0
329,GBP_USD,0,0,0,0
330,CHF_JPY,0.3333333333,3,0.2131053412,0.4545454545
331,NZD_USD,0,0,0,0
332,EUR_AUD,0,0,0,0
333,EUR_NZD,0.5,20,1.092314875,0.421686747
334,USD_CHF,0,0,0,0
335,AUD_NZD,0,0,0,0
336,AUD_CHF,0,0,0,0
337,EUR_CHF,0.4942528736,12,1.809404229,0.5714285714
338,NZD_JPY,0,0,0,0
339,USD_CHF,0.5,1,0,0.6666666667
340,AUD_USD,0.5791666667,39,0.459923879,0.9751037344
341,CAD_JPY,0.5098039216,13,0.3991090299,0.53125
342,GBP_NZD,0,0,0,0
343,AUD_CAD,0.5350877193,30,0.7270175014,0.5352697095
344,NZD_JPY,0.5857740586,58,0.443145021,0.8796680498
345,NZD_USD,0.5439330544,32,0.673798532,0.9377593361
346,NZD_CAD,0.5188284519,32,0.632375896,0.468879668
347,USD_CHF,0.5217391304,2,0,0.1176470588
348,AUD_CHF,1,1,0,0.2
349,AUD_NZD,0.6,8,0.577557742,0.5
350,GBP_USD,0,0,0,0
351,EUR_CAD,0,1,0,0
352,USD_CAD,0,1,0,0
353,GBP_NZD,0,0,0,0
354,EUR_JPY,0,1,0,0.09090909091
355,EUR_USD,0,2,0.962941835,0.6363636364
356,AUD_JPY,0,0,0,0
357,AUD_CHF,0,1,0,0.1666666667
358,NZD_CHF,0,0,0,0
359,GBP_CAD,0,0,0,0
360,AUD_CHF,0,0,0,0
361,NZD_CHF,0,0,0,0
362,USD_JPY,0.6059322034,54,0.48841807,0.867219917
363,AUD_NZD,0.625,6,0,0.2608695652
364,CHF_JPY,0.4285714286,3,0,0.2307692308
365,AUD_JPY,0,1,0,0
366,USD_CHF,0.5648535565,43,0.478880402,0.9543568465
367,GBP_CHF,0,0,0,0
368,EUR_AUD,0.4666666667,8,0.7793476454,0.2888888889
369,EUR_CAD,0,1,0,0.5
370,EUR_NZD,0.4482758621,7,0.3769240509,0.2888888889
371,CHF_JPY,0.5333333333,40,0.442685049,0.6804979253
372,GBP_NZD,0.4583333333,9,0.0889697485,0.2083333333
373,EUR_CHF,0.5172413793,15,0.269412338,0.22
374,EUR_GBP,0.5161290323,5,0.6802223037,0.5384615385
375,EUR_JPY,0.5458333333,28,0.389330872,0.7012448133
376,CAD_CHF,0.5378151261,39,0.8630668375,0.9294605809
377,GBP_JPY,0,0,0,0
378,AUD_CHF,0.4978902954,26,0.782522247,0.3900414938
379,GBP_CHF,0,0,0,0
380,AUD_NZD,0,2,0,0.4
381,GBP_JPY,0.533632287,26,1.034018742,0.5570175439
382,NZD_CHF,1,2,0,0.375
383,AUD_JPY,0.3333333333,0,0,0
384,CAD_JPY,0,1,0,0
385,EUR_AUD,0,1,0,0
386,CAD_JPY,0.5394736842,20,0.547204152,0.2904564315
387,GBP_NZD,0.5291666667,33,0.5693797525,0.7427385892
388,AUD_NZD,0.533632287,15,0.703937573,0.4647302905
389,GBP_AUD,0.6,2,0.0493933187,0.5
390,EUR_NZD,0,0,0,0
391,GBP_CAD,0.5,3,0.4852072007,0.8125
392,EUR_AUD,0.5166666667,24,1.096753832,0.5228215768
393,EUR_CAD,0,0,0,0
394,USD_CAD,0,1,0,0.3333333333
395,AUD_JPY,0.4166666667,6,0.7452659352,0.4722222222
396,GBP_CHF,0.5555555556,7,0.627530374,0.6
397,GBP_USD,0.3333333333,6,0.2567487967,0.6666666667
398,EUR_NZD,0,0,0,0
399,GBP_AUD,0.4,8,1.143112211,0.4
400,EUR_GBP,0.4958333333,22,1.333084698,0.9460580913
401,GBP_CHF,0,1,0,0.25
402,EUR_USD,0,0,0,0
403,USD_JPY,0.5052631579,7,0.9976626521,0.4051724138
404,USD_CAD,0,0,0,0
405,USD_CHF,0.5344827586,13,0.578871359,0.6666666667
406,AUD_CAD,0,2,0,0.375
407,EUR_JPY,0,0,0,0
408,EUR_NZD,0,0,0,0
409,USD_CAD,0,0,0,0
410,EUR_CHF,0,1,0,0.3333333333
411,EUR_CAD,0,0,0,0
412,GBP_AUD,0.46875,3,0,0.03797468354
413,AUD_USD,0.52,24,0.6597548263,0.6095238095
414,CHF_JPY,0.5774058577,50,0.339125486,0.7302904564
415,GBP_CHF,0,0,0,0
416,GBP_JPY,0.533632287,33,0.222529833,0.3651452282
417,NZD_JPY,0.5344827586,38,0.3603698153,0.356846473
418,EUR_CHF,0.5057471264,15,0.3061218201,0.7457627119
419,GBP_USD,0.4722222222,8,0.4131297916,0.3333333333
420,AUD_CAD,0.5068493151,14,0.8768179536,0.587628866
421,AUD_JPY,0.5483870968,29,0.30419153,0.3278008299
422,NZD_USD,0.5243902439,16,0.6889482545,0.6063829787
423,GBP_CAD,0.5483870968,7,0.8399663859,0.5238095238
424,EUR_CAD,0.4516129032,4,0.2887805868,0.1891891892
425,NZD_CAD,0,0,0,0
426,EUR_JPY,0.539748954,32,0.407129468,0.5892116183
427,EUR_NZD,0,0,0,0
428,EUR_USD,0.4285714286,4,0,0.4545454545
429,USD_CAD,0,1,0,0.2222222222
430,GBP_CHF,0,1,0,0
431,NZD_CHF,0,0,0,0
432,USD_CHF,0.5444444444,21,0.562145217,0.5434782609
433,EUR_NZD,0.4,2,0.5034805578,0.4615384615
434,NZD_CHF,0,0,0,0
435,CAD_CHF,0.3333333333,2,0.6654499998,0.5454545455
436,EUR_AUD,0.3636363636,6,0.4712251014,0.6470588235
437,GBP_AUD,0,2,0,0
438,GBP_NZD,0,2,0,0
439,EUR_USD,0.4810126582,5,1.647194708,0.6153846154
440,EUR_NZD,0.6,3,0.2766421953,0.5555555556
441,USD_JPY,0.5274725275,16,0.4255435968,0.6052631579
442,EUR_CAD,0.5,4,0.4964116914,0.4285714286
443,CAD_CHF,0,0,0,0
444,EUR_AUD,0.3333333333,4,0.8552971256,0.7368421053
445,GBP_AUD,0,1,0,0
446,USD_CAD,0,0,0,0
447,CAD_JPY,0,0,0,0
448,AUD_NZD,0.5358649789,32,0.687527643,0.9751037344
449,AUD_CHF,0.5087719298,14,1.174990595,0.9502074689
450,NZD_CHF,0.4777070064,8,0.794311996,0.829787234
451,AUD_CAD,0.6666666667,3,0,0.7142857143
452,GBP_AUD,0,1,0,0
453,CAD_JPY,0.5606060606,11,0.64092684,0.5
454,USD_CHF,0.6666666667,2,0.1750886043,0.2307692308
455,NZD_CAD,0.514084507,12,0.75580589,0.5492227979
456,AUD_CAD,0.5105263158,21,0.6514553442,0.5023923445
457,AUD_JPY,0,1,0,0
458,AUD_USD,0.5203252033,16,0.924287628,0.5679012346
459,EUR_USD,0,1,0,0.1428571429
460,GBP_USD,0,0,0,0
461,NZD_USD,0.5288461538,15,1.100476921,0.7441860465
462,CHF_JPY,0,0,0,0
463,GBP_USD,0.4891304348,9,0.5792165859,0.21
464,GBP_AUD,0.4615384615,4,0,0.2352941176
465,EUR_USD,0.4,5,0.9307791391,0.4637681159
466,EUR_AUD,0.3888888889,4,0.2933958782,0.2307692308
467,EUR_CHF,0,2,0,0.3333333333
468,CHF_JPY,0.5583333333,44,0.274784814,0.8381742739
469,EUR_JPY,0.5862068966,5,0.3806620829,0.4722222222
470,CAD_JPY,0.6428571429,7,0.1594800954,0.5882352941
471,NZD_JPY,0.4895833333,27,0.3515769302,0.7574257426
472,GBP_JPY,0,0,0,0
473,AUD_JPY,0.8,10,0.3977988306,0.7368421053
474,GBP_NZD,0,0,0,0
475,USD_CHF,0.4901960784,24,0.5657080025,0.752293578
476,USD_JPY,0.5625,37,0.407799204,0.9917012448
477,CAD_JPY,0.5189873418,28,0.5131260352,0.4398340249
478,EUR_AUD,0,1,0,0
479,EUR_JPY,0,0,0,0
480,USD_CAD,0,1,0,0.5
481,EUR_NZD,0.5512820513,46,0.758508847,0.9419087137
482,CAD_CHF,0.3333333333,2,0,0.3333333333
483,EUR_USD,0,1,0,0.2
484,NZD_CHF,0,0,0,0
485,AUD_JPY,0.25,3,0.72807393,0.3125
486,EUR_CHF,0.4285714286,7,0.267993334,0.4090909091
487,EUR_JPY,0.5217391304,17,0.7083725576,0.4326923077
488,EUR_AUD,0,0,0,0
489,EUR_CAD,0,1,0,0.2
490,EUR_GBP,0.3333333333,2,0,0.1428571429
491,NZD_CAD,0.5555555556,0,0,0
492,USD_CAD,0.5714285714,5,0.5988283388,0.625
493,AUD_JPY,0.5294117647,4,0.5057211497,0.5714285714
494,GBP_JPY,0,0,0,0
495,EUR_AUD,0,0,0,0
496,EUR_USD,0,0,0,0
497,NZD_CAD,0.4285714286,4,0.4419126412,0.5925925926
498,GBP_USD,0.5,2,0,0.1538461538
499,AUD_CAD,0.5675675676,10,0.7064950426,0.6545454545
500,NZD_USD,0,1,0,0
501,AUD_JPY,0,2,0,0.2222222222
502,AUD_NZD,0.5208333333,15,0.912787371,0.4700854701
503,EUR_AUD,0.4666666667,3,0.5846638833,0.2
504,GBP_CAD,0,0,0,0
505,USD_CAD,0.5230125523,23,1.578643871,0.4273858921
506,USD_CHF,0.5433789954,21,1.382992984,0.6069868996
507,AUD_USD,0,0,0,0
508,EUR_CHF,0,0,0,0
509,GBP_NZD,0,1,0,0
510,AUD_CHF,0,1,0,0
511,EUR_AUD,0.5208333333,16,0.679694594,0.3609958506
512,EUR_CAD,0.4491525424,7,1.217299524,0.7021276596
513,GBP_AUD,0.5086956522,6,1.15306894,0.2365145228
514,GBP_CAD,0.5,3,0,0.1363636364
515,CHF_JPY,0.5126582278,19,0.4648323296,0.4705882353
516,GBP_NZD,0.5,1,0,0.1111111111
517,EUR_JPY,0,0,0,0
518,EUR_USD,0,0,0,0
519,GBP_USD,0,0,0,0
520,USD_JPY,0.7,17,0.234676534,0.9375
521,NZD_JPY,0.5708333333,23,0.6804700995,0.9958506224
522,NZD_CAD,0.5924369748,64,0.634343225,0.9958506224
523,EUR_CHF,0.5428571429,17,0.3058323102,0.3853211009
524,GBP_CHF,0.5308641975,16,0.4344427719,0.4666666667
525,GBP_JPY,0,2,0,0
526,GBP_USD,0,0,0,0
527,NZD_CHF,0.5882352941,37,0.6428820492,0.9709543568
528,CAD_JPY,0.6,5,0.794118928,0.9230769231
529,EUR_USD,0.5458515284,34,0.8315646203,0.9834024896
530,NZD_USD,0.5485232068,44,0.778851709,0.9502074689
531,EUR_JPY,0,1,0,0.5
