trade_id,pair,final_r,mfe_r,mae_r,bars_held,exit_reason,time_to_peak_mfe
805,NZD_USD,-1.001833095,0.4271112499,-1.002703235,3,stoploss,0
806,NZD_USD,-1.001645079,0.2418265865,-1.186101829,11,stoploss,4
811,NZD_USD,-1.001537694,0.8380430787,-1.222466509,12,stoploss,0
812,NZD_USD,-1.001670498,1.46168543,-1.030697041,7,stoploss,2
817,CAD_JPY,-1.001682991,0.4712375047,-1.452421309,17,stoploss,7
818,CHF_JPY,-1.001448476,0.1564354464,-1.277556146,14,stoploss,0
820,NZD_JPY,-1.001844832,0.5137857711,-1.637288588,17,stoploss,7
821,USD_CAD,-1.001202635,0.1695715002,-1.013821097,4,stoploss,0
822,USD_CHF,-1.001421798,0.1549759836,-1.056395925,11,stoploss,0
823,USD_JPY,-1.00074534,0.1840989262,-1.270804328,10,stoploss,0
824,USD_CAD,-1.001299638,0.006498190709,-1.199566005,3,stoploss,0
826,USD_JPY,-1.00083746,0.6574057613,-1.08618506,6,stoploss,0
828,CHF_JPY,-1.002414827,0.8870465141,-1.009397757,26,stoploss,1
829,AUD_JPY,-1.000730418,0.01972129102,-1.017472533,27,stoploss,0
830,CAD_JPY,-1.002516648,0.04697742437,-1.013370154,3,stoploss,0
832,NZD_JPY,-1.004527116,0.2761540882,-1.109143469,21,stoploss,6
833,USD_JPY,-1.00069787,0.9232819676,-1.667211353,75,stoploss,14
837,GBP_NZD,-1.000590228,1.029947275,-1.359294312,27,stoploss,4
838,GBP_USD,-1.000993427,0.4579698719,-1.358014783,17,stoploss,2
842,GBP_USD,-1.001156395,0.07979122507,-1.118233546,3,stoploss,0
848,CHF_JPY,-1.002123365,0.2102131581,-1.231551835,18,stoploss,1
849,GBP_JPY,-1.000955798,0.4511367406,-1.636326483,19,stoploss,8
850,CHF_JPY,-1.002889411,0.1907011412,-1.095086856,3,stoploss,0
852,GBP_JPY,-1.00064926,0.839493384,-1.075824081,9,stoploss,2
854,AUD_CAD,-1.001196873,0.03111870696,-1.060429783,7,stoploss,0
855,AUD_CAD,-1.001305833,0.2128507506,-1.270575339,7,stoploss,0
858,GBP_USD,-1.000583084,0.2688018188,-1.321851894,18,stoploss,0
859,AUD_CAD,-1.001241691,0.003725072857,-1.083996201,2,stoploss,0
862,CAD_CHF,-1.006900439,0.8246024268,-1.280031382,18,stoploss,4
874,AUD_USD,-1.001098335,0.04063838062,-1.042319546,6,stoploss,0
875,AUD_CHF,-1.001359413,0.7966161456,-1.027716393,17,stoploss,6
876,NZD_USD,-1.001324185,0,-1.002408086,7,stoploss,0
877,NZD_JPY,-1.002199499,0.3442216278,-1.290006292,12,stoploss,0
878,AUD_USD,-1.001186263,0.5468673639,-1.166096787,11,stoploss,5
880,NZD_USD,-1.001502721,0.8640647349,-1.080456599,13,stoploss,2
881,AUD_JPY,-1.000862193,0.5354219607,-1.157925432,4,stoploss,0
882,CAD_JPY,-1.0021261,0.3167889217,-1.075806674,4,stoploss,0
884,NZD_JPY,-1.005366587,0.524852245,-2.282946268,9,stoploss,0
885,AUD_CHF,-1.001264,0.2035039786,-1.088303886,6,stoploss,0
887,AUD_JPY,-1.000839847,0.452677648,-1.074164586,4,stoploss,2
888,CAD_JPY,-1.003293573,0.5280695864,-1.055041315,5,stoploss,1
