trade_id,bar_offset,bar_time,close_mid,close_r,mfe_so_far_r,mae_so_far_r,is_in_profit
1,0,2021-03-12 01:00:00,0.976,0.1109933991,0.1136360991,-0.005285399959,True
1,1,2021-03-12 02:00:00,0.97597,0.1030652992,0.1744181986,-0.0634247995,True
1,2,2021-03-12 03:00:00,0.97638,0.2114159983,0.4122611968,-0.0634247995,True
1,3,2021-03-12 04:00:00,0.9756,0.005285399959,0.4122611968,-0.126849599,True
1,4,2021-03-12 05:00:00,0.97593,0.09249449928,0.4122611968,-0.126849599,True
1,5,2021-03-12 06:00:00,0.97626,0.1797035986,0.4122611968,-0.126849599,True
1,6,2021-03-12 07:00:00,0.97573,0.03964049969,0.4122611968,-0.126849599,True
1,7,2021-03-12 08:00:00,0.97454,-0.2748407979,0.4122611968,-0.3065531976,False
1,8,2021-03-12 09:00:00,0.97376,-0.4809713962,0.4122611968,-0.5206118959,False
1,9,2021-03-12 10:00:00,0.97343,-0.5681804956,0.4122611968,-0.6765311947,False
1,10,2021-03-12 11:00:00,0.9729,-0.7082435945,0.4122611968,-0.8245223936,False
1,11,2021-03-12 12:00:00,0.97247,-0.8218796936,0.4122611968,-0.8350931935,False
1,12,2021-03-12 13:00:00,0.97129,-1.133718291,0.4122611968,-1.26056789,False
2,0,2021-03-12 01:00:00,0.71995,0.3731128374,0.472010216,-0.01648289643,True
2,1,2021-03-12 02:00:00,0.72054,0.5499293628,0.5948827167,-0.01648289643,True
2,2,2021-03-12 03:00:00,0.72064,0.5798982654,0.8016681446,-0.01648289643,True
2,3,2021-03-12 04:00:00,0.72049,0.5349449115,0.8016681446,-0.01648289643,True
2,4,2021-03-12 05:00:00,0.72076,0.6158609485,0.8016681446,-0.01648289643,True
2,5,2021-03-12 06:00:00,0.72111,0.7207521076,0.8016681446,-0.01648289643,True
2,6,2021-03-12 07:00:00,0.72052,0.5439355822,0.8016681446,-0.01648289643,True
2,7,2021-03-12 08:00:00,0.71939,0.2052869828,0.8016681446,-0.01648289643,True
2,8,2021-03-12 09:00:00,0.71967,0.2891999101,0.8016681446,-0.01648289643,True
2,9,2021-03-12 10:00:00,0.72064,0.5798982654,0.8016681446,-0.01648289643,True
2,10,2021-03-12 11:00:00,0.7212,0.7477241199,0.9844784505,-0.01648289643,True
2,11,2021-03-12 12:00:00,0.72111,0.7207521076,0.9844784505,-0.01648289643,True
2,12,2021-03-12 13:00:00,0.71992,0.3641221666,0.9844784505,-0.01648289643,True
2,13,2021-03-12 14:00:00,0.72034,0.4899915576,0.9844784505,-0.01648289643,True
2,14,2021-03-12 15:00:00,0.72058,0.5619169238,0.9844784505,-0.01648289643,True
2,15,2021-03-12 16:00:00,0.72117,0.7387334492,0.9844784505,-0.01648289643,True
2,16,2021-03-12 17:00:00,0.72002,0.3940910692,0.9844784505,-0.01648289643,True
2,17,2021-03-12 18:00:00,0.72117,0.7387334492,0.9844784505,-0.01648289643,True
2,18,2021-03-12 19:00:00,0.72088,0.6518236316,0.9844784505,-0.01648289643,True
2,19,2021-03-12 20:00:00,0.72076,0.6158609485,0.9844784505,-0.01648289643,True
2,20,2021-03-12 21:00:00,0.7211,0.7177552173,0.9844784505,-0.01648289643,True
2,21,2021-03-12 22:00:00,0.72086,0.6458298511,0.9844784505,-0.01648289643,True
2,22,2021-03-12 23:00:00,0.72077,0.6188578388,0.9844784505,-0.01648289643,True
2,23,2021-03-15 00:00:00,0.72038,0.5019791186,0.9844784505,-0.01648289643,True
2,24,2021-03-15 01:00:00,0.72137,0.7986712544,0.9844784505,-0.01648289643,True
2,25,2021-03-15 02:00:00,0.72099,0.6847894245,0.9844784505,-0.01648289643,True
2,26,2021-03-15 03:00:00,0.72044,0.5199604602,0.9844784505,-0.01648289643,True
2,27,2021-03-15 04:00:00,0.71984,0.3401470445,0.9844784505,-0.01648289643,True
2,28,2021-03-15 05:00:00,0.71986,0.3461408251,0.9844784505,-0.01648289643,True
2,29,2021-03-15 06:00:00,0.72035,0.4929884478,0.9844784505,-0.01648289643,True
2,30,2021-03-15 07:00:00,0.71953,0.2472434465,0.9844784505,-0.01648289643,True
2,31,2021-03-15 08:00:00,0.71931,0.1813118607,0.9844784505,-0.01648289643,True
2,32,2021-03-15 09:00:00,0.71984,0.3401470445,0.9844784505,-0.01648289643,True
2,33,2021-03-15 10:00:00,0.72071,0.6008764972,0.9844784505,-0.01648289643,True
2,34,2021-03-15 11:00:00,0.72007,0.4090755205,0.9844784505,-0.01648289643,True
2,35,2021-03-15 12:00:00,0.71955,0.253237227,0.9844784505,-0.01648289643,True
2,36,2021-03-15 13:00:00,0.71866,-0.01348600617,0.9844784505,-0.1453491776,False
2,37,2021-03-15 14:00:00,0.71878,0.02247667695,0.9844784505,-0.1783149705,True
2,38,2021-03-15 15:00:00,0.71855,-0.04645179903,0.9844784505,-0.1783149705,False
2,39,2021-03-15 16:00:00,0.71815,-0.1663274094,0.9844784505,-0.2742154588,False
2,40,2021-03-15 17:00:00,0.7175,-0.3611252764,0.9844784505,-0.7297427784,False
2,41,2021-03-15 18:00:00,0.71768,-0.3071812517,0.9844784505,-0.7297427784,False
2,42,2021-03-15 19:00:00,0.71934,0.1903025315,0.9844784505,-0.7297427784,True
2,43,2021-03-15 20:00:00,0.71922,0.1543398484,0.9844784505,-0.7297427784,True
2,44,2021-03-15 21:00:00,0.71925,0.1633305192,0.9844784505,-0.7297427784,True
2,45,2021-03-15 22:00:00,0.71891,0.06143625034,0.9844784505,-0.7297427784,True
2,46,2021-03-15 23:00:00,0.71872,0.00449533539,0.9844784505,-0.7297427784,True
2,47,2021-03-16 00:00:00,0.71833,-0.1123833848,0.9844784505,-0.7297427784,False
2,48,2021-03-16 01:00:00,0.71868,-0.007492225651,0.9844784505,-0.7297427784,False
2,49,2021-03-16 02:00:00,0.71842,-0.08541137242,0.9844784505,-0.7297427784,False
2,50,2021-03-16 03:00:00,0.71848,-0.06743003086,0.9844784505,-0.7297427784,False
2,51,2021-03-16 04:00:00,0.71855,-0.04645179903,0.9844784505,-0.7297427784,False
2,52,2021-03-16 05:00:00,0.71823,-0.1423522874,0.9844784505,-0.7297427784,False
2,53,2021-03-16 06:00:00,0.71812,-0.1753180802,0.9844784505,-0.7297427784,False
2,54,2021-03-16 07:00:00,0.71816,-0.1633305192,0.9844784505,-0.7297427784,False
2,55,2021-03-16 08:00:00,0.71801,-0.2082838731,0.9844784505,-0.7297427784,False
2,56,2021-03-16 09:00:00,0.71705,-0.4959853381,0.9844784505,-0.7297427784,False
2,57,2021-03-16 10:00:00,0.71617,-0.759711681,0.9844784505,-0.7956743641,False
2,58,2021-03-16 11:00:00,0.71622,-0.7447272297,0.9844784505,-0.9305344258,False
2,59,2021-03-16 12:00:00,0.7157,-0.9005655232,0.9844784505,-1.161294976,False
3,0,2021-03-12 01:00:00,84.526,0.137304925,0.2416566679,-0.008238295498,True
3,1,2021-03-12 02:00:00,84.618,0.3899459869,0.4201530704,-0.008238295498,True
3,2,2021-03-12 03:00:00,84.669,0.5299970104,0.8265756483,-0.008238295498,True
3,3,2021-03-12 04:00:00,84.587,0.3048169334,0.8265756483,-0.008238295498,True
3,4,2021-03-12 05:00:00,84.569,0.2553871604,0.8265756483,-0.008238295498,True
3,5,2021-03-12 06:00:00,84.634,0.4338835629,0.8265756483,-0.008238295498,True
3,6,2021-03-12 07:00:00,84.567,0.2498949634,0.8265756483,-0.008238295498,True
3,7,2021-03-12 08:00:00,84.458,-0.04942977299,0.8265756483,-0.08512905348,False
3,8,2021-03-12 09:00:00,84.538,0.170258107,0.8265756483,-0.1016056445,True
3,9,2021-03-12 10:00:00,84.504,0.07689075798,0.8265756483,-0.1016056445,True
3,10,2021-03-12 11:00:00,84.517,0.1125900385,0.8265756483,-0.1016056445,True
3,11,2021-03-12 12:00:00,84.481,0.0137304925,0.8265756483,-0.1016056445,True
3,12,2021-03-12 13:00:00,84.271,-0.5629501924,0.8265756483,-0.7332082993,False
3,13,2021-03-12 14:00:00,84.472,-0.010984394,0.8265756483,-0.7332082993,False
3,14,2021-03-12 15:00:00,84.43,-0.126320531,0.8265756483,-0.7332082993,False
3,15,2021-03-12 16:00:00,84.488,0.03295318199,0.8265756483,-0.7332082993,True
3,16,2021-03-12 17:00:00,84.454,-0.06041416699,0.8265756483,-0.7332082993,False
3,17,2021-03-12 18:00:00,84.601,0.3432623124,0.8265756483,-0.7332082993,True
3,18,2021-03-12 19:00:00,84.62,0.3954381839,0.8265756483,-0.7332082993,True
3,19,2021-03-12 20:00:00,84.64,0.4503601539,0.8265756483,-0.7332082993,True
3,20,2021-03-12 21:00:00,84.603,0.3487545094,0.8265756483,-0.7332082993,True
3,21,2021-03-12 22:00:00,84.618,0.3899459869,0.8265756483,-0.7332082993,True
3,22,2021-03-12 23:00:00,84.585,0.2993247364,0.8265756483,-0.7332082993,True
3,23,2021-03-15 00:00:00,84.575,0.2718637514,0.8265756483,-0.7332082993,True
3,24,2021-03-15 01:00:00,84.694,0.5986494729,0.8265756483,-0.7332082993,True
3,25,2021-03-15 02:00:00,84.656,0.4942977299,0.8265756483,-0.7332082993,True
3,26,2021-03-15 03:00:00,84.608,0.3624850019,0.8265756483,-0.7332082993,True
3,27,2021-03-15 04:00:00,84.543,0.1839885995,0.8265756483,-0.7332082993,True
3,28,2021-03-15 05:00:00,84.557,0.2224339784,0.8265756483,-0.7332082993,True
3,29,2021-03-15 06:00:00,84.596,0.3295318199,0.8265756483,-0.7332082993,True
3,30,2021-03-15 07:00:00,84.509,0.09062125048,0.8265756483,-0.7332082993,True
3,31,2021-03-15 08:00:00,84.488,0.03295318199,0.8265756483,-0.7332082993,True
3,32,2021-03-15 09:00:00,84.438,-0.104351743,0.8265756483,-0.7332082993,False
3,33,2021-03-15 10:00:00,84.561,0.2334183724,0.8265756483,-0.7332082993,True
3,34,2021-03-15 11:00:00,84.541,0.1784964025,0.8265756483,-0.7332082993,True
3,35,2021-03-15 12:00:00,84.504,0.07689075798,0.8265756483,-0.7332082993,True
3,36,2021-03-15 13:00:00,84.436,-0.10984394,0.8265756483,-0.7332082993,False
3,37,2021-03-15 14:00:00,84.405,-0.1949729935,0.8265756483,-0.7332082993,False
3,38,2021-03-15 15:00:00,84.43,-0.126320531,0.8265756483,-0.7332082993,False
3,39,2021-03-15 16:00:00,84.427,-0.1345588265,0.8265756483,-0.7332082993,False
3,40,2021-03-15 17:00:00,84.343,-0.3652311004,0.8265756483,-1.002325952,False
4,0,2021-03-12 01:00:00,1.07743,-0.005204031286,0.09540724024,-0.1439781989,False
4,1,2021-03-12 02:00:00,1.0779,0.1578556157,0.2237733453,-0.1439781989,True
4,2,2021-03-12 03:00:00,1.07807,0.2168346369,0.400710409,-0.1439781989,True
4,3,2021-03-12 04:00:00,1.07754,0.03295886481,0.400710409,-0.1439781989,True
4,4,2021-03-12 05:00:00,1.07827,0.2862217207,0.400710409,-0.1439781989,True
4,5,2021-03-12 06:00:00,1.07842,0.3382620336,0.400710409,-0.1439781989,True
4,6,2021-03-12 07:00:00,1.07814,0.2411201163,0.4527507219,-0.1439781989,True
4,7,2021-03-12 08:00:00,1.07832,0.3035684917,0.4527507219,-0.1439781989,True
4,8,2021-03-12 09:00:00,1.07815,0.2445894704,0.4527507219,-0.1439781989,True
4,9,2021-03-12 10:00:00,1.0787,0.4354039509,0.4596894303,-0.1439781989,True
4,10,2021-03-12 11:00:00,1.07948,0.7060135778,0.7129522862,-0.1439781989,True
4,11,2021-03-12 12:00:00,1.08032,0.9974393298,1.087642539,-0.1439781989,True
4,12,2021-03-12 13:00:00,1.07959,0.7441764739,1.087642539,-0.1439781989,True
4,13,2021-03-12 14:00:00,1.07995,0.8690732248,1.087642539,-0.1439781989,True
4,14,2021-03-12 15:00:00,1.07997,0.8760119331,1.087642539,-0.1439781989,True
4,15,2021-03-12 16:00:00,1.08055,1.077234476,1.10498931,-0.1439781989,True
4,16,2021-03-12 17:00:00,1.08037,1.014786101,1.181315102,-0.1439781989,True
4,17,2021-03-12 18:00:00,1.08119,1.299273144,1.330497332,-0.1439781989,True
4,18,2021-03-12 19:00:00,1.08093,1.209069935,1.410292479,-0.1439781989,True
4,19,2021-03-12 20:00:00,1.0809,1.198661873,1.410292479,-0.1439781989,True
4,20,2021-03-12 21:00:00,1.08117,1.292334436,1.410292479,-0.1439781989,True
4,21,2021-03-12 22:00:00,1.08122,1.309681207,1.507434396,-0.1439781989,True
4,22,2021-03-12 23:00:00,1.08075,1.14662156,1.507434396,-0.1439781989,True
4,23,2021-03-15 00:00:00,1.08013,0.9315216002,1.507434396,-0.1439781989,True
4,24,2021-03-15 01:00:00,1.07992,0.8586651622,1.507434396,-0.1439781989,True
4,25,2021-03-15 02:00:00,1.07864,0.4145878258,1.507434396,-0.1439781989,True
4,26,2021-03-15 03:00:00,1.07638,-0.3694862213,1.507434396,-0.3868329923,False
4,27,2021-03-15 04:00:00,1.07603,-0.490913618,1.507434396,-0.5776474727,False
4,28,2021-03-15 05:00:00,1.07625,-0.4145878258,1.507434396,-0.5776474727,False
4,29,2021-03-15 06:00:00,1.07602,-0.4943829722,1.507434396,-0.5776474727,False
4,30,2021-03-15 07:00:00,1.07583,-0.5603007018,1.507434396,-0.5811168269,False
4,31,2021-03-15 08:00:00,1.07462,-0.9800925589,1.507434396,-1.129274789,False
5,0,2021-03-12 01:00:00,0.77853,0.03646537415,0.179974266,-0.003528907176,True
5,1,2021-03-12 02:00:00,0.77905,0.1588008229,0.201147709,-0.003528907176,True
5,2,2021-03-12 03:00:00,0.77927,0.2105581281,0.3940613013,-0.003528907176,True
5,3,2021-03-12 04:00:00,0.77768,-0.1635060325,0.3940613013,-0.3093675291,False
5,4,2021-03-12 05:00:00,0.77796,-0.09763309853,0.3940613013,-0.3093675291,False
5,5,2021-03-12 06:00:00,0.77846,0.01999714066,0.3940613013,-0.3093675291,True
5,6,2021-03-12 07:00:00,0.77767,-0.1658586373,0.3940613013,-0.3093675291,False
5,7,2021-03-12 08:00:00,0.77588,-0.5869748936,0.3940613013,-0.6316743844,False
5,8,2021-03-12 09:00:00,0.7753,-0.723425971,0.3940613013,-0.8269405815,False
5,9,2021-03-12 10:00:00,0.77471,-0.8622296533,0.3940613013,-1.00809115,False
6,0,2021-03-12 01:00:00,0.73761,0.34468033,0.482552462,-0.02858324688,True
6,1,2021-03-12 02:00:00,0.73822,0.5498071605,0.5565326304,-0.02858324688,True
6,2,2021-03-12 03:00:00,0.73804,0.4892779319,0.6069736543,-0.02858324688,True
6,3,2021-03-12 04:00:00,0.73847,0.6338755337,0.6910420275,-0.02858324688,True
6,4,2021-03-12 05:00:00,0.73845,0.6271500639,0.6910420275,-0.02858324688,True
6,5,2021-03-12 06:00:00,0.73862,0.6843165576,0.714581172,-0.02858324688,True
6,6,2021-03-12 07:00:00,0.7384,0.6103363892,0.714581172,-0.02858324688,True
6,7,2021-03-12 08:00:00,0.73814,0.5229052811,0.758296726,-0.02858324688,True
6,8,2021-03-12 09:00:00,0.73904,0.8255514245,0.8793551834,-0.02858324688,True
6,9,2021-03-12 10:00:00,0.74029,1.24589329,1.326598929,-0.02858324688,True
6,10,2021-03-12 11:00:00,0.7412,1.551902169,1.878087457,-0.02858324688,True
6,11,2021-03-12 12:00:00,0.74146,1.639333277,1.878087457,-0.02858324688,True
6,12,2021-03-12 13:00:00,0.74117,1.541813964,1.904989336,-0.02858324688,True
6,13,2021-03-12 14:00:00,0.74056,1.336687133,1.904989336,-0.02858324688,True
6,14,2021-03-12 15:00:00,0.74245,1.972244035,2.113478902,-0.02858324688,True
6,15,2021-03-12 16:00:00,0.74304,2.170645395,2.274890178,-0.02858324688,True
6,16,2021-03-12 17:00:00,0.74351,2.328693937,2.513644358,-0.02858324688,True
6,17,2021-03-12 18:00:00,0.74415,2.543908972,2.607800936,-0.02858324688,True
6,18,2021-03-12 19:00:00,0.74477,2.752398538,2.927260754,-0.02858324688,True
6,19,2021-03-12 20:00:00,0.74422,2.567448117,2.927260754,-0.02858324688,True
6,20,2021-03-12 21:00:00,0.74557,3.021417332,3.078583826,-0.02858324688,True
6,21,2021-03-12 22:00:00,0.74455,2.678418369,3.078583826,-0.02858324688,True
6,22,2021-03-12 23:00:00,0.74433,2.604438201,3.078583826,-0.02858324688,True
6,23,2021-03-15 00:00:00,0.74465,2.712045719,3.078583826,-0.02858324688,True
6,24,2021-03-15 01:00:00,0.74528,2.923898019,3.078583826,-0.02858324688,True
6,25,2021-03-15 02:00:00,0.74474,2.742310333,3.078583826,-0.02858324688,True
6,26,2021-03-15 03:00:00,0.74501,2.833104176,3.078583826,-0.02858324688,True
6,27,2021-03-15 04:00:00,0.74469,2.725496658,3.078583826,-0.02858324688,True
6,28,2021-03-15 05:00:00,0.7447,2.728859393,3.078583826,-0.02858324688,True
6,29,2021-03-15 06:00:00,0.74517,2.886907935,3.078583826,-0.02858324688,True
6,30,2021-03-15 07:00:00,0.74516,2.8835452,3.078583826,-0.02858324688,True
6,31,2021-03-15 08:00:00,0.74535,2.947437163,3.078583826,-0.02858324688,True
6,32,2021-03-15 09:00:00,0.74569,3.061770151,3.159289464,-0.02858324688,True
6,33,2021-03-15 10:00:00,0.74673,3.411494583,3.509013896,-0.02858324688,True
6,34,2021-03-15 11:00:00,0.74612,3.206367753,3.687238847,-0.02858324688,True
6,35,2021-03-15 12:00:00,0.74554,3.011329127,3.687238847,-0.02858324688,True
6,36,2021-03-15 13:00:00,0.74527,2.920535284,3.687238847,-0.02858324688,True
