trade_id,archetype_id
0,0
1,1
2,3
3,1
4,1
5,1
6,1
7,1
8,1
9,0
10,3
11,3
12,3
13,1
14,1
15,1
16,1
17,1
18,3
19,3
20,1
21,0
22,0
23,0
24,0
25,3
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,0
35,1
36,0
37,1
38,0
39,1
40,1
41,1
42,1
43,1
44,0
45,1
46,1
47,0
48,1
49,1
50,3
51,3
52,1
53,0
54,0
55,0
56,0
57,0
58,1
59,0
60,1
61,3
62,3
63,3
64,3
65,3
66,1
67,3
68,1
69,0
70,0
71,3
72,0
73,0
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,0
83,0
84,3
85,0
86,1
87,1
88,1
89,1
90,1
91,1
92,0
93,3
94,1
95,3
96,1
97,3
98,1
99,0
100,0
101,0
102,3
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,3
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,3
124,0
125,3
126,3
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,3
137,1
138,3
139,1
140,0
141,0
142,3
143,1
144,1
145,1
146,1
147,1
148,1
149,0
150,0
151,0
152,0
153,1
154,1
155,1
156,1
157,3
158,1
159,0
160,1
161,1
162,1
163,3
164,1
165,1
166,1
167,1
168,3
169,1
170,1
171,1
172,0
173,1
174,1
175,1
176,1
177,3
178,0
179,0
180,1
181,1
182,0
183,1
184,1
185,1
186,1
187,3
188,3
189,1
190,3
191,3
192,3
193,1
194,3
195,1
196,3
197,0
198,1
199,0
200,0
201,1
202,1
203,1
204,1
205,1
206,1
207,3
208,3
209,3
210,0
211,1
212,1
213,1
214,1
215,1
216,0
217,1
218,1
219,1
220,1
221,3
222,1
223,1
224,3
225,1
226,1
227,1
228,1
229,1
230,1
231,1
232,1
233,3
234,1
235,1
236,1
237,1
238,1
239,1
240,1
241,3
242,3
243,3
244,1
245,1
246,3
247,3
248,1
249,3
250,0
251,3
252,1
253,3
254,3
255,1
256,1
257,1
258,1
259,1
260,1
261,0
262,0
263,1
264,1
265,3
266,1
267,1
268,1
269,0
270,1
271,1
272,1
273,3
274,1
275,1
276,0
277,1
278,1
279,1
280,1
281,1
282,1
283,0
284,1
285,0
286,0
287,0
288,1
289,1
290,3
291,3
292,3
293,0
294,0
295,1
296,1
297,1
298,0
299,0
300,3
301,0
302,3
303,1
304,0
305,0
306,0
307,0
308,0
309,1
310,1
311,1
312,1
313,0
314,1
315,1
316,1
317,1
318,1
319,1
320,1
321,1
322,1
323,0
324,0
325,0
326,3
327,1
328,1
329,1
330,0
331,1
332,1
333,3
334,0
335,1
336,3
337,3
338,3
339,0
340,1
341,3
342,3
343,0
344,3
345,0
346,0
347,0
348,0
349,0
350,0
351,1
352,1
353,1
354,1
355,1
356,1
357,1
358,1
359,0
360,3
361,3
362,0
363,0
364,3
365,0
366,1
367,1
368,1
369,1
370,3
371,3
372,3
373,3
374,0
375,3
376,1
377,1
378,3
379,3
380,1
381,3
382,3
383,3
384,1
385,0
386,3
387,0
388,0
389,1
390,1
391,0
392,0
393,1
394,0
395,1
396,1
397,0
398,1
399,0
400,0
401,0
402,0
403,1
404,1
405,0
406,1
407,0
408,1
409,3
410,1
411,3
412,3
413,1
414,0
415,1
416,1
417,1
418,1
419,1
420,3
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,3
429,3
430,3
431,1
432,1
433,3
434,1
435,1
436,0
437,1
438,3
439,0
440,1
441,1
442,0
443,0
444,1
445,3
446,1
447,1
448,0
449,3
450,0
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,3
460,3
461,1
462,1
463,1
464,1
465,1
466,3
467,1
468,1
469,1
470,0
471,0
472,3
473,1
474,1
475,3
476,0
477,0
478,1
479,3
480,3
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,1
492,3
493,3
494,0
495,1
496,3
497,3
498,1
499,1
500,1
501,1
502,3
503,3
504,3
505,3
506,1
507,3
508,3
509,3
510,3
511,1
512,1
513,0
514,3
515,3
516,0
517,1
518,1
519,0
520,1
521,1
522,3
523,1
524,1
525,1
526,1
527,1
528,3
529,1
530,1
531,0
532,3
533,3
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,0
543,3
544,1
545,3
546,3
547,3
548,3
549,1
550,1
551,3
552,3
553,1
554,1
555,1
556,1
557,1
558,1
559,3
560,3
561,3
562,3
563,3
564,3
565,3
566,3
567,0
568,3
569,0
570,1
571,1
572,1
573,1
574,1
575,3
576,0
577,3
578,0
579,0
580,3
581,1
582,1
583,1
584,1
585,3
586,0
587,3
588,1
589,3
590,1
591,1
592,1
593,1
594,1
595,3
596,3
597,3
598,3
599,1
600,1
601,1
602,1
603,3
604,0
605,0
606,3
607,3
608,1
609,3
610,3
611,1
612,0
613,3
614,1
615,1
616,1
617,1
618,3
619,3
620,1
621,1
622,1
623,3
624,1
625,1
626,1
627,3
628,1
629,0
630,1
631,1
632,0
633,3
634,0
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,3
652,1
653,1
654,3
655,1
656,1
657,3
658,1
659,1
660,1
661,1
662,3
663,1
664,1
665,1
666,3
667,1
668,3
669,1
670,0
671,3
672,0
673,1
674,1
675,1
676,3
677,1
678,1
679,3
680,0
681,1
682,3
683,3
684,3
685,3
686,3
687,3
688,1
689,1
690,3
691,3
692,3
693,0
694,1
695,1
696,1
697,1
698,1
699,1
700,0
701,1
702,1
703,1
704,1
705,1
706,0
707,1
708,1
709,3
710,0
711,3
712,1
713,1
714,1
715,1
716,1
717,1
718,0
719,1
720,3
721,1
722,1
723,1
724,1
725,3
726,1
727,1
728,3
729,0
730,3
731,0
732,1
733,1
734,1
735,0
736,1
737,1
738,1
739,3
740,0
741,0
742,0
743,1
744,1
745,3
746,0
747,0
748,0
749,1
750,1
751,3
752,1
753,3
754,3
755,3
756,3
757,0
758,0
759,0
760,0
761,1
762,1
763,1
764,0
765,1
766,1
767,0
768,0
769,1
770,1
771,1
772,0
773,0
774,3
775,1
776,1
777,1
778,1
779,1
780,3
781,3
782,1
783,1
784,1
785,1
786,1
787,1
788,0
789,0
790,3
791,0
792,0
793,1
794,1
795,1
796,0
797,1
798,1
799,3
800,1
801,3
802,1
803,1
804,1
805,3
806,0
807,0
808,3
809,3
810,0
811,1
812,3
813,1
814,1
815,1
816,1
817,3
818,1
819,1
820,1
821,1
822,1
823,1
824,3
825,3
826,1
827,1
828,3
829,0
830,0
831,0
832,0
833,1
834,1
835,1
836,3
837,1
838,1
839,1
840,0
841,0
842,0
843,1
844,3
845,3
846,3
847,0
848,1
849,1
850,1
851,1
852,1
853,1
854,3
855,3
856,3
857,1
858,1
859,1
860,1
861,1
862,1
863,1
864,1
865,3
866,1
867,1
868,1
869,3
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,0
882,1
883,1
884,3
885,3
886,1
887,1
888,3
889,3
890,1
891,3
892,0
893,0
894,0
895,0
896,3
897,3
898,3
899,0
900,0
901,1
902,1
903,1
904,1
905,1
906,1
907,1
908,1
909,1
910,0
911,1
912,0
913,1
914,0
915,3
916,0
917,3
918,3
919,3
920,3
921,0
922,0
923,0
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,0
932,3
933,1
934,3
935,3
936,1
937,1
938,0
939,3
940,0
941,0
942,0
943,1
944,1
945,1
946,1
947,1
948,1
949,3
950,0
951,3
952,1
953,1
954,1
955,0
956,1
957,1
958,1
959,1
960,3
961,1
962,1
963,0
964,3
965,0
966,0
967,0
968,0
969,0
970,3
971,0
972,1
973,3
974,0
975,0
976,1
977,3
978,0
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,1
987,3
988,0
989,3
990,1
991,3
992,1
993,1
994,1
995,1
996,1
997,1
998,1
999,1
1000,1
1001,1
1002,1
1003,1
1004,1
1005,1
1006,3
1007,3
1008,3
1009,1
1010,3
1011,3
1012,0
1013,3
1014,0
1015,0
1016,0
1017,0
1018,1
1019,3
1020,1
1021,1
1022,1
1023,3
1024,0
1025,3
1026,1
1027,3
1028,3
1029,3
1030,1
1031,0
1032,3
1033,3
1034,0
1035,0
1036,0
1037,1
1038,1
1039,1
1040,3
1041,1
1042,1
1043,1
1044,3
1045,3
1046,1
1047,3
1048,3
1049,0
1050,3
1051,3
1052,3
1053,3
1054,3
1055,0
1056,0
1057,3
1058,0
1059,1
