archetype_id,auc_mean,auc_std,auc_fold_1,auc_fold_2,auc_fold_3,auc_fold_4,auc_fold_5,n_pos,n_total
0,0.52142818293423,0.0017217688098411545,0.5200555794270796,0.5220993270147615,0.5197489405932678,0.5244670790724398,0.5207699885636006,22934,45673
1,0.5274144273006296,0.005319585699811959,0.5222599617183312,0.5365664356905704,0.5252523499840736,0.5300182809853989,0.5229751081247738,10894,45673
2,0.5105061011878183,0.001569867369069461,0.5134132807899624,0.5089452628482689,0.5100254014223286,0.5094295536510558,0.5107170072274758,10032,45673
3,0.7274955957638489,0.18267409555526679,0.6655353623823079,0.8102693234070506,0.4378147580468579,0.7275812985875396,0.9962772363954889,5,45673
4,0.7653572177998864,0.17292544857839684,0.9315593517301796,0.47116367352898236,0.8799459775149656,0.6668856767411301,0.8772314094841748,14,45673
5,0.5401405563584823,0.006481498593401901,0.541798966309514,0.544251295008419,0.5486103470706205,0.5300808849079186,0.5359612884959397,1770,45673
6,0.6967101600918657,0.05438652382728004,0.6396276013143484,0.7849069003285871,0.7005038335158817,0.6397042716319825,0.7188081936685289,24,45673
