archetype_id,auc_mean,auc_std,auc_fold_1,auc_fold_2,auc_fold_3,auc_fold_4,auc_fold_5,n_pos,n_total
0,0.5256034495983709,0.003106024141971264,0.5262087868126679,0.530232904689258,0.5227707453434554,0.5271889280811801,0.5216158830652933,24704,45673
1,0.5254309042026234,0.004230646841779232,0.5255581192245056,0.5323890035590211,0.5245091481283286,0.5256061308412442,0.5190921192600175,20955,45673
2,0.6961882265147333,0.07700684979552516,0.6628704920426339,0.6446196525040151,0.7863191706818513,0.5993758212877793,0.787755996057387,14,45673
