sl_atr_mult,R_atr,size_fraction,mono_pre_peak,fwd_mfe_p5,fwd_mfe_p25,fwd_mfe_p50,fwd_mfe_p75,fwd_mfe_p95,frac_reach_1R,frac_reach_2R,frac_wrong_way_pre_peak,shape_tag,bimodal_separated,hartigan_dip_stat,hartigan_dip_pvalue,pct_peak_and_collapse,peak_mfe_p50_atr_units,gate_size,gate_mono,gate_mfe_p50,gate_reach_1R,gate_wrong_way,gate_shape,gate_local_peaks,gate_pass,composite,selected
0.5,0.5,0.1436335404,0.324787703,0.1116939723,0.7531398984,2.321401038,21.33762866,46.72588826,0.6702702703,0.5459459459,0.3405405405,scattered,0,0.02644777261,0.5053423911,0.4756756757,1.160700519,1,0,1,0,0,0,1,0,-0.2954825673,0
1,1,0.1436335404,0.4411728027,0.1057088625,1.027869101,8.147469942,15.82978354,27.7372536,0.7675675676,0.6216216216,0.1135135135,scattered,0,0.03426372706,0.1296542479,0.3945945946,8.147469942,1,0,1,1,1,0,1,0,0.1452268567,0
1.5,1.5,0.1436335404,0.531893596,0.5492350608,4.539975791,8.373154627,11.93299332,20.27301941,0.8702702703,0.8324324324,0.02162162162,scattered,0,0.04552032862,0.007255278682,0.3459459459,12.55973194,1,0,1,1,1,0,1,0,0.4305422446,0
2,2,0.1436335404,0.5674065407,3.766223932,5.577043818,6.899120237,9.236832788,15.34315721,1,1,0,scattered,0,0.01805081237,0.9762939049,0.2972972973,13.79824047,1,1,1,1,1,0,1,0,0.6174065407,0
3,3,0.1436335404,0.5674014344,2.542344417,3.718029212,4.599413491,6.157888525,10.22877147,1,0.9891891892,0,scattered,0,0.01805081237,0.9762939049,0.2918918919,13.79824047,1,1,1,1,1,0,1,0,0.6174014344,0
4,4,0.1436335404,0.5674014344,1.906758313,2.788521909,3.449560118,4.618416394,7.671578603,1,0.9405405405,0,unclassified,0,0.01805081237,0.9762939049,0.2918918919,13.79824047,1,1,1,1,1,1,1,1,0.6174014344,1
