trade_id,cluster_id
1,0
2,2
3,3
4,3
5,2
6,2
7,2
8,2
9,2
10,0
11,2
12,3
13,1
14,3
15,1
16,0
17,0
18,0
19,3
20,2
21,0
22,0
23,3
24,2
25,1
26,1
27,2
28,1
29,1
30,1
31,2
32,0
33,3
34,0
35,3
36,2
37,1
38,1
39,1
40,3
41,0
42,0
43,2
44,2
45,3
46,1
47,3
48,2
49,3
50,3
51,2
52,2
53,0
54,2
55,2
56,3
57,3
58,1
59,0
60,0
61,3
62,2
63,2
64,0
65,2
66,0
67,0
68,0
69,0
70,0
71,1
72,2
73,0
74,0
75,2
76,1
77,3
78,1
79,0
80,2
81,0
82,1
83,0
84,2
85,1
86,1
87,2
88,2
89,1
90,0
91,3
92,2
93,3
94,3
95,3
96,3
97,2
98,0
99,3
100,3
101,3
102,2
103,3
104,1
105,1
106,0
107,2
108,3
109,1
110,1
111,2
112,0
113,2
114,2
115,0
116,1
117,2
118,3
119,3
120,1
121,0
122,0
123,1
124,0
125,2
126,3
127,2
128,3
129,0
130,0
131,0
132,2
133,2
134,1
135,1
136,2
137,3
138,0
139,0
140,3
141,0
142,3
143,2
144,3
145,1
146,3
147,0
148,1
149,2
150,2
151,2
152,1
153,0
154,3
155,3
156,2
157,3
158,3
159,3
160,0
161,2
162,0
163,0
164,1
165,3
166,3
167,0
168,2
169,2
170,3
171,2
172,3
173,2
174,2
175,0
176,3
177,3
178,2
179,0
180,1
181,0
182,3
183,3
184,3
185,0
186,3
187,3
188,0
189,3
190,0
191,3
192,0
193,0
194,2
195,3
196,0
197,3
198,3
199,3
200,2
201,2
202,0
203,2
204,0
205,0
206,3
207,2
208,3
209,2
210,3
211,3
212,3
213,3
214,2
215,2
216,2
217,3
218,2
219,0
220,3
221,2
222,2
223,2
224,2
225,2
226,1
227,2
228,3
229,3
230,0
231,0
232,2
233,2
234,0
235,3
236,2
237,0
238,2
239,2
240,3
241,3
242,3
243,0
244,2
245,0
246,3
247,1
248,0
249,1
250,0
251,0
252,0
253,3
254,0
255,3
256,1
257,1
258,1
259,0
260,0
261,1
262,2
263,2
264,0
265,3
266,0
267,3
268,3
269,0
270,3
271,0
272,3
273,0
274,3
275,2
276,0
277,0
278,2
279,0
280,2
281,0
282,0
283,3
284,3
285,0
286,1
287,1
288,2
289,0
290,0
291,0
292,3
293,1
294,3
295,3
296,0
297,2
298,2
299,1
300,0
301,2
302,0
303,0
304,1
305,3
306,0
307,1
308,3
309,2
310,0
311,3
312,0
313,0
314,0
315,1
316,1
317,3
318,3
319,0
320,0
321,3
322,0
323,0
324,0
325,0
326,0
327,1
328,2
329,3
330,3
331,2
332,3
333,1
334,1
335,3
336,1
337,1
338,1
339,0
340,0
341,0
342,3
343,2
344,2
345,3
346,2
347,2
348,2
349,1
350,1
351,1
352,0
353,0
354,1
355,1
356,0
357,0
358,2
359,2
360,2
361,0
362,0
363,3
364,3
365,0
366,0
367,2
368,0
369,0
370,2
371,2
372,2
373,0
374,2
375,0
376,0
377,2
378,2
379,0
380,2
381,1
382,2
383,0
384,2
385,0
386,1
387,1
388,2
389,3
390,1
391,3
392,0
393,2
394,2
395,2
396,3
397,0
398,0
399,0
400,1
401,1
402,0
403,3
404,0
405,2
406,0
407,2
408,2
409,2
410,3
411,3
412,2
413,2
414,2
415,2
416,2
417,2
418,3
419,2
420,3
421,0
422,3
423,0
424,2
425,3
426,0
427,0
428,3
429,1
430,3
431,2
432,2
433,2
434,2
435,2
436,0
437,0
438,3
439,3
440,3
441,1
442,0
443,2
444,0
445,2
446,0
447,3
448,0
449,0
450,0
451,2
452,0
453,2
454,2
455,3
456,0
457,2
458,1
459,3
460,3
461,3
462,3
463,2
464,0
465,0
466,0
467,3
468,3
469,2
470,3
471,0
472,3
473,0
474,0
475,2
476,2
477,2
478,1
479,0
480,1
481,0
482,3
483,3
484,3
485,3
486,1
487,0
488,3
489,0
490,3
491,3
492,1
493,1
494,0
495,0
496,3
497,3
498,2
499,2
500,1
501,2
502,2
503,0
504,2
505,2
506,0
507,0
508,2
509,2
510,2
511,3
512,3
513,0
514,3
515,1
516,2
517,1
518,2
519,3
520,2
521,1
522,2
523,2
524,3
525,2
526,3
527,2
528,3
529,2
530,0
531,3
532,3
533,3
534,2
535,2
536,3
537,2
538,0
539,0
540,0
541,3
542,2
543,2
544,2
545,3
546,3
547,2
548,2
549,3
550,3
551,2
552,2
553,2
554,0
555,3
556,0
557,2
558,1
559,3
560,0
561,2
562,1
563,0
564,2
565,0
566,3
567,0
568,1
569,2
570,0
571,3
572,2
573,1
574,0
575,3
576,0
577,1
578,0
579,0
580,0
581,2
582,2
583,3
584,0
585,3
586,3
587,3
588,0
589,0
590,1
591,0
592,3
593,3
594,0
595,3
596,0
597,3
598,3
599,0
600,0
601,2
602,0
603,3
604,3
605,0
606,0
607,2
608,2
609,2
610,0
611,3
612,2
613,1
614,1
615,3
616,0
617,3
618,1
619,0
620,0
621,3
622,1
623,2
624,3
625,1
626,3
627,2
628,2
629,0
630,0
631,3
632,1
633,2
634,3
635,0
636,3
637,1
638,2
639,1
640,3
641,3
642,2
643,3
644,0
645,0
646,0
647,0
648,0
649,1
650,3
651,0
652,0
653,2
654,0
655,0
656,2
657,3
658,2
659,2
660,3
661,3
662,2
663,0
664,0
665,1
666,1
667,1
668,0
669,3
670,1
671,2
672,0
673,3
674,0
675,0
676,3
677,0
678,2
679,3
680,2
681,3
682,0
683,3
684,3
685,3
686,0
687,0
688,0
689,0
690,3
691,2
692,0
693,2
694,2
695,2
696,2
697,0
698,1
699,3
700,0
701,3
702,3
703,2
704,2
705,3
706,0
707,1
708,0
709,2
710,3
711,0
712,0
713,2
714,3
715,3
716,2
717,0
718,3
719,2
720,3
721,0
722,3
723,2
724,2
725,1
726,0
727,3
728,1
729,2
730,3
731,2
732,1
733,3
734,3
735,3
736,1
737,2
738,1
739,3
740,3
741,2
742,0
743,1
744,2
745,0
746,2
747,3
748,0
749,2
750,0
751,0
752,0
753,0
754,0
755,0
756,1
757,1
758,2
759,0
760,2
761,1
762,2
763,1
764,1
765,1
766,0
767,0
768,0
769,1
770,3
771,3
772,0
773,1
774,1
775,3
776,3
777,0
778,0
779,0
780,1
781,3
782,2
783,0
784,3
785,0
786,1
787,2
788,0
789,0
790,0
791,0
792,3
793,2
794,0
795,3
796,2
797,2
798,3
799,3
800,2
801,3
802,0
803,2
804,3
805,1
806,3
807,3
808,0
809,2
810,2
811,3
812,3
813,1
814,1
815,2
816,1
817,1
818,1
819,3
820,0
821,0
822,3
823,0
824,1
825,1
826,2
827,2
828,2
829,3
830,0
831,0
832,3
833,3
834,2
835,1
836,2
837,3
838,0
839,3
840,1
841,3
842,3
843,0
844,3
845,3
846,2
847,2
848,0
849,2
850,0
851,3
852,3
853,1
854,1
855,3
856,1
857,3
858,0
859,0
860,3
861,2
862,2
863,3
864,2
865,2
866,0
867,0
868,2
869,2
870,3
871,3
872,0
873,0
874,2
875,1
876,0
877,0
878,1
879,0
880,3
881,2
882,3
883,0
884,2
885,1
886,0
887,2
888,1
889,3
890,3
891,1
892,2
893,2
894,1
895,3
896,0
897,0
898,2
899,2
900,3
901,0
902,0
903,3
904,0
905,3
906,3
907,3
908,3
909,0
910,0
911,0
912,3
913,0
914,1
915,0
916,1
917,2
918,0
919,3
920,1
921,1
922,3
923,1
924,1
925,0
926,2
927,2
928,3
929,0
930,2
931,0
932,2
933,3
934,3
935,3
936,3
937,2
938,2
939,2
940,2
941,2
942,2
943,2
944,3
945,3
946,0
947,1
948,2
949,2
950,2
951,2
952,2
953,2
954,2
955,2
956,2
957,2
958,0
959,2
960,0
961,2
962,0
963,1
964,2
965,0
966,0
967,3
968,0
969,2
970,2
971,2
972,0
973,2
974,2
975,2
976,2
977,2
978,1
979,0
980,2
981,2
982,2
983,2
984,3
985,0
986,1
987,1
988,1
989,1
990,1
991,0
992,0
993,2
994,2
995,1
996,2
997,3
998,2
999,2
1000,1
1001,3
1002,2
1003,2
1004,2
1005,0
1006,0
1007,3
1008,1
1009,0
1010,0
1011,0
1012,3
1013,3
1014,3
1015,1
1016,0
1017,2
1018,0
1019,0
1020,3
1021,0
1022,3
1023,3
1024,0
1025,2
1026,3
1027,2
1028,3
1029,3
1030,2
1031,2
1032,0
1033,1
1034,3
1035,0
1036,2
1037,0
1038,3
1039,3
1040,3
1041,3
1042,0
1043,1
1044,3
1045,3
1046,3
1047,1
1048,0
1049,2
1050,3
1051,0
1052,3
1053,3
1054,0
1055,0
1056,3
1057,0
1058,2
1059,3
1060,1
1061,0
1062,3
1063,2
1064,2
1065,3
1066,2
1067,3
1068,2
1069,2
1070,0
1071,0
1072,0
1073,0
1074,0
1075,3
1076,3
1077,0
1078,0
1079,1
1080,1
1081,1
1082,1
1083,0
1084,0
1085,3
1086,0
1087,2
1088,2
1089,2
1090,3
1091,3
1092,1
1093,3
1094,0
1095,0
1096,3
1097,3
1098,3
1099,0
1100,0
1101,0
1102,2
1103,3
1104,3
1105,3
1106,0
1107,3
1108,0
1109,0
1110,0
1111,3
1112,3
1113,2
1114,3
1115,0
1116,2
1117,2
1118,2
1119,1
1120,0
1121,0
1122,3
1123,3
1124,3
1125,3
1126,3
1127,3
1128,3
1129,3
1130,0
1131,3
1132,3
1133,2
1134,0
1135,2
1136,3
1137,2
1138,2
1139,3
1140,2
1141,3
1142,1
1143,0
1144,2
1145,0
1146,2
1147,0
1148,0
1149,2
1150,3
1151,0
1152,1
1153,1
1154,2
1155,2
1156,0
1157,1
1158,0
1159,0
1160,3
1161,1
1162,0
1163,3
1164,0
1165,0
1166,0
1167,2
1168,2
1169,3
1170,0
1171,2
1172,2
1173,3
1174,0
1175,3
1176,0
1177,3
1178,3
1179,1
1180,3
1181,0
1182,2
1183,3
1184,2
1185,2
1186,1
1187,1
1188,2
1189,3
1190,3
1191,0
1192,1
1193,0
1194,2
1195,0
1196,2
1197,1
1198,1
1199,3
1200,1
1201,1
1202,1
1203,2
1204,2
1205,2
1206,0
1207,0
1208,3
1209,3
1210,3
1211,3
1212,1
1213,2
1214,3
1215,2
1216,2
1217,3
1218,0
1219,1
1220,0
1221,2
1222,1
1223,2
1224,0
1225,0
1226,3
1227,3
1228,0
1229,2
1230,2
1231,0
1232,3
1233,3
1234,3
1235,3
1236,2
1237,0
1238,3
1239,0
1240,1
1241,0
1242,3
1243,0
1244,0
1245,3
1246,2
1247,3
1248,1
1249,1
1250,0
1251,2
1252,2
1253,2
1254,0
1255,3
1256,0
1257,3
1258,2
1259,0
1260,2
1261,0
1262,2
1263,1
1264,1
1265,1
1266,0
1267,3
1268,0
1269,3
1270,0
1271,0
1272,2
1273,3
1274,3
1275,3
1276,2
1277,0
1278,0
1279,3
1280,3
1281,0
1282,0
1283,3
1284,3
1285,3
1286,0
1287,0
1288,2
