cluster_id,model,n_trades,mean_auc,std_auc,fold_aucs,auc_best_threshold_mean,is_best,best_threshold,fitted_classifier_path
2,rf,3337,0.4808472005646913,0.027354313807801792,0.5034;0.4623;0.5118;0.4377;0.4889,0.23317076263352798,False,,
2,lr,3337,0.47662488021657534,0.03229959068808115,0.5122;0.4828;0.4669;0.5013;0.4200,0.2713007023788749,False,,
2,lgbm,3337,0.4821629826115318,0.04248818298858878,0.5305;0.4746;0.5281;0.4193;0.4584,inf,True,inf,results\l_arc_8_v3.0.2\step_4\classifiers\2.pkl
