trade_id,local_peaks_count,monotonicity_ratio_in_profit
2151,3,0.5630252100840336
2152,0,
2153,0,
2154,7,0.625
2155,4,0.6206896551724138
2156,22,0.5454545454545454
2157,8,0.5526315789473685
2158,1,0.375
2159,14,0.525
216,11,0.5096153846153846
2160,8,0.5272727272727272
2161,14,0.55
2162,14,0.5760869565217391
2163,0,
2164,30,0.5420560747663551
2165,0,0.0
2166,20,0.5432098765432098
2167,0,
2168,1,0.6666666666666666
2169,3,0.75
217,1,0.3333333333333333
2170,1,0.5
2171,31,0.5210084033613446
2172,3,0.5
2173,20,0.5423728813559322
2174,45,0.6495726495726496
2175,0,0.4
2176,4,0.8
2177,4,0.6
2178,0,
2179,1,0.3333333333333333
218,4,0.5135135135135135
2180,0,0.6666666666666666
2181,1,
2182,14,0.4957983193277311
2183,10,0.6511627906976745
2184,2,0.375
2185,0,0.5
2186,1,0.5
2187,15,0.5630252100840336
2188,0,
2189,17,0.5089285714285714
219,26,0.53125
2190,12,0.4666666666666667
2191,15,0.44166666666666665
2192,0,
2193,0,
2194,4,0.6666666666666666
2195,10,0.6
2196,11,0.509090909090909
2197,0,
2198,1,0.5
2199,8,0.5121951219512195
22,38,0.55
220,16,0.5288461538461539
2200,13,0.5531914893617021
2201,4,0.5555555555555556
2202,13,0.5175438596491229
2203,0,
2204,4,0.5405405405405406
2205,3,1.0
2206,1,0.3333333333333333
2207,2,0.5714285714285714
2208,2,0.6666666666666666
2209,3,0.6
221,0,0.0
2210,6,0.5625
2211,4,0.5714285714285714
2212,0,
2213,0,
2214,1,0.6
2215,0,
2216,18,0.5612244897959183
2217,0,
2218,1,1.0
2219,1,0.42857142857142855
222,15,0.49166666666666664
2220,1,0.375
2221,24,0.4576271186440678
2222,8,0.4845360824742268
2223,17,0.6101694915254238
2224,0,
2225,10,0.5333333333333333
2226,1,0.0
2227,1,0.3333333333333333
2228,0,
2229,1,
223,0,
2230,4,0.25
2231,4,0.625
2232,3,0.4444444444444444
2233,17,0.5378151260504201
2234,10,0.4954128440366973
2235,5,0.42857142857142855
2236,4,0.5909090909090909
2237,3,0.5
2238,5,0.43478260869565216
2239,3,0.65
224,22,0.5462962962962963
2240,3,0.6
2241,4,0.4444444444444444
2242,0,
2243,28,0.5966386554621849
2244,0,
2245,7,0.5921052631578947
2246,1,0.0
2247,5,0.52
2248,4,0.45
2249,18,0.5
225,3,0.5
2250,13,0.5967741935483871
2251,9,0.5888888888888889
2252,3,0.5
2253,12,0.5409836065573771
2254,6,0.6190476190476191
2255,12,0.5267857142857143
2256,5,0.5
2257,1,
2258,3,0.5555555555555556
2259,0,0.0
226,5,0.5555555555555556
2260,0,
2261,0,
2262,15,0.5
2263,22,0.576271186440678
2264,4,0.3076923076923077
2265,8,0.5192307692307693
2266,3,0.5714285714285714
2267,4,0.5309734513274337
2268,8,0.5545454545454546
2269,0,0.6
227,6,0.5263157894736842
2270,0,
2271,1,0.6666666666666666
2272,9,0.6282051282051282
2273,1,0.0
2274,1,0.3333333333333333
2275,3,0.2857142857142857
2276,3,0.5789473684210527
2277,12,0.5087719298245614
2278,8,0.475
2279,2,0.5
228,4,0.6666666666666666
2280,1,0.0
2281,0,
2282,7,0.5416666666666666
2283,15,0.5
2284,3,0.4375
2285,12,0.5
2286,3,0.5377358490566038
2287,3,0.47058823529411764
2288,7,0.6
2289,1,0.0
229,1,0.25
2290,0,
2291,0,
2292,18,0.5714285714285714
2293,19,0.5897435897435898
2294,24,0.475
2295,2,0.6428571428571429
2296,1,0.5
2297,3,0.6363636363636364
2298,0,0.3333333333333333
2299,7,0.4864864864864865
23,21,0.5546218487394958
230,0,0.0
2300,15,0.4642857142857143
2301,1,0.5
2302,12,0.49523809523809526
2303,5,0.4444444444444444
2304,1,0.6
2305,1,0.0
2306,6,0.5853658536585366
2307,0,
2308,1,1.0
2309,1,
231,0,0.0
2310,3,0.6
2311,6,0.4375
2312,3,0.8571428571428571
2313,2,0.5
2314,8,0.46078431372549017
2315,7,0.5483870967741935
2316,0,
2317,4,0.6111111111111112
2318,12,0.5076923076923077
2319,0,
232,1,0.0
2320,5,0.6666666666666666
2321,5,0.5
2322,0,
2323,3,0.5
2324,4,0.6
2325,2,0.5
2326,14,0.5181818181818182
2327,0,
2328,7,0.4418604651162791
2329,1,0.0
233,2,0.4
2330,13,0.5470085470085471
2331,9,0.4897959183673469
2332,2,0.4
2333,8,0.7
2334,3,0.6
2335,0,
2336,0,
2337,8,0.48148148148148145
2338,5,0.49019607843137253
2339,5,0.625
234,24,0.5583333333333333
2340,4,0.6
2341,21,0.5916666666666667
2342,6,0.43333333333333335
2343,2,0.5
2344,0,
2345,3,0.42857142857142855
2346,2,1.0
2347,0,
2348,0,
2349,14,0.5617977528089888
235,5,0.5666666666666667
2350,2,
2351,11,0.5
2352,5,0.5454545454545454
2353,7,0.6744186046511628
2354,20,0.5405405405405406
2355,9,0.5625
2356,5,0.5370370370370371
2357,0,
2358,0,
2359,0,
236,17,0.453781512605042
2360,2,0.5
2361,0,0.0
2362,0,
2363,3,
2364,1,
2365,2,1.0
2366,0,
2367,16,0.47863247863247865
2368,0,0.0
2369,10,0.5102040816326531
237,29,0.6
2370,0,
2371,1,0.75
2372,27,0.5625
2373,3,0.5714285714285714
2374,2,0.5
2375,20,0.5083333333333333
2376,21,0.5583333333333333
2377,5,0.6153846153846154
2378,0,
2379,5,0.5454545454545454
238,33,0.5897435897435898
2380,0,
2381,3,1.0
2382,6,0.5833333333333334
2383,1,1.0
2384,0,0.0
2385,0,0.0
2386,0,0.0
2387,0,0.4805194805194805
2388,4,0.48717948717948717
2389,13,0.5042016806722689
239,17,0.5714285714285714
2390,4,0.4375
2391,7,0.4594594594594595
2392,21,0.6186440677966102
2393,9,0.55
2394,24,0.5508474576271186
2395,31,0.5916666666666667
2396,13,0.5213675213675214
2397,11,0.5096153846153846
2398,2,0.42105263157894735
2399,9,0.5166666666666667
24,15,0.49523809523809526
240,2,0.47058823529411764
2400,1,0.375
2401,11,0.525
2402,1,0.0
2403,2,0.36363636363636365
2404,14,0.5753424657534246
2405,18,0.48672566371681414
2406,5,0.47619047619047616
2407,7,0.5
2408,41,0.6638655462184874
2409,2,0.6666666666666666
241,6,0.5925925925925926
2410,26,0.6216216216216216
2411,39,0.6434782608695652
2412,4,0.4
2413,4,0.46153846153846156
2414,1,0.0
2415,0,0.25
2416,4,0.4444444444444444
2417,16,0.5333333333333333
2418,0,0.3333333333333333
2419,13,0.5061728395061729
242,7,0.6
2420,0,
2421,0,
2422,19,0.5471698113207547
2423,5,0.375
2424,24,0.5581395348837209
2425,1,
2426,0,
2427,0,
2428,1,1.0
2429,3,0.5
243,0,0.0
2430,4,1.0
2431,3,1.0
2432,1,0.0
2433,0,0.0
2434,3,0.6666666666666666
2435,21,0.5583333333333333
2436,2,
2437,24,0.5299145299145299
2438,16,0.4722222222222222
2439,38,0.6440677966101694
244,13,0.515625
2440,26,0.616822429906542
2441,23,0.5892857142857143
2442,35,0.6090909090909091
2443,39,0.6271186440677966
2444,29,0.5701754385964912
2445,0,
2446,25,0.504424778761062
2447,2,0.8333333333333334
2448,17,0.5630252100840336
2449,13,0.48333333333333334
245,0,
2450,2,0.42857142857142855
2451,0,0.0
2452,21,0.5614035087719298
2453,19,0.5826086956521739
2454,2,0.5833333333333334
2455,0,
2456,5,0.52
2457,1,1.0
2458,0,
2459,3,0.6666666666666666
246,0,1.0
2460,1,
2461,1,0.25
2462,0,
2463,10,0.5714285714285714
2464,9,0.5192307692307693
2465,0,0.5
2466,0,
2467,2,0.6666666666666666
2468,1,0.4
2469,1,0.4444444444444444
247,4,0.42105263157894735
2470,2,0.5
2471,0,
2472,3,0.5454545454545454
2473,1,0.25
2474,0,
2475,0,
2476,0,
2477,5,0.5217391304347826
2478,8,0.5
2479,2,0.2
248,3,
2480,0,
2481,6,0.5
2482,11,0.5764705882352941
2483,6,0.5
2484,1,1.0
2485,1,0.5714285714285714
2486,6,0.47619047619047616
2487,0,0.0
2488,7,0.53125
2489,3,0.5384615384615384
249,3,0.5555555555555556
2490,20,0.5462184873949579
2491,5,1.0
2492,10,0.5377358490566038
2493,1,
2494,1,0.6
2495,0,0.0
2496,7,0.56
2497,0,
2498,13,0.6190476190476191
2499,0,
25,4,0.5471698113207547
250,0,
2500,1,0.5
2501,0,
2502,0,
2503,0,
2504,3,0.55
2505,1,1.0
2506,12,0.4897959183673469
2507,0,1.0
2508,16,0.5882352941176471
2509,2,0.5555555555555556
251,0,
2510,0,
2511,6,0.5
2512,5,0.6428571428571429
2513,4,0.46511627906976744
2514,4,0.5714285714285714
2515,0,
2516,0,
2517,2,0.6
2518,1,
2519,0,0.5
252,1,0.6
2520,0,
2521,0,0.0
2522,0,
2523,0,
2524,0,
2525,1,1.0
2526,0,
2527,0,
2528,1,0.3333333333333333
2529,2,0.5
253,4,0.5666666666666667
2530,0,
2531,0,
2532,18,0.6086956521739131
2533,18,0.5126050420168067
2534,6,0.4807692307692308
2535,2,0.6
2536,2,0.5
2537,2,0.5
2538,0,
2539,0,
254,0,
2540,5,0.5581395348837209
2541,1,0.35714285714285715
2542,5,0.43333333333333335
2543,0,0.3333333333333333
2544,6,0.5166666666666667
2545,0,
2546,10,0.5166666666666667
2547,3,0.5
2548,4,0.42857142857142855
2549,2,0.4
255,0,
2550,17,0.4868421052631579
2551,4,0.75
2552,4,0.5
2553,23,0.5169491525423728
2554,7,0.5882352941176471
2555,2,1.0
2556,3,0.6842105263157895
2557,4,0.3125
2558,8,0.6363636363636364
2559,3,0.475
256,1,
2560,7,0.3333333333333333
2561,1,
2562,5,0.4782608695652174
2563,7,0.5217391304347826
2564,0,
2565,5,0.5227272727272727
2566,21,0.5126050420168067
2567,10,0.5042735042735043
2568,19,0.5398230088495575
2569,18,0.5652173913043478
257,7,0.5
2570,24,0.575
2571,31,0.591304347826087
2572,26,0.5428571428571428
2573,5,0.7142857142857143
2574,5,0.5263157894736842
2575,19,0.5166666666666667
2576,13,0.5490196078431373
2577,12,0.5925925925925926
2578,14,0.5221238938053098
2579,0,0.0
258,3,0.5714285714285714
2580,1,0.6666666666666666
2581,0,
2582,9,0.5483870967741935
2583,0,
2584,17,0.49523809523809526
2585,14,0.5576923076923077
2586,0,0.0
2587,22,0.5583333333333333
2588,13,0.5047619047619047
2589,8,0.5714285714285714
259,3,1.0
2590,6,0.4642857142857143
2591,0,
2592,2,1.0
2593,1,0.6666666666666666
2594,13,0.5192307692307693
2595,12,0.38181818181818183
2596,7,0.40350877192982454
2597,6,0.6153846153846154
2598,7,0.35714285714285715
2599,5,0.631578947368421
26,22,0.5630252100840336
260,12,0.5612244897959183
2600,1,0.0
2601,25,0.5172413793103449
2602,1,0.3888888888888889
2603,38,0.5916666666666667
2604,37,0.5555555555555556
2605,27,0.6090909090909091
2606,0,
2607,4,0.5428571428571428
2608,3,0.4772727272727273
2609,0,0.0
261,5,0.5333333333333333
2610,2,0.47058823529411764
2611,7,0.4411764705882353
2612,4,0.75
2613,3,0.5714285714285714
2614,5,0.5
2615,9,0.47058823529411764
2616,9,0.5315315315315315
2617,12,0.5555555555555556
2618,9,0.5882352941176471
2619,1,0.3333333333333333
262,15,0.5350877192982456
2620,1,1.0
2621,12,0.49572649572649574
2622,13,0.5217391304347826
2623,6,0.5
2624,11,0.5324675324675324
2625,4,0.5263157894736842
2626,0,
2627,0,0.0
2628,3,0.3333333333333333
2629,1,
263,13,0.5384615384615384
2630,2,0.6666666666666666
2631,1,0.0
2632,2,0.6666666666666666
2633,2,1.0
2634,6,0.5833333333333334
2635,1,0.3333333333333333
2636,0,
2637,5,0.5833333333333334
2638,0,0.5
2639,10,0.5287356321839081
264,26,0.5087719298245614
2640,0,
2641,3,0.2857142857142857
2642,14,0.5
2643,1,0.25
2644,0,
2645,1,
2646,26,0.5982142857142857
2647,0,
2648,0,
2649,0,0.4878048780487805
265,1,1.0
2650,0,0.0
2651,0,
2652,4,0.5714285714285714
2653,24,0.5333333333333333
2654,23,0.5535714285714286
2655,2,0.3333333333333333
2656,1,0.5
2657,2,0.25
2658,2,1.0
2659,11,0.6119402985074627
266,6,0.6666666666666666
2660,0,
2661,14,0.5625
2662,25,0.5882352941176471
2663,9,0.4583333333333333
2664,5,0.391304347826087
2665,8,0.5714285714285714
2666,5,0.8
2667,8,0.49523809523809526
2668,13,0.5636363636363636
2669,0,0.0
267,0,
2670,1,0.0
2671,3,0.6666666666666666
2672,0,
2673,0,
2674,20,0.5066666666666667
2675,24,0.5416666666666666
2676,0,
2677,10,0.48
2678,1,1.0
2679,7,0.53
268,27,0.5084745762711864
2680,30,0.5254237288135594
2681,0,
2682,14,0.5546218487394958
2683,13,0.5416666666666666
2684,26,0.5666666666666667
2685,13,0.6067415730337079
2686,7,0.5596330275229358
2687,3,0.7142857142857143
2688,24,0.5533980582524272
2689,29,0.5462184873949579
269,21,0.5681818181818182
2690,26,0.5
2691,24,0.5042016806722689
2692,0,
2693,7,0.4
2694,15,0.5596330275229358
2695,2,1.0
2696,11,0.5042016806722689
2697,13,0.5546218487394958
2698,32,0.6016949152542372
2699,2,1.0
27,6,0.5789473684210527
270,6,0.4482758620689655
2700,17,0.5084745762711864
2701,23,0.5643564356435643
2702,19,0.47619047619047616
2703,31,0.575
2704,37,0.5811965811965812
2705,0,1.0
2706,0,
2707,2,0.5
2708,34,0.5370370370370371
2709,1,
271,5,0.625
2710,15,0.5338983050847458
2711,34,0.5614035087719298
2712,39,0.5677966101694916
2713,0,
2714,0,
2715,1,1.0
2716,0,
2717,6,0.5
2718,0,
2719,2,0.6666666666666666
272,1,0.6666666666666666
2720,2,0.5
2721,0,
2722,0,
2723,8,0.5689655172413793
2724,8,0.5428571428571428
2725,0,0.25
2726,5,0.5454545454545454
2727,8,0.5076923076923077
2728,0,
2729,0,
273,3,0.5714285714285714
2730,3,0.5882352941176471
2731,8,0.48148148148148145
2732,5,0.46153846153846156
2733,2,0.6
2734,2,0.5
2735,0,
2736,10,0.5929203539823009
2737,30,0.6333333333333333
2738,33,0.6
2739,0,
274,0,
2740,0,
2741,2,0.6
2742,5,0.5714285714285714
2743,4,0.75
2744,5,0.25
2745,19,0.5333333333333333
2746,15,0.5285714285714286
2747,15,0.5915492957746479
2748,18,0.5070422535211268
2749,0,0.3333333333333333
275,0,
2750,4,0.5714285714285714
2751,25,0.5714285714285714
2752,20,0.5604395604395604
2753,1,0.0
2754,16,0.5384615384615384
2755,4,0.6666666666666666
2756,5,0.47368421052631576
2757,2,0.5
2758,5,0.4375
2759,1,0.3333333333333333
276,0,
2760,17,0.5166666666666667
2761,0,
2762,0,1.0
2763,0,
2764,26,0.575
2765,0,
2766,0,
2767,27,0.5847457627118644
2768,14,0.5126050420168067
2769,16,0.575
277,0,
2770,18,0.5333333333333333
2771,12,0.4166666666666667
2772,1,0.2
2773,1,1.0
2774,1,0.5
2775,11,0.5238095238095238
2776,0,
2777,6,0.5909090909090909
2778,2,
2779,0,0.5
278,7,0.5416666666666666
2780,2,0.4
2781,1,0.2
2782,1,0.5
2783,15,0.5338983050847458
2784,25,0.5545454545454546
2785,5,0.5454545454545454
2786,40,0.6166666666666667
2787,5,0.5
2788,9,0.625
2789,5,0.5411764705882353
279,0,0.0
2790,2,0.7142857142857143
2791,15,0.6
2792,0,
2793,19,0.6212121212121212
2794,12,0.5111111111111111
2795,0,
2796,0,
2797,3,0.42857142857142855
2798,3,0.5217391304347826
2799,1,0.42857142857142855
28,12,0.5431034482758621
280,3,0.4406779661016949
2800,18,0.4954954954954955
2801,23,0.5
2802,12,0.525
2803,15,0.5087719298245614
2804,11,0.46218487394957986
2805,3,0.4166666666666667
2806,2,0.3333333333333333
2807,6,0.5064935064935064
2808,8,0.5462184873949579
2809,5,0.5714285714285714
281,8,0.49557522123893805
2810,1,
2811,7,0.5
2812,0,1.0
2813,6,0.5148514851485149
2814,3,0.6
2815,7,0.8333333333333334
2816,8,0.7142857142857143
2817,0,0.0
2818,14,0.45871559633027525
2819,15,0.5384615384615384
282,0,
2820,2,1.0
2821,0,
2822,1,0.5
2823,1,0.3333333333333333
2824,7,0.5405405405405406
2825,8,0.3783783783783784
2826,0,0.7142857142857143
2827,20,0.44594594594594594
2828,2,0.3333333333333333
2829,9,0.5102040816326531
283,11,0.4772727272727273
2830,7,0.75
2831,1,0.5
2832,3,0.4473684210526316
2833,1,0.6
2834,0,
2835,10,0.463768115942029
2836,35,0.584070796460177
2837,3,0.4
2838,0,
2839,0,0.0
284,0,
2840,5,0.4583333333333333
2841,1,0.0
2842,2,0.2857142857142857
2843,0,
2844,0,
2845,11,0.5319148936170213
2846,12,0.5333333333333333
2847,16,0.5333333333333333
2848,1,
2849,1,1.0
285,7,0.8181818181818182
2850,0,
2851,2,1.0
2852,3,1.0
2853,1,0.0
2854,4,0.5714285714285714
2855,6,0.5
2856,26,0.6
2857,18,0.525
2858,2,0.3333333333333333
2859,12,0.5420560747663551
286,0,
2860,2,0.4444444444444444
2861,13,0.46788990825688076
2862,7,0.48148148148148145
2863,28,0.5412844036697247
2864,16,0.575
2865,1,
2866,0,0.5384615384615384
2867,3,0.2727272727272727
2868,30,0.5188679245283019
2869,5,0.4444444444444444
287,1,1.0
2870,5,0.4117647058823529
2871,0,
2872,0,
2873,4,0.5
2874,17,0.5666666666666667
2875,2,1.0
2876,0,0.0
2877,1,
2878,1,1.0
2879,0,0.0
288,0,0.0
2880,12,0.45161290322580644
2881,12,0.4642857142857143
2882,7,0.5555555555555556
2883,0,
2884,18,0.5172413793103449
2885,20,0.5166666666666667
2886,26,0.5677966101694916
2887,12,0.46774193548387094
2888,1,0.0
2889,27,0.5454545454545454
289,4,0.45454545454545453
2890,28,0.5825242718446602
2891,16,0.47368421052631576
2892,0,
2893,11,0.5092592592592593
2894,1,0.75
2895,7,0.5
2896,19,0.5126050420168067
2897,1,0.8333333333333334
2898,14,0.5588235294117647
2899,11,0.5064935064935064
29,1,
290,2,1.0
2900,28,0.5666666666666667
2901,4,0.5
2902,37,0.603448275862069
2903,5,0.4444444444444444
2904,4,0.4827586206896552
2905,41,0.5666666666666667
2906,15,0.5462184873949579
2907,0,
2908,33,0.5916666666666667
2909,3,0.7142857142857143
291,0,0.8181818181818182
2910,1,0.8
2911,1,0.0
2912,5,0.5263157894736842
2913,6,0.38461538461538464
2914,2,0.3333333333333333
2915,2,0.47058823529411764
2916,5,0.47619047619047616
2917,3,0.5384615384615384
2918,0,0.0
2919,29,0.5471698113207547
292,14,0.5217391304347826
2920,0,
2921,0,
2922,0,
2923,2,0.6666666666666666
2924,5,0.6923076923076923
2925,5,0.5714285714285714
2926,2,1.0
2927,0,0.0
2928,0,0.0
2929,0,0.0
293,0,
2930,0,0.0
2931,0,0.0
2932,0,
2933,0,
2934,0,
2935,0,
2936,0,
2937,1,0.6666666666666666
2938,2,0.3333333333333333
2939,13,0.5
294,4,0.4827586206896552
2940,28,0.5740740740740741
2941,2,0.6666666666666666
2942,5,0.5714285714285714
2943,3,0.631578947368421
2944,0,
2945,4,0.5
2946,0,0.5
2947,2,0.4782608695652174
2948,0,
2949,17,0.475
295,16,0.5
2950,24,0.5128205128205128
2951,19,0.5333333333333333
2952,0,
2953,3,0.550561797752809
2954,24,0.55
2955,9,0.55
2956,9,0.55
2957,11,0.48148148148148145
2958,23,0.5309734513274337
2959,16,0.5641025641025641
296,1,1.0
2960,11,0.5333333333333333
2961,21,0.5470085470085471
2962,8,0.5304347826086957
2963,5,0.5254237288135594
2964,6,0.5357142857142857
2965,12,0.5263157894736842
2966,12,0.5508474576271186
2967,21,0.6016949152542372
2968,26,0.6333333333333333
2969,28,0.5916666666666667
297,0,
2970,15,0.5210084033613446
2971,13,0.5555555555555556
2972,0,
2973,12,0.4935064935064935
2974,22,0.46218487394957986
2975,7,0.4418604651162791
2976,4,0.5238095238095238
2977,3,1.0
2978,4,0.4166666666666667
2979,5,0.625
298,20,0.5294117647058824
2980,2,1.0
2981,6,0.5
2982,0,
2983,0,
2984,0,
2985,0,
2986,0,
2987,0,
2988,0,
2989,3,0.36363636363636365
299,0,
2990,0,
2991,12,0.5350877192982456
2992,9,0.559322033898305
2993,12,0.5523809523809524
2994,6,0.36363636363636365
2995,9,0.5445544554455446
2996,9,0.45161290322580644
2997,2,0.4
2998,7,0.4666666666666667
2999,0,
3,10,0.5142857142857142
30,0,
300,0,
3000,2,1.0
3001,0,
3002,0,
3003,0,
3004,14,0.5974025974025974
3005,2,0.8
3006,1,0.75
3007,1,
3008,23,0.4818181818181818
3009,21,0.524390243902439
301,0,
3010,1,
3011,15,0.5048543689320388
3012,1,0.0
3013,18,0.47058823529411764
3014,0,
3015,13,0.48739495798319327
3016,5,0.4852941176470588
3017,0,
3018,0,
3019,9,0.45
302,3,0.5
3020,5,1.0
3021,12,0.47863247863247865
3022,10,0.48484848484848486
3023,7,0.5769230769230769
3024,17,0.5254237288135594
3025,16,0.5338983050847458
3026,7,0.48333333333333334
3027,10,0.55
3028,2,0.5
3029,0,
303,3,0.4909090909090909
3030,2,0.6666666666666666
3031,35,0.5882352941176471
3032,0,1.0
3033,0,
3034,6,0.4383561643835616
3035,1,0.0
3036,16,0.475
3037,3,0.4444444444444444
3038,0,
3039,1,0.3333333333333333
304,9,0.5555555555555556
3040,1,0.0
3041,18,0.5042016806722689
3042,13,0.44166666666666665
3043,0,
3044,1,0.5
3045,0,
3046,0,
3047,1,
3048,2,0.0
3049,1,
305,0,
3050,1,1.0
3051,4,0.5714285714285714
3052,4,0.5882352941176471
3053,15,0.5666666666666667
3054,25,0.5727272727272728
3055,1,0.5294117647058824
3056,5,0.5263157894736842
3057,28,0.5775862068965517
3058,26,0.5333333333333333
3059,23,0.525
306,9,0.5918367346938775
3060,16,0.525
3061,18,0.5166666666666667
3062,6,0.46153846153846156
3063,0,
3064,18,0.55
3065,10,0.525
3066,6,0.5294117647058824
3067,9,0.5476190476190477
3068,17,0.49122807017543857
3069,29,0.6186440677966102
307,6,0.5714285714285714
3070,1,0.0
3071,2,1.0
3072,0,
3073,0,
3074,13,0.5
3075,2,0.6666666666666666
3076,12,0.48333333333333334
3077,28,0.5294117647058824
3078,6,0.48
3079,12,0.46153846153846156
308,15,0.5344827586206896
3080,9,0.5
3081,1,1.0
3082,16,0.5
3083,24,0.5166666666666667
3084,1,0.5
3085,2,1.0
3086,1,
3087,7,0.4827586206896552
3088,11,0.5121951219512195
3089,10,0.576271186440678
309,18,0.4666666666666667
3090,16,0.5583333333333333
3091,3,0.625
3092,4,0.6666666666666666
3093,0,
3094,1,
3095,7,0.5526315789473685
3096,4,0.6
3097,11,0.5238095238095238
3098,5,0.56
3099,0,
31,6,0.49019607843137253
310,2,0.42105263157894735
3100,0,
3101,0,0.0
3102,4,0.35714285714285715
3103,4,0.5
3104,5,0.5333333333333333
3105,1,
3106,1,0.0
3107,2,0.0
3108,0,
3109,0,
311,2,0.45652173913043476
3110,8,0.47058823529411764
3111,4,0.6666666666666666
3112,2,0.4
3113,2,0.5714285714285714
3114,1,0.0
3115,2,1.0
3116,2,0.2
3117,0,
3118,2,0.3333333333333333
3119,9,0.4307692307692308
312,3,0.5
3120,6,0.5714285714285714
3121,4,0.6
3122,0,
3123,11,0.4603174603174603
3124,0,
3125,1,0.0
3126,23,0.5294117647058824
3127,11,0.4864864864864865
3128,0,
3129,21,0.4789915966386555
313,5,0.5
3130,19,0.5416666666666666
3131,4,0.48484848484848486
3132,1,0.5
3133,1,0.5833333333333334
3134,5,0.4666666666666667
3135,6,0.5483870967741935
3136,9,0.4819277108433735
3137,12,0.5967741935483871
3138,5,0.5
3139,0,0.0
314,23,0.48623853211009177
3140,0,0.36363636363636365
3141,8,0.5769230769230769
3142,17,0.5543478260869565
3143,2,1.0
3144,0,
3145,0,
3146,0,
3147,8,0.55
3148,24,0.5508474576271186
3149,14,0.5181818181818182
315,17,0.5175438596491229
3150,0,0.0
3151,0,
3152,2,1.0
3153,17,0.44166666666666665
3154,14,0.453781512605042
3155,13,0.55
3156,10,0.47058823529411764
3157,10,0.5357142857142857
3158,0,
3159,5,0.5384615384615384
316,2,0.5454545454545454
3160,12,0.4854368932038835
3161,15,0.4805194805194805
3162,4,0.4230769230769231
3163,12,0.5384615384615384
3164,5,0.6363636363636364
3165,3,0.3333333333333333
3166,1,1.0
3167,5,0.5185185185185185
3168,8,0.5384615384615384
3169,1,
317,1,0.0
3170,0,0.0
3171,13,0.5700934579439252
3172,2,0.5
3173,5,0.5185185185185185
3174,3,0.36363636363636365
3175,0,
3176,1,0.3333333333333333
3177,0,
3178,2,0.6666666666666666
3179,1,0.42857142857142855
318,0,
3180,15,0.5125
3181,10,0.6842105263157895
3182,4,0.6153846153846154
3183,0,
3184,2,0.6
3185,0,
3186,0,
3187,2,1.0
3188,1,0.4
3189,2,0.5
319,0,
3190,7,0.43333333333333335
3191,11,0.5217391304347826
3192,0,
3193,0,
3194,21,0.5420560747663551
3195,15,0.5126050420168067
3196,12,0.55
3197,5,0.4444444444444444
3198,2,0.4
3199,8,0.48717948717948717
32,0,0.0
320,17,0.5596330275229358
3200,16,0.5862068965517241
3201,10,0.4827586206896552
3202,0,0.5057471264367817
3203,9,0.5508474576271186
3204,13,0.5254237288135594
3205,8,0.6170212765957447
3206,2,0.75
3207,10,0.40384615384615385
3208,8,0.4528301886792453
3209,25,0.575
321,25,0.48695652173913045
3210,0,
3211,4,0.42857142857142855
3212,16,0.5210084033613446
3213,10,0.64
3214,0,
3215,16,0.525
3216,3,0.6666666666666666
3217,7,0.55
3218,4,0.5
3219,0,
322,17,0.5752212389380531
3220,0,
3221,17,0.5431034482758621
3222,2,0.48484848484848486
3223,2,0.42857142857142855
3224,32,0.5811965811965812
3225,25,0.5
3226,18,0.5677966101694916
3227,27,0.5847457627118644
3228,4,0.7142857142857143
3229,1,1.0
323,29,0.5575221238938053
3230,5,0.7142857142857143
3231,1,0.0
3232,1,
3233,21,0.5098039215686274
3234,0,
3235,0,
3236,12,0.46296296296296297
3237,32,0.5545454545454546
3238,6,0.6
3239,1,0.5
324,12,0.5596330275229358
3240,0,0.4
3241,0,
3242,7,0.6
3243,0,
3244,0,
3245,8,0.5
3246,18,0.5169491525423728
3247,3,0.6666666666666666
3248,1,0.6
3249,14,0.5333333333333333
325,3,0.5555555555555556
3250,1,1.0
3251,13,0.4857142857142857
3252,14,0.47692307692307695
3253,18,0.48333333333333334
3254,18,0.4789915966386555
3255,9,0.5625
3256,8,0.5102040816326531
3257,2,0.4827586206896552
3258,15,0.6341463414634146
3259,3,0.3684210526315789
326,3,0.3333333333333333
3260,1,0.375
3261,2,1.0
3262,2,1.0
3263,3,1.0
3264,0,
3265,4,0.5714285714285714
3266,2,1.0
3267,4,0.4
3268,12,0.5
3269,8,0.5446428571428571
327,3,0.6666666666666666
3270,0,
3271,0,
3272,11,0.574468085106383
3273,17,0.54
3274,6,0.5555555555555556
3275,9,0.5510204081632653
3276,2,0.5714285714285714
3277,0,0.6
3278,0,
3279,1,0.2
328,0,
3280,0,
3281,2,0.6666666666666666
3282,0,1.0
3283,2,0.3333333333333333
3284,3,0.43478260869565216
3285,0,
3286,1,0.5
3287,1,0.3333333333333333
3288,2,0.6666666666666666
3289,0,0.0
329,0,
3290,33,0.5583333333333333
3291,10,0.5277777777777778
3292,2,1.0
3293,9,0.5641025641025641
3294,0,
3295,2,0.75
3296,2,0.5
3297,2,0.5
3298,1,0.5
3299,0,
33,0,0.5
330,2,1.0
3300,4,0.5925925925925926
3301,0,0.0
3302,0,0.5
3303,0,0.0
3304,1,1.0
3305,3,0.6666666666666666
3306,1,0.25
3307,0,
3308,0,
3309,0,
331,9,0.4936708860759494
3310,1,1.0
3311,17,0.5473684210526316
3312,16,0.4931506849315068
