trade_id,pair,final_r,mfe_r,mae_r,bars_held,exit_reason,time_to_peak_mfe
1294,AUD_USD,-1.000985521,0.4602383144,-1.260481379,13,stoploss,7
1296,USD_JPY,-1.000692886,0.4801702719,-1.100996482,18,stoploss,15
1297,USD_JPY,-1.000792146,0.4903382122,-1.193763628,27,stoploss,19
1300,AUD_USD,1.945887279,4.795860974,-0.283477145,120,time_exit,71
1302,AUD_CAD,2.555977652,5.096543565,-0.333130668,120,time_exit,65
1306,NZD_USD,1.710440678,2.78050399,-0.2210703061,120,time_exit,110
1308,USD_CHF,1.485454581,2.957086695,-0.9611222881,120,time_exit,101
1309,USD_JPY,2.130199701,2.971470755,-0.3993526606,120,time_exit,98
1317,AUD_CAD,3.692808486,4.479672742,-0.8180271963,120,time_exit,76
1319,EUR_USD,5.529185604,6.069108215,-0.4123260204,120,time_exit,120
1320,AUD_USD,2.488331737,5.384657612,-0.07064209451,120,time_exit,82
1322,USD_JPY,-1.000960488,0.59646284,-2.736429358,22,stoploss,17
1327,USD_JPY,-1.000759147,0.6612172097,-1.083303052,9,stoploss,6
1333,AUD_CAD,-1.001291055,0.7010430734,-1.248450556,53,stoploss,52
1338,CAD_JPY,-1.001001789,2.028623364,-4.791558297,35,stoploss,32
1339,CAD_JPY,2.487059484,2.818800912,-0.2529778702,120,time_exit,115
1340,EUR_JPY,1.957339305,2.196559138,-0.2771160439,120,time_exit,107
1341,USD_JPY,1.737140198,1.886664898,-0.2658783911,120,time_exit,111
1342,CHF_JPY,1.230961458,1.689787864,-0.7998527205,120,time_exit,120
1343,AUD_CAD,2.024187144,2.962028237,-0.7021701815,120,time_exit,115
1344,AUD_CAD,-1.001695513,2.870503218,-1.280112185,56,stoploss,51
1347,CHF_JPY,-1.017923563,0.7338703148,-1.723649274,10,stoploss,7
1349,CHF_JPY,5.061596464,6.092159819,-0.04900264673,120,time_exit,88
1350,EUR_JPY,5.850842252,6.159658756,-0.4644155654,120,time_exit,116
1354,AUD_CAD,3.812855041,4.398520297,-0.4931917945,120,time_exit,110
1361,EUR_JPY,4.060024655,5.48129539,-0.1736453411,120,time_exit,94
1362,CAD_JPY,3.063230268,5.315810342,-0.0896852523,120,time_exit,79
1367,EUR_CHF,1.624763955,3.200329002,-0.5963867694,120,time_exit,102
1372,AUD_JPY,-1.000769407,1.059473449,-1.096404986,46,stoploss,35
1375,CAD_CHF,-1.001675216,0.5678980859,-1.010155002,27,stoploss,15
1377,CAD_JPY,-1.001021213,1.275495314,-1.169289139,20,stoploss,13
1380,CAD_JPY,-1.000949095,1.403711395,-1.320191042,24,stoploss,16
1389,EUR_NZD,-1.000850626,0.5648153632,-1.192577017,11,stoploss,7
1396,AUD_JPY,5.050165357,5.660651776,-0.246965801,120,time_exit,111
1397,CAD_JPY,7.09563137,7.538485178,-0.2284893006,120,time_exit,110
1399,EUR_CHF,3.888181181,4.056919014,-0.004326611106,120,time_exit,119
1400,GBP_JPY,6.97358437,7.504521625,-0.2335264974,120,time_exit,110
1401,CHF_JPY,5.529986133,6.479028776,-0.2637299026,120,time_exit,109
1404,CAD_CHF,2.863297824,4.359418343,-0.3242542569,120,time_exit,72
1406,EUR_JPY,3.70034519,4.843928061,-0.5902931613,120,time_exit,86
1408,AUD_JPY,-1.001011145,2.27608674,-1.121359482,66,stoploss,40
1414,EUR_CHF,-1.001646692,1.513309734,-1.144450778,69,stoploss,42
1420,EUR_JPY,5.059360655,5.201460451,-0.7804090407,120,time_exit,118
1434,GBP_AUD,-1.003031279,3.554931962,-1.02836126,114,stoploss,75
1440,NZD_CAD,-1.001350979,1.23749687,-1.032148044,31,stoploss,21
1442,GBP_NZD,2.115018162,4.072470501,-0.6908655313,120,time_exit,47
1444,GBP_AUD,1.583247718,3.48363414,-0.6057430765,120,time_exit,87
1449,GBP_CAD,0.9453637498,5.121271223,-0.02203645104,120,time_exit,58
1452,AUD_CAD,-1.001479698,1.88661524,-1.424949393,36,stoploss,25
1457,GBP_AUD,5.167642527,6.618802233,-0.02979628697,120,time_exit,99
1465,EUR_AUD,6.182607147,6.361556141,-0.6255154037,120,time_exit,119
1468,CHF_JPY,-1.001390667,1.239779481,-1.459504841,35,stoploss,27
1469,EUR_CAD,5.680902358,6.700759591,-0.005410383198,120,time_exit,89
1472,EUR_NZD,5.189580059,6.033822031,-0.4157445362,120,time_exit,92
1479,NZD_USD,-1.001741124,0.4927381762,-1.408569557,11,stoploss,6
1481,AUD_USD,-1.001836198,0.4057998334,-1.022762476,8,stoploss,5
1485,AUD_NZD,1.179165042,2.121377616,-0.766830431,120,time_exit,100
1486,GBP_CAD,3.458082433,4.051921751,-0.4763273079,120,time_exit,73
1490,EUR_AUD,1.563852722,3.781165248,-0.797099576,120,time_exit,104
1491,GBP_NZD,4.750335874,5.810929846,-0.09596638128,120,time_exit,100
1495,AUD_CAD,-1.001735357,0.7409972828,-1.327547825,18,stoploss,14
1497,AUD_USD,-1.001968661,2.360425102,-1.328846492,47,stoploss,27
1502,USD_CAD,-1.001463406,1.139993322,-1.590722389,18,stoploss,14
1514,EUR_CHF,-1.002242003,0.9371571067,-1.717374028,23,stoploss,15
1515,EUR_CHF,2.775913767,4.096275348,-0.3289638069,120,time_exit,56
1516,EUR_CHF,5.948202466,6.633028407,-0.4060039512,120,time_exit,107
1517,GBP_CHF,5.531909962,5.872469534,-0.4642671081,120,time_exit,117
1519,AUD_CHF,3.214751644,6.166333781,-0.09982291624,120,time_exit,90
1533,USD_JPY,1.524065883,3.599249401,-0.1779597887,120,time_exit,78
1534,CAD_JPY,2.746860339,4.837530639,-0.4450748756,120,time_exit,77
1536,CHF_JPY,3.400951127,4.773239264,-0.08374103971,120,time_exit,86
1547,EUR_USD,3.670924858,4.559989244,-0.09581789318,120,time_exit,111
1550,GBP_NZD,-1.000739953,0.5357259885,-1.018175359,21,stoploss,14
1559,EUR_NZD,1.768802177,2.897042515,-0.0716035892,120,time_exit,120
1562,GBP_NZD,-1.0007162,0.5378658953,-1.075015591,16,stoploss,8
1563,GBP_USD,2.475087864,5.018334196,-0.7497431382,120,time_exit,106
1566,CHF_JPY,5.429043479,5.534394729,-0.850581808,120,time_exit,119
1567,CAD_JPY,-1.00227328,3.320125616,-1.092311098,100,stoploss,67
1569,USD_JPY,-1.000825492,0.9286781708,-1.219251252,80,stoploss,60
1571,AUD_JPY,-1.001388118,2.68878391,-1.450582956,85,stoploss,64
1572,GBP_JPY,-1.000741848,1.70105831,-1.128351369,64,stoploss,45
1573,EUR_JPY,-1.001120922,3.343711638,-1.043578791,65,stoploss,47
1575,GBP_NZD,-1.004340827,2.847582347,-1.02877594,40,stoploss,33
1578,GBP_CAD,-1.007249153,0.7345808088,-1.734963884,15,stoploss,10
1583,GBP_JPY,-1.000662981,1.172813361,-1.353144188,46,stoploss,40
1585,GBP_NZD,4.19347008,4.855255874,-0.842420105,120,time_exit,110
1586,GBP_CHF,3.065701356,3.464869952,-0.364552349,120,time_exit,115
1588,CHF_JPY,2.374273071,3.262941407,-0.9363403402,120,time_exit,93
1589,GBP_CAD,3.637056396,3.83798578,-0.5558785679,120,time_exit,119
1594,USD_CHF,1.812000237,4.205139992,-0.008422311858,120,time_exit,86
1595,GBP_AUD,5.790521253,6.490018927,-0.7874635242,120,time_exit,102
1600,GBP_CHF,1.981350945,3.129249657,-0.6846818537,120,time_exit,77
1601,NZD_CHF,0.348279933,2.754090547,-0.3750706971,120,time_exit,94
1604,USD_CHF,3.98902352,4.108978865,-0.4737219573,120,time_exit,120
1608,CAD_CHF,5.165820573,7.567190193,-0.1689586409,120,time_exit,104
1610,USD_CHF,5.021036999,6.405895286,-0.1061477832,120,time_exit,83
1611,EUR_CHF,4.186689383,5.942311372,-0.249271519,120,time_exit,86
1612,GBP_CHF,5.968690513,6.907855073,-0.7613227605,120,time_exit,87
1617,USD_CAD,-1.001485681,0.9671785346,-1.442596555,43,stoploss,30
1619,AUD_CHF,5.26205734,5.566392746,-0.3161161313,120,time_exit,112
1620,EUR_CHF,2.404185367,3.391816486,-0.06489242926,120,time_exit,90
1622,USD_CAD,-1.001811345,0.4365342151,-1.58854982,18,stoploss,13
1623,AUD_JPY,10.15610422,18.61042396,-0.4350015966,120,time_exit,99
1625,GBP_CHF,4.302617124,4.626722562,-0.02348590133,120,time_exit,116
1627,EUR_JPY,-1.000371238,0.919556347,-2.512167057,47,stoploss,45
1628,GBP_JPY,-1.000307918,0.6875810344,-2.791893076,47,stoploss,35
1631,NZD_JPY,-1.001229867,1.469690496,-4.723917318,21,stoploss,18
1632,AUD_JPY,2.167095632,2.332845298,-0.2840494275,120,time_exit,77
1636,NZD_JPY,2.809898918,2.916215561,-0.3560537227,120,time_exit,120
1639,CHF_JPY,2.88506988,2.988089125,-0.8777876886,120,time_exit,117
1640,EUR_JPY,3.48469573,3.63024423,-0.3604310134,120,time_exit,120
1641,GBP_JPY,2.324016093,2.478831866,-0.6610811475,120,time_exit,120
1642,USD_JPY,4.193427012,4.517333924,-0.04729879125,120,time_exit,91
1646,AUD_JPY,4.81968282,7.563480011,-0.6122522658,120,time_exit,99
1647,CAD_JPY,1.12303459,6.736120113,-0.761910084,120,time_exit,85
1648,NZD_JPY,5.729918769,6.997026391,-0.5966803086,120,time_exit,116
1649,CHF_JPY,-1.003247796,3.835647137,-1.312109605,96,stoploss,62
1650,EUR_JPY,-1.001577616,5.005774837,-1.528709681,94,stoploss,71
1651,GBP_JPY,5.611256923,5.754296093,-0.5491249484,120,time_exit,118
1653,USD_JPY,-1.001661435,3.437508868,-3.311239813,58,stoploss,33
1657,USD_JPY,4.647555299,4.800698239,-0.04364943691,120,time_exit,120
1659,CAD_JPY,3.024211412,3.816607231,-0.4897363634,120,time_exit,60
1660,EUR_JPY,3.155708477,3.509296027,-0.5323949217,120,time_exit,74
1661,NZD_JPY,4.079452373,5.079660717,-0.5081116625,120,time_exit,96
1663,EUR_GBP,1.195111058,1.811636604,-0.4205020389,120,time_exit,103
1670,EUR_GBP,1.84501628,4.000025174,-0.92250814,120,time_exit,87
1672,EUR_CAD,4.21732972,6.501909542,-0.6874571498,120,time_exit,90
1674,AUD_NZD,2.74698279,4.091859781,-0.2107060663,120,time_exit,93
1677,AUD_NZD,-1.071353325,3.71801789,-1.465291492,80,stoploss,56
1678,AUD_NZD,1.486099595,3.274575922,-0.2508086068,120,time_exit,101
1681,NZD_CAD,-1.003196276,0.7894800581,-1.070752306,8,stoploss,5
1683,GBP_NZD,-1.000934725,2.687335304,-1.681570856,100,stoploss,65
1687,AUD_NZD,-1.001966626,3.679556538,-3.46322772,89,stoploss,61
1695,EUR_JPY,-1.000644336,1.804784925,-1.237769311,6,stoploss,5
1697,USD_JPY,-1.000681392,1.629207586,-1.461585224,6,stoploss,5
1698,CAD_JPY,-1.000847223,1.485182689,-1.224237869,4,stoploss,3
1706,AUD_JPY,-1.01425467,0.7122583646,-1.019208934,37,stoploss,27
1709,NZD_JPY,-1.000553752,0.7414743456,-1.02278052,40,stoploss,28
1716,CAD_JPY,-1.010924696,0.7444399786,-1.005592228,19,stoploss,10
1719,AUD_NZD,-1.001577961,1.043031923,-1.23554311,13,stoploss,8
1726,AUD_CHF,-1.001727061,0.7547255729,-1.600985369,15,stoploss,8
1750,EUR_GBP,1.646700847,5.026640872,-0.02719776173,120,time_exit,83
1774,CAD_CHF,5.268195166,5.502209087,-0.6674584247,120,time_exit,120
1775,GBP_CHF,3.759415839,4.123961093,-0.7998026757,120,time_exit,120
1778,USD_CHF,3.888797331,4.118978392,-0.8226302047,120,time_exit,120
1780,AUD_CHF,3.157923705,3.223997604,-0.901193499,120,time_exit,120
1781,AUD_JPY,2.851691604,3.02588996,-0.7210644468,120,time_exit,87
1786,NZD_CHF,3.150366707,3.279436915,-0.7928598486,120,time_exit,120
1792,AUD_CAD,1.459497133,1.906699526,-0.4666883356,120,time_exit,112
1793,EUR_CHF,2.069620683,3.069830057,-0.6815585999,120,time_exit,111
1803,AUD_USD,3.326029831,3.57032308,-0.396028187,120,time_exit,117
1805,GBP_NZD,1.33778069,2.136564442,-0.6953546092,120,time_exit,120
1809,NZD_USD,0.3276475422,3.904111947,-0.6361468514,120,time_exit,98
1810,EUR_CAD,1.534122145,4.136394756,-0.4458990534,120,time_exit,94
1812,EUR_NZD,3.276271696,5.050770322,-0.7299419258,120,time_exit,94
1813,EUR_AUD,-0.4582841777,2.895683617,-0.9422251916,120,time_exit,87
1830,NZD_CHF,-1.002012689,2.179742341,-1.181448526,39,stoploss,30
1831,AUD_CHF,3.82588137,3.886002363,-0.6613309225,120,time_exit,120
1832,GBP_CHF,3.694055623,4.372388846,-0.3701060786,120,time_exit,101
1833,GBP_JPY,2.829498052,4.544222516,-0.5901061225,120,time_exit,73
1839,NZD_CAD,-1.002593686,3.332886288,-1.351310316,27,stoploss,24
1844,USD_JPY,-1.000872702,0.4948219662,-1.454794035,9,stoploss,7
1847,CHF_JPY,-1.000870802,2.954631325,-1.402862088,73,stoploss,52
1849,NZD_JPY,2.144555356,3.563079925,-0.2329462073,120,time_exit,98
1853,NZD_CHF,2.192949049,3.43060842,-0.463893068,120,time_exit,92
1857,GBP_CAD,5.852265327,6.985647968,-0.2096605958,120,time_exit,117
1859,NZD_USD,-1.002296823,0.7648421534,-1.095584706,14,stoploss,11
1860,AUD_CAD,2.137715872,3.762191591,-0.5383528225,120,time_exit,83
1861,AUD_USD,4.119416805,5.231034632,-0.84703441,120,time_exit,111
1862,NZD_CAD,4.992256703,6.54570873,-0.8228778751,120,time_exit,93
1864,EUR_CAD,2.211904648,4.54748954,-0.0340568787,120,time_exit,97
1865,EUR_USD,6.763394166,9.802548656,-0.06559326238,120,time_exit,92
1866,NZD_USD,6.896158662,8.805121969,-0.3652529071,120,time_exit,92
1868,EUR_GBP,-1.004320666,2.397969818,-1.326444566,93,stoploss,70
1872,GBP_USD,9.945274721,10.72878622,-0.04587303838,120,time_exit,113
1875,CHF_JPY,1.870147192,4.494454652,-0.4717935822,120,time_exit,83
1879,EUR_AUD,-0.2742468495,2.531608889,-0.8628426822,120,time_exit,82
1886,GBP_AUD,4.393270675,5.860479822,-0.2877114763,120,time_exit,64
1901,AUD_JPY,-1.000974568,1.42579303,-1.098338171,27,stoploss,22
1907,USD_CHF,-1.002106863,0.9712639249,-1.169309064,19,stoploss,10
1910,AUD_CHF,-1.002716668,0.4047835314,-1.073083858,14,stoploss,9
1916,USD_CHF,-1.001877961,1.064803725,-1.271379404,46,stoploss,44
1930,AUD_USD,3.779910091,5.405863583,-0.8512199617,120,time_exit,115
1931,EUR_GBP,-1.003084795,0.3053946818,-1.033406247,17,stoploss,10
1933,AUD_NZD,-1.002711484,0.870386347,-1.157803645,26,stoploss,17
1935,AUD_CHF,2.58748522,3.14458663,-0.7366412004,120,time_exit,111
1936,NZD_CHF,3.981933977,4.448950925,-0.1502101295,120,time_exit,111
1937,NZD_USD,6.267482273,8.145137086,-0.05956698028,120,time_exit,102
1943,EUR_USD,-1.002065199,0.7248850155,-1.02227374,18,stoploss,10
1946,EUR_USD,0.9932344796,3.901204317,-0.8552852463,120,time_exit,115
1950,EUR_CAD,-1.007587143,1.483286372,-1.020470676,45,stoploss,44
1952,GBP_USD,2.787326403,3.314212491,-0.7996788851,120,time_exit,113
1953,NZD_CAD,-1.0164202,2.269271615,-1.119857627,96,stoploss,75
1955,EUR_CAD,-1.008001242,4.554307095,-1.264196277,114,stoploss,85
1961,NZD_CAD,0.6283815591,7.671122766,-0.7367995042,120,time_exit,66
1962,GBP_CAD,-1.005121093,5.034034702,-1.013976471,88,stoploss,56
1977,EUR_CAD,-1.087689307,1.739806687,-1.023041916,54,stoploss,38
1985,GBP_CAD,3.868468248,4.331339192,-0.3540121938,120,time_exit,120
1986,GBP_USD,-1.001082898,1.265908097,-1.025504678,28,stoploss,26
1992,USD_CAD,6.885322359,8.154826535,-0.3073151319,120,time_exit,115
1996,EUR_USD,-1.001709783,0.8087273829,-1.178040522,73,stoploss,42
2000,EUR_CAD,4.635339422,5.392100227,-0.1794973444,120,time_exit,112
2005,NZD_CAD,-1.018696677,2.241523842,-1.306689987,36,stoploss,30
2008,AUD_CAD,3.590151052,4.749133749,-0.3899213105,120,time_exit,83
2011,NZD_CAD,1.07300582,3.249560942,-0.7025000974,120,time_exit,103
2015,GBP_CAD,-1.00439533,3.105300316,-1.55814432,89,stoploss,70
2016,GBP_USD,-1.001222724,1.084556444,-1.779063841,89,stoploss,71
2018,USD_CAD,2.14401924,3.939209953,-0.9103573757,120,time_exit,60
2029,EUR_GBP,-1.008074207,0.3431538107,-1.033498536,18,stoploss,13
2034,USD_CAD,5.960624451,6.368801034,-0.4424509525,120,time_exit,120
2043,EUR_GBP,5.401560631,6.679349168,-0.6518012231,120,time_exit,116
2053,AUD_USD,-1.002046812,1.197385035,-1.500313215,22,stoploss,19
2054,EUR_USD,-1.001829185,1.7249214,-1.121290369,21,stoploss,19
2055,AUD_CAD,-1.012762569,0.4503363604,-1.631785598,21,stoploss,18
2056,GBP_USD,-1.001279098,0.6587355794,-1.178049454,20,stoploss,18
2066,AUD_CAD,1.611766393,3.262527133,-0.2729604374,120,time_exit,64
2069,AUD_USD,1.985074815,3.255312451,-0.3188734478,120,time_exit,74
2073,GBP_USD,-1.001103346,1.925339416,-1.1397568,97,stoploss,62
2076,USD_CAD,-1.00316377,0.9333121505,-1.021897711,19,stoploss,14
2082,EUR_GBP,-1.010673579,1.168756907,-3.047306821,41,stoploss,39
2085,EUR_CAD,-1.004968907,0.8509253328,-3.407428012,17,stoploss,15
2094,EUR_CAD,3.788252651,4.949036629,-0.9468355581,120,time_exit,75
2095,GBP_USD,3.70873824,4.972192464,-0.7461162795,120,time_exit,116
2098,EUR_USD,-1.00171348,0.748790945,-1.009239969,12,stoploss,8
2101,USD_CAD,3.344234385,3.733233871,-0.8302526338,120,time_exit,120
2104,EUR_CAD,3.685237398,4.528204115,-0.5755572013,120,time_exit,102
2105,EUR_USD,2.071540377,3.499900878,-0.2732619506,120,time_exit,92
2108,USD_CAD,4.881805665,5.704114082,-0.1318469192,120,time_exit,119
2112,EUR_CAD,3.567922019,4.816053014,-0.1871661731,120,time_exit,111
2114,USD_CAD,6.086986403,9.157653651,-0.2717404644,120,time_exit,54
2120,USD_CAD,-1.020083411,1.296814555,-1.024253974,26,stoploss,18
2121,GBP_NZD,1.197383991,2.071180133,-0.7681125691,120,time_exit,111
2125,EUR_GBP,-1.01060721,1.060721018,-1.272865222,25,stoploss,19
2132,USD_CAD,0.4944417328,2.452776456,-0.7772883137,120,time_exit,101
2134,GBP_CAD,-1.003721956,1.910294024,-1.260812665,30,stoploss,29
2143,GBP_CAD,3.717966819,5.159046349,-0.4491318613,120,time_exit,75
2146,USD_CAD,1.286311514,9.946651151,-0.5639981255,120,time_exit,98
2147,GBP_USD,-1.001348994,0.8323295514,-1.04277268,26,stoploss,20
2148,CAD_CHF,0.9718792111,1.382503336,-0.4622100707,120,time_exit,91
2152,USD_CAD,-0.1780016316,0.7615257775,-0.8284436841,120,time_exit,77
2153,USD_CHF,5.043133951,5.928321713,-0.1339963127,120,time_exit,110
2154,GBP_CAD,-1.009888885,1.657377077,-1.168866172,18,stoploss,14
2155,GBP_USD,-1.001254452,1.504088148,-1.032414133,17,stoploss,14
2156,EUR_CAD,2.127508479,2.59207335,-0.8618174909,120,time_exit,89
2158,GBP_CAD,2.203058967,2.53680596,-0.8269691496,120,time_exit,118
2160,USD_CAD,-1.003402094,1.337022783,-1.626200739,23,stoploss,19
2165,USD_CAD,-0.381110286,1.241330646,-0.8319093099,120,time_exit,92
2166,USD_CHF,-1.003540829,0.5063385099,-1.033921992,14,stoploss,9
2167,USD_CHF,0.2192513154,2.464687201,-0.7144568727,120,time_exit,75
2174,EUR_NZD,6.211640522,7.355479506,-0.2116053364,120,time_exit,87
2175,EUR_CHF,5.238238718,5.67384539,-0.1616402115,120,time_exit,116
2176,EUR_CAD,3.415553374,6.019938557,-0.07548942559,120,time_exit,65
2177,EUR_JPY,0.7394192506,2.86092104,-0.6793287055,120,time_exit,84
2183,CAD_JPY,3.110312359,3.481925984,-0.9462094826,120,time_exit,119
2185,CAD_CHF,-1.003464199,1.039259739,-1.458427834,17,stoploss,13
2187,GBP_JPY,4.19042738,4.448253532,-0.7504045201,120,time_exit,117
2188,USD_JPY,3.03242941,3.34010037,-0.9367550065,120,time_exit,120
2191,AUD_CHF,3.328197266,3.704428261,-0.247605014,120,time_exit,118
2192,AUD_JPY,4.886603682,4.99710477,-0.2102590152,120,time_exit,118
2193,CAD_CHF,1.271753707,2.440316871,-0.4545961714,120,time_exit,116
2195,NZD_JPY,4.457505883,5.533648516,-0.7217802412,120,time_exit,106
2205,EUR_JPY,1.042450901,5.390746096,-0.1559926528,120,time_exit,56
2210,EUR_CAD,-1.005292649,0.4075340022,-1.489351535,22,stoploss,17
2213,EUR_AUD,1.817377538,3.157999086,-0.6723481924,120,time_exit,94
2214,GBP_NZD,4.550736369,5.942539121,-0.8227267109,120,time_exit,62
2216,EUR_NZD,-1.126709248,2.222899251,-1.155348893,46,stoploss,37
2217,GBP_CAD,-1.012846626,0.2020423845,-1.019554923,12,stoploss,10
2224,AUD_JPY,-1.010269999,0.9217324083,-1.630362338,16,stoploss,14
2226,USD_CHF,2.821650431,3.977450857,-0.3977450857,120,time_exit,105
2228,NZD_JPY,-1.019798476,0.7358433612,-2.088739227,8,stoploss,6
2241,GBP_JPY,-1.014800268,1.300943566,-1.019738472,32,stoploss,23
2245,NZD_JPY,3.354584956,3.625271927,-0.6162962275,120,time_exit,120
2246,AUD_JPY,4.394753815,4.488584209,-0.4407846428,120,time_exit,120
2247,CAD_JPY,5.866097818,6.031372796,-0.3049439739,120,time_exit,99
2250,NZD_CAD,-1.015658904,0.7849025406,-1.098080612,22,stoploss,17
2254,EUR_JPY,2.077828606,3.132427453,-0.8051399128,120,time_exit,99
2256,AUD_CAD,-1.018220114,1.407503825,-1.17064234,23,stoploss,17
2257,EUR_CHF,-1.01619909,0.8504522216,-1.024592438,21,stoploss,15
2258,EUR_USD,-1.001517426,1.212423192,-1.115307943,24,stoploss,15
2261,EUR_CAD,-1.006232246,0.7690591804,-1.526900318,19,stoploss,13
2264,EUR_CAD,-1.005656826,0.6957896498,-1.177751261,30,stoploss,24
2265,EUR_CHF,-1.017412513,0.5746129285,-1.231935294,24,stoploss,19
2267,GBP_CAD,-1.010054594,1.587711792,-1.273277217,40,stoploss,25
2271,EUR_AUD,-1.01009823,0.9492336127,-1.123428079,18,stoploss,14
2272,EUR_CHF,-1.01911241,0.8887270856,-1.055960677,28,stoploss,17
2274,EUR_NZD,3.951535353,6.175633895,-0.9233178128,120,time_exit,72
2291,EUR_GBP,3.416220983,5.636185602,-0.1609677006,120,time_exit,106
2292,EUR_USD,4.438543541,6.14402892,-0.2903771374,120,time_exit,106
2300,AUD_CAD,2.151917671,2.276491803,-0.8619726244,120,time_exit,120
2302,NZD_CAD,2.911327473,3.203744,-0.884381692,120,time_exit,120
2303,NZD_USD,-1.001607321,1.117087978,-1.104229411,15,stoploss,12
2306,GBP_CAD,-1.00485471,1.617501186,-1.084365734,50,stoploss,36
2307,NZD_USD,4.718307533,4.93310369,-0.934147046,120,time_exit,110
2312,GBP_USD,5.910036152,6.193031993,-0.01740521118,120,time_exit,109
2314,EUR_CAD,-1.00322095,3.264111114,-1.112516261,27,stoploss,14
2316,EUR_CHF,-1.009490539,2.308099154,-1.173030655,49,stoploss,35
2324,AUD_USD,6.145211087,6.768675688,-0.6595825502,120,time_exit,107
2326,NZD_JPY,4.10626702,5.002741173,-0.6601462769,120,time_exit,107
2337,GBP_CAD,2.462695075,3.723511133,-0.4029547163,120,time_exit,106
2366,NZD_CAD,2.801904048,3.421411059,-0.2862160049,120,time_exit,85
2369,NZD_USD,3.044970145,3.518632167,-0.6298143377,120,time_exit,109
2370,GBP_USD,4.25033181,5.116140141,-0.166619549,120,time_exit,105
2375,EUR_AUD,2.028330953,2.523642968,-0.3399384745,120,time_exit,84
2376,EUR_NZD,0.7328061248,2.201766705,-0.6854511598,120,time_exit,84
2377,EUR_GBP,1.145364461,3.117936588,-0.4901334405,120,time_exit,86
2381,AUD_USD,1.389021656,2.88214225,-0.4210569001,120,time_exit,97
2387,EUR_JPY,-1.008496275,1.854736823,-1.027199642,88,stoploss,60
2389,GBP_CAD,0.3672153629,2.803842302,-0.508746284,120,time_exit,87
2393,EUR_CHF,-1.014903361,0.2459054617,-1.089435712,39,stoploss,31
2410,AUD_CAD,-1.017389833,0.9112272498,-1.029478114,34,stoploss,23
2411,GBP_CHF,4.501229312,6.007976611,-0.9458760645,120,time_exit,99
2412,NZD_CAD,-1.015883017,1.178519838,-1.051455704,40,stoploss,25
2415,CAD_CHF,4.559123154,5.247233403,-0.6786840809,120,time_exit,94
2416,USD_CHF,5.544767034,6.161817911,-0.2585530083,120,time_exit,93
2419,EUR_CHF,3.358408848,5.192341129,-0.3518022848,120,time_exit,88
2424,USD_JPY,4.440324337,7.298890004,-0.588053223,120,time_exit,82
2427,AUD_NZD,3.632812101,4.494370258,-0.3896218417,120,time_exit,111
2430,EUR_JPY,1.066023451,3.919307341,-0.7106823006,120,time_exit,72
2433,EUR_NZD,-1.165691406,0.3321000912,-1.613160054,6,stoploss,3
2438,AUD_CAD,0.6715621677,3.505373826,-0.2740455482,120,time_exit,101
2445,GBP_USD,3.245743429,3.968773824,-0.2241709956,120,time_exit,95
2453,EUR_NZD,1.726652509,2.820001654,-0.6797028317,120,time_exit,117
2454,GBP_AUD,1.733173859,3.350698133,-0.1522806742,120,time_exit,95
2456,AUD_USD,0.7239514096,2.243407566,-0.736578469,120,time_exit,80
2458,GBP_CAD,-0.6768202005,3.066966982,-0.8157168727,120,time_exit,76
2459,GBP_NZD,3.520522109,5.179417451,-0.6021325359,120,time_exit,92
2470,CAD_CHF,1.268135323,3.399973623,-0.4695528088,120,time_exit,69
2472,AUD_NZD,-1.02702189,1.675357162,-1.28624195,10,stoploss,6
2480,AUD_JPY,-1.008498264,1.429832966,-1.261992247,43,stoploss,30
2483,GBP_JPY,-1.015755788,2.273560248,-1.069818024,57,stoploss,35
2493,GBP_JPY,3.507982346,4.184961395,-0.394171784,120,time_exit,118
2495,AUD_CHF,2.724521025,3.842273241,-0.1125514384,120,time_exit,96
2496,AUD_JPY,4.959242587,5.353227922,-0.08415220742,120,time_exit,103
2497,NZD_JPY,5.674157211,6.16458158,-0.0975575357,120,time_exit,117
2498,CAD_JPY,5.063508913,5.6727893,-0.4563121192,120,time_exit,120
2504,EUR_NZD,-1.016992811,1.053554256,-1.56091103,15,stoploss,13
2507,AUD_CAD,3.012565517,5.767224696,-0.3457042396,120,time_exit,68
2509,AUD_JPY,-1.015030272,0.5035141193,-1.153573393,2,stoploss,1
2512,AUD_NZD,-1.247465001,0.9117131626,-1.161783059,8,stoploss,7
2517,GBP_AUD,-1.185539054,0.4454820947,-1.406141157,5,stoploss,3
2519,AUD_NZD,4.062986093,4.243381036,-0.2623926438,120,time_exit,120
2522,EUR_AUD,-1.008309271,1.402189431,-1.186148393,31,stoploss,22
2524,GBP_AUD,-1.017133189,1.442859273,-1.146699864,13,stoploss,7
2527,GBP_NZD,-1.014058827,0.3828963012,-1.287623199,15,stoploss,11
2533,GBP_NZD,3.317285648,4.522903488,-0.6668854268,120,time_exit,94
2537,GBP_NZD,2.831447459,3.209767863,-0.6210807228,120,time_exit,115
2538,GBP_AUD,2.30456649,3.199481014,-0.02644199185,120,time_exit,118
2540,GBP_JPY,2.038238408,4.648494158,-0.4505148523,120,time_exit,87
2541,EUR_NZD,1.882432511,3.741191759,-0.1069378399,120,time_exit,111
