cluster_id,n_trades,shape_tag,monotonicity,local_peaks,mfe_p50_proxy,time_to_peak_rel,wrong_way_first
0,636,bimodal,0.5362002323471419,32.95283018867924,4.361538077495666,0.7533823919788865,0.03930817610062893
1,1839,unclassified,0.5274241542229445,9.527460576400218,0.8203801470258946,0.47454931645841447,0.000543773790103317
2,1588,unclassified,0.7148768398372716,2.454030226700252,-0.12801298917802378,0.3792779821341881,1.0
3,1112,monotonic_down,0.020991738078069012,0.2715827338129496,-0.5592308923862924,0.08639817772166153,0.9955035971223022
