archetype_id,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid
0,0.038492064036074025,1.7619047619047619,0.015285048101629548,0.6895778867460431
1,0.6101997733554421,5.1911764705882355,0.015408270170583417,0.7587474479394802
2,0.43600844419919527,2.846153846153846,0.7490350191409771,0.6415078273186317
3,0.5796893160851275,15.147540983606559,0.01624491077954654,0.8584112622698801
4,0.014970060237154137,0.27544910179639626,1.1796119636642288e-16,0.05412146185864869
5,0.5139353515013405,4.565217391304348,0.32402603878923075,0.6922860832318015
6,0.6424146176061847,2.261363636363635,0.007616955786943387,0.27646562982011924
