archetype_id,auc_mean,auc_std,auc_fold_1,auc_fold_2,auc_fold_3,auc_fold_4,auc_fold_5,n_pos,n_total
0,0.47955266955266956,0.04427735448580678,0.4511784511784511,0.41414141414141414,0.5162738496071829,0.537598204264871,0.47857142857142854,46,540
1,0.5344238561447314,0.06675587364270649,0.5234567901234568,0.4561728395061729,0.5026611472501479,0.6570076877587226,0.5328208160851567,93,540
2,0.571336032388664,0.05317218465328926,0.6348178137651822,0.6137651821862349,0.5433198380566802,0.48502024291497975,0.579757085020243,65,540
3,0.5740000000000001,0.1810117399507557,0.5262500000000001,0.79625,0.30625,0.7550000000000001,0.48625,40,540
4,0.5556327214111014,0.03074875425442964,0.5459662288930581,0.5239212007504691,0.6081390032007317,0.5299497027892089,0.5701874714220393,133,540
5,0.5570362838915471,0.047374207712367854,0.5935353535353536,0.49898989898989893,0.6153535353535354,0.503700657894737,0.5736019736842105,163,540
