archetype_id,size_count,size_fraction_of_pool,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid,fwd_mfe_h240_p5,fwd_mfe_h240_p25,fwd_mfe_h240_p50,fwd_mfe_h240_p75,fwd_mfe_h240_p95,final_r_p5,final_r_p25,final_r_p50,final_r_p75,final_r_p95,final_r_mean,final_r_t_stat,frac_reach_1R,frac_reach_2R,frac_wrong_way,pct_peak_and_collapse,shape_tag,band_0_to_0_5R,band_0_5_to_1R,band_1_to_2R,band_2_to_5R,band_above_5R
0,47,0.08499095840867993,0.4895919726250019,3.914893617021277,0.46849445903554876,0.6968779240516906,0.5766278147697449,1.0430999100208282,2.497655153274536,4.644837856292725,10.092079448699943,-1.2752071976661683,-0.7919692099094391,-0.1016114205121994,0.38745251297950745,1.1748152852058404,-0.1374537592377276,-1.1659763934290457,0.7446808510638298,0.574468085106383,0.5106382978723404,0.3191489361702128,bimodal,0.0425531914893617,0.2127659574468085,0.1702127659574468,0.3617021276595745,0.2127659574468085
1,94,0.16998191681735986,0.6276758937759603,2.3085106382978715,0.017131694770873854,0.2861767324044349,0.4249222666025162,1.3007241785526276,2.879025936126709,4.8819884061813354,8.768099451065062,-1.2071329534053803,-0.9061393290758133,-0.3896091431379318,0.12414679862558842,0.9808853179216382,-0.307816154521672,-4.263178899821423,0.7872340425531915,0.6595744680851063,0.5531914893617021,0.48936170212765956,bimodal,0.11702127659574468,0.09574468085106383,0.1276595744680851,0.4148936170212766,0.24468085106382978
2,67,0.12115732368896925,0.5803977206571779,14.71641791044776,0.022155492163416182,0.8524970652452156,2.1221091508865357,3.511720895767212,5.384547233581543,7.409631252288818,13.766938114166255,0.12423373833298684,1.1550358533859253,2.1933577060699463,3.062299966812134,5.454100322723385,2.394903107699174,10.377539757782198,1.0,0.9701492537313433,0.04477611940298507,0.029850746268656716,bimodal,0.0,0.0,0.029850746268656716,0.43283582089552236,0.5373134328358209
3,40,0.07233273056057866,0.02375000007450556,1.6999999999999997,0.0125660639256239,0.6990567810833453,0.4761930957436562,1.1640019416809082,3.0890703201293945,5.055508136749268,9.320806360244738,-1.2764325976371764,-0.7708610594272614,-0.28105275332927704,-0.0238763396628201,0.5068892285227772,-0.34342054021544755,-4.002499218870136,0.775,0.625,0.575,0.575,bimodal,0.075,0.15,0.15,0.375,0.25
4,138,0.24954792043399637,0.6083876987298331,5.036231884057971,0.024816681509432555,0.7557630310024042,0.722184094786644,1.9092698395252228,3.264410376548767,6.082139253616333,10.621101570129396,-1.0370706856250762,0.0785084180533886,0.407599076628685,0.8906631171703339,1.9045682489871987,0.4684933480415223,5.726529128196732,0.9130434782608695,0.7318840579710145,0.30434782608695654,0.18840579710144928,bimodal,0.036231884057971016,0.050724637681159424,0.18115942028985507,0.37681159420289856,0.35507246376811596
5,167,0.30198915009041594,0.014970060237154137,0.27544910179639626,1.1796119636642288e-16,0.05412146185864869,0.12180858999490739,0.9338690340518951,2.3178601264953613,5.079793214797974,9.323980236053462,-1.3583574533462524,-1.037687361240387,-0.8046367168426514,-0.3671700805425644,-0.06050371341407316,-0.7383414785695558,-22.04818700211206,0.7305389221556886,0.5568862275449101,0.718562874251497,0.7005988023952096,bimodal,0.18562874251497005,0.08383233532934131,0.17365269461077845,0.2874251497005988,0.2694610778443114
