trade_id,pair,signal_time,entry_time,entry_price,sl_price,sl_distance_pips,sl_distance_r1_units,atr_14_at_signal,spread_pips_used,exit_time,exit_price,exit_reason,bars_held,final_r,spread_pips_exit
1,AUD_CAD,2010-03-23T17:00:00,2010-03-23T18:00:00,0.93367,0.930586745,30.83255045,1,0.001541627523,5,2010-03-24T11:00:00,0.930301745,stop_loss,18,-1.092434779,5.7
2,AUD_CAD,2010-03-24T11:00:00,2010-03-24T12:00:00,0.93248,0.9294772788,30.027212,1,0.0015013606,5,2010-03-25T13:00:00,0.9291972788,stop_loss,26,-1.09324875,5.6
3,AUD_CAD,2010-03-29T00:00:00,2010-03-29T01:00:00,0.92815,0.9227361021,54.13897855,1,0.002706948928,8,2010-04-05T02:00:00,0.92775,time_exit,120,-0.07388392074,8
4,AUD_CAD,2010-04-07T08:00:00,2010-04-07T09:00:00,0.92629,0.923622305,26.67694989,1,0.001333847495,5.2,2010-04-14T10:00:00,0.929215,time_exit,120,1.096452185,5.1
5,AUD_CAD,2010-04-27T03:00:00,2010-04-27T04:00:00,0.9269,0.9239815031,29.1849694,1,0.00145924847,8,2010-05-04T05:00:00,0.935415,time_exit,120,2.917597714,7.1
6,AUD_CAD,2010-05-26T17:00:00,2010-05-26T18:00:00,0.882825,0.8769934036,58.31596431,1,0.002915798216,5.9,2010-06-01T03:00:00,0.8765784036,stop_loss,82,-1.071164047,8.3
7,AUD_CAD,2010-06-11T06:00:00,2010-06-11T07:00:00,0.872115,0.8677150367,43.99963291,1,0.002199981645,6.3,2010-06-18T07:00:00,0.892515,time_exit,120,4.636402318,5.7
8,AUD_CAD,2010-11-22T13:00:00,2010-11-22T14:00:00,1.00467,1.001033104,36.36895977,1,0.001818447989,5,2010-11-23T07:00:00,1.000743104,stop_loss,18,-1.079738327,5.8
9,AUD_CAD,2010-12-06T17:00:00,2010-12-06T18:00:00,0.99386,0.990153666,37.06334035,1,0.001853167018,5,2010-12-08T07:00:00,0.989878666,stop_loss,38,-1.074197306,5.5
10,AUD_CAD,2010-12-08T07:00:00,2010-12-08T08:00:00,0.990795,0.9874813277,33.13672335,1,0.001656836168,5.5,2010-12-08T16:00:00,0.9872313277,stop_loss,9,-1.075444997,5
11,AUD_CAD,2010-12-08T16:00:00,2010-12-08T17:00:00,0.98717,0.9835625531,36.07446872,1,0.001803723436,3.6,2010-12-15T17:00:00,0.99513,time_exit,120,2.206546703,5
12,AUD_CAD,2011-01-14T10:00:00,2011-01-14T11:00:00,0.98587,0.9818372676,40.32732378,1,0.002016366189,5.2,2011-01-14T14:00:00,0.9815872676,stop_loss,4,-1.061992708,5
13,AUD_CAD,2011-01-14T14:00:00,2011-01-14T15:00:00,0.98212,0.9778326221,42.87377901,1,0.00214368895,3.4,2011-01-17T00:00:00,0.9774326221,stop_loss,10,-1.093297118,8
14,AUD_CAD,2011-01-19T23:00:00,2011-01-20T00:00:00,0.99346,0.9892338447,42.26155313,1,0.002113077657,8.6,2011-01-20T14:00:00,0.9889538447,stop_loss,15,-1.066254072,5.6
15,AUD_CAD,2011-01-20T14:00:00,2011-01-20T15:00:00,0.98766,0.9829729921,46.87007867,1,0.002343503934,5.6,2011-01-20T22:00:00,0.9825579921,stop_loss,8,-1.088542629,8.3
16,AUD_CAD,2011-01-25T01:00:00,2011-01-25T02:00:00,0.98661,0.9824945023,41.15497676,1,0.002057748838,8,2011-02-01T02:00:00,0.995355,time_exit,120,2.124894894,8.3
17,AUD_CAD,2011-02-24T07:00:00,2011-02-24T08:00:00,0.99208,0.9885783362,35.01663838,1,0.001750831919,5,2011-02-24T09:00:00,0.9882983362,stop_loss,2,-1.079961987,5.6
18,AUD_CAD,2011-02-24T19:00:00,2011-02-24T20:00:00,0.99096,0.9865014829,44.58517061,1,0.00222925853,2.6,2011-03-01T05:00:00,0.9861014829,stop_loss,58,-1.089715929,8
19,AUD_CAD,2011-03-07T17:00:00,2011-03-07T18:00:00,0.98444,0.981350117,30.8988301,1,0.001544941505,5,2011-03-08T11:00:00,0.981100117,stop_loss,18,-1.080909212,5
20,AUD_CAD,2011-03-08T11:00:00,2011-03-08T12:00:00,0.98208,0.9791754401,29.04559922,1,0.001452279961,5,2011-03-08T15:00:00,0.9789254401,stop_loss,4,-1.086071559,5
21,AUD_CAD,2011-03-14T09:00:00,2011-03-14T10:00:00,0.97987,0.9760512343,38.18765656,1,0.001909382828,5,2011-03-15T03:00:00,0.9756712343,stop_loss,18,-1.099508594,7.6
22,AUD_CAD,2011-03-15T03:00:00,2011-03-15T04:00:00,0.977155,0.9730252158,41.29784173,1,0.002064892087,3.1,2011-03-15T10:00:00,0.9727752158,stop_loss,7,-1.060535851,5
23,AUD_CAD,2011-06-01T04:00:00,2011-06-01T05:00:00,1.03897,1.034498792,44.71207562,1,0.002235603781,8,2011-06-08T05:00:00,1.041665,time_exit,120,0.6027454469,4.1
24,AUD_CAD,2011-06-14T14:00:00,2011-06-14T15:00:00,1.03381,1.030109649,37.00350727,1,0.001850175364,5,2011-06-21T15:00:00,1.03278,time_exit,120,-0.2783519931,5
25,AUD_CAD,2011-06-27T02:00:00,2011-06-27T03:00:00,1.03333,1.02923444,40.95559691,1,0.002047779846,8.4,2011-06-27T15:00:00,1.02908444,stop_loss,13,-1.036625031,3
26,AUD_CAD,2011-06-28T05:00:00,2011-06-28T06:00:00,1.03072,1.027446028,32.7397247,1,0.001636986235,5,2011-07-05T04:00:00,1.027046028,stop_loss,119,-1.122175737,8
27,AUD_CAD,2011-07-07T14:00:00,2011-07-07T15:00:00,1.03088,1.027006958,38.73042098,1,0.001936521049,5,2011-07-12T03:00:00,1.026576958,stop_loss,61,-1.111023838,8.6
28,AUD_CAD,2011-07-14T11:00:00,2011-07-14T12:00:00,1.029045,1.024735691,43.09308914,1,0.002154654457,2.9,2011-07-15T08:00:00,1.024235691,stop_loss,21,-1.116027885,10
29,AUD_CAD,2011-07-22T23:00:00,2011-07-25T00:00:00,1.02844,1.023702525,47.37475392,1,0.002368737696,8,2011-08-01T00:00:00,1.05025,time_exit,120,4.603717844,8
30,AUD_CAD,2011-08-10T16:00:00,2011-08-10T17:00:00,1.009915,1.001638753,82.76246912,1,0.004138123456,2.3,2011-08-17T17:00:00,1.03633,time_exit,120,3.191664082,5
31,AUD_CAD,2011-09-21T13:00:00,2011-09-21T14:00:00,1.01908,1.015303961,37.76038919,1,0.00188801946,5,2011-09-21T20:00:00,1.014883961,stop_loss,7,-1.111227667,8.4
32,AUD_CAD,2011-09-21T20:00:00,2011-09-21T21:00:00,1.016595,1.01157287,50.22130448,1,0.002511065224,8.3,2011-09-21T21:00:00,1.01115787,stop_loss,1,-1.082634253,8.3
33,AUD_CAD,2011-09-21T21:00:00,2011-09-21T22:00:00,1.011415,1.00586445,55.50549702,1,0.002775274851,8.3,2011-09-22T15:00:00,1.00558945,stop_loss,18,-1.049544642,5.5
34,AUD_CAD,2011-09-27T23:00:00,2011-09-28T00:00:00,1.01009,1.004396653,56.93347489,1,0.002846673745,8,2011-10-03T19:00:00,1.004146653,stop_loss,92,-1.043910898,5
35,AUD_CAD,2011-10-05T21:00:00,2011-10-05T22:00:00,1.00395,0.9991291509,48.20849095,1,0.002410424548,8,2011-10-12T22:00:00,1.032655,time_exit,120,5.954345268,8.3
36,AUD_CAD,2011-11-15T23:00:00,2011-11-16T00:00:00,1.03815,1.034176169,39.73831359,1,0.001986915679,8.6,2011-11-16T03:00:00,1.033576169,stop_loss,4,-1.150987786,12
37,AUD_CAD,2011-11-16T15:00:00,2011-11-16T16:00:00,1.037095,1.032803402,42.91598207,1,0.002145799104,7.7,2011-11-16T21:00:00,1.032333402,stop_loss,6,-1.10951631,9.4
38,AUD_CAD,2011-11-25T18:00:00,2011-11-25T19:00:00,1.018,1.013635291,43.64708608,1,0.002182354304,5,2011-12-02T19:00:00,1.04091,time_exit,120,5.248918555,5
39,AUD_CAD,2012-03-08T15:00:00,2012-03-08T16:00:00,1.05368,1.049764673,39.15327152,1,0.001957663576,8,2012-03-09T14:00:00,1.049514673,stop_loss,23,-1.063851625,5
40,AUD_CAD,2012-03-19T13:00:00,2012-03-19T14:00:00,1.04818,1.045301992,28.78008129,1,0.001439004064,5,2012-03-20T02:00:00,1.044901992,stop_loss,13,-1.138985014,8
41,AUD_CAD,2012-03-20T02:00:00,2012-03-20T03:00:00,1.04619,1.043016035,31.7396488,1,0.00158698244,12,2012-03-20T03:00:00,1.042416035,stop_loss,1,-1.189038008,12
42,AUD_CAD,2012-03-20T03:00:00,2012-03-20T04:00:00,1.04402,1.040648461,33.71538818,1,0.001685769409,12,2012-03-20T10:00:00,1.040398461,stop_loss,7,-1.074150118,5
43,AUD_CAD,2012-03-20T10:00:00,2012-03-20T11:00:00,1.04124,1.037773626,34.66374396,1,0.001733187198,5,2012-03-21T00:00:00,1.037173626,stop_loss,14,-1.173091516,12
44,AUD_CAD,2012-03-26T16:00:00,2012-03-26T17:00:00,1.04314,1.039583125,35.56874769,1,0.001778437385,5,2012-03-28T00:00:00,1.038983125,stop_loss,32,-1.168687412,12
45,AUD_CAD,2012-03-28T00:00:00,2012-03-28T01:00:00,1.04009,1.037141568,29.48432286,1,0.001474216143,12,2012-03-28T11:00:00,1.036741568,stop_loss,11,-1.135665317,8
46,AUD_CAD,2012-04-10T08:00:00,2012-04-10T09:00:00,1.026745,1.023559267,31.85732943,1,0.001592866471,4.5,2012-04-17T09:00:00,1.031605,time_exit,120,1.525551604,4.5
47,AUD_CAD,2012-04-30T02:00:00,2012-04-30T03:00:00,1.02427,1.021763132,25.06867575,1,0.001253433787,8,2012-05-01T06:00:00,1.021538132,stop_loss,28,-1.089753445,4.5
48,AUD_CAD,2012-05-01T06:00:00,2012-05-01T07:00:00,1.021355,1.018123923,32.31077136,1,0.001615538568,4.5,2012-05-01T10:00:00,1.017898923,stop_loss,4,-1.069636221,4.5
49,AUD_CAD,2012-05-10T23:00:00,2012-05-11T00:00:00,1.00901,1.006109301,29.00698663,1,0.001450349332,8,2012-05-11T14:00:00,1.005884301,stop_loss,15,-1.077567519,4.5
50,AUD_CAD,2012-05-18T02:00:00,2012-05-18T03:00:00,1.00548,1.002222166,32.57834237,1,0.001628917119,8,2012-05-18T07:00:00,1.001997166,stop_loss,5,-1.069064287,4.5
51,AUD_CAD,2012-05-18T07:00:00,2012-05-18T08:00:00,1.002925,0.9996673529,32.57647051,1,0.001628823525,4.5,2012-05-22T23:00:00,0.9992673529,stop_loss,64,-1.12278801,8
52,AUD_CAD,2012-05-29T01:00:00,2012-05-29T02:00:00,1.00682,1.003961181,28.58819239,1,0.001429409619,8,2012-05-30T03:00:00,1.003561181,stop_loss,26,-1.139917905,8
53,AUD_CAD,2012-05-30T03:00:00,2012-05-30T04:00:00,1.0031,0.9997794101,33.20589943,1,0.001660294972,8,2012-05-30T19:00:00,0.9995544101,stop_loss,16,-1.067759044,4.5
54,AUD_CAD,2012-06-01T02:00:00,2012-06-01T03:00:00,1.00192,0.9984271413,34.92858655,1,0.001746429328,8,2012-06-08T03:00:00,1.01521,time_exit,120,3.804906328,8
55,AUD_CAD,2012-08-21T16:00:00,2012-08-21T17:00:00,1.034555,1.032064246,24.90753879,1,0.00124537694,4.5,2012-08-24T11:00:00,1.031839246,stop_loss,67,-1.090334096,4.5
56,AUD_CAD,2012-08-24T11:00:00,2012-08-24T12:00:00,1.032405,1.029685668,27.19332068,1,0.001359666034,4.5,2012-08-27T03:00:00,1.029285668,stop_loss,16,-1.147094945,8
57,AUD_CAD,2012-09-10T00:00:00,2012-09-10T01:00:00,1.01409,1.010950046,31.39954421,1,0.001569977211,8,2012-09-10T10:00:00,1.010725046,stop_loss,10,-1.071657091,4.5
58,AUD_CAD,2012-09-10T10:00:00,2012-09-10T11:00:00,1.011485,1.008737423,27.47577081,1,0.001373788541,4.5,2012-09-11T03:00:00,1.008337423,stop_loss,17,-1.145582813,8
59,AUD_CAD,2012-09-13T09:00:00,2012-09-13T10:00:00,1.018935,1.016314568,26.20432048,1,0.001310216024,4.5,2012-09-18T10:00:00,1.016089568,stop_loss,73,-1.085863703,4.5
60,AUD_CAD,2012-09-21T21:00:00,2012-09-21T22:00:00,1.02004,1.016900072,31.39928309,1,0.001569964155,8,2012-09-26T00:00:00,1.016500072,stop_loss,51,-1.127391444,8
61,AUD_CAD,2012-09-28T08:00:00,2012-09-28T09:00:00,1.023885,1.021549055,23.35945117,1,0.001167972558,4.5,2012-09-28T14:00:00,1.021324055,stop_loss,6,-1.096320756,4.5
62,AUD_CAD,2012-09-28T14:00:00,2012-09-28T15:00:00,1.022915,1.02056882,23.46179801,1,0.0011730899,4.5,2012-09-28T15:00:00,1.02034382,stop_loss,1,-1.095900578,4.5
63,AUD_CAD,2012-09-28T15:00:00,2012-09-28T16:00:00,1.021375,1.018822119,25.52881244,1,0.001276440622,4.5,2012-10-01T00:00:00,1.018787119,stop_loss,9,-1.013709999,0.7
64,AUD_CAD,2012-10-11T15:00:00,2012-10-11T16:00:00,1.004695,1.002132307,25.62693324,1,0.001281346662,4.5,2012-10-12T12:00:00,1.001907307,stop_loss,21,-1.087798254,4.5
65,AUD_CAD,2012-10-12T12:00:00,2012-10-12T13:00:00,1.001865,0.9993877802,24.77219842,1,0.001238609921,4.5,2012-10-19T13:00:00,1.022635,time_exit,120,8.384399175,4.5
66,AUD_CAD,2012-12-06T20:00:00,2012-12-06T21:00:00,1.03858,1.036317632,22.62368257,1,0.001131184128,8,2012-12-07T14:00:00,1.036092632,stop_loss,18,-1.099453305,4.5
67,AUD_CAD,2012-12-12T17:00:00,2012-12-12T18:00:00,1.038585,1.036732865,18.52135021,1,0.0009260675103,4.5,2012-12-13T10:00:00,1.036507865,stop_loss,17,-1.121481424,4.5
68,AUD_CAD,2012-12-13T10:00:00,2012-12-13T11:00:00,1.037265,1.035537513,17.2748661,1,0.0008637433051,4.5,2012-12-13T19:00:00,1.035312513,stop_loss,9,-1.13024703,4.5
69,AUD_CAD,2012-12-13T19:00:00,2012-12-13T20:00:00,1.035915,1.033929662,19.85337767,1,0.0009926688835,5.3,2012-12-20T20:00:00,1.035125,time_exit,120,-0.3979171772,0.9
70,AUD_CAD,2012-12-31T05:00:00,2012-12-31T06:00:00,1.033085,1.030602796,24.82203525,1,0.001241101763,4.5,2012-12-31T18:00:00,1.030452796,stop_loss,13,-1.060430178,3
71,AUD_CAD,2012-12-31T18:00:00,2012-12-31T19:00:00,1.032845,1.029473605,33.71394965,1,0.001685697482,2.5,2013-01-04T14:00:00,1.029248605,stop_loss,65,-1.066737953,4.5
72,AUD_CAD,2013-01-07T17:00:00,2013-01-07T18:00:00,1.033155,1.03060151,25.53489591,1,0.001276744796,4.5,2013-01-14T18:00:00,1.038775,time_exit,120,2.200909696,4.5
73,AUD_CAD,2013-02-11T16:00:00,2013-02-11T17:00:00,1.034145,1.031447098,26.97901579,1,0.001348950789,3.9,2013-02-11T21:00:00,1.031107098,stop_loss,5,-1.126023871,6.8
74,AUD_CAD,2013-02-11T21:00:00,2013-02-11T22:00:00,1.03178,1.028956743,28.2325722,1,0.00141162861,6.8,2013-02-18T22:00:00,1.04036,time_exit,120,3.039042968,6.8
75,AUD_CAD,2013-04-05T16:00:00,2013-04-05T17:00:00,1.058685,1.05444812,42.36880403,1,0.002118440202,0.7,2013-04-08T00:00:00,1.05441312,stop_loss,8,-1.008260795,0.7
76,AUD_CAD,2013-04-25T14:00:00,2013-04-25T15:00:00,1.05364,1.050926961,27.13038886,1,0.001356519443,1.2,2013-04-25T17:00:00,1.050871961,stop_loss,3,-1.02027247,1.1
77,AUD_CAD,2013-05-21T02:00:00,2013-05-21T03:00:00,1.00289,0.9995183161,33.71683873,1,0.001685841936,0.6,2013-05-23T06:00:00,0.9994733161,stop_loss,52,-1.013346447,0.9
78,AUD_CAD,2013-05-24T00:00:00,2013-05-24T01:00:00,1.00192,0.997322539,45.97460962,1,0.002298730481,1.8,2013-05-24T18:00:00,0.997277539,stop_loss,18,-1.009788011,0.9
79,AUD_CAD,2013-05-30T12:00:00,2013-05-30T13:00:00,0.997445,0.9930410936,44.03906371,1,0.002201953186,0.9,2013-05-31T05:00:00,0.9929960936,stop_loss,17,-1.010218201,0.9
80,AUD_CAD,2013-06-04T04:00:00,2013-06-04T05:00:00,1.000265,0.9966748313,35.90168683,1,0.001795084341,1.1,2013-06-04T11:00:00,0.9966298313,stop_loss,7,-1.01253423,0.9
81,AUD_CAD,2013-06-04T11:00:00,2013-06-04T12:00:00,0.996645,0.9926958047,39.49195315,1,0.001974597658,0.9,2013-06-05T08:00:00,0.9926508047,stop_loss,21,-1.011394726,0.9
82,AUD_CAD,2013-06-14T17:00:00,2013-06-14T18:00:00,0.975555,0.9707430733,48.11926737,1,0.002405963368,0.9,2013-06-17T17:00:00,0.9706980733,stop_loss,24,-1.009351763,0.9
83,AUD_CAD,2013-06-17T17:00:00,2013-06-17T18:00:00,0.9707,0.9667769309,39.23069066,1,0.001961534533,1,2013-06-18T08:00:00,0.9667319309,stop_loss,15,-1.011470611,0.9
84,AUD_CAD,2013-06-25T05:00:00,2013-06-25T06:00:00,0.968395,0.9634022921,49.92707927,1,0.002496353963,0.9,2013-06-28T16:00:00,0.9632072921,stop_loss,83,-1.039056961,3.9
85,AUD_CAD,2013-07-02T06:00:00,2013-07-02T07:00:00,0.964705,0.9606392238,40.65776169,1,0.002032888084,0.9,2013-07-03T05:00:00,0.9605942238,stop_loss,23,-1.011067997,0.9
86,AUD_CAD,2013-07-05T15:00:00,2013-07-05T16:00:00,0.960285,0.9557844524,45.00547554,1,0.002250273777,0.9,2013-07-11T15:00:00,0.9557394524,stop_loss,96,-1.009998783,0.9
87,AUD_CAD,2013-07-19T17:00:00,2013-07-19T18:00:00,0.953255,0.9495683469,36.86653116,1,0.001843326558,0.5,2013-07-24T09:00:00,0.9495583469,stop_loss,64,-1.002712487,0.2
88,AUD_CAD,2013-07-26T23:00:00,2013-07-29T00:00:00,0.951885,0.9487575294,31.27470581,1,0.001563735291,0.1,2013-07-29T09:00:00,0.9487475294,stop_loss,10,-1.003197472,0.2
89,AUD_CAD,2013-07-29T09:00:00,2013-07-29T10:00:00,0.948565,0.9453393381,32.25661948,1,0.001612830974,0.5,2013-07-29T16:00:00,0.9453343381,stop_loss,7,-1.001550069,0.1
90,AUD_CAD,2013-08-07T08:00:00,2013-08-07T09:00:00,0.93041,0.9275693326,28.40667445,1,0.001420333722,0.2,2013-08-14T09:00:00,0.942865,time_exit,120,4.384532946,0.3
91,AUD_CAD,2013-11-15T22:00:00,2013-11-15T23:00:00,0.9791,0.97629201,28.07990038,1,0.001403995019,1.4,2013-11-19T01:00:00,0.97624701,stop_loss,27,-1.016025698,0.9
92,AUD_CAD,2013-11-19T04:00:00,2013-11-19T05:00:00,0.97825,0.9757396349,25.10365146,1,0.001255182573,1.4,2013-11-20T20:00:00,0.9757296349,stop_loss,40,-1.003983484,0.2
93,AUD_CAD,2013-11-28T15:00:00,2013-11-28T16:00:00,0.96357,0.9605898159,29.80184149,1,0.001490092074,1.2,2013-11-29T00:00:00,0.9605748159,stop_loss,9,-1.005033246,0.3
94,AUD_CAD,2013-11-29T08:00:00,2013-11-29T09:00:00,0.963475,0.9604343204,30.40679572,1,0.001520339786,0.9,2013-12-04T15:00:00,0.9603943204,stop_loss,79,-1.013154954,0.8
95,AUD_CAD,2013-12-09T16:00:00,2013-12-09T17:00:00,0.96855,0.9650899463,34.6005372,1,0.00173002686,1,2013-12-09T23:00:00,0.9650699463,stop_loss,7,-1.005780257,0.4
96,AUD_CAD,2013-12-09T23:00:00,2013-12-10T00:00:00,0.964975,0.9614107989,35.64201105,1,0.001782100552,0.5,2013-12-11T16:00:00,0.9613757989,stop_loss,41,-1.009819872,0.7
97,AUD_CAD,2013-12-19T14:00:00,2013-12-19T15:00:00,0.94687,0.9431607093,37.09290687,1,0.001854645343,0.8,2013-12-26T14:00:00,0.9431157093,stop_loss,83,-1.0121317,0.9
98,AUD_CAD,2013-12-30T00:00:00,2013-12-30T01:00:00,0.94789,0.9451106274,27.79372575,1,0.001389686288,1,2014-01-02T09:00:00,0.9450756274,stop_loss,53,-1.01259277,0.7
99,AUD_CAD,2014-01-02T09:00:00,2014-01-02T10:00:00,0.944845,0.9416234037,32.21596337,1,0.001610798169,0.1,2014-01-02T13:00:00,0.9415784037,stop_loss,4,-1.01396823,0.9
100,AUD_CAD,2014-01-03T21:00:00,2014-01-03T22:00:00,0.95102,0.9474230509,35.96949094,1,0.001798474547,1,2014-01-10T22:00:00,0.980575,time_exit,120,8.216685649,0.9
101,AUD_CAD,2014-05-06T06:00:00,2014-05-06T07:00:00,1.01631,1.013811032,24.98967572,1,0.001249483786,1.4,2014-05-09T02:00:00,1.013746032,stop_loss,68,-1.026010742,1.3
102,AUD_CAD,2014-05-12T16:00:00,2014-05-12T17:00:00,1.01981,1.017260568,25.49432137,1,0.001274716069,1,2014-05-15T11:00:00,1.017205568,stop_loss,67,-1.021573432,1.1
103,AUD_CAD,2014-05-30T08:00:00,2014-05-30T09:00:00,1.00839,1.005886496,25.03503813,1,0.001251751906,1.2,2014-06-02T04:00:00,1.005816496,stop_loss,20,-1.027960812,1.4
104,AUD_CAD,2014-06-02T04:00:00,2014-06-02T05:00:00,1.0054,1.002476972,29.23028058,1,0.001461514029,0.8,2014-06-09T05:00:00,1.022195,time_exit,120,5.745753946,1.7
105,AUD_CAD,2014-07-01T04:00:00,2014-07-01T05:00:00,1.004905,1.002416565,24.88435393,1,0.001244217697,2.7,2014-07-03T03:00:00,1.002131565,stop_loss,47,-1.114529797,5.7
106,AUD_CAD,2014-07-09T06:00:00,2014-07-09T07:00:00,1.003625,1.001558063,20.6693678,1,0.00103346839,0.3,2014-07-09T14:00:00,1.001543063,stop_loss,8,-1.007257116,0.3
107,AUD_CAD,2014-07-09T14:00:00,2014-07-09T15:00:00,1.002495,1.000289764,22.05235767,1,0.001102617883,0.3,2014-07-09T17:00:00,1.000274764,stop_loss,3,-1.006801994,0.3
108,AUD_CAD,2014-07-09T17:00:00,2014-07-09T18:00:00,1.000475,0.9981695397,23.05460269,1,0.001152730135,0.3,2014-07-10T09:00:00,0.9981545397,stop_loss,16,-1.006506293,0.3
109,AUD_CAD,2014-07-10T09:00:00,2014-07-10T10:00:00,0.999505,0.9966433656,28.61634381,1,0.00143081719,0.3,2014-07-17T10:00:00,1.00568,time_exit,120,2.157857776,1.2
110,AUD_CAD,2014-07-17T10:00:00,2014-07-17T11:00:00,1.006765,1.004465418,22.9958208,1,0.00114979104,1.3,2014-07-24T11:00:00,1.012675,time_exit,120,2.570032203,1.3
111,AUD_CAD,2014-09-03T17:00:00,2014-09-03T18:00:00,1.015535,1.012468407,30.66593146,1,0.001533296573,0.1,2014-09-09T19:00:00,1.012463407,stop_loss,98,-1.001630474,0.1
112,AUD_CAD,2014-09-24T19:00:00,2014-09-24T20:00:00,0.981985,0.9787689711,32.16028941,1,0.00160801447,0.1,2014-09-25T04:00:00,0.9787639711,stop_loss,9,-1.001554712,0.1
113,AUD_CAD,2014-09-25T04:00:00,2014-09-25T05:00:00,0.979145,0.9761748784,29.70121633,1,0.001485060816,0.1,2014-09-25T15:00:00,0.9761698784,stop_loss,11,-1.001683433,0.1
114,AUD_CAD,2014-10-01T03:00:00,2014-10-01T04:00:00,0.974595,0.9712511143,33.43885707,1,0.001671942854,0.1,2014-10-08T04:00:00,0.981705,time_exit,120,2.126268845,0.1
115,AUD_CAD,2014-10-08T05:00:00,2014-10-08T06:00:00,0.980685,0.977045967,36.39033007,1,0.001819516504,0.1,2014-10-10T10:00:00,0.977040967,stop_loss,53,-1.001373991,0.1
116,AUD_CAD,2014-10-10T10:00:00,2014-10-10T11:00:00,0.977005,0.9734410763,35.63923719,1,0.001781961859,0.1,2014-10-10T14:00:00,0.9734360763,stop_loss,4,-1.001402948,0.1
117,AUD_CAD,2014-10-14T11:00:00,2014-10-14T12:00:00,0.981895,0.9779176887,39.77311348,1,0.001988655674,0.1,2014-10-21T12:00:00,0.99128,time_exit,120,2.35963423,2.2
118,AUD_CAD,2014-12-01T01:00:00,2014-12-01T02:00:00,0.9667,0.9620743826,46.25617446,1,0.002312808723,2.2,2014-12-01T23:00:00,0.9619643826,stop_loss,22,-1.023780609,2.2
119,AUD_CAD,2014-12-01T23:00:00,2014-12-02T00:00:00,0.9619,0.9578564443,40.43555699,1,0.00202177785,2.2,2014-12-03T02:00:00,0.9577464443,stop_loss,27,-1.02720378,2.2
120,AUD_CAD,2014-12-11T07:00:00,2014-12-11T08:00:00,0.9542,0.9499273294,42.72670563,1,0.002136335281,0.6,2014-12-11T11:00:00,0.9499223294,stop_loss,4,-1.001170228,0.1
121,AUD_CAD,2014-12-11T11:00:00,2014-12-11T12:00:00,0.94806,0.9432023062,48.57693772,1,0.002428846886,0.2,2014-12-17T23:00:00,0.9431423062,stop_loss,108,-1.01235154,1.2
122,AUD_CAD,2014-12-30T03:00:00,2014-12-30T04:00:00,0.94602,0.943289197,27.30802997,1,0.001365401499,1.8,2015-01-07T07:00:00,0.95493,time_exit,120,3.262776557,1.8
123,AUD_CAD,2015-01-07T07:00:00,2015-01-07T08:00:00,0.9553,0.9516870428,36.12957188,1,0.001806478594,1.4,2015-01-07T17:00:00,0.9516820428,stop_loss,10,-1.001383908,0.1
124,AUD_CAD,2015-01-07T17:00:00,2015-01-07T18:00:00,0.95379,0.9497379354,40.52064613,1,0.002026032306,1.2,2015-01-14T18:00:00,0.975425,time_exit,120,5.339253459,1.3
125,AUD_CAD,2015-02-05T15:00:00,2015-02-05T16:00:00,0.973675,0.968503442,51.7155797,1,0.002585778985,0.9,2015-02-05T17:00:00,0.968448442,stop_loss,2,-1.010635093,1.1
126,AUD_CAD,2015-02-09T18:00:00,2015-02-09T19:00:00,0.972525,0.9677353796,47.89620383,1,0.002394810192,0.9,2015-02-12T02:00:00,0.9676453796,stop_loss,56,-1.018790633,1.8
127,AUD_CAD,2015-02-12T02:00:00,2015-02-12T03:00:00,0.96783,0.9626715167,51.58483311,1,0.002579241656,2.2,2015-02-12T16:00:00,0.9626265167,stop_loss,14,-1.008723494,0.9
128,AUD_CAD,2015-02-17T11:00:00,2015-02-17T12:00:00,0.967075,0.9633211485,37.53851545,1,0.001876925772,0.9,2015-02-24T12:00:00,0.979405,time_exit,120,3.284626431,0.9
129,AUD_CAD,2015-02-24T13:00:00,2015-02-24T14:00:00,0.979905,0.9766370105,32.67989493,1,0.001633994747,0.9,2015-02-26T02:00:00,0.9765920105,stop_loss,37,-1.013769934,0.9
130,AUD_CAD,2015-02-26T02:00:00,2015-02-26T03:00:00,0.976405,0.9725990071,38.05992856,1,0.001902996428,0.9,2015-03-02T04:00:00,0.9725540071,stop_loss,50,-1.011823459,0.9
131,AUD_CAD,2015-03-03T15:00:00,2015-03-03T16:00:00,0.974675,0.9706396964,40.35303605,1,0.002017651803,0.9,2015-03-04T20:00:00,0.9705946964,stop_loss,29,-1.011151577,0.9
132,AUD_CAD,2015-03-06T18:00:00,2015-03-06T19:00:00,0.972695,0.9687390484,39.55951566,1,0.001977975783,0.9,2015-03-10T02:00:00,0.9686940484,stop_loss,32,-1.011375266,0.9
133,AUD_CAD,2015-04-08T09:00:00,2015-04-08T10:00:00,0.95729,0.9538808584,34.09141553,1,0.001704570777,1.4,2015-04-13T17:00:00,0.9538208584,stop_loss,80,-1.017599739,1.2
134,AUD_CAD,2015-04-20T17:00:00,2015-04-20T18:00:00,0.942345,0.9377469571,45.98042878,1,0.002299021439,1.1,2015-04-27T18:00:00,0.951095,time_exit,120,1.902983559,0.9
