archetype_id,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid
0,0.5350370439658394,24.21066319895967,0.031389469045888845,0.7882478293540114
1,0.027382363622526773,0.4563106796117671,0.003995462802981797,0.12035867318429494
2,0.5374184011648477,6.2364185110664145,0.1309854950890744,0.4314948531854767
