trade_id,archetype_id
0,1
1,1
2,1
3,2
4,1
5,1
6,5
7,2
8,1
9,5
10,4
11,0
12,0
13,0
14,5
15,0
16,0
17,4
18,0
19,1
20,2
21,5
22,2
23,2
24,2
25,3
26,2
27,5
28,1
29,0
30,0
31,5
32,0
33,1
34,5
35,0
36,0
37,2
38,1
39,5
40,1
41,1
42,5
43,5
44,5
45,5
46,1
47,5
48,5
49,1
50,0
51,5
52,4
53,5
54,4
55,5
56,0
57,2
58,4
59,1
60,1
61,4
62,0
63,5
64,0
65,0
66,5
67,1
68,5
69,2
70,5
71,1
72,4
73,4
74,2
75,5
76,1
77,2
78,2
79,0
80,0
81,0
82,5
83,5
84,0
85,1
86,2
87,2
88,4
89,2
90,4
91,0
92,1
93,5
94,0
95,5
96,2
97,5
98,2
99,0
100,1
101,4
102,2
103,1
104,0
105,0
106,0
107,0
108,0
109,1
110,1
111,1
112,5
113,4
114,3
115,5
116,0
117,1
118,0
119,1
120,0
121,4
122,5
123,0
124,1
125,0
126,0
127,2
128,0
129,1
130,0
131,4
132,4
133,0
134,2
135,1
136,1
137,5
138,0
139,1
140,0
141,0
142,0
143,4
144,2
145,0
146,4
147,5
148,5
149,1
150,1
151,0
152,0
153,1
154,1
155,2
156,2
157,2
158,5
159,1
160,5
161,5
162,2
163,1
164,2
165,0
166,1
167,0
168,1
169,1
170,4
171,1
172,1
173,2
174,1
175,2
176,1
177,5
178,0
179,0
180,0
181,4
182,1
183,0
184,0
185,2
186,1
187,1
188,1
189,2
190,0
191,0
192,1
193,5
194,1
195,5
196,0
197,1
198,1
199,5
200,4
201,0
202,0
203,0
204,0
205,0
206,0
207,1
208,0
209,5
210,1
211,2
212,2
213,4
214,3
215,5
216,1
217,1
218,5
219,2
220,1
221,0
222,1
223,0
224,2
225,5
226,1
227,1
228,5
229,0
230,0
231,0
232,0
233,1
234,2
235,1
236,2
237,2
238,2
239,5
240,4
241,1
242,1
243,0
244,1
245,5
246,0
247,1
248,0
249,5
250,0
251,1
252,1
253,1
254,0
255,0
256,0
257,5
258,4
259,1
260,4
261,1
262,5
263,4
264,2
265,0
266,5
267,0
268,2
269,1
270,1
271,1
272,1
273,1
274,0
275,0
276,0
277,0
278,4
279,0
280,4
281,4
282,0
283,5
284,0
285,5
286,0
287,0
288,0
289,5
290,3
291,1
292,1
293,0
294,1
295,2
296,0
297,0
298,2
299,0
300,0
301,0
302,5
303,3
304,1
305,0
306,1
307,1
308,2
309,2
310,5
311,1
312,1
313,1
314,2
315,5
316,1
317,0
318,0
319,0
320,2
321,2
322,1
323,2
324,1
325,1
326,1
327,5
328,0
329,0
330,1
331,1
332,2
333,0
334,1
335,2
336,2
337,1
338,5
339,0
340,0
341,1
342,2
343,1
344,4
345,4
346,1
347,4
348,4
349,2
350,2
351,2
352,1
353,4
354,5
355,5
356,1
357,1
358,5
359,5
360,4
361,1
362,5
363,1
364,4
365,5
366,1
367,1
368,2
369,2
370,5
371,0
372,1
373,0
374,0
375,1
376,5
377,5
378,1
379,1
380,1
381,5
382,0
383,5
384,1
385,5
386,0
387,1
388,1
389,0
390,0
391,1
392,0
393,5
394,5
395,1
396,0
397,5
398,1
399,0
400,0
401,1
402,5
403,5
404,1
405,2
406,2
407,2
408,4
409,0
410,0
411,4
412,1
413,5
414,0
415,1
416,0
417,2
418,3
419,0
420,5
421,0
422,1
423,1
424,0
425,0
426,0
427,1
428,5
429,1
430,0
431,4
432,1
433,0
434,5
435,2
436,0
437,4
438,5
439,1
440,1
441,1
442,1
443,5
444,1
445,0
446,1
447,0
448,0
449,0
450,0
451,0
452,0
453,1
454,5
455,1
456,5
457,0
458,0
459,1
460,3
461,1
462,3
463,1
464,1
465,1
466,1
467,0
468,1
469,1
470,0
471,5
472,5
473,1
474,2
475,0
476,0
477,5
478,5
479,3
480,0
481,0
482,5
483,0
484,4
485,1
486,5
487,4
488,5
489,5
490,5
491,0
492,2
493,0
494,0
495,5
496,5
497,0
498,1
499,0
500,0
501,2
502,0
503,2
504,0
505,5
506,2
507,0
508,1
509,0
510,1
511,1
512,1
513,0
514,1
515,5
516,5
517,2
518,0
519,0
520,2
521,0
522,5
523,4
524,5
525,4
526,1
527,4
528,1
529,5
530,1
531,1
532,1
533,1
534,5
535,5
536,0
537,0
538,0
539,0
540,5
541,0
542,0
543,1
544,5
545,1
546,0
547,0
548,1
549,5
550,5
551,5
552,5
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,5
561,5
562,5
563,5
564,5
565,5
566,2
567,1
568,1
569,5
570,1
571,4
572,0
573,1
574,0
575,0
576,0
577,4
578,5
579,4
580,4
581,1
582,1
583,5
584,1
585,5
586,0
587,0
588,1
589,1
590,0
591,4
592,5
593,5
594,4
595,4
596,0
597,1
598,2
599,3
600,1
601,0
602,1
603,0
604,0
605,5
606,5
607,0
608,1
609,0
610,0
611,1
612,1
613,1
614,0
615,1
616,1
617,5
618,2
619,5
620,1
621,5
622,2
623,1
624,5
625,0
626,2
627,5
628,1
629,1
630,1
631,1
632,1
633,1
634,0
635,2
636,1
637,0
638,1
639,5
640,1
641,5
642,1
643,0
644,4
645,2
646,1
647,1
648,1
649,1
650,3
651,1
652,2
653,5
654,2
655,0
656,1
657,2
658,5
659,4
660,2
661,4
662,5
663,0
664,1
665,0
666,0
667,1
668,0
669,0
670,4
671,1
672,1
673,1
674,2
675,5
676,0
677,0
678,1
679,0
680,1
681,2
682,0
683,2
684,2
685,0
686,1
687,5
688,2
689,0
690,0
691,0
692,1
693,2
694,2
695,2
696,4
697,5
698,2
699,1
700,2
701,2
702,0
703,5
704,4
705,2
706,5
707,2
708,2
709,2
710,5
711,5
712,4
713,1
714,2
715,2
716,1
717,2
718,5
719,4
720,4
721,1
722,5
723,5
724,5
725,0
726,2
727,5
728,1
729,0
730,5
731,2
732,0
733,0
734,5
735,1
736,0
737,1
738,5
739,5
740,1
741,1
742,0
743,2
744,1
745,1
746,2
747,2
748,0
749,0
750,4
751,1
752,0
753,1
754,5
755,5
756,1
757,1
758,1
759,5
760,4
761,1
762,1
763,1
764,2
765,5
766,5
767,5
768,5
769,5
770,5
771,5
772,0
773,2
774,0
775,2
776,2
777,2
778,0
779,5
780,1
781,0
782,3
783,2
784,1
785,0
786,2
787,0
788,2
789,2
790,2
791,1
792,5
793,1
794,0
795,5
796,1
797,0
798,0
799,1
800,4
801,0
802,4
803,5
804,1
805,5
806,5
807,0
808,0
809,0
810,5
