trade_id,pair,signal_bar_time,entry_time,y,native_prob_negative,native_prob_positive
267,GBP_NZD,2021-05-10 00:00:00,2021-05-10 04:00:00,1,0.005159317371,0.9948406826
268,AUD_CAD,2021-05-10 08:00:00,2021-05-10 12:00:00,0,0.9976480035,0.002351996481
269,AUD_CHF,2021-05-10 08:00:00,2021-05-10 12:00:00,0,0.9902976761,0.009702323905
270,GBP_CAD,2021-05-10 08:00:00,2021-05-10 12:00:00,0,0.9557996971,0.04420030289
271,GBP_USD,2021-05-10 08:00:00,2021-05-10 12:00:00,0,0.9819084375,0.01809156255
272,GBP_CHF,2021-05-11 08:00:00,2021-05-11 12:00:00,0,0.9484102253,0.05158977468
273,USD_CHF,2021-05-11 16:00:00,2021-05-11 20:00:00,0,0.9978886135,0.002111386459
274,USD_CAD,2021-05-12 00:00:00,2021-05-12 04:00:00,0,0.9976034331,0.002396566862
275,AUD_NZD,2021-05-12 08:00:00,2021-05-12 12:00:00,0,0.9712738065,0.02872619346
276,EUR_CHF,2021-05-13 00:00:00,2021-05-13 04:00:00,0,0.9182984187,0.08170158134
277,EUR_GBP,2021-05-13 08:00:00,2021-05-13 12:00:00,0,0.9447274682,0.05527253181
278,GBP_USD,2021-05-14 08:00:00,2021-05-14 12:00:00,0,0.9920862822,0.007913717772
279,GBP_CHF,2021-05-17 08:00:00,2021-05-17 12:00:00,0,0.9893968272,0.01060317283
280,NZD_CAD,2021-05-18 04:00:00,2021-05-18 08:00:00,0,0.9821355161,0.01786448393
281,AUD_NZD,2021-05-18 20:00:00,2021-05-19 00:00:00,0,0.9486450824,0.05135491761
282,USD_CAD,2021-05-19 00:00:00,2021-05-19 04:00:00,0,0.9987370906,0.001262909379
283,EUR_CHF,2021-05-20 00:00:00,2021-05-20 04:00:00,0,0.9948010165,0.005198983494
284,AUD_CAD,2021-05-20 04:00:00,2021-05-20 08:00:00,0,0.9995429375,0.0004570625215
285,AUD_JPY,2021-05-20 04:00:00,2021-05-20 08:00:00,0,0.9871122698,0.01288773021
286,EUR_CAD,2021-05-20 08:00:00,2021-05-20 12:00:00,0,0.9633696139,0.03663038612
287,GBP_JPY,2021-05-20 16:00:00,2021-05-20 20:00:00,0,0.9796739388,0.02032606119
288,EUR_AUD,2021-05-24 00:00:00,2021-05-24 04:00:00,0,0.9832671088,0.01673289118
289,NZD_CAD,2021-05-24 08:00:00,2021-05-24 12:00:00,0,0.9887706409,0.01122935908
290,USD_CHF,2021-05-24 08:00:00,2021-05-24 12:00:00,0,0.9981048079,0.00189519212
291,AUD_CHF,2021-05-27 08:00:00,2021-05-27 12:00:00,0,0.994447148,0.005552851992
292,EUR_CHF,2021-05-27 08:00:00,2021-05-27 12:00:00,0,0.9353817592,0.06461824084
293,AUD_CAD,2021-05-28 00:00:00,2021-05-28 04:00:00,0,0.9953342038,0.004665796208
294,AUD_JPY,2021-05-28 00:00:00,2021-05-28 04:00:00,0,0.9894341812,0.01056581883
295,USD_JPY,2021-05-28 00:00:00,2021-05-28 04:00:00,0,0.9977032148,0.002296785205
296,AUD_NZD,2021-05-31 00:00:00,2021-05-31 04:00:00,0,0.9394466798,0.06055332025
297,NZD_CHF,2021-05-31 08:00:00,2021-05-31 12:00:00,0,0.9986068593,0.00139314071
298,EUR_USD,2021-05-31 16:00:00,2021-05-31 20:00:00,0,0.9981055461,0.001894453927
299,GBP_CHF,2021-06-01 00:00:00,2021-06-01 04:00:00,0,0.9855138326,0.01448616738
300,NZD_JPY,2021-06-02 00:00:00,2021-06-02 04:00:00,0,0.9944757329,0.005524267109
301,USD_CHF,2021-06-02 04:00:00,2021-06-02 08:00:00,0,0.9916174501,0.008382549937
302,EUR_CAD,2021-06-03 08:00:00,2021-06-03 12:00:00,0,0.9996390017,0.0003609982677
303,AUD_CHF,2021-06-07 08:00:00,2021-06-07 12:00:00,0,0.999498693,0.0005013069965
304,AUD_USD,2021-06-07 08:00:00,2021-06-07 12:00:00,0,0.9839375256,0.01606247439
305,NZD_CHF,2021-06-07 08:00:00,2021-06-07 12:00:00,0,0.9912330035,0.008766996522
306,USD_JPY,2021-06-08 08:00:00,2021-06-08 12:00:00,1,0.03430891592,0.9656910841
307,EUR_AUD,2021-06-10 00:00:00,2021-06-10 04:00:00,0,0.9982944017,0.001705598254
308,GBP_CHF,2021-06-11 08:00:00,2021-06-11 12:00:00,0,0.9508645765,0.04913542351
309,NZD_CHF,2021-06-11 08:00:00,2021-06-11 12:00:00,0,0.9991889871,0.0008110129491
310,NZD_JPY,2021-06-11 08:00:00,2021-06-11 12:00:00,0,0.988872724,0.011127276
311,NZD_USD,2021-06-11 08:00:00,2021-06-11 12:00:00,0,0.9995921027,0.0004078972996
312,EUR_CHF,2021-06-14 16:00:00,2021-06-14 20:00:00,0,0.9850083944,0.01499160565
313,EUR_AUD,2021-06-15 16:00:00,2021-06-15 20:00:00,0,0.9154624434,0.08453755663
314,AUD_JPY,2021-06-16 00:00:00,2021-06-16 04:00:00,0,0.9869255657,0.0130744343
315,GBP_CHF,2021-06-16 20:00:00,2021-06-17 00:00:00,0,0.8891369985,0.1108630015
316,AUD_CHF,2021-06-17 04:00:00,2021-06-17 08:00:00,0,0.9986644562,0.001335543768
317,CAD_CHF,2021-06-17 08:00:00,2021-06-17 12:00:00,0,0.9327888996,0.06721110044
318,USD_CAD,2021-06-17 08:00:00,2021-06-17 12:00:00,0,0.9838699768,0.0161300232
319,USD_CHF,2021-06-18 08:00:00,2021-06-18 12:00:00,0,0.9787470606,0.0212529394
320,EUR_GBP,2021-06-18 16:00:00,2021-06-18 20:00:00,0,0.9638392282,0.03616077176
321,NZD_CHF,2021-06-21 00:00:00,2021-06-21 04:00:00,1,0.02831677,0.97168323
322,AUD_CHF,2021-06-23 08:00:00,2021-06-23 12:00:00,0,0.947192408,0.05280759201
323,AUD_JPY,2021-06-23 08:00:00,2021-06-23 12:00:00,0,0.9054530534,0.09454694663
324,AUD_USD,2021-06-23 08:00:00,2021-06-23 12:00:00,0,0.9979180088,0.002081991196
325,CAD_CHF,2021-06-23 08:00:00,2021-06-23 12:00:00,0,0.9920087072,0.007991292765
326,CAD_JPY,2021-06-23 08:00:00,2021-06-23 12:00:00,0,0.9543907633,0.04560923671
327,GBP_JPY,2021-06-23 08:00:00,2021-06-23 12:00:00,0,0.9718590454,0.02814095465
328,NZD_JPY,2021-06-23 08:00:00,2021-06-23 12:00:00,0,0.9634489754,0.03655102464
329,CHF_JPY,2021-06-24 20:00:00,2021-06-25 00:00:00,0,0.9215016299,0.07849837008
330,EUR_JPY,2021-06-25 00:00:00,2021-06-25 04:00:00,0,0.986447838,0.01355216198
331,EUR_USD,2021-06-25 04:00:00,2021-06-25 08:00:00,0,0.9998276261,0.0001723738512
332,EUR_CAD,2021-06-28 08:00:00,2021-06-28 12:00:00,0,0.9848350839,0.01516491607
333,GBP_USD,2021-06-28 08:00:00,2021-06-28 12:00:00,0,0.9987466558,0.001253344239
334,CAD_CHF,2021-06-29 00:00:00,2021-06-29 04:00:00,0,0.9924662758,0.007533724248
335,EUR_GBP,2021-06-29 08:00:00,2021-06-29 12:00:00,0,0.8879561454,0.1120438546
336,EUR_JPY,2021-06-30 16:00:00,2021-06-30 20:00:00,0,0.9185409543,0.08145904567
337,EUR_AUD,2021-07-01 00:00:00,2021-07-01 04:00:00,0,0.9908494449,0.009150555135
338,NZD_JPY,2021-07-01 08:00:00,2021-07-01 12:00:00,0,0.9483657138,0.05163428622
339,USD_CAD,2021-07-01 08:00:00,2021-07-01 12:00:00,0,0.9945887011,0.005411298949
340,GBP_USD,2021-07-05 08:00:00,2021-07-05 12:00:00,0,0.8345294815,0.1654705185
341,NZD_CAD,2021-07-06 04:00:00,2021-07-06 08:00:00,0,0.9487253929,0.05127460705
342,CAD_CHF,2021-07-07 08:00:00,2021-07-07 12:00:00,0,0.9835753173,0.01642468273
343,NZD_USD,2021-07-07 08:00:00,2021-07-07 12:00:00,0,0.9981794727,0.001820527263
344,GBP_AUD,2021-07-07 16:00:00,2021-07-07 20:00:00,1,0.02745236723,0.9725476328
345,GBP_CAD,2021-07-07 16:00:00,2021-07-07 20:00:00,0,0.9545124279,0.04548757212
346,EUR_AUD,2021-07-08 00:00:00,2021-07-08 04:00:00,1,0.03958002214,0.9604199779
347,EUR_NZD,2021-07-08 00:00:00,2021-07-08 04:00:00,0,0.7364382817,0.2635617183
348,USD_CAD,2021-07-08 00:00:00,2021-07-08 04:00:00,0,0.9984408882,0.001559111786
349,CHF_JPY,2021-07-09 00:00:00,2021-07-09 04:00:00,0,0.980892053,0.01910794697
350,EUR_JPY,2021-07-09 00:00:00,2021-07-09 04:00:00,0,0.9876637646,0.01233623541
351,AUD_CAD,2021-07-09 08:00:00,2021-07-09 12:00:00,0,0.9374866515,0.06251334847
352,GBP_JPY,2021-07-09 08:00:00,2021-07-09 12:00:00,0,0.9774993253,0.0225006747
353,GBP_NZD,2021-07-12 00:00:00,2021-07-12 04:00:00,0,0.9894251494,0.01057485057
354,AUD_CHF,2021-07-12 16:00:00,2021-07-12 20:00:00,0,0.9793390331,0.02066096689
355,AUD_JPY,2021-07-13 00:00:00,2021-07-13 04:00:00,0,0.9673603143,0.03263968567
356,EUR_USD,2021-07-13 00:00:00,2021-07-13 04:00:00,0,0.997727765,0.002272235026
357,GBP_USD,2021-07-13 00:00:00,2021-07-13 04:00:00,0,0.9477478972,0.05225210276
358,NZD_CHF,2021-07-13 00:00:00,2021-07-13 04:00:00,0,0.9994711093,0.0005288906891
359,NZD_JPY,2021-07-13 00:00:00,2021-07-13 04:00:00,0,0.9974522899,0.002547710054
360,NZD_USD,2021-07-13 00:00:00,2021-07-13 04:00:00,0,0.9990958461,0.0009041539332
361,CAD_CHF,2021-07-14 00:00:00,2021-07-14 04:00:00,0,0.9989939477,0.001006052256
362,USD_CHF,2021-07-14 08:00:00,2021-07-14 12:00:00,0,0.9993736052,0.0006263947503
363,EUR_GBP,2021-07-15 20:00:00,2021-07-16 00:00:00,0,0.9796647638,0.02033523618
364,EUR_USD,2021-07-16 08:00:00,2021-07-16 12:00:00,0,0.9989736192,0.001026380788
365,NZD_USD,2021-07-16 08:00:00,2021-07-16 12:00:00,0,0.9964268958,0.003573104193
366,EUR_CHF,2021-07-20 00:00:00,2021-07-20 04:00:00,0,0.9984728503,0.001527149674
367,USD_CHF,2021-07-20 00:00:00,2021-07-20 04:00:00,0,0.9978103187,0.002189681317
368,AUD_CHF,2021-07-21 00:00:00,2021-07-21 04:00:00,0,0.9982276123,0.00177238771
369,USD_JPY,2021-07-21 00:00:00,2021-07-21 04:00:00,0,0.9141806809,0.08581931912
370,CHF_JPY,2021-07-21 08:00:00,2021-07-21 12:00:00,0,0.9137632446,0.08623675537
371,EUR_JPY,2021-07-21 08:00:00,2021-07-21 12:00:00,0,0.9580666817,0.04193331831
372,AUD_USD,2021-07-21 16:00:00,2021-07-21 20:00:00,0,0.9991645844,0.0008354155869
373,EUR_USD,2021-07-21 16:00:00,2021-07-21 20:00:00,0,0.9991179735,0.0008820264764
374,EUR_CAD,2021-07-22 00:00:00,2021-07-22 04:00:00,0,0.99610685,0.003893149981
375,GBP_NZD,2021-07-22 00:00:00,2021-07-22 04:00:00,0,0.8843156879,0.1156843121
376,GBP_USD,2021-07-22 04:00:00,2021-07-22 08:00:00,0,0.9264327138,0.07356728617
377,GBP_CHF,2021-07-22 08:00:00,2021-07-22 12:00:00,0,0.9207345242,0.07926547576
378,NZD_JPY,2021-07-23 00:00:00,2021-07-23 04:00:00,0,0.9993256066,0.0006743934238
379,NZD_USD,2021-07-23 00:00:00,2021-07-23 04:00:00,0,0.9742039054,0.02579609463
380,AUD_JPY,2021-07-23 08:00:00,2021-07-23 12:00:00,0,0.9852793299,0.01472067009
381,GBP_JPY,2021-07-27 16:00:00,2021-07-27 20:00:00,0,0.9717749846,0.0282250154
382,CAD_JPY,2021-07-28 00:00:00,2021-07-28 04:00:00,0,0.9327138978,0.06728610221
383,EUR_CHF,2021-07-28 00:00:00,2021-07-28 04:00:00,0,0.9903379252,0.009662074798
384,NZD_USD,2021-07-29 04:00:00,2021-07-29 08:00:00,0,0.9906680371,0.009331962876
385,EUR_GBP,2021-07-30 00:00:00,2021-07-30 04:00:00,0,0.9984944078,0.00150559221
386,NZD_JPY,2021-08-02 08:00:00,2021-08-02 12:00:00,0,0.9576464386,0.04235356139
387,NZD_CAD,2021-08-02 16:00:00,2021-08-02 20:00:00,0,0.9974835988,0.002516401235
388,AUD_JPY,2021-08-03 00:00:00,2021-08-03 04:00:00,0,0.9829397729,0.01706022711
389,EUR_CHF,2021-08-03 00:00:00,2021-08-03 04:00:00,0,0.9822252783,0.01777472174
390,USD_CHF,2021-08-04 08:00:00,2021-08-04 12:00:00,0,0.9964678816,0.003532118386
391,AUD_CHF,2021-08-05 00:00:00,2021-08-05 04:00:00,0,0.926332426,0.07366757396
392,CAD_CHF,2021-08-05 00:00:00,2021-08-05 04:00:00,0,0.9558735007,0.04412649935
393,USD_JPY,2021-08-05 00:00:00,2021-08-05 04:00:00,0,0.8250296906,0.1749703094
394,USD_CAD,2021-08-06 00:00:00,2021-08-06 04:00:00,0,0.9774945887,0.02250541127
395,EUR_NZD,2021-08-09 00:00:00,2021-08-09 04:00:00,0,0.9709818642,0.02901813577
396,CAD_JPY,2021-08-09 08:00:00,2021-08-09 12:00:00,0,0.9908688431,0.009131156919
397,EUR_CHF,2021-08-09 08:00:00,2021-08-09 12:00:00,0,0.9998653418,0.0001346581578
398,GBP_JPY,2021-08-10 08:00:00,2021-08-10 12:00:00,0,0.9942221049,0.005777895056
399,USD_CHF,2021-08-10 08:00:00,2021-08-10 12:00:00,0,0.9883394774,0.01166052255
400,NZD_CHF,2021-08-10 12:00:00,2021-08-10 16:00:00,0,0.9707454926,0.02925450743
401,EUR_GBP,2021-08-11 00:00:00,2021-08-11 04:00:00,1,0.02185955072,0.9781404493
402,EUR_CAD,2021-08-12 00:00:00,2021-08-12 04:00:00,0,0.8750758301,0.1249241699
403,CAD_JPY,2021-08-18 04:00:00,2021-08-18 08:00:00,0,0.9984521579,0.00154784205
404,AUD_NZD,2021-08-18 12:00:00,2021-08-18 16:00:00,0,0.9987240689,0.001275931131
405,EUR_NZD,2021-08-18 12:00:00,2021-08-18 16:00:00,0,0.9512286827,0.04877131725
406,USD_JPY,2021-08-18 12:00:00,2021-08-18 16:00:00,0,0.9793639499,0.02063605013
407,EUR_USD,2021-08-20 04:00:00,2021-08-20 08:00:00,0,0.9954007645,0.00459923553
408,NZD_JPY,2021-08-20 16:00:00,2021-08-20 20:00:00,1,0.007485247306,0.9925147527
409,NZD_USD,2021-08-20 16:00:00,2021-08-20 20:00:00,0,0.9798092008,0.02019079924
410,AUD_CHF,2021-08-23 00:00:00,2021-08-23 04:00:00,1,0.01661065644,0.9833893436
411,AUD_JPY,2021-08-23 00:00:00,2021-08-23 04:00:00,1,0.006328874189,0.9936711258
412,AUD_USD,2021-08-23 00:00:00,2021-08-23 04:00:00,0,0.8809913832,0.1190086168
413,EUR_JPY,2021-08-23 00:00:00,2021-08-23 04:00:00,0,0.9063935574,0.09360644259
414,GBP_CHF,2021-08-23 00:00:00,2021-08-23 04:00:00,1,0.02503767349,0.9749623265
415,GBP_JPY,2021-08-23 00:00:00,2021-08-23 04:00:00,0,0.8809797029,0.1190202971
416,CAD_JPY,2021-08-24 04:00:00,2021-08-24 08:00:00,0,0.9786508918,0.02134910822
417,NZD_CAD,2021-08-24 04:00:00,2021-08-24 08:00:00,1,0.01372503806,0.9862749619
418,NZD_CHF,2021-08-24 04:00:00,2021-08-24 08:00:00,1,0.03039644495,0.969603555
419,USD_JPY,2021-08-25 00:00:00,2021-08-25 04:00:00,0,0.9908467944,0.009153205587
420,AUD_NZD,2021-08-26 08:00:00,2021-08-26 12:00:00,0,0.9813284664,0.01867153359
421,AUD_CAD,2021-08-26 16:00:00,2021-08-26 20:00:00,0,0.9013616661,0.09863833395
422,EUR_CHF,2021-08-26 16:00:00,2021-08-26 20:00:00,0,0.9666470411,0.03335295889
423,EUR_CHF,2021-09-01 00:00:00,2021-09-01 04:00:00,0,0.9882779986,0.01172200142
424,USD_CHF,2021-09-01 00:00:00,2021-09-01 04:00:00,0,0.9734986908,0.02650130916
425,GBP_CAD,2021-09-02 00:00:00,2021-09-02 04:00:00,0,0.9868198746,0.01318012538
426,CAD_CHF,2021-09-02 08:00:00,2021-09-02 12:00:00,0,0.9728011302,0.02719886982
427,AUD_NZD,2021-09-03 08:00:00,2021-09-03 12:00:00,0,0.9994816028,0.0005183971928
428,GBP_USD,2021-09-07 00:00:00,2021-09-07 04:00:00,0,0.986809016,0.01319098396
429,EUR_AUD,2021-09-08 08:00:00,2021-09-08 12:00:00,0,0.956657018,0.04334298205
430,EUR_NZD,2021-09-08 08:00:00,2021-09-08 12:00:00,0,0.9868332172,0.01316678279
431,GBP_AUD,2021-09-08 08:00:00,2021-09-08 12:00:00,0,0.9242858184,0.07571418155
432,GBP_NZD,2021-09-08 08:00:00,2021-09-08 12:00:00,0,0.8798999056,0.1201000944
433,USD_CHF,2021-09-08 08:00:00,2021-09-08 12:00:00,0,0.9952928012,0.004707198768
434,GBP_CAD,2021-09-09 04:00:00,2021-09-09 08:00:00,0,0.9661945062,0.0338054938
435,EUR_NZD,2021-09-13 16:00:00,2021-09-13 20:00:00,0,0.8743444636,0.1256555364
436,GBP_USD,2021-09-16 00:00:00,2021-09-16 04:00:00,0,0.9994995327,0.0005004673485
437,CAD_CHF,2021-09-16 08:00:00,2021-09-16 12:00:00,0,0.9870583819,0.0129416181
438,USD_JPY,2021-09-17 00:00:00,2021-09-17 04:00:00,0,0.9626717399,0.03732826006
439,CAD_JPY,2021-09-17 04:00:00,2021-09-17 08:00:00,0,0.9886380738,0.01136192617
440,EUR_AUD,2021-09-20 00:00:00,2021-09-20 04:00:00,0,0.9433795185,0.05662048155
441,AUD_NZD,2021-09-20 12:00:00,2021-09-20 16:00:00,1,0.03232884728,0.9676711527
442,CAD_CHF,2021-09-22 16:00:00,2021-09-22 20:00:00,1,0.004953175849,0.9950468242
443,CAD_JPY,2021-09-22 16:00:00,2021-09-22 20:00:00,1,0.03062273027,0.9693772697
444,GBP_JPY,2021-09-22 16:00:00,2021-09-22 20:00:00,1,0.009357082466,0.9906429175
445,CHF_JPY,2021-09-24 00:00:00,2021-09-24 04:00:00,1,0.03462609597,0.965373904
446,USD_CHF,2021-09-24 04:00:00,2021-09-24 08:00:00,0,0.984396204,0.01560379603
447,EUR_JPY,2021-09-29 00:00:00,2021-09-29 04:00:00,0,0.976380634,0.02361936597
448,USD_JPY,2021-09-29 00:00:00,2021-09-29 04:00:00,0,0.9442005331,0.0557994669
449,GBP_CAD,2021-09-29 04:00:00,2021-09-29 08:00:00,0,0.9992015156,0.0007984844475
450,EUR_USD,2021-10-04 00:00:00,2021-10-04 04:00:00,0,0.9987544321,0.001245567923
451,GBP_CAD,2021-10-04 12:00:00,2021-10-04 16:00:00,0,0.9947158092,0.00528419076
452,USD_JPY,2021-10-05 04:00:00,2021-10-05 08:00:00,1,0.01348003048,0.9865199695
453,EUR_CHF,2021-10-06 00:00:00,2021-10-06 04:00:00,0,0.9990490809,0.0009509190561
454,EUR_JPY,2021-10-06 00:00:00,2021-10-06 04:00:00,0,0.9442670323,0.05573296771
455,GBP_USD,2021-10-07 00:00:00,2021-10-07 04:00:00,0,0.9857577698,0.01424223022
456,EUR_GBP,2021-10-08 20:00:00,2021-10-11 00:00:00,0,0.9781939296,0.02180607041
457,AUD_CAD,2021-10-12 08:00:00,2021-10-12 12:00:00,0,0.8788227964,0.1211772036
458,EUR_JPY,2021-10-12 08:00:00,2021-10-12 12:00:00,0,0.9332538077,0.06674619234
459,EUR_USD,2021-10-14 08:00:00,2021-10-14 12:00:00,0,0.9719412617,0.02805873829
460,NZD_CAD,2021-10-15 04:00:00,2021-10-15 08:00:00,0,0.9171956563,0.08280434372
461,AUD_CAD,2021-10-15 16:00:00,2021-10-15 20:00:00,0,0.9684396791,0.03156032094
462,EUR_CAD,2021-10-18 08:00:00,2021-10-18 12:00:00,0,0.9953500801,0.004649919866
463,GBP_AUD,2021-10-18 08:00:00,2021-10-18 12:00:00,0,0.9988556856,0.001144314435
464,EUR_CHF,2021-10-19 00:00:00,2021-10-19 04:00:00,0,0.9993896803,0.0006103197246
465,AUD_USD,2021-10-19 16:00:00,2021-10-19 20:00:00,0,0.9883107633,0.01168923671
466,NZD_CHF,2021-10-19 16:00:00,2021-10-19 20:00:00,0,0.9777618039,0.02223819614
467,EUR_USD,2021-10-20 16:00:00,2021-10-20 20:00:00,0,0.9622443746,0.03775562544
468,AUD_CHF,2021-10-21 00:00:00,2021-10-21 04:00:00,0,0.9992792676,0.0007207323958
469,USD_CHF,2021-10-21 08:00:00,2021-10-21 12:00:00,0,0.992977204,0.007022795992
470,GBP_AUD,2021-10-21 16:00:00,2021-10-21 20:00:00,0,0.9914058102,0.008594189819
471,GBP_CAD,2021-10-25 00:00:00,2021-10-25 04:00:00,0,0.9541337091,0.04586629087
472,NZD_JPY,2021-10-25 00:00:00,2021-10-25 04:00:00,0,0.9977148607,0.002285139306
473,NZD_USD,2021-10-25 00:00:00,2021-10-25 04:00:00,0,0.9996757383,0.0003242616947
474,AUD_JPY,2021-10-26 00:00:00,2021-10-26 04:00:00,0,0.998298157,0.00170184302
475,NZD_CHF,2021-10-26 00:00:00,2021-10-26 04:00:00,0,0.9984334048,0.001566595244
476,AUD_CHF,2021-10-27 00:00:00,2021-10-27 04:00:00,0,0.9847572501,0.01524274987
477,EUR_USD,2021-10-27 00:00:00,2021-10-27 04:00:00,0,0.9641520356,0.03584796439
478,EUR_AUD,2021-10-28 00:00:00,2021-10-28 04:00:00,0,0.987550249,0.01244975101
479,EUR_NZD,2021-10-28 00:00:00,2021-10-28 04:00:00,0,0.9957955658,0.004204434229
480,GBP_NZD,2021-10-28 00:00:00,2021-10-28 04:00:00,0,0.998292552,0.001707447993
481,USD_CAD,2021-10-28 00:00:00,2021-10-28 04:00:00,1,0.02651137748,0.9734886225
482,USD_CHF,2021-10-28 00:00:00,2021-10-28 04:00:00,0,0.995858034,0.00414196601
483,GBP_AUD,2021-10-29 00:00:00,2021-10-29 04:00:00,0,0.9899935035,0.01000649646
484,GBP_CAD,2021-10-29 00:00:00,2021-10-29 04:00:00,0,0.9959579052,0.004042094805
485,NZD_CHF,2021-11-01 00:00:00,2021-11-01 04:00:00,0,0.9842741409,0.01572585909
486,EUR_CAD,2021-11-01 08:00:00,2021-11-01 12:00:00,0,0.9160512379,0.08394876213
487,EUR_GBP,2021-11-02 04:00:00,2021-11-02 08:00:00,0,0.9746396849,0.02536031515
488,EUR_USD,2021-11-02 04:00:00,2021-11-02 08:00:00,0,0.9990833585,0.000916641527
489,USD_CHF,2021-11-04 04:00:00,2021-11-04 08:00:00,1,0.02279089985,0.9772091001
490,EUR_NZD,2021-11-08 00:00:00,2021-11-08 04:00:00,0,0.9234622362,0.07653776382
491,GBP_CAD,2021-11-08 08:00:00,2021-11-08 12:00:00,0,0.9992331432,0.0007668568406
492,EUR_AUD,2021-11-09 00:00:00,2021-11-09 04:00:00,0,0.9536658161,0.04633418387
493,GBP_AUD,2021-11-09 00:00:00,2021-11-09 04:00:00,0,0.9650360549,0.03496394512
494,EUR_GBP,2021-11-10 00:00:00,2021-11-10 04:00:00,0,0.9969085514,0.003091448594
495,EUR_NZD,2021-11-12 00:00:00,2021-11-12 04:00:00,0,0.9822767578,0.0177232422
496,GBP_NZD,2021-11-12 00:00:00,2021-11-12 04:00:00,0,0.9375386954,0.06246130459
497,AUD_CAD,2021-11-12 08:00:00,2021-11-12 12:00:00,0,0.9986426095,0.00135739048
498,AUD_JPY,2021-11-12 16:00:00,2021-11-12 20:00:00,0,0.9976028765,0.00239712346
499,AUD_USD,2021-11-12 16:00:00,2021-11-12 20:00:00,0,0.9973482051,0.002651794946
500,EUR_USD,2021-11-15 00:00:00,2021-11-15 04:00:00,0,0.9609923562,0.03900764376
501,AUD_CHF,2021-11-15 08:00:00,2021-11-15 12:00:00,0,0.9997650826,0.000234917406
502,NZD_JPY,2021-11-15 08:00:00,2021-11-15 12:00:00,0,0.9850863245,0.01491367551
503,AUD_NZD,2021-11-16 08:00:00,2021-11-16 12:00:00,0,0.998043028,0.001956972021
504,GBP_AUD,2021-11-16 16:00:00,2021-11-16 20:00:00,1,0.04886713844,0.9511328616
505,GBP_CHF,2021-11-16 16:00:00,2021-11-16 20:00:00,0,0.9640153983,0.03598460173
506,EUR_AUD,2021-11-17 00:00:00,2021-11-17 04:00:00,0,0.974016036,0.02598396401
507,EUR_JPY,2021-11-17 00:00:00,2021-11-17 04:00:00,0,0.9821733197,0.01782668026
508,AUD_CHF,2021-11-19 00:00:00,2021-11-19 04:00:00,0,0.999458673,0.0005413270125
509,AUD_JPY,2021-11-19 00:00:00,2021-11-19 04:00:00,0,0.9986940716,0.001305928377
510,AUD_NZD,2021-11-22 00:00:00,2021-11-22 04:00:00,1,0.03117539788,0.9688246021
511,CAD_CHF,2021-11-22 00:00:00,2021-11-22 04:00:00,0,0.9995173096,0.0004826904059
512,CHF_JPY,2021-11-22 08:00:00,2021-11-22 12:00:00,0,0.9689811546,0.03101884539
513,EUR_CAD,2021-11-22 16:00:00,2021-11-22 20:00:00,0,0.9702252508,0.02977474918
514,EUR_NZD,2021-11-22 16:00:00,2021-11-22 20:00:00,1,0.01499089779,0.9850091022
515,GBP_JPY,2021-11-22 16:00:00,2021-11-22 20:00:00,0,0.9958845794,0.004115420643
516,GBP_NZD,2021-11-22 16:00:00,2021-11-22 20:00:00,1,0.04966094476,0.9503390552
517,AUD_CAD,2021-11-23 08:00:00,2021-11-23 12:00:00,0,0.9948485658,0.005151434154
518,EUR_CHF,2021-11-23 08:00:00,2021-11-23 12:00:00,0,0.9987034048,0.00129659517
519,CAD_JPY,2021-11-23 16:00:00,2021-11-23 20:00:00,0,0.9980291251,0.001970874894
520,NZD_JPY,2021-11-23 16:00:00,2021-11-23 20:00:00,0,0.9922232446,0.007776755431
521,EUR_JPY,2021-11-24 16:00:00,2021-11-24 20:00:00,0,0.9986637647,0.001336235311
522,EUR_GBP,2021-11-25 08:00:00,2021-11-25 12:00:00,0,0.9027420904,0.09725790964
523,AUD_CHF,2021-11-25 16:00:00,2021-11-25 20:00:00,0,0.9807879312,0.01921206875
524,AUD_JPY,2021-11-30 00:00:00,2021-11-30 04:00:00,0,0.9990914165,0.0009085835236
525,AUD_USD,2021-11-30 00:00:00,2021-11-30 04:00:00,0,0.9979482275,0.002051772473
526,CAD_JPY,2021-11-30 00:00:00,2021-11-30 04:00:00,0,0.9954596283,0.004540371723
527,EUR_JPY,2021-11-30 00:00:00,2021-11-30 04:00:00,0,0.9997481902,0.0002518098381
528,GBP_JPY,2021-11-30 00:00:00,2021-11-30 04:00:00,0,0.994251233,0.005748766979
529,NZD_CHF,2021-11-30 00:00:00,2021-11-30 04:00:00,0,0.9956906839,0.004309316136
530,NZD_JPY,2021-11-30 00:00:00,2021-11-30 04:00:00,0,0.9941530909,0.005846909087
531,NZD_USD,2021-12-01 00:00:00,2021-12-01 04:00:00,0,0.9942718641,0.00572813585
532,USD_JPY,2021-12-01 00:00:00,2021-12-01 04:00:00,1,0.01230074917,0.9876992508
533,CHF_JPY,2021-12-03 08:00:00,2021-12-03 12:00:00,0,0.9300797457,0.06992025426
534,EUR_JPY,2021-12-06 08:00:00,2021-12-06 12:00:00,1,0.003222008478,0.9967779915
535,GBP_JPY,2021-12-06 08:00:00,2021-12-06 12:00:00,1,0.007510985251,0.9924890147
