trade_id,race_condition,mae_mfe_ratio_winners
920,235.0,
921,-220.0,0.66300297
922,-223.0,0.6947795
923,-222.0,0.26836556
924,-223.0,0.100558095
925,-224.0,
926,207.0,
927,-222.0,
928,219.0,
929,152.0,
930,23.0,
931,-232.0,0.30874327
932,-232.0,0.047146358
933,-232.0,
934,-38.0,0.54910815
935,-232.0,0.11750551
936,-232.0,1.4869579
937,48.0,
938,21.0,0.015911916
939,-236.0,0.48611093
940,231.0,1.0825849
941,180.0,0.18469247
942,-15.0,0.2251039
943,54.0,
944,50.0,
945,48.0,
946,21.0,
947,-230.0,
948,29.0,
949,78.0,
950,-17.0,0.42120525
951,37.0,
952,-188.0,
953,37.0,
954,-40.0,
955,-232.0,1.3823521
956,-63.0,
957,32.0,
958,27.0,
959,-201.0,
960,24.0,
961,-205.0,
962,-15.0,
963,-26.0,0.02280911
964,27.0,0.23842126
965,-216.0,0.042393863
966,-236.0,0.059880175
967,-209.0,0.08446887
968,-214.0,0.3859655
969,23.0,1.6666654
970,22.0,1.1458346
971,-237.0,0.32153392
972,-227.0,
973,-228.0,0.4122454
974,-1.0,0.08462857
975,-232.0,0.025404204
976,-220.0,
977,-230.0,0.13525511
978,-221.0,0.24183042
979,-227.0,0.08753313
980,67.0,1.9600039
981,-220.0,
982,-223.0,
983,-7.0,
984,38.0,
985,239.0,
986,-236.0,1.1868731
987,-232.0,
988,-39.0,0.22670382
989,-233.0,
990,35.0,
991,232.0,0.3666241
992,66.0,
993,-234.0,
994,176.0,
995,-240.0,0.15993586
996,240.0,
997,-238.0,0.061068982
998,-206.0,
999,234.0,
1000,-167.0,0.052333787
1001,-230.0,
1002,224.0,
1003,231.0,
1004,222.0,
1005,97.0,
1006,211.0,
1007,234.0,
1008,203.0,
1009,185.0,
1010,-229.0,0.16145909
1011,193.0,
1012,-214.0,0.42493773
1013,-88.0,2.8313246
1014,-48.0,0.021398028
1015,-240.0,0.007587243
1016,-239.0,0.018181784
1017,-238.0,0.03161407
1018,-235.0,
