cluster_id,n,size_fraction,mono_centroid,local_peaks_centroid,pullback_centroid,ttp_rel_centroid
0,499,0.2170508917,0.5076124061,7.01,0.4661120921,0.4703298263
1,740,0.3218790779,0.009500750751,0.4513513514,0.006827651203,0.06103735204
2,275,0.1196172249,0.5235095181,22.09090909,0.5343571617,0.6298921154
3,204,0.08873423227,0.5087496257,9.338235294,1.109659854,0.601679127
4,160,0.06959547629,0.5471289824,39.99375,0.5475217609,0.8594835621
5,421,0.183123097,0.5879746724,2.666666667,0.04003797091,0.2465646514
