trade_id,bar_offset,bar_time,close_mid,close_r,mfe_so_far_r,mae_so_far_r,is_in_profit
1,0,2021-03-12 01:00:00,0.976,0.1664900987,0.1704541487,-0.007928099938,True
1,1,2021-03-12 02:00:00,0.97597,0.1545979488,0.261627298,-0.09513719926,True
1,2,2021-03-12 03:00:00,0.97638,0.3171239975,0.6183917952,-0.09513719926,True
1,3,2021-03-12 04:00:00,0.9756,0.007928099938,0.6183917952,-0.1902743985,True
1,4,2021-03-12 05:00:00,0.97593,0.1387417489,0.6183917952,-0.1902743985,True
1,5,2021-03-12 06:00:00,0.97626,0.2695553979,0.6183917952,-0.1902743985,True
1,6,2021-03-12 07:00:00,0.97573,0.05946074954,0.6183917952,-0.1902743985,True
1,7,2021-03-12 08:00:00,0.97454,-0.4122611968,0.6183917952,-0.4598297964,False
1,8,2021-03-12 09:00:00,0.97376,-0.7214570944,0.6183917952,-0.7809178439,False
1,9,2021-03-12 10:00:00,0.97343,-0.8522707433,0.6183917952,-1.014796792,False
2,0,2021-03-12 01:00:00,0.71995,0.5596692561,0.708015324,-0.02472434465,True
2,1,2021-03-12 02:00:00,0.72054,0.8248940441,0.892324075,-0.02472434465,True
2,2,2021-03-12 03:00:00,0.72064,0.869847398,1.202502217,-0.02472434465,True
2,3,2021-03-12 04:00:00,0.72049,0.8024173672,1.202502217,-0.02472434465,True
2,4,2021-03-12 05:00:00,0.72076,0.9237914227,1.202502217,-0.02472434465,True
2,5,2021-03-12 06:00:00,0.72111,1.081128161,1.202502217,-0.02472434465,True
2,6,2021-03-12 07:00:00,0.72052,0.8159033734,1.202502217,-0.02472434465,True
2,7,2021-03-12 08:00:00,0.71939,0.3079304742,1.202502217,-0.02472434465,True
2,8,2021-03-12 09:00:00,0.71967,0.4337998652,1.202502217,-0.02472434465,True
2,9,2021-03-12 10:00:00,0.72064,0.869847398,1.202502217,-0.02472434465,True
2,10,2021-03-12 11:00:00,0.7212,1.12158618,1.476717676,-0.02472434465,True
2,11,2021-03-12 12:00:00,0.72111,1.081128161,1.476717676,-0.02472434465,True
2,12,2021-03-12 13:00:00,0.71992,0.5461832499,1.476717676,-0.02472434465,True
2,13,2021-03-12 14:00:00,0.72034,0.7349873363,1.476717676,-0.02472434465,True
2,14,2021-03-12 15:00:00,0.72058,0.8428753857,1.476717676,-0.02472434465,True
2,15,2021-03-12 16:00:00,0.72117,1.108100174,1.476717676,-0.02472434465,True
2,16,2021-03-12 17:00:00,0.72002,0.5911366038,1.476717676,-0.02472434465,True
2,17,2021-03-12 18:00:00,0.72117,1.108100174,1.476717676,-0.02472434465,True
2,18,2021-03-12 19:00:00,0.72088,0.9777354474,1.476717676,-0.02472434465,True
2,19,2021-03-12 20:00:00,0.72076,0.9237914227,1.476717676,-0.02472434465,True
2,20,2021-03-12 21:00:00,0.7211,1.076632826,1.476717676,-0.02472434465,True
2,21,2021-03-12 22:00:00,0.72086,0.9687447766,1.476717676,-0.02472434465,True
2,22,2021-03-12 23:00:00,0.72077,0.9282867581,1.476717676,-0.02472434465,True
2,23,2021-03-15 00:00:00,0.72038,0.7529686779,1.476717676,-0.02472434465,True
2,24,2021-03-15 01:00:00,0.72137,1.198006882,1.476717676,-0.02472434465,True
2,25,2021-03-15 02:00:00,0.72099,1.027184137,1.476717676,-0.02472434465,True
2,26,2021-03-15 03:00:00,0.72044,0.7799406902,1.476717676,-0.02472434465,True
2,27,2021-03-15 04:00:00,0.71984,0.5102205668,1.476717676,-0.02472434465,True
2,28,2021-03-15 05:00:00,0.71986,0.5192112376,1.476717676,-0.02472434465,True
