trade_id,bar_offset,timestamp,close_mid,close_r,mfe_so_far_r,mae_so_far_r
AUD_CAD_2012-06-11T00:00:00,40,2012-06-19T20:00:00,1.03725,2.7027511994914355,3.0255331584688037,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,41,2012-06-20T00:00:00,1.03662,2.610736432905142,3.0255331584688037,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,42,2012-06-20T04:00:00,1.03757,2.7494888587098916,3.0255331584688037,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,43,2012-06-20T08:00:00,1.03793,2.8020687253306256,3.0255331584688037,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,44,2012-06-20T12:00:00,1.03748,2.7363438920546836,3.0255331584688037,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,45,2012-06-20T16:00:00,1.03862,2.902846803020402,3.057665299181466,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,46,2012-06-20T20:00:00,1.03724,2.7012906476408496,3.057665299181466,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,47,2012-06-21T00:00:00,1.0382,2.8415036252961845,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,48,2012-06-21T04:00:00,1.03784,2.7889237586754505,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,49,2012-06-21T08:00:00,1.03731,2.711514510594886,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,50,2012-06-21T12:00:00,1.03691,2.6530924365718405,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,51,2012-06-21T16:00:00,1.03253,2.0133707260194154,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,52,2012-06-21T20:00:00,1.03347,2.150662599973611,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,53,2012-06-22T00:00:00,1.03297,2.077635007444772,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,54,2012-06-22T04:00:00,1.03319,2.109767148157466,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,55,2012-06-22T08:00:00,1.03079,1.7592347040191612,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,56,2012-06-22T12:00:00,1.03206,1.9447247890423336,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,57,2012-06-22T16:00:00,1.03226,1.9739358260538564,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,58,2012-06-22T20:00:00,1.03001,1.6453116596742097,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,59,2012-06-25T00:00:00,1.02908,1.5094803375705999,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,60,2012-06-25T04:00:00,1.02912,1.5153225449729109,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,61,2012-06-25T08:00:00,1.02876,1.462742678352144,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,62,2012-06-25T12:00:00,1.02953,1.5752051708465422,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,63,2012-06-25T16:00:00,1.0283,1.3955572932256484,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,64,2012-06-25T20:00:00,1.02965,1.5927317930534428,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,65,2012-06-26T00:00:00,1.03033,1.692049318892633,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,66,2012-06-26T04:00:00,1.03117,1.814735674341035,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,67,2012-06-26T08:00:00,1.03093,1.7796824299272012,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,68,2012-06-26T12:00:00,1.03158,1.8746183002146661,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,69,2012-06-26T16:00:00,1.0306,1.731484218858192,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,70,2012-06-26T20:00:00,1.03001,1.6453116596742097,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,71,2012-06-27T00:00:00,1.02963,1.5898106893523036,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,72,2012-06-27T04:00:00,1.03062,1.7344053225593636,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,73,2012-06-27T08:00:00,1.03189,1.919895407582536,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,74,2012-06-27T12:00:00,1.03359,2.1681892221805117,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,75,2012-06-27T16:00:00,1.03266,2.0323579000769016,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,76,2012-06-27T20:00:00,1.03341,2.1418992888701283,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,77,2012-06-28T00:00:00,1.03512,2.3916536553186893,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,78,2012-06-28T04:00:00,1.03571,2.477826214502672,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,79,2012-06-28T08:00:00,1.03335,2.133135977766678,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,80,2012-06-28T12:00:00,1.0349,2.359521514605995,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,81,2012-06-28T16:00:00,1.03611,2.5362482885257496,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,82,2012-06-28T20:00:00,1.03723,2.699830095790296,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,83,2012-06-29T00:00:00,1.03712,2.683764025433949,3.08103412879071,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,84,2012-06-29T04:00:00,1.0452,3.863889920699577,3.8711926799524736,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,85,2012-06-29T08:00:00,1.04234,3.446172091434776,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,86,2012-06-29T12:00:00,1.0429,3.5279629950670333,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,87,2012-06-29T16:00:00,1.04283,3.517739132112997,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,88,2012-06-29T20:00:00,1.0407,3.206641587940251,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,89,2012-07-02T00:00:00,1.04173,3.357078428549622,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,90,2012-07-02T04:00:00,1.04097,3.24607648790581,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,91,2012-07-02T08:00:00,1.04368,3.6418860394119847,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,92,2012-07-02T12:00:00,1.04263,3.4885280951014743,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,93,2012-07-02T16:00:00,1.04249,3.468080369193402,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,94,2012-07-02T20:00:00,1.04209,3.4096582951703565,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,95,2012-07-03T00:00:00,1.04261,3.485606991400335,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,96,2012-07-03T04:00:00,1.04274,3.5045941654578217,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,97,2012-07-03T08:00:00,1.04088,3.2329315212506344,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,98,2012-07-03T12:00:00,1.04116,3.2738269730667793,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,99,2012-07-03T16:00:00,1.04143,3.313261873032338,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,100,2012-07-03T20:00:00,1.0406,3.1920360694344896,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,101,2012-07-04T00:00:00,1.04337,3.596608932044115,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,102,2012-07-04T04:00:00,1.04317,3.567397895032592,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,103,2012-07-04T08:00:00,1.04079,3.219786554595459,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,104,2012-07-04T12:00:00,1.04165,3.345394013745,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,105,2012-07-04T16:00:00,1.04068,3.2037204842391116,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,106,2012-07-04T20:00:00,1.04079,3.219786554595459,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,107,2012-07-05T00:00:00,1.03916,2.98171660295152,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,108,2012-07-05T04:00:00,1.0396,3.0459808843768763,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,109,2012-07-05T08:00:00,1.04058,3.18911496573335,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,110,2012-07-05T12:00:00,1.04052,3.1803516546298676,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,111,2012-07-05T16:00:00,1.04296,3.536726306170516,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,112,2012-07-05T20:00:00,1.04354,3.6214383135039125,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,113,2012-07-06T00:00:00,1.0412,3.2796691804690576,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,114,2012-07-06T04:00:00,1.04084,3.227089313848323,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,115,2012-07-06T08:00:00,1.04129,3.2928141471242656,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,116,2012-07-06T12:00:00,1.03948,3.028454262169943,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,117,2012-07-06T16:00:00,1.0393,3.0021643288595596,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,118,2012-07-06T20:00:00,1.03981,3.076652473238952,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,119,2012-07-09T00:00:00,1.03951,3.0328359177216684,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,120,2012-07-09T04:00:00,1.03764,2.7597127216638953,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,121,2012-07-09T08:00:00,1.03723,2.699830095790296,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,122,2012-07-09T12:00:00,1.03951,3.0328359177216684,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,123,2012-07-09T16:00:00,1.03946,3.0255331584688037,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,124,2012-07-09T20:00:00,1.03998,3.1014818546987497,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,125,2012-07-10T00:00:00,1.03969,3.0591258510320514,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,126,2012-07-10T04:00:00,1.03782,2.7860026549742787,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,127,2012-07-10T08:00:00,1.04186,3.3760656026071088,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,128,2012-07-10T12:00:00,1.04152,3.3264068396875137,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,129,2012-07-10T16:00:00,1.04177,3.3629206359519332,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,130,2012-07-10T20:00:00,1.04198,3.393592224814009,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,131,2012-07-11T00:00:00,1.04148,3.3205646322852025,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,132,2012-07-11T04:00:00,1.04223,3.430106021078429,3.8784954392053383,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,133,2012-07-11T08:00:00,1.04529,3.877034887354785,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,134,2012-07-11T12:00:00,1.04519,3.8624293688490234,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,135,2012-07-11T16:00:00,1.04566,3.931075305826105,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,136,2012-07-11T20:00:00,1.04462,3.7791779133661803,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,137,2012-07-12T00:00:00,1.04005,3.111705717652786,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,138,2012-07-12T04:00:00,1.03775,2.7757787920202426,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,139,2012-07-12T08:00:00,1.0364,2.578604292192448,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,140,2012-07-12T12:00:00,1.03571,2.477826214502672,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,141,2012-07-12T16:00:00,1.0333,2.1258332185138133,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,142,2012-07-12T20:00:00,1.03276,2.046963418582663,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,143,2012-07-13T00:00:00,1.03278,2.049884522283835,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,144,2012-07-13T04:00:00,1.0349,2.359521514605995,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,145,2012-07-13T08:00:00,1.034,2.228071848054143,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,146,2012-07-13T12:00:00,1.03611,2.5362482885257496,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,147,2012-07-13T16:00:00,1.03714,2.686685129135088,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,148,2012-07-13T20:00:00,1.03635,2.571301532939583,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,149,2012-07-16T00:00:00,1.03693,2.65601354027298,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,150,2012-07-16T04:00:00,1.03783,2.7874632068248646,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,151,2012-07-16T08:00:00,1.03624,2.5552354625832363,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,152,2012-07-16T12:00:00,1.0389,2.943742254836514,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,153,2012-07-16T16:00:00,1.03896,2.952505565939997,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,154,2012-07-16T20:00:00,1.0394,3.0167698473653535,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,155,2012-07-17T00:00:00,1.04188,3.378986706308248,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,156,2012-07-17T04:00:00,1.04375,3.652109902366021,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,157,2012-07-17T08:00:00,1.04407,3.698847561584477,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,158,2012-07-17T12:00:00,1.04217,3.4213427099749785,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,159,2012-07-17T16:00:00,1.04358,3.6272805209062233,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,160,2012-07-17T20:00:00,1.04307,3.5527923765268308,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,161,2012-07-18T00:00:00,1.0427,3.4987519580555104,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,162,2012-07-18T04:00:00,1.0427,3.4987519580555104,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,163,2012-07-18T08:00:00,1.04383,3.663794317170643,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,164,2012-07-18T12:00:00,1.04588,3.963207446538767,4.002642346504326,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,165,2012-07-18T16:00:00,1.04672,4.0858938019872015,4.166224153768873,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,166,2012-07-18T20:00:00,1.04664,4.074209387182579,4.229027883343676,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,167,2012-07-19T00:00:00,1.04677,4.093196561240066,4.229027883343676,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,168,2012-07-19T04:00:00,1.04866,4.369240860998978,4.423281279470299,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,169,2012-07-19T08:00:00,1.05065,4.659890679263684,4.776734827309775,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,170,2012-07-19T12:00:00,1.04951,4.493387768297966,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,171,2012-07-19T16:00:00,1.04982,4.538664875665836,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,172,2012-07-19T20:00:00,1.04974,4.526980460861214,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,173,2012-07-20T00:00:00,1.04959,4.5050721831025875,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,174,2012-07-20T04:00:00,1.04855,4.353174790642663,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,175,2012-07-20T08:00:00,1.04964,4.512374942355453,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,176,2012-07-20T12:00:00,1.05091,4.697865027378657,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,177,2012-07-20T16:00:00,1.04931,4.464176731286443,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,178,2012-07-20T20:00:00,1.05072,4.67011454221772,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,179,2012-07-23T00:00:00,1.04705,4.13409201305621,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,180,2012-07-23T04:00:00,1.04723,4.160381946366594,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,181,2012-07-23T08:00:00,1.04497,3.830297228136329,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,182,2012-07-23T12:00:00,1.04512,3.8522055058949873,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,183,2012-07-23T16:00:00,1.04463,3.7806384652167337,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,184,2012-07-23T20:00:00,1.04489,3.818612813331739,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,185,2012-07-24T00:00:00,1.04564,3.9281542021249334,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,186,2012-07-24T04:00:00,1.04875,4.382385827654186,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,187,2012-07-24T08:00:00,1.04788,4.255317816654027,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,188,2012-07-24T12:00:00,1.04736,4.179369120424081,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,189,2012-07-24T16:00:00,1.04502,3.837599987389226,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,190,2012-07-24T20:00:00,1.04432,3.735361357848864,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,191,2012-07-25T00:00:00,1.04386,3.668175972722368,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,192,2012-07-25T04:00:00,1.04405,3.695926457883305,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,193,2012-07-25T08:00:00,1.04663,4.072748835331994,4.788419242114397,-0.3804737570751206
AUD_CAD_2012-06-11T00:00:00,194,2012-07-25T12:00:00,1.04806,4.28160774996441,4.788419242114397,-0.3804737570751206
