X,capture_ratio,mean_realised_R,mean_peak_R
0.5,0.03715747164110374,0.14835157122793077,3.9925098419189453
1.0,0.020321773755280454,0.08113488172320733,3.9925098419189453
1.5,0.017423062784337577,0.06956174964283948,3.9925098419189453
2.0,0.02488317988905674,0.09934634060529861,3.9925098419189453
