archetype_id,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid
0,0.6433610268818435,2.365591397849461,0.011218822771503038,0.2877491912854615
1,0.018442933127363836,0.4285714285714177,0.001129229705800594,0.1060551058441867
2,0.47354978799819947,3.86,0.45534177482128135,0.6963985818624496
3,0.5809122341520647,14.647058823529411,0.021829676102189475,0.8503409667926677
4,0.5346973550085927,4.61437908496732,0.02309215565522508,0.7752864553647885
