trade_id,archetype_id
NZD_JPY_2024-01-09 00:00:00,3
GBP_AUD_2024-01-10 04:00:00,1
CAD_CHF_2024-01-23 04:00:00,6
CHF_JPY_2024-02-12 08:00:00,1
USD_CAD_2024-02-15 12:00:00,4
EUR_GBP_2024-03-14 20:00:00,1
AUD_JPY_2024-04-03 00:00:00,1
NZD_USD_2024-05-08 08:00:00,1
USD_CAD_2024-05-09 12:00:00,4
USD_CAD_2024-05-09 16:00:00,0
GBP_AUD_2024-05-28 04:00:00,5
CAD_JPY_2024-05-29 20:00:00,4
AUD_JPY_2024-06-14 08:00:00,3
EUR_USD_2024-08-08 12:00:00,3
EUR_NZD_2024-08-16 04:00:00,4
AUD_CHF_2024-09-13 20:00:00,6
GBP_NZD_2024-09-17 16:00:00,0
AUD_CHF_2024-10-11 20:00:00,1
EUR_GBP_2024-11-04 20:00:00,4
GBP_CAD_2024-11-05 20:00:00,4
CAD_CHF_2024-11-08 08:00:00,3
EUR_JPY_2024-12-17 16:00:00,5
USD_JPY_2024-12-17 16:00:00,1
EUR_GBP_2024-12-24 12:00:00,4
EUR_GBP_2024-12-24 20:00:00,4
EUR_CHF_2024-12-25 16:00:00,1
GBP_CHF_2024-12-26 16:00:00,1
EUR_GBP_2025-01-07 12:00:00,1
AUD_NZD_2025-01-13 20:00:00,4
NZD_CHF_2025-01-16 04:00:00,3
AUD_NZD_2025-01-20 16:00:00,6
CAD_CHF_2025-01-22 08:00:00,5
GBP_CHF_2025-01-28 16:00:00,1
GBP_USD_2025-01-29 08:00:00,1
CAD_JPY_2025-02-05 16:00:00,4
GBP_USD_2025-02-07 12:00:00,4
EUR_NZD_2025-02-14 08:00:00,4
GBP_JPY_2025-02-17 04:00:00,1
EUR_CHF_2025-03-10 08:00:00,1
AUD_USD_2025-03-10 16:00:00,5
AUD_JPY_2025-03-19 20:00:00,4
NZD_CHF_2025-03-20 00:00:00,4
CHF_JPY_2025-03-26 08:00:00,1
EUR_GBP_2025-04-01 16:00:00,1
USD_JPY_2025-04-10 00:00:00,4
EUR_JPY_2025-04-15 12:00:00,5
AUD_CHF_2025-04-28 16:00:00,1
AUD_JPY_2025-04-28 16:00:00,1
GBP_JPY_2025-04-29 16:00:00,1
GBP_AUD_2025-05-22 04:00:00,1
EUR_USD_2025-05-22 16:00:00,1
EUR_JPY_2025-05-30 04:00:00,1
EUR_AUD_2025-06-02 12:00:00,6
EUR_CHF_2025-06-24 08:00:00,4
USD_JPY_2025-07-10 00:00:00,3
USD_CAD_2025-07-10 20:00:00,6
AUD_CAD_2025-08-12 08:00:00,1
NZD_CHF_2025-08-13 20:00:00,4
EUR_JPY_2025-08-19 16:00:00,4
EUR_JPY_2025-08-25 16:00:00,4
AUD_CAD_2025-08-27 08:00:00,5
CAD_JPY_2025-09-22 16:00:00,6
USD_CHF_2025-09-30 04:00:00,4
AUD_USD_2025-10-03 04:00:00,5
GBP_JPY_2025-10-20 04:00:00,3
EUR_USD_2025-11-28 08:00:00,5
NZD_USD_2025-12-02 08:00:00,3
GBP_AUD_2025-12-22 20:00:00,6
USD_JPY_2025-12-23 00:00:00,0
GBP_CAD_2025-12-24 12:00:00,0
