trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
652,0.5,1,0,0.1428571429
653,0.5287356322,9,0.4995087278,0.1666666667
654,0.6666666667,1,0,0.1739130435
655,0.5454545455,3,0,0.03333333333
656,0.575,22,0.267079155,0.5833333333
657,0.5583333333,26,0.252573592,0.7666666667
658,0,1,0,0.009433962264
659,0.5,2,0.07361003979,0.03571428571
660,0,1,0,0.01234567901
661,0.5,2,0.1543049374,0.05
662,0.5833333333,18,0.197733246,0.6
663,0.5166666667,22,0.137443664,0.5666666667
664,0.5438596491,17,0.1289171385,0.4
665,0.5789473684,9,0.182893998,0.1083333333
666,0.46875,2,0.3345777621,0.224137931
667,0.4680851064,5,0.6948336525,0.5833333333
668,0.5,2,0.0984691379,0.1470588235
669,0.4634146341,6,0.4800720428,0.1590909091
670,0.4285714286,3,0.2614169802,0.5833333333
671,0.4146341463,10,0.2377305699,0.3472222222
672,0.4778761062,22,0.2128440735,0.775
673,0.5357142857,5,0.1150032457,0.1408450704
674,0.625,3,0.2048017102,0.1395348837
675,0.4583333333,6,0.2041468575,0.2592592593
676,0.5588235294,13,0.2762605551,0.5
677,0.5172413793,27,0.1131484618,0.7083333333
678,0.5,17,0.2077365632,0.4916666667
679,0.4954954955,17,0.2982811178,0.7166666667
680,0.4270833333,19,0.23332241,0.5083333333
681,0.4888888889,5,0.2899084292,0.3469387755
682,0,1,0,0.1304347826
683,0.5555555556,4,0.4173809529,0.5344827586
684,0.5,4,0.152385889,0.5
685,0.4444444444,3,0.5162176103,0.6739130435
686,0.5188679245,16,0.3622396359,0.9916666667
687,0.575,25,0.2334511754,1
688,0.4054054054,5,0.6192769479,0.5102040816
689,0.5094339623,14,0.1822299965,0.1979166667
690,0,0,0,0
691,0,0,0,0
692,0,0,0,0
693,0.5769230769,12,0.1874210188,0.6111111111
694,0.5,2,0,0.2857142857
695,0.4789915966,7,0.4343152975,0.35
696,0,0,0,0
697,0.5803571429,26,0.154921687,0.975
698,0.5641025641,11,0.1424882626,0.649122807
699,0.5428571429,20,0.2198968242,0.95
700,0.6206896552,6,0.1904243062,0.6170212766
701,0.5,7,0.2458496707,0.2416666667
702,0.5,2,0,0.4444444444
703,0.5267857143,21,0.2488889803,0.6666666667
704,0.5060240964,8,0.1173755292,0.4916666667
705,0,1,0,0.1333333333
706,0.5,6,0.0717835791,0.05833333333
707,0.55,4,0.1962641674,0.3170731707
708,0.5161290323,7,0.1906431983,0.4375
709,0.6153846154,1,0,0.03225806452
710,0.5363636364,19,0.216625166,1
711,0.5178571429,20,0.262157105,0.6333333333
712,0.5104166667,15,0.2987415261,0.6666666667
713,0.4869565217,11,0.551654558,0.8166666667
714,0.5319148936,8,0.4288035769,1
715,0.5495495495,21,0.1156942794,0.5583333333
716,0,0,0,0
717,0.5684210526,21,0.3449070534,0.8166666667
718,0,0,0,0
719,0,1,0,0.5
720,0.476635514,20,0.216715305,0.95
721,0.59375,12,0.4526651817,0.85
722,0.5299145299,19,0.2484159725,0.9583333333
723,0,1,0,0.4512195122
724,0.5762711864,27,0.1717492192,0.8666666667
725,0.5431034483,17,0.27300123,0.85
726,0.5454545455,22,0.2696023825,0.9833333333
727,0.5689655172,23,0.1816561095,0.7666666667
728,0.5181818182,23,0.3852651169,0.9416666667
729,0.5405405405,7,0.2758961471,0.7833333333
730,0.6,1,0,0.5714285714
731,0.4838709677,10,0.210259279,0.5333333333
732,0,0,0,0
733,0.6153846154,2,0,0.04444444444
734,1,3,0.1192822125,0.5
735,0.4722222222,10,0.3899688555,0.675
736,0,0,0,0
737,0,0,0,0
738,0.5166666667,15,0.4356850514,0.2666666667
739,0.4811320755,14,0.2241697913,0.6333333333
740,0.5299145299,8,0.4587704683,0.2666666667
741,0.5324675325,13,0.200434139,0.325
742,0.475,12,0.2607284482,0.2166666667
743,0.4137931034,6,0.6240446745,0.5
744,0.4818181818,15,0.1391314392,0.5083333333
745,0.4931506849,10,0.4477278719,0.1333333333
746,0.4871794872,8,0.3344176969,0.4761904762
747,0.5,6,0.5241594242,0.4761904762
748,0.5714285714,3,0.6601823767,0.6666666667
749,0.4444444444,6,0.1889308067,0.2380952381
750,0.5,8,0.230054212,0.3333333333
751,1,1,0,0.05
752,0.5,11,0.5518298394,0.4583333333
753,0.5517241379,31,0.153692713,0.8916666667
754,1,1,0,0.170212766
755,0.3333333333,4,0.3400112063,0.4642857143
756,0.512605042,25,0.266752457,0.85
757,0.4923076923,12,0.153672902,0.5865384615
758,0.4444444444,4,0.1109945638,0.2777777778
759,0.5,5,0,0.2777777778
760,0.4621848739,24,0.366924461,0.875
761,0.4705882353,17,0.298250518,0.5833333333
762,0.4661016949,19,0.1973157478,0.5916666667
763,0.5090909091,13,0.3729465133,0.9916666667
764,0.4210526316,4,0.3245866686,0.2297297297
765,0,2,0,0.2352941176
766,0,1,0,0.5833333333
767,0.6666666667,4,0.08691507414,0.1777777778
768,0.5,2,0,0.2307692308
769,0.5774647887,11,0.4172919083,1
770,0.5,15,0.2186271525,0.7416666667
771,0.5769230769,6,0.5650497643,0.5
772,0.4769230769,7,0.295466995,0.1083333333
773,0.5287356322,26,0.3210887204,0.9416666667
774,0.5070422535,13,0.4080963395,0.8083333333
775,0,1,0,0.07142857143
776,1,1,0,0.7906976744
777,0.4568965517,13,0.3214493976,0.875
778,0.5833333333,3,0.9275223563,0.4358974359
779,0.4117647059,5,0.3345781093,0.7441860465
780,0.5666666667,22,0.3204363785,0.6666666667
781,0.6434782609,27,0.438063677,0.9916666667
782,0.5982142857,38,0.403919731,0.9916666667
783,0.5882352941,6,0.4163013199,0.2903225806
784,0.4,2,0.4678833001,0.4444444444
785,0.5625,4,0.3518879905,0.3125
786,0,3,0.4109352932,0.1489361702
787,0.5172413793,13,0.3830291848,0.7416666667
788,0.4369747899,15,0.3199717082,0.7333333333
789,0.4237288136,8,0.3571429215,0.3725490196
790,0.453125,5,0.5567598763,0.3083333333
791,0.6666666667,5,0.3465076806,0.9090909091
792,0.5294117647,16,0.3833437684,0.6833333333
793,0.4444444444,10,0.338547938,0.35
794,0.3595505618,6,0.381816599,0.3416666667
795,0.4358974359,6,2.331754206,0.4416666667
796,0.5338983051,9,0.4488191407,0.9666666667
797,0.55,6,0.1246117114,0.1
798,0,4,0.4922384885,0.5862068966
799,0.5225225225,7,0.192027056,1
800,0.4666666667,11,0.221142563,0.5916666667
801,0.5086206897,10,0.3179271519,1
802,0.4579439252,8,0.202848676,0.3583333333
803,0.5319148936,7,0.4591011771,0.3916666667
804,0.4117647059,5,0.2330814582,0.1495327103
805,0.547826087,26,0.266914574,0.975
806,0.5254237288,21,0.4999748235,0.8333333333
807,0.5378151261,15,0.4582118118,0.7583333333
808,0,0,0,0
809,0.5566037736,8,0.7734048248,0.65
810,0.3333333333,0,0,0
811,0.5142857143,13,0.4871316736,0.975
812,0.4347826087,7,0.4120580419,0.4761904762
813,0,0,0,0
814,0,0,0,0
815,0,0,0,0
816,0.4946236559,14,0.2978903257,0.3833333333
817,0.5098039216,14,0.1576135821,0.3833333333
818,0,0,0,0
819,0.4491525424,16,0.431816851,0.7583333333
820,0.4745762712,17,0.400424235,0.925
821,0,0,0,0
822,0.5185185185,1,0,0.4833333333
823,0.487394958,17,0.237833881,0.425
824,0.5042735043,15,0.3326664913,0.4666666667
825,0.5517241379,23,0.2240179467,1
826,0.5652173913,7,0.3219398065,0.9390243902
827,0.5714285714,7,0.1919713533,0.2388059701
828,0.4666666667,8,0.2809219232,0.2615384615
829,0.5051546392,14,0.6325549223,0.7166666667
830,0.5263157895,4,0.0973873999,0.2173913043
831,0.4375,4,0.3672301386,0.425
832,0.5175438596,22,0.2820062545,0.675
833,1,1,0,0.5263157895
834,0.5084745763,20,0.226434013,0.5416666667
835,0.5087719298,16,0.237552734,0.5166666667
836,0.5,5,0.4023534673,0.1916666667
837,0.5213675214,8,0.3435411799,0.9166666667
838,0.5925925926,12,0.3339210002,0.7416666667
839,0.6,7,0.2457517907,0.35
840,0.5161290323,16,0.3240321432,0.9166666667
841,0.5,2,0.4250886139,0.32
842,0.5211267606,16,0.1242216366,0.3176470588
843,0.40625,8,0.1902230637,0.3114754098
844,0,0,0,0
845,0.6,23,0.2635444219,0.6916666667
846,0.5416666667,26,0.1605582165,0.9333333333
847,0.5145631068,15,0.4596407641,0.9166666667
848,0.4565217391,7,1.201397234,0.9298245614
849,0.5042016807,14,0.1735444386,0.3333333333
850,0.6666666667,10,0.2779412346,0.4
851,0.4867256637,9,0.6012105268,0.525
852,0.4285714286,6,0.3679507844,0.8524590164
853,0,0,0,0
854,0.4833333333,10,0.4665995221,0.5333333333
855,0.4893617021,11,0.149418824,0.25
856,0.4736842105,7,0.3145618452,0.9411764706
857,0.592920354,25,0.1621995315,0.9583333333
858,0.5689655172,19,0.1487426287,0.8916666667
859,0.5213675214,13,0.2278593121,0.925
860,0.5443037975,8,0.2390648911,1
861,0.5454545455,16,0.4148453716,0.9583333333
862,0.5480769231,19,0.2712820525,0.6583333333
863,0.5094339623,16,0.442473878,0.5333333333
864,0,0,0,0
865,0.5166666667,12,0.2680067837,0.7333333333
866,0.5128205128,22,0.2504668565,0.9666666667
867,0.5157894737,12,0.09276969302,0.4833333333
868,0.57,8,0.4012651112,0.5
869,0.5,14,0.213401296,0.2833333333
870,0.5462184874,19,0.189083661,0.975
871,0.4358974359,5,0.0546373079,0.06666666667
872,0.6103896104,15,0.2384770288,1
873,0.6326530612,26,0.1490398618,0.725
874,0.5319148936,10,0.2090222773,0.4666666667
875,0.6,20,0.407093236,0.8416666667
876,0.5714285714,14,0.344790322,0.4545454545
877,0.5217391304,6,0.2578657623,0.4375
878,0.4222222222,10,0.1893000594,0.2777777778
879,0.5514018692,22,0.1355969919,0.85
880,0.3333333333,2,0,0.2222222222
881,0,1,0,0.0303030303
882,0.5689655172,14,0.3351992472,0.4166666667
883,0.4482758621,6,0.2762171157,0.5147058824
884,0,3,0.1699970174,0.5333333333
885,0.7333333333,7,0.1214531305,0.375
886,0.5666666667,7,0.0959229806,0.1379310345
887,0.5294117647,4,0.1940305121,0.619047619
888,0.5192307692,13,0.4272924871,0.3975903614
889,0.5833333333,4,0.1317380218,0.4117647059
890,0,1,0,0.09090909091
891,0.6,13,0.2969971344,0.8333333333
892,0.5412844037,9,0.9681691223,1
893,0,0,0,0
894,0,1,0,0.1
895,0.4528301887,10,0.8652018037,0.925
896,0,1,0,0.1
897,0,2,0,0.7142857143
898,0.6083333333,41,0.13709358,0.9166666667
899,0.5581395349,10,0.3917628382,0.5083333333
900,0.575,37,0.2428182266,0.9166666667
901,0.5833333333,27,0.277846832,0.9083333333
902,0.5357142857,17,0.2787735806,0.9833333333
903,0.6166666667,37,0.1747342308,0.9083333333
904,0.4864864865,22,0.2276165925,0.7
905,0.5405405405,16,0.1865135455,0.3166666667
906,0.5510204082,12,0.3866596353,0.5164835165
907,0,0,0,0
908,0.5454545455,3,0.6058845293,0.1549295775
909,0.4390243902,8,0.4485781923,0.6617647059
910,0.5625,10,0.208575089,0.5909090909
911,0.5,2,0.7693581566,0.3666666667
912,0.5,5,0.5225621693,0.652173913
913,0.5,3,0,0.6111111111
914,0.5,8,0.0865205564,0.4042553191
915,0.5833333333,39,0.125271793,0.9916666667
916,0.5652173913,11,0.2381055469,0.6363636364
917,0.5769230769,11,0.5664766535,0.8608695652
918,0.4,4,0.3588930443,0.3181818182
919,0.75,5,0,0.08064516129
920,0.5714285714,8,0.6849317042,0.4361702128
921,0.5423728814,12,0.6071987161,0.975
922,0.4642857143,11,0.8227397873,0.6777777778
923,0.4545454545,15,0.2539566913,0.7083333333
924,0.4137931034,8,0.3436614484,0.3220338983
925,0,0,0,0
926,0,0,0,0
927,0.5,5,0,0.4375
928,0.54,16,0.228648191,0.4333333333
929,0.5877192982,16,0.3309982358,0.725
930,0.5,0,0,0
931,0.5217391304,11,0.5417014465,0.7333333333
932,0.5054945055,14,0.3995148725,0.7387387387
933,0.475,23,0.182902544,0.4833333333
934,1,2,0,0.6666666667
935,0.5054945055,11,0.5950693867,1
936,0.5,9,0.2870614562,0.5434782609
937,0,0,0,0
938,0.5327102804,15,0.451853148,0.9
939,0.4583333333,23,0.257697617,0.825
940,0,0,0,0
941,0.5322580645,12,0.2147029767,0.3052631579
942,0.4888888889,15,0.205588591,0.3684210526
943,0.4827586207,6,0.0839324695,0.1416666667
944,0,0,0,0
945,0.5377358491,27,0.2135913598,0.85
946,0,1,0,0.3333333333
947,0.4615384615,12,0.3845193792,0.225
948,0.5833333333,31,0.208299753,0.7416666667
949,0.5172413793,5,0.2789338509,0.275862069
950,0.7142857143,4,0,0.1379310345
951,0.5132743363,19,0.5087204157,0.9833333333
952,0,0,0,0
953,0.5,0,0,0
954,0.5042016807,15,0.4977555598,0.85
955,0.5060240964,9,0.3547324735,0.4
956,0.5263157895,10,0.3724693928,0.375
957,0.6160714286,11,0.3974084715,0.8333333333
958,0.5047619048,14,0.1812062483,0.6833333333
959,0.5333333333,12,0.5792150652,0.925
960,0.4915254237,12,0.287863356,0.4583333333
961,0.4583333333,5,0.4922852216,0.7166666667
962,0.4554455446,9,0.3400502459,0.8916666667
963,0.5106382979,7,0.2548798307,0.1121495327
964,0.5,12,0.2461167233,0.325
965,0.6086956522,8,0.1336249677,0.3454545455
966,0.75,6,0.1023860414,0.5185185185
967,0.5151515152,7,0.1596210621,0.4307692308
968,0.4745762712,9,0.2872052712,0.3857142857
969,0.5531914894,12,0.812357707,1
970,0.375,5,0.5224541747,0.2682926829
971,0,2,0,0.1923076923
972,0.5,4,0.1327543914,0.1451612903
973,0.5204081633,11,0.4389481224,0.575
974,0.5070422535,9,0.9100509148,0.2333333333
975,0.5714285714,15,0.1871332547,0.4833333333
976,0.3888888889,6,0.1928122277,0.4545454545
977,0.5641025641,22,0.2689750346,0.375
978,0.512605042,13,0.523346562,0.975
979,0.5641025641,27,0.3434703371,0.975
980,0.5535714286,31,0.355470469,0.8
981,0,4,0.4125248787,0.3043478261
982,0.6111111111,6,0,0.1551724138
983,0.5714285714,3,0,0.1891891892
984,0.5376344086,8,0.3856789949,0.35
985,0.4444444444,14,0.1451782188,0.4315789474
986,0.4179104478,6,0.2106229523,0.2236842105
987,0.537037037,23,0.269088014,0.6916666667
988,0,0,0,0
989,0.5132743363,25,0.2881512065,0.7583333333
990,0.5094339623,16,0.2505799298,0.6416666667
991,0,2,0.2108710271,0.5294117647
992,0.4,1,0,0.0625
993,0.4464285714,7,0.1924956337,0.4916666667
994,0.4952380952,19,0.1301019349,0.7166666667
995,0.5083333333,18,0.0653874047,0.3416666667
996,0.4782608696,5,0.1438419313,0.1382978723
997,0.3,4,0,0.3050847458
998,0.5714285714,23,0.2277638445,0.925
999,0.3333333333,2,0.1761088194,0.4375
1000,0.6666666667,3,0,0.4269662921
1001,0,0,0,0
1002,0.5416666667,18,0.4303453819,0.9916666667
1003,0.5,11,0.2513180463,0.2
1004,0,0,0,0
1005,0.6666666667,4,0.1983872876,0.1481481481
1006,0.4782608696,11,0.2238622218,0.7570093458
1007,0.5263157895,21,0.2717021252,0.875
1008,1,2,0,0.3333333333
1009,0.4791666667,2,0.3813771689,0.6666666667
1010,0.5,7,1.236445516,0.725
1011,0.5925925926,19,0.274847296,0.5333333333
1012,0.4230769231,10,0.3930936678,0.7126436782
1013,0.5820895522,14,0.7382353896,0.9166666667
1014,0.45,14,0.2286681777,0.661971831
1015,0.5,9,0.1391467398,0.4166666667
1016,0.5625,3,0.1823689464,0.275862069
1017,0.4545454545,6,0.2102254288,0.5882352941
1018,0.3333333333,3,0,0.3
1019,0.5384615385,12,0.1052496942,0.15
1020,0.5777777778,22,0.273148165,0.975
1021,0.5306122449,16,0.3766841016,0.975
1022,1,2,0,0.6363636364
1023,0.6,2,0,0.05405405405
1024,0.5630252101,20,0.372185486,0.95
1025,0.5384615385,9,0.1065486059,0.09166666667
1026,0.4913793103,9,0.0639524575,0.3
1027,0.495412844,10,0.0973001697,0.3
1028,0.5,25,0.14934646,0.9166666667
1029,0.5333333333,14,0.185290861,0.7166666667
1030,0.4583333333,15,0.2253033989,0.5333333333
1031,0.5254237288,22,0.3056598244,1
1032,0.5221238938,16,0.3836184982,0.975
1033,0.55,9,0.3368497712,1
1034,0.52,12,0.2498800297,0.7916666667
1035,0.5565217391,20,0.2330520813,0.6333333333
1036,0.5752212389,12,0.6648266852,0.675
1037,0.5304347826,15,0.3171700661,1
1038,0.5,3,0.0584930333,0.4
1039,0.4875,11,0.767199482,0.9166666667
1040,0.5514018692,31,0.335339525,0.8666666667
1041,0.5416666667,27,0.5884140555,0.9333333333
1042,0.575,27,0.197717559,0.8666666667
1043,0.525,26,0.2061241837,0.6916666667
1044,0.5050505051,14,0.131288563,0.4
1045,0.3939393939,7,0.3034713563,0.4102564103
1046,0,2,0,0.2857142857
1047,0.53125,9,0.2627939178,0.3606557377
1048,0.6416666667,32,0.19732715,0.9333333333
1049,0.6,24,0.124245261,0.75
1050,0.5625,9,0.9993051577,0.8072289157
1051,0.6465517241,39,0.2893943676,0.825
1052,0.575,17,0.247384828,0.9666666667
1053,0.4396551724,13,0.350493267,0.5
1054,0.5348837209,11,0.1442259349,0.9782608696
1055,0.4545454545,7,0.1457992028,0.7608695652
1056,0.5,2,0,0.0652173913
1057,0.5,0,0,0
1058,0.5855855856,9,0.1072497838,0.6416666667
1059,0.5454545455,4,0,0.03333333333
1060,0.5662650602,3,0,0.025
1061,0.5512820513,3,0,0.025
1062,0.6481481481,26,0.073494055,1
1063,0.4,3,0,0.07894736842
1064,0.6153846154,37,0.1011606505,0.975
1065,0.6083333333,29,0.088610394,0.7583333333
1066,0.5,1,0,0.3333333333
1067,0.4137931034,5,0.1407480457,0.05833333333
1068,0.5416666667,33,0.188623173,0.825
1069,0.5546218487,25,0.1669939909,0.7083333333
1070,0.5666666667,33,0.2061767346,0.8166666667
1071,0.55,30,0.173048336,0.8166666667
1072,0.5916666667,41,0.1832501324,0.9666666667
1073,0.5555555556,17,0.2354652137,0.6458333333
1074,0.6170212766,9,0.2372706825,0.6470588235
1075,0,0,0,0
1076,0.5701754386,20,0.153339292,0.9666666667
1077,0.5338983051,18,0.20372573,0.3916666667
1078,0.5555555556,19,0.2073336432,0.5
1079,0.5047619048,9,0.3269640218,0.5
1080,0.5775862069,27,0.1208157918,0.6166666667
1081,0.5897435897,33,0.125347223,0.9916666667
1082,0.5826086957,24,0.1295757535,0.8
1083,0.5068493151,8,0.1417283087,0.725
1084,0.5517241379,12,0.3351369633,0.8583333333
1085,0.5,11,0.09761255475,0.3333333333
1086,0.4482758621,8,0.9430336803,0.6290322581
1087,0.6052631579,27,0.271230255,1
1088,0.4,1,0,0.0625
1089,0.44,15,0.2539698523,0.725
1090,0.4859813084,26,0.2483035277,0.8416666667
1091,0.5377358491,20,0.1975175825,0.8333333333
1092,0.5119047619,12,0.5300179006,0.8
1093,0.4957983193,16,0.4157182224,0.8333333333
1094,0,2,0,0.07692307692
1095,0.523364486,20,0.5265177163,0.4824561404
1096,0.4880952381,10,0.3598692494,0.619047619
1097,0,1,0,0.7142857143
1098,0,0,0,0
1099,0.476744186,21,0.222119026,0.6896551724
1100,0.5517241379,19,0.2604433215,1
1101,0.5789473684,6,0.7365576108,0.6226415094
1102,0.5454545455,4,0,0.4090909091
1103,0.5833333333,4,0.1916143278,0.3636363636
1104,0,0,0,0
1105,0.5,3,0,0.6666666667
1106,0.6,3,0,0.6666666667
1107,0.6666666667,3,0,0.6666666667
1108,0,1,0,0.2
1109,0,1,0,0.02702702703
1110,0,1,0,0.02380952381
1111,0.6666666667,4,0.06448775379,0.1764705882
1112,0,1,0,0.1764705882
1113,0,2,0,0.1764705882
1114,0.5652173913,7,0.1521342787,0.52
1115,0.5189873418,11,0.2393731401,0.5
1116,0.4210526316,5,0.3310673894,0.2777777778
1117,0.5,2,0.6305994965,0.5384615385
1118,0,1,0,0.2666666667
1119,0.5526315789,10,0.2311601151,0.5
1120,0.5,8,0.1332391984,0.3888888889
1121,0.5714285714,4,0.1105318916,0.5
1122,0,3,0,0.3571428571
1123,0.5288461538,14,0.328635946,0.2666666667
1124,0,0,0,0
1125,0.4,0,0,0
1126,0,0,0,0
1127,0,0,0,0
1128,0,0,0,0
1129,0,0,0,0
1130,0,1,0,0.1538461538
1131,0,0,0,0
1132,0,0,0,0
1133,0,1,0,0.1538461538
1134,0,0,0,0
1135,0,0,0,0
1136,0.5263157895,7,0.2739279808,0.3571428571
1137,0.5333333333,12,0.370878569,0.6916666667
1138,0.5652173913,5,0.3341561665,0.2
1139,0,0,0,0
1140,0,0,0,0
1141,0,0,0,0
1142,0,1,0,0.3333333333
1143,0,0,0,0
1144,0,0,0,0
1145,0,0,0,0
1146,0,0,0,0
1147,0,0,0,0
1148,0.5221238938,9,0.5451252712,0.4833333333
1149,0.5315315315,6,0.5492090549,0.3916666667
1150,0.5042016807,12,0.4369225551,0.7416666667
1151,0.5333333333,23,0.268597259,1
1152,0.5333333333,11,0.48139181,0.7416666667
1153,0.5398230088,8,0.3333210969,0.3833333333
1154,0.547826087,8,0.7055308689,0.7416666667
1155,0.5,18,0.314372019,0.7833333333
1156,0.5042016807,9,0.4343007013,0.3833333333
1157,0.5294117647,18,0.3457572058,1
1158,0.5294117647,24,0.102564134,1
1159,0.5545454545,22,0.0975015925,0.9916666667
1160,0.5137614679,9,0.199665571,0.1833333333
1161,0.5555555556,16,0.2586758937,0.9333333333
1162,0.5420560748,15,0.0700066096,0.925
1163,0.5,0,0,0
1164,0.5047619048,6,0.3028053166,0.2583333333
1165,0,3,0.6374982103,0.2583333333
1166,0.5833333333,14,0.3374999814,1
1167,0.5833333333,3,0.9625599192,1
1168,0.5267857143,25,0.1471828895,0.975
1169,0.4848484848,3,0.1255215095,0.6
1170,0.5454545455,3,0,0.03571428571
1171,0.5565217391,19,0.2042478185,0.8166666667
1172,0.4761904762,17,0.3169314473,0.8083333333
1173,0.4285714286,8,0.1297291268,0.6559139785
1174,0.5384615385,15,0.5092451706,0.7083333333
1175,0.5454545455,4,0.1175441689,0.1395348837
1176,0.5454545455,12,0.8779432966,0.9333333333
1177,0.358974359,4,0.7245931321,0.6416666667
1178,0.4556962025,5,0.7491324418,0.6581196581
1179,0.4778761062,17,0.3308068416,0.813559322
1180,0.5398230088,12,0.7925339588,0.7
1181,0.6666666667,8,0.1838254628,0.8333333333
1182,0.5540540541,8,0.6933049633,0.775
1183,0.5,2,0.1045458391,0.1041666667
1184,0.5571428571,13,0.2752532124,0.925
1185,0.5612244898,20,0.2319782429,0.925
1186,0.4597701149,13,0.38004136,0.7166666667
1187,0.4347826087,13,0.3068858405,0.5102040816
1188,0.5583333333,15,0.2685286565,0.5083333333
1189,0.68,15,0.2476969965,0.8571428571
1190,0.452991453,14,0.3621266515,0.325
1191,0.4864864865,9,0.2159288541,0.3229166667
1192,0.5774647887,19,0.4010557939,0.9583333333
1193,0.4782608696,12,0.135801604,1
1194,0,1,0,0.05555555556
1195,0.4453781513,11,0.462820147,0.3833333333
1196,0.4637681159,9,0.4311407451,0.5479452055
1197,0.698630137,33,0.1862614393,0.95
1198,0.5350877193,27,0.3025389572,0.7666666667
1199,0.4634146341,7,0.2657099147,0.27
1200,0.6034482759,32,0.2372360413,0.9833333333
1201,0.6481481481,47,0.227385506,0.95
1202,0.5486725664,26,0.213457679,0.6916666667
1203,0.5882352941,41,0.1336159048,0.7666666667
1204,0,0,0,0
1205,0.6,4,0.353912227,0.3333333333
1206,0.55,26,0.326616033,0.9416666667
1207,0.4554455446,13,0.1296732128,0.1916666667
1208,0.4464285714,10,0.2090511197,0.214953271
1209,0.5344827586,16,0.2752325896,0.675
1210,0.5327102804,14,0.187374197,0.175
1211,0.5445544554,10,0.0877376058,0.1666666667
1212,0.4285714286,3,0,0.1333333333
1213,0.5147058824,14,0.1677498957,0.6527777778
1214,0.5333333333,15,0.3460415876,0.8333333333
1215,0.5210084034,12,0.1117819743,0.8333333333
1216,0.4210526316,7,0.1511225683,0.2264150943
1217,0.6,3,0,0.09090909091
1218,0.5,1,0,0.05263157895
1219,0.5280898876,20,0.2755404667,0.6833333333
1220,0.5517241379,20,0.2612600582,0.55
1221,1,1,0,0.1666666667
1222,0.5,4,0.4857036054,0.3559322034
1223,0.4444444444,10,0.2367162072,0.4810126582
1224,0,0,0,0
1225,0.5,4,0.09115336768,0.3333333333
1226,0.4368932039,12,0.5171315858,0.55
1227,0,0,0,0
1228,0.25,2,0.1903959002,0.3636363636
1229,0.5090909091,14,0.3405690367,0.5333333333
1230,0.5,4,0.0398100035,0.09836065574
1231,0.5416666667,16,0.255565491,0.2916666667
1232,0.5445544554,11,0.1395293584,0.5
1233,0,2,0,0.09090909091
1234,0.4,2,0,0.02941176471
1235,0.4761904762,6,0.6637564164,0.3949579832
1236,0.25,2,0.5788261305,0.625
1237,0.5523809524,16,0.633107649,0.9916666667
1238,0.4615384615,9,0.7472578226,0.325
1239,0.5,5,0.476725735,0.5333333333
1240,0,0,0,0
1241,0.5357142857,14,0.0992923536,0.95
1242,0.5909090909,4,0.1686600421,0.2153846154
1243,0.5583333333,20,0.2758404195,0.925
1244,0.5833333333,1,0,0.02173913043
1245,0,0,0,0
1246,0.4444444444,9,0.21530883,0.2173913043
1247,1,2,0,0.0625
1248,0.5714285714,4,0.2457587374,0.1492537313
1249,0,0,0,0
1250,0.5402298851,12,0.3006284777,0.9166666667
1251,0.546875,9,0.567138907,0.7641509434
1252,0.5137614679,6,0.3098185322,0.275
1253,0.5178571429,19,0.1842451352,0.9416666667
1254,0.512195122,7,0.3431821759,0.625
1255,0.5084745763,10,0.7178546992,0.8833333333
1256,0.5,3,0,0.1764705882
1257,0.5,18,0.413075707,0.6
1258,0.5128205128,14,0.5044953975,0.6823529412
1259,0.5764705882,12,0.4647663348,0.6916666667
1260,0.4705882353,19,0.2803798576,0.5090909091
1261,0,2,0,0.2363636364
1262,0.5208333333,10,0.3952490938,0.6507936508
1263,0.4,2,0.1472580261,0.1578947368
1264,0.25,2,0.07028886728,0.4166666667
1265,0,0,0,0
1266,0.5,1,0,0.02040816327
1267,0.5555555556,0,0,0
1268,0.5454545455,5,0.4197196955,0.1923076923
1269,0.4545454545,5,0.2275988684,0.4
1270,0.5,3,0,0.1230769231
1271,0.4782608696,5,0,0.07042253521
1272,0.5833333333,3,0.07839095895,0.3571428571
1273,0.3333333333,0,0,0
1274,0,0,0,0
1275,0.5858585859,22,0.1455433045,0.9916666667
1276,0.5428571429,10,0.0811743414,0.175
1277,0.6315789474,3,0.1866133627,0.380952381
1278,0.25,0,0,0
1279,0.5086206897,30,0.2515228013,0.9583333333
1280,0,0,0,0
1281,0.6428571429,0,0,0
1282,0.5454545455,3,0.8656554952,0.9180327869
1283,0.5,1,0,0.2580645161
1284,0.5106382979,10,0.2011860767,0.4408602151
1285,0.5882352941,29,0.2548862295,0.9333333333
1286,0.6666666667,2,0.2072681447,0.0625
1287,0,1,0,0.5
1288,0.5555555556,2,0,0.07142857143
1289,0.5378151261,25,0.1617185159,0.6916666667
1290,0.5794392523,24,0.08831050375,0.8583333333
1291,0.5072463768,4,0,0.5083333333
1292,0.4743589744,15,0.6029141429,0.7956989247
1293,0.5301204819,10,0.2023565637,0.5666666667
1294,0.4666666667,4,0.1143096694,0.125
1295,0.575,20,0.2701294083,0.5
1296,0.5789473684,6,0.4072260542,0.5737704918
1297,0.5324675325,13,0.150502836,0.575
1298,0.5494505495,9,0.0974232595,0.3833333333
1299,0,1,0,0.9523809524
1300,0.5641025641,13,0.1613979132,0.3833333333
1301,0.5483870968,8,0.1295034827,0.15
1302,0.4473684211,4,0.1004033596,0.2352941176
