trade_id,pair,entry_time,bars_held,final_r,mfe_r,mae_r
EUR_AUD_2017-10-03T16:00:00,EUR_AUD,2017-10-03T20:00:00,240,7.726509750534934,9.081028785343817,-0.8759090879071678
EUR_AUD_2019-04-25T20:00:00,EUR_AUD,2019-04-26T00:00:00,240,6.609750856098759,8.69688322323602,-0.906018778284508
EUR_AUD_2021-07-12T16:00:00,EUR_AUD,2021-07-12T20:00:00,240,1.4265526414732337,6.740433127086944,-0.6891069891434473
EUR_AUD_2022-09-02T20:00:00,EUR_AUD,2022-09-05T00:00:00,240,8.104117624101086,9.493585975824043,-0.6655361723202977
EUR_AUD_2023-02-20T04:00:00,EUR_AUD,2023-02-20T08:00:00,240,8.742765558528184,9.464947057663144,-0.4668896027718124
EUR_AUD_2023-02-23T20:00:00,EUR_AUD,2023-02-24T00:00:00,240,7.228323174755101,9.056440400170535,-0.2385839208021948
EUR_CAD_2011-04-06T12:00:00,EUR_CAD,2011-04-06T16:00:00,240,3.4813565751112923,7.690070174461037,-0.9009998530633327
EUR_CAD_2018-01-18T16:00:00,EUR_CAD,2018-01-18T20:00:00,240,7.09390897045308,7.371538881738337,-0.245300372853207
EUR_CAD_2022-09-26T20:00:00,EUR_CAD,2022-09-27T00:00:00,240,4.335273207558724,5.11969731534937,-0.5535113834193844
EUR_CHF_2010-09-20T08:00:00,EUR_CHF,2010-09-20T12:00:00,240,1.7315687931658712,5.373100890142154,-0.6324538280246451
EUR_CHF_2015-07-13T16:00:00,EUR_CHF,2015-07-13T20:00:00,240,5.766701230860554,6.635023602076303,-0.7239271903843727
EUR_CHF_2017-10-13T20:00:00,EUR_CHF,2017-10-16T00:00:00,240,4.378464835862195,5.486671088054198,-0.7425105435533631
EUR_CHF_2021-02-16T20:00:00,EUR_CHF,2021-02-17T00:00:00,240,9.47741260806497,16.743901865695715,-0.1537005537735718
EUR_GBP_2018-06-01T12:00:00,EUR_GBP,2018-06-01T16:00:00,240,2.700835009670376,4.372625911088927,-0.8234516996631089
EUR_GBP_2022-12-19T08:00:00,EUR_GBP,2022-12-19T12:00:00,240,3.147133705339609,5.13009846695617,-0.0640247831172232
EUR_JPY_2019-01-22T04:00:00,EUR_JPY,2019-01-22T08:00:00,240,3.2033001543232618,5.32359561194614,-0.848616880530357
EUR_JPY_2020-07-01T04:00:00,EUR_JPY,2020-07-01T08:00:00,240,6.745408855288877,8.248837067202423,-0.7206515395949314
EUR_JPY_2021-04-05T08:00:00,EUR_JPY,2021-04-05T12:00:00,240,7.974596200505246,8.545099310583032,-0.7572132188305185
EUR_JPY_2024-01-09T00:00:00,EUR_JPY,2024-01-09T04:00:00,240,5.567143058988783,6.020075861232963,-0.0767365491405621
EUR_JPY_2025-04-15T12:00:00,EUR_JPY,2025-04-15T16:00:00,240,2.2871287874271924,2.4497471552916505,-0.4065459196611715
EUR_JPY_2025-05-30T04:00:00,EUR_JPY,2025-05-30T08:00:00,240,10.642596332840666,11.61453812018848,-0.3756992769793781
EUR_JPY_2025-08-25T16:00:00,EUR_JPY,2025-08-25T20:00:00,240,4.154840860779916,6.951457737708674,-0.9771311979630324
EUR_JPY_2025-10-20T04:00:00,EUR_JPY,2025-10-20T08:00:00,240,5.706848384793411,6.864220310238958,-0.5051872632772826
EUR_NZD_2022-04-19T20:00:00,EUR_NZD,2022-04-20T00:00:00,240,7.086700765905721,7.874582339176117,-0.7634219662196403
EUR_NZD_2022-04-21T04:00:00,EUR_NZD,2022-04-21T08:00:00,240,5.543425454962661,7.827241848904936,-0.0078376921050576
EUR_NZD_2022-08-30T08:00:00,EUR_NZD,2022-08-30T12:00:00,240,9.971319478945205,12.075682432011831,-0.0227330037293694
EUR_NZD_2023-02-07T16:00:00,EUR_NZD,2023-02-07T20:00:00,240,3.3702727724880943,4.3563521184483385,-0.8045971282598084
EUR_NZD_2023-03-24T08:00:00,EUR_NZD,2023-03-24T12:00:00,240,-0.5616697398648118,6.182203680451906,-0.788025714263883
