config_id,fold_id,n_trades,roi_pct,max_dd_pct,ratio
A1::a1_sl1.5_exit-sl_only_exp-max_per_currency_2,2,142,-0.5126916360587039,0.5222635070476475,-0.9816723342531565
A1::a1_sl1.5_exit-sl_only_exp-max_per_currency_2,3,73,-0.04474911534036041,0.3194628948911893,-0.1400760966484142
A1::a1_sl1.5_exit-sl_only_exp-max_per_currency_2,4,54,0.07092911525616952,0.22150440581244515,0.3202153699652704
A1::a1_sl1.5_exit-sl_only_exp-max_per_currency_2,5,97,-0.5082932508411021,0.5119552941975324,-0.9928469469933495
A1::a1_sl1.5_exit-sl_only_exp-max_per_currency_2,6,20,-0.1724815046002478,0.4193952891002316,-0.4112623796282707
A1::a1_sl1.5_exit-sl_only_exp-max_per_currency_2,7,70,-0.18978139888310042,0.22881923224004413,-0.829394439554841
A1::a1_sl1.5_exit-sl_only_exp-max_per_currency_2,8,35,0.10618044913160363,0.14762049898564517,0.7192798416291004
A1::a1_sl1.5_exit-sl_only_exp-max_per_currency_2,9,82,-0.44971252475730517,0.511454941765076,-0.8792808281513669
A1::a1_sl1.5_exit-sl_only_exp-max_per_currency_2,10,108,-0.4972471717718534,0.4972471717718534,-1.0
A1::a1_sl1.5_exit-sl_only_exp-max_per_currency_2,11,52,-0.049558327530259016,0.187110050904067,-0.2648619210502381
A1::a1_sl1.5_exit-sl_only_exp-unlimited,2,239,-0.6691102957761897,0.6834351433049622,-0.979039931339351
A1::a1_sl1.5_exit-sl_only_exp-unlimited,3,174,0.04527277562673904,0.48367453219538764,0.093601735491937
A1::a1_sl1.5_exit-sl_only_exp-unlimited,4,133,0.9328473878281633,0.22026999547301837,4.235017964316574
A1::a1_sl1.5_exit-sl_only_exp-unlimited,5,188,-0.528205166457506,0.5307498830147449,-0.9952054317133628
A1::a1_sl1.5_exit-sl_only_exp-unlimited,6,152,-0.5886278639358653,0.6966069874822679,-0.8449927642318529
A1::a1_sl1.5_exit-sl_only_exp-unlimited,7,218,-0.4145724799778344,0.4647555555062449,-0.8920226451650535
A1::a1_sl1.5_exit-sl_only_exp-unlimited,8,113,0.16654499612427043,0.33621598712636325,0.4953512102375912
A1::a1_sl1.5_exit-sl_only_exp-unlimited,9,205,-0.73721622122685,0.7725150142599012,-0.9543066576293423
A1::a1_sl1.5_exit-sl_only_exp-unlimited,10,232,-0.7510569356488265,0.7510569356488264,-1.0000000000000002
A1::a1_sl1.5_exit-sl_only_exp-unlimited,11,175,-0.2730034980185807,0.4479669901110577,-0.6094277124100128
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,2,423,-0.1803421521141797,0.23706072877157858,-0.7607424184034698
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,3,482,0.024294262311092663,0.12750114621962655,0.19054152085224932
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,4,439,-0.21162499395915124,0.23883045783069912,-0.8860888007390031
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,5,430,-0.19825825542296605,0.23018815105470772,-0.8612878400324218
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,6,423,-0.021830694242519044,0.12874435314729163,-0.16956622724682424
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,7,503,-0.009249360550480645,0.11497305126435625,-0.08044807412489814
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,8,468,-0.04931499388120009,0.12161342809757926,-0.40550615711310345
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,9,499,0.00034701334057296584,0.1244138135685071,0.0027891865912613215
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,10,484,-0.04164512463246328,0.12034293477170108,-0.34605375638766817
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,11,452,-0.028396491918766587,0.1366751752137394,-0.20776627411933987
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,2,516,-0.18702013437136533,0.2538917098039019,-0.736613789067055
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,3,660,0.12563612257154788,0.1505410446888898,0.8345639080105312
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,4,538,-0.23680813655294686,0.2663554381639077,-0.8890681496325287
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,5,512,-0.2580594587807906,0.3104468330554208,-0.8312517033624304
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,6,551,-0.06398910513141276,0.15929797802743142,-0.4016943963996436
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,7,623,0.09054016570618018,0.1337746627027212,0.6768110184466077
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,8,570,-0.006838851411387847,0.12771954880939643,-0.05354584693682153
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,9,606,0.006492339692208748,0.1501156605034665,0.04324891667154757
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,10,608,-0.10068147866621291,0.16658025462166604,-0.6044022377975037
A1::a1_sl1.5_exit-sl_partial_close_1r_runner_trail_exp-unlimited,11,594,0.03203416810494186,0.12974433000231098,0.24690225849847372
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,2,293,-0.20747181586549635,0.29162416363058585,-0.7114356138482089
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,3,319,0.1334557112045185,0.16191108489096867,0.8242530849224308
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,4,305,-0.23953071448520802,0.25912392441367,-0.9243867197025658
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,5,291,-0.2868313839965356,0.30339671194032763,-0.9454004368147203
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,6,281,-0.014703119699136846,0.18530625280109483,-0.0793449733988144
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,7,321,0.15933408936546622,0.10212606807003635,1.5601706045923316
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,8,317,-0.034856557941464805,0.13647630103585404,-0.25540374172588065
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,9,320,0.01232163141091469,0.1459103410485257,0.08444659454820176
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,10,302,-0.0987232328926485,0.1864833548045368,-0.5293943419031989
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-max_per_currency_2,11,301,-0.03449108526726696,0.19004177361934133,-0.18149212465441159
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,2,358,-0.21791137430774843,0.31086918587803813,-0.7009745069852005
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,3,435,0.1873172379597121,0.20624532293987294,0.9082253856215737
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,4,377,-0.31506193075047784,0.3368957429487973,-0.9351911899888926
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,5,353,-0.34658906588395577,0.36790720880433525,-0.9420556531369377
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,6,375,-0.11384734287935505,0.2502408576329658,-0.4549510577778536
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,7,407,0.2581976420428409,0.13465200416089085,1.9175180024378233
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,8,383,-0.027465960200443118,0.16237015984702932,-0.16915645230822643
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,9,401,0.004792423774718113,0.19815317204410532,0.0241854507060397
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,10,389,-0.18966501648595124,0.28118131342686,-0.6745292358671847
A1::a1_sl1.5_exit-sl_plus_tp_2r_exp-unlimited,11,401,-0.0659142145590883,0.21937787047111387,-0.3004597246638303
A1::a1_sl2.0_exit-sl_only_exp-max_per_currency_2,2,79,-0.3126695640240066,0.3376747437290246,-0.9259489192798972
A1::a1_sl2.0_exit-sl_only_exp-max_per_currency_2,3,41,0.052921981741299806,0.20264390318510034,0.2611575325459432
A1::a1_sl2.0_exit-sl_only_exp-max_per_currency_2,4,38,0.27249341594136034,0.1243293654288795,2.191705998026955
A1::a1_sl2.0_exit-sl_only_exp-max_per_currency_2,5,44,-0.3397854665644654,0.38081797137557905,-0.8922516585472653
A1::a1_sl2.0_exit-sl_only_exp-max_per_currency_2,6,30,-0.202468776738142,0.3508282746923164,-0.577116473624343
A1::a1_sl2.0_exit-sl_only_exp-max_per_currency_2,7,57,-0.15851023358488214,0.17724645724788668,-0.894292817165868
A1::a1_sl2.0_exit-sl_only_exp-max_per_currency_2,8,23,0.1476601326596585,0.11310150840106852,1.3055540527014182
A1::a1_sl2.0_exit-sl_only_exp-max_per_currency_2,9,52,-0.3352074180965383,0.39670856588527437,-0.8449714650060725
A1::a1_sl2.0_exit-sl_only_exp-max_per_currency_2,10,91,-0.4536125409684737,0.4536125409684737,-1.0
A1::a1_sl2.0_exit-sl_only_exp-max_per_currency_2,11,31,-0.07772536565573351,0.15500362914211258,-0.5014422312942897
A1::a1_sl2.0_exit-sl_only_exp-unlimited,2,180,-0.527614610229483,0.5565830172076268,-0.9479531245428973
A1::a1_sl2.0_exit-sl_only_exp-unlimited,3,122,0.12773458435444773,0.401442972867189,0.31818861703354984
A1::a1_sl2.0_exit-sl_only_exp-unlimited,4,113,0.8199755874888526,0.19134603006108605,4.285302324940217
A1::a1_sl2.0_exit-sl_only_exp-unlimited,5,143,-0.5028028039553725,0.5423184779787392,-0.9271356672731408
A1::a1_sl2.0_exit-sl_only_exp-unlimited,6,130,-0.5380096351676393,0.6208322153740594,-0.8665942614519151
A1::a1_sl2.0_exit-sl_only_exp-unlimited,7,185,-0.34556791703473644,0.4062431003075113,-0.8506431660578457
A1::a1_sl2.0_exit-sl_only_exp-unlimited,8,96,0.17572691402372698,0.2848512998335603,0.6169075378150105
A1::a1_sl2.0_exit-sl_only_exp-unlimited,9,180,-0.6898220302801732,0.7170775861653587,-0.9619907853612645
A1::a1_sl2.0_exit-sl_only_exp-unlimited,10,210,-0.7244296060066446,0.7244296060066446,-1.0
A1::a1_sl2.0_exit-sl_only_exp-unlimited,11,139,-0.21943807713934416,0.36402845111543153,-0.6028047436043988
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,2,357,-0.1920586321338159,0.21393396441169166,-0.8977472682375055
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,3,420,0.04878584054462798,0.11701184307669094,0.41693079317324455
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,4,390,-0.0780139150028033,0.1395833558649161,-0.5589055695028743
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,5,374,-0.21702217775629307,0.23866017711864876,-0.9093355262549794
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,6,348,-0.016288045231915405,0.11562091321377567,-0.1408745596205407
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,7,414,0.08501256804281598,0.07332299607998588,1.1594257270949253
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,8,390,0.05877432870589083,0.10884012409753904,0.5400060794971085
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,9,419,-0.012076514594741017,0.08817976264415671,-0.13695335792039892
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,10,391,-0.1460395779136363,0.16128325117968714,-0.9054850819626167
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,11,364,0.15700367731591314,0.08018414247791297,1.9580389895565746
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,2,485,-0.20965786575540024,0.24946176687339996,-0.8404408755021769
A1::a1_sl2.0_exit-sl_partial_close_1r_runner_trail_exp-unlimited,3,625,0.07406140632980995,0.1597955842473797,0.4634759256873796
