trade_id,signal_bar_time,pair,body_to_range_ratio,upper_wick_ratio,lower_wick_ratio,range_to_atr_14,ret_5bar_atr,ret_20bar_atr,pos_in_20bar_range,rsi_14
AUD_CAD_2021-02-16T12:00:00,2021-02-16 12:00:00,AUD_CAD,0.6969696969696885,0.2575757575757508,0.04545454545456075,1.0586867890419698,-0.2138761189984035,0.6255876480702278,0.4634615384615346,50.53576598831921
AUD_CAD_2021-06-28T08:00:00,2021-06-28 08:00:00,AUD_CAD,0.7649999999999595,0.10999999999999889,0.12500000000004163,0.9970686543975331,-1.515544354684215,1.415837489244528,0.5590551181102446,48.10977716911241
AUD_CAD_2022-06-20T20:00:00,2022-06-20 20:00:00,AUD_CAD,0.7958333333333337,0.020833333333331407,0.18333333333333487,0.6649356597848362,-0.2742859596612626,1.3908237550499802,0.34493474207582586,47.90133509396933
AUD_CAD_2023-10-03T04:00:00,2023-10-03 04:00:00,AUD_CAD,0.9188034188034309,0.012820512820502176,0.06837606837606695,1.7888974424097672,-1.7659628598147894,3.45929954141212,0.5354550530429926,44.03397739098248
AUD_CAD_2024-06-20T16:00:00,2024-06-20 16:00:00,AUD_CAD,0.5138888888888643,0.3090277777777984,0.17708333333333734,1.5172537657186542,-1.1432085665310745,1.9703225985374635,0.5711442786069728,47.30547786196012
AUD_CAD_2025-04-23T16:00:00,2025-04-23 16:00:00,AUD_CAD,0.4303405572755411,0.3823529411764822,0.18730650154797668,1.8710818582692228,1.6625402270070035,0.5648002513351372,0.5390693590869111,51.72748748825939
AUD_CAD_2025-08-12T08:00:00,2025-08-12 08:00:00,AUD_CAD,0.7615658362989095,0.08185053380785239,0.15658362989323815,1.4294883377781766,-0.9462093623727365,1.2616124831636861,0.42549668874173063,47.46125924012548
AUD_CAD_2025-08-27T08:00:00,2025-08-27 08:00:00,AUD_CAD,0.6360000000000057,0.22400000000000675,0.13999999999998758,1.3731272895313191,-1.0380842308856706,1.428052381112628,0.4992657856093931,46.1032494204779
AUD_CAD_2025-10-30T08:00:00,2025-10-30 08:00:00,AUD_CAD,0.5610859728507039,0.2126696832579115,0.22624434389138454,0.9337833301728372,-0.8112506759872993,1.576023448662804,0.4710743801652832,53.1074674887799
AUD_CHF_2010-03-31T08:00:00,2010-03-31 08:00:00,AUD_CHF,0.867857142857148,0.10357142857143417,0.02857142857141781,1.557125317869166,-2.296759843857058,-0.46435701443600536,0.5833333333333313,44.924351475906604
AUD_CHF_2010-05-17T00:00:00,2010-05-17 00:00:00,AUD_CHF,0.9226973684210572,0.05592105263158033,0.021381578947362506,1.2230012545449922,-0.3238539506278695,0.14684061115425304,0.5800792303338957,48.46210328104467
AUD_CHF_2010-05-17T08:00:00,2010-05-17 08:00:00,AUD_CHF,0.8609625668449024,0.13903743315509767,0.0,0.7601920292178235,-1.0691470785255888,0.573192920426248,0.578947368421048,48.376093860972276
AUD_CHF_2010-06-01T00:00:00,2010-06-01 00:00:00,AUD_CHF,0.7677475898334861,0.12971078001752162,0.10254163014899222,1.4641778034620847,-1.5758197569250176,0.877736737570602,0.5246530853262467,47.3119375312086
AUD_CHF_2010-11-17T04:00:00,2010-11-17 04:00:00,AUD_CHF,0.7278911564626097,0.21315192743763248,0.05895691609975783,0.8759406277776293,0.6653970755226947,-0.3456092272864331,0.7383390216154699,49.95440038641297
AUD_CHF_2011-01-10T04:00:00,2011-01-10 04:00:00,AUD_CHF,0.8652849740932724,0.0,0.13471502590672754,0.7874699019969831,0.6283438596245341,1.0179986556903946,0.45718990120746117,48.59428069139088
AUD_CHF_2011-05-12T00:00:00,2011-05-12 00:00:00,AUD_CHF,0.8704200178731057,0.037533512064340906,0.09204647006255338,2.13186113510369,-3.1454001197999877,-0.17717880747510245,0.12892483349191175,42.5510260808431
AUD_CHF_2012-10-30T12:00:00,2012-10-30 12:00:00,AUD_CHF,0.8333333333333258,0.09349593495932959,0.07317073170734459,1.0941049823303286,-0.7294033215535359,0.2935403611130102,0.3445747800586595,50.05355472199041
AUD_CHF_2014-01-09T04:00:00,2014-01-09 04:00:00,AUD_CHF,0.6816326530612171,0.27755102040817436,0.04081632653060854,0.8335149376316943,-1.73166980920222,-0.43206692685398645,0.1319444444444456,49.73444712540235
AUD_CHF_2014-03-07T16:00:00,2014-03-07 16:00:00,AUD_CHF,0.9002123142250592,0.006369426751586952,0.09341825902335386,1.4811857176458727,-1.1698536878222376,1.3050787108769348,0.36290322580644885,46.13687260361585
AUD_CHF_2014-11-11T04:00:00,2014-11-11 04:00:00,AUD_CHF,0.7166123778501523,0.21172638436483252,0.07166123778501522,1.1581068113792499,-0.2640634423340422,2.5765047302020307,0.7166799680766128,47.418220887269165
AUD_CHF_2017-04-18T04:00:00,2017-04-18 04:00:00,AUD_CHF,0.9437869822485145,0.005917159763319441,0.05029585798816597,1.6353876681041697,-1.7611867194968145,1.988592697014187,0.511892450878999,43.360248197254144
AUD_CHF_2017-08-18T20:00:00,2017-08-18 20:00:00,AUD_CHF,0.7523809523809504,0.24761904761904963,0.0,0.9805055332055368,1.5781470010641625,0.7283755389526904,0.5376967688483879,52.288051266882086
AUD_CHF_2017-12-18T20:00:00,2017-12-18 20:00:00,AUD_CHF,0.981132075471783,0.018867924528216912,0.0,0.5248008371362463,-1.3120020928406981,1.7278820015147003,0.48096564531104813,50.74216919225963
AUD_CHF_2018-05-01T08:00:00,2018-05-01 08:00:00,AUD_CHF,0.7286432160804567,0.11557788944721599,0.15577889447232732,1.1120262869165998,-0.6761566870196875,1.307608799690923,0.517793594306048,48.6045369303276
AUD_CHF_2018-07-16T12:00:00,2018-07-16 12:00:00,AUD_CHF,0.7409638554216944,0.18373493975903654,0.07530120481926905,1.4596600768999137,-0.8881064323306828,2.4708703711378437,0.6789819376026289,52.62364771391167
AUD_CHF_2018-07-16T16:00:00,2018-07-16 16:00:00,AUD_CHF,0.5624999999999682,0.40416666666666606,0.03333333333336572,1.0510336883539706,-1.7692400420624368,2.0101019289769524,0.5681444991789865,48.319637907359095
AUD_CHF_2018-10-02T20:00:00,2018-10-02 20:00:00,AUD_CHF,0.7596153846154077,0.21634615384613307,0.02403846153845923,0.8139554853853228,-1.9644502579973067,1.6709566935554683,0.4437869822485188,51.85587482441317
AUD_CHF_2018-10-16T08:00:00,2018-10-16 08:00:00,AUD_CHF,0.6544502617801221,0.29319371727747745,0.052356020942400466,0.8161691915554337,-0.43158684998482116,1.5468756405395356,0.555757026291929,47.57318632748934
AUD_CHF_2019-02-27T08:00:00,2019-02-27 08:00:00,AUD_CHF,0.9748953974895379,0.025104602510462096,0.0,2.043202215945664,-0.5984274272644486,1.9919084364658528,0.515669515669513,46.38383921046301
AUD_CHF_2019-05-01T08:00:00,2019-05-01 08:00:00,AUD_CHF,0.7200000000000102,0.26285714285714756,0.01714285714284228,1.078425581214494,-0.3019591627400474,1.281785833672045,0.46422018348623884,43.86396395015344
AUD_CHF_2019-10-15T12:00:00,2019-10-15 12:00:00,AUD_CHF,0.8130081300812957,0.02439024390241811,0.16260162601628622,1.1197783581184055,-0.8694214081325621,1.233576971748362,0.47455968688845573,49.206914279773045
AUD_CHF_2020-06-17T20:00:00,2020-06-17 20:00:00,AUD_CHF,0.7815533980582502,0.11165048543689673,0.10679611650485306,0.9007681401247837,-0.2142603828452107,0.4678747135599415,0.4526445264452613,46.909030489016644
AUD_CHF_2020-11-09T08:00:00,2020-11-09 08:00:00,AUD_CHF,0.9590909090909435,0.018181818181786068,0.022727272727270435,0.7985186962414088,0.3302963698089372,0.5807408699937335,0.6059451219512195,53.42844023706058
AUD_CHF_2021-04-02T08:00:00,2021-04-02 08:00:00,AUD_CHF,0.9065040650406704,0.08943089430894162,0.004065040650387975,1.0476243980142816,0.06387953646427798,-0.31513904655717084,0.5301204819277077,49.154614825992304
AUD_CHF_2021-04-05T16:00:00,2021-04-05 16:00:00,AUD_CHF,0.7441860465116543,0.05581395348837666,0.199999999999969,0.9398607408071923,-0.20545792938579535,-0.5508021085660962,0.6118518518518439,48.22749045921772
AUD_CHF_2021-06-29T04:00:00,2021-06-29 04:00:00,AUD_CHF,0.647540983606523,0.1721311475410194,0.18032786885245752,0.7790535935314371,-0.7662822231456631,-0.2618130929081199,0.4358974358974432,48.04482563166346
AUD_CHF_2022-08-15T08:00:00,2022-08-15 08:00:00,AUD_CHF,0.8117647058823427,0.11764705882355758,0.07058823529409972,1.224623115828409,-1.0757473644923938,1.3879061979388103,0.5061147695202188,44.304562845435164
AUD_CHF_2023-03-21T08:00:00,2023-03-21 08:00:00,AUD_CHF,0.7135278514588894,0.22015915119363677,0.06631299734747385,1.2400743494477937,-0.6841789514194736,0.6512857326012328,0.4797742238946359,50.88185461528443
AUD_CHF_2023-03-21T12:00:00,2023-03-21 12:00:00,AUD_CHF,0.9117647058823445,0.05514705882352446,0.033088235294131005,0.9014762273300664,-2.1940340532812956,-0.16571254178860026,0.2445907808090348,44.55616496511945
AUD_CHF_2023-05-11T12:00:00,2023-05-11 12:00:00,AUD_CHF,0.8347457627118658,0.1652542372881342,0.0,1.037456878288965,-0.8572207257048579,-0.6769845731207508,0.040169133192371344,47.987579561961006
AUD_CHF_2023-05-17T20:00:00,2023-05-17 20:00:00,AUD_CHF,0.6608187134502977,0.3391812865497023,0.0,0.8292610180082339,0.6207333935967451,0.6449807917841162,0.5075376884422046,47.336731138301126
AUD_CHF_2024-09-13T20:00:00,2024-09-13 20:00:00,AUD_CHF,0.7188755020080176,0.28112449799198236,0.0,0.9839327596725775,-1.8572224780968098,1.1419942471702074,0.5340817963111475,46.82165468319186
AUD_CHF_2024-10-11T20:00:00,2024-10-11 20:00:00,AUD_CHF,0.6666666666666666,0.2881355932203549,0.045197740112978405,0.8245332079910602,0.09316759412327663,0.23757736501438642,0.4385964912280679,47.18784497804665
AUD_CHF_2024-10-21T08:00:00,2024-10-21 08:00:00,AUD_CHF,0.6787878787879139,0.09090909090908479,0.23030303030300134,0.8304160644418496,-1.0921229453569061,1.2884031060431707,0.5382619974059649,48.39813379490344
AUD_CHF_2025-04-28T16:00:00,2025-04-28 16:00:00,AUD_CHF,0.7382297551789245,0.14124293785309375,0.12052730696798171,1.8672748632593328,-1.03737492403298,0.1441775318147603,0.16200466200466168,48.33748335741593
AUD_JPY_2011-05-23T04:00:00,2011-05-23 04:00:00,AUD_JPY,0.6666666666666562,0.16444444444443912,0.16888888888890474,0.8989529256820613,-1.2865015203094132,0.07591158039095094,0.44548976203652785,46.70699322888255
AUD_JPY_2012-01-05T20:00:00,2012-01-05 20:00:00,AUD_JPY,0.774891774891802,0.20346320346319546,0.021645021645002472,0.7324388174320366,-0.605609584976295,1.5378044435261722,0.4435831180017226,49.48378169206777
AUD_JPY_2012-01-13T00:00:00,2012-01-13 00:00:00,AUD_JPY,0.5891472868217195,0.3488372093023448,0.062015503875935685,0.8539966371908795,-0.2052239980846256,2.015829271508721,0.5090311986863676,50.20749253913819
AUD_JPY_2012-09-19T00:00:00,2012-09-19 00:00:00,AUD_JPY,0.7926565874729979,0.06695464362852133,0.14038876889848076,1.2349462376255178,-0.581464967175729,1.093580901569005,0.2785058977719516,48.81041902844501
AUD_JPY_2012-09-19T12:00:00,2012-09-19 12:00:00,AUD_JPY,0.612021857923503,0.32240437158469026,0.06557377049180667,1.2432423404212911,-0.3419482575657794,-0.09964055187346768,0.16099071207430374,48.43384991355806
AUD_JPY_2013-05-07T04:00:00,2013-05-07 04:00:00,AUD_JPY,0.5903083700440235,0.2657856093979567,0.14390602055801985,1.4004826000202926,-1.8426320258709867,1.957796527487978,0.5417763157894769,45.735831979305715
AUD_JPY_2013-12-03T16:00:00,2013-12-03 16:00:00,AUD_JPY,0.6927272727272767,0.13818181818183276,0.16909090909089053,1.6074032295987608,-1.3151480969444558,-0.3682414671444592,0.41222570532915187,46.21199594607902
AUD_JPY_2013-12-11T08:00:00,2013-12-11 08:00:00,AUD_JPY,0.9223946784922459,0.013303769401331076,0.06430155210642303,1.2844364429227115,-1.834095497211187,3.0473325807700946,0.5691542288557226,46.196896014962434
AUD_JPY_2014-07-25T16:00:00,2014-07-25 16:00:00,AUD_JPY,0.7723880597014668,0.13805970149255986,0.08955223880597331,1.3249572607014026,-1.023381167780527,1.3694520940831678,0.4423676012461042,50.20421741151132
AUD_JPY_2015-02-27T12:00:00,2015-02-27 12:00:00,AUD_JPY,0.7595818815331347,0.19163763066200054,0.04878048780486476,0.8191078605526647,-0.19692837065553168,1.8294360230462214,0.4830393487109915,49.68302990721502
AUD_JPY_2015-04-10T12:00:00,2015-04-10 12:00:00,AUD_JPY,0.6758104738154342,0.1795511221945222,0.14463840399004357,1.113025971537282,-1.8568937031382677,0.40801700203488334,0.25574499629355973,48.60744889424585
AUD_JPY_2015-11-13T20:00:00,2015-11-13 20:00:00,AUD_JPY,0.7772277227723371,0.14356435643562684,0.07920792079203602,0.6652787980044451,-0.5631815567265617,2.0353579067660768,0.5935397039030934,53.7890768713881
AUD_JPY_2017-01-05T00:00:00,2017-01-05 00:00:00,AUD_JPY,0.7318718381112899,0.2580101180438531,0.010118043844856985,1.7368838029891718,-1.774960513678621,2.038568510759617,0.5418478260869555,50.38729144628263
AUD_JPY_2018-07-11T20:00:00,2018-07-11 20:00:00,AUD_JPY,0.9107981220657054,0.056338028169014086,0.03286384976528046,0.6869192975123329,1.0384413793378624,1.3544887556580756,0.47334924423229635,53.320539846746335
AUD_JPY_2018-08-29T08:00:00,2018-08-29 08:00:00,AUD_JPY,0.8960573476702398,0.025089605734784644,0.07885304659497559,2.1404326375587885,-1.626421932481952,1.446134595626601,0.5041736227045037,45.30136898639055
AUD_JPY_2018-08-30T04:00:00,2018-08-30 04:00:00,AUD_JPY,0.7411504424778967,0.0420353982300693,0.21681415929203401,1.6364296933123041,0.3910053249507439,-0.6335734432071897,0.3502673796791428,47.48998915418834
AUD_JPY_2020-07-07T20:00:00,2020-07-07 20:00:00,AUD_JPY,0.7220216606498271,0.09025270758119633,0.18772563176897658,1.0056939977164185,-1.0674152899950284,0.6861955435682657,0.4836956521739202,52.05456043438154
AUD_JPY_2020-09-14T08:00:00,2020-09-14 08:00:00,AUD_JPY,0.6296296296295711,0.20576131687246696,0.16460905349796187,0.8973244551121835,-1.0819591166578304,2.2636209505504,0.5596205962059676,46.503421533897
AUD_JPY_2021-04-02T08:00:00,2021-04-02 08:00:00,AUD_JPY,0.9862258953168169,0.008264462809917678,0.005509641873265404,1.2364294320862235,0.2418360597193373,0.5415765281039042,0.5689819219790655,51.60561493746801
AUD_JPY_2021-04-07T04:00:00,2021-04-07 04:00:00,AUD_JPY,0.8000000000000114,0.051999999999964075,0.14800000000002456,0.9632548423175561,-0.7937219900696781,-0.8630763387165448,0.30503597122302306,46.60789104348469
AUD_JPY_2021-04-19T00:00:00,2021-04-19 00:00:00,AUD_JPY,0.42361111111111555,0.4444444444444499,0.1319444444444345,1.2196816070394063,-1.4822519529992715,2.219142923918949,0.569785276073615,46.996465284283985
AUD_JPY_2021-04-19T16:00:00,2021-04-19 16:00:00,AUD_JPY,0.6039325842696577,0.3061797752809163,0.0898876404494261,1.428009713510767,-1.2475028677018194,0.08824779128433641,0.21466666666664955,45.850579698187246
AUD_JPY_2021-06-28T16:00:00,2021-06-28 16:00:00,AUD_JPY,0.7254901960784186,0.14052287581701547,0.13398692810456592,1.3482126360169897,-2.0795959614379633,-1.0838572171901166,0.06193353474319836,39.84715791808435
AUD_JPY_2021-09-29T12:00:00,2021-09-29 12:00:00,AUD_JPY,0.7871720116617879,0.11370262390670868,0.09912536443150342,1.0488880076986662,-0.5045671174060344,-0.4801032571681785,0.3144605967865346,47.94517833007174
AUD_JPY_2022-02-18T16:00:00,2022-02-18 16:00:00,AUD_JPY,0.8576923076923103,0.040384615384617226,0.10192307692307245,1.2371744998027698,-0.1974720836223629,-0.2260222643870435,0.15054835493519067,45.12043957479547
AUD_JPY_2023-08-02T04:00:00,2023-08-02 04:00:00,AUD_JPY,0.5688622754491066,0.3065868263473027,0.12455089820359068,1.5886607945106979,-0.9741249422628386,1.280441574497835,0.5890512756997762,42.60635661791661
AUD_JPY_2023-08-24T20:00:00,2023-08-24 20:00:00,AUD_JPY,0.6946564885496254,0.11450381679389728,0.19083969465647738,0.775925139942166,-0.6515401938445624,-0.4027703016493551,0.35324947589098593,46.8732592725542
AUD_JPY_2024-04-03T00:00:00,2024-04-03 00:00:00,AUD_JPY,0.7222222222222502,0.23232323232320115,0.04545454545454872,0.8180285636854611,0.6031927792832424,-0.13633809394758664,0.5412445730824914,49.501505786356915
AUD_JPY_2024-06-14T08:00:00,2024-06-14 08:00:00,AUD_JPY,0.7040110650069032,0.20193637621023255,0.09405255878286418,1.8983398780787104,-1.0660110518671184,0.9294776166526275,0.48667711598746416,51.07617283490438
AUD_JPY_2025-03-19T20:00:00,2025-03-19 20:00:00,AUD_JPY,0.902152641878674,0.019569471624276323,0.07827788649704967,1.1564303942058967,-1.5864142981181004,1.1496411746704411,0.39971617786187186,49.24388207337684
AUD_JPY_2025-04-28T16:00:00,2025-04-28 16:00:00,AUD_JPY,0.6552419354838643,0.29032258064516686,0.05443548387096878,1.050808184449388,-1.2563089785856432,1.0592824440013793,0.4775044991001749,51.35799931850315
AUD_NZD_2010-04-16T08:00:00,2010-04-16 08:00:00,AUD_NZD,0.557692307692307,0.34615384615384237,0.09615384615385057,1.7012293437574169,-1.225589778712778,1.9050748716336667,0.5286415711947626,43.76042220597779
AUD_NZD_2010-04-21T20:00:00,2010-04-21 20:00:00,AUD_NZD,0.6393442622951213,0.255737704918034,0.10491803278684467,0.8019785381373985,-1.6802107733436313,-0.33919748006467404,0.5723981900452463,46.30080873188083
AUD_NZD_2010-06-11T08:00:00,2010-06-11 08:00:00,AUD_NZD,0.8403483309143555,0.020319303338175287,0.13933236574746927,1.3755195049203555,-0.43920796964074404,0.08983799379016529,0.3492857142857183,46.15274486438449
AUD_NZD_2011-05-18T04:00:00,2011-05-18 04:00:00,AUD_NZD,0.7190082644628015,0.07438016528923952,0.2066115702479589,0.9789625120970565,-1.4563078692352784,1.2965185335831024,0.4267418032786928,44.26842118249832
AUD_NZD_2013-06-05T00:00:00,2013-06-05 00:00:00,AUD_NZD,0.9141221374045669,0.05152671755725134,0.03435114503818169,1.285360386127683,-2.1120139169006222,0.615697436866518,0.4060072501294715,45.244642389662985
AUD_NZD_2013-06-26T12:00:00,2013-06-26 12:00:00,AUD_NZD,0.8903566710700261,0.09775429326287677,0.01188903566709712,1.891203106522114,-2.058588322026759,0.3797395933835672,0.26914498141263693,43.80409862782989
AUD_NZD_2014-03-27T04:00:00,2014-03-27 04:00:00,AUD_NZD,0.8734177215190004,0.12236286919827152,0.004219409282728094,1.814637899843949,-2.0213687998261665,1.282497249889706,0.45130111524163846,48.14229664226883
AUD_NZD_2014-05-27T20:00:00,2014-05-27 20:00:00,AUD_NZD,0.40307692307690224,0.5015384615384716,0.0953846153846261,1.542768857681806,0.6028665997710984,1.4146003679668102,0.6118421052631773,51.18779434972615
AUD_NZD_2016-01-21T12:00:00,2016-01-21 12:00:00,AUD_NZD,0.6612529002320174,0.17169373549882988,0.16705336426915265,0.8577600848339474,0.1612031713957012,1.418985940804191,0.5347968239140636,52.703530450702665
AUD_NZD_2016-07-20T04:00:00,2016-07-20 04:00:00,AUD_NZD,0.9381663113006589,0.0,0.06183368869934116,1.0694002168568817,-1.0237967960954484,0.6680901141558342,0.22070844686648047,50.398016218208554
AUD_NZD_2016-11-16T08:00:00,2016-11-16 08:00:00,AUD_NZD,0.8063583815029062,0.19364161849709388,0.0,0.9299679472114897,-0.5214271149104998,1.7873661413168231,0.6568241469816211,51.443782374046776
AUD_NZD_2017-01-06T04:00:00,2017-01-06 04:00:00,AUD_NZD,0.8502202643171771,0.066079295154129,0.08370044052869383,0.7148962019020818,-0.7180455243773721,2.538353915123754,0.6217904233171448,50.4469857974964
AUD_NZD_2019-10-15T20:00:00,2019-10-15 20:00:00,AUD_NZD,0.8976377952756217,0.06824146981625216,0.03412073490812608,1.7165519456751168,-1.0497548644155408,1.5949065322019833,0.42857142857142855,48.02343340454199
AUD_NZD_2020-07-20T08:00:00,2020-07-20 08:00:00,AUD_NZD,0.8529411764704986,0.009803921568691478,0.13725490196080992,0.5973279570391036,-0.9779781257403782,-1.2473613220521997,0.215246636771321,49.45935470881676
AUD_NZD_2022-07-20T04:00:00,2022-07-20 04:00:00,AUD_NZD,0.9160583941606002,0.06569343065696033,0.018248175182439458,1.101279934380484,-1.2218580293856347,0.8239503158685747,0.5012087026591359,46.41329136693336
AUD_NZD_2022-07-20T12:00:00,2022-07-20 12:00:00,AUD_NZD,0.7698744769875091,0.037656903765660055,0.1924686192468308,0.9548417532467153,-1.594066357930756,2.1773588097049332,0.5640612409347201,48.5856382436383
AUD_NZD_2023-07-24T08:00:00,2023-07-24 08:00:00,AUD_NZD,0.7789256198346928,0.07438016528928199,0.1466942148760253,1.6602697831500692,-0.4596614688886794,1.886670208124954,0.5976928622927093,53.50172647413621
AUD_NZD_2023-08-25T20:00:00,2023-08-25 20:00:00,AUD_NZD,0.6303317535545772,0.3507109004739436,0.018957345971479196,0.9999744343709183,-0.004739215328803544,0.5829234854389423,0.5435294117646909,49.596321457479775
AUD_NZD_2023-08-31T20:00:00,2023-08-31 20:00:00,AUD_NZD,0.9230769230769231,0.07692307692307693,0.0,0.6009847535453101,-1.285182780658576,0.004622959642687026,0.5326975476839256,49.35684905047348
AUD_NZD_2023-12-18T00:00:00,2023-12-18 00:00:00,AUD_NZD,0.6870415647922375,0.24938875305619,0.06356968215157252,1.4723158307631485,-1.2527283841212882,2.4298610898902573,0.6597175521183534,50.3271286437541
AUD_NZD_2024-08-19T04:00:00,2024-08-19 04:00:00,AUD_NZD,0.8383838383838434,0.005050505050538184,0.15656565656561833,1.2847482200894211,-0.7105046974737458,3.095075257488141,0.6236559139784893,49.93678823102049
AUD_NZD_2025-01-10T16:00:00,2025-01-10 16:00:00,AUD_NZD,0.5772727272726791,0.22727272727280526,0.19545454545451563,1.1277402892352173,0.010252184447660143,0.6510137124222076,0.5568181818181941,45.90058996251156
AUD_NZD_2025-01-13T20:00:00,2025-01-13 20:00:00,AUD_NZD,0.7932489451477287,0.07594936708863724,0.13080168776363402,1.2249492734902765,-0.07235987269564363,-0.7856214749812082,0.4159663865546056,47.00936188871064
AUD_NZD_2025-01-20T04:00:00,2025-01-20 04:00:00,AUD_NZD,0.7535211267606647,0.08450704225345065,0.16197183098588466,0.6967179669154603,-0.43176888090535875,0.951854123814121,0.6484284051222274,49.09408910958899
AUD_NZD_2025-01-20T16:00:00,2025-01-20 16:00:00,AUD_NZD,0.6838709677420011,0.18709677419349202,0.12903225806450688,0.7806979046262686,-1.4808076384524345,0.7404038192261614,0.5064027939464397,44.63012472228269
