trade_id,cluster_id
1,0
2,0
3,2
4,2
5,1
6,1
7,0
8,0
9,2
10,2
11,2
12,0
13,2
14,2
15,1
16,0
17,1
18,0
19,2
20,0
21,1
22,0
23,0
24,0
25,1
26,2
27,0
28,2
29,2
30,0
31,1
32,0
33,2
34,2
35,0
36,0
37,0
38,0
39,2
40,1
41,0
42,0
43,1
44,1
45,1
46,2
47,2
48,1
49,1
50,2
51,0
52,1
53,0
54,1
55,2
56,2
57,0
58,1
59,0
60,2
61,0
62,2
63,1
64,2
65,0
66,0
67,0
68,2
69,1
70,1
71,2
72,2
73,1
74,0
75,1
76,1
77,2
78,0
79,2
80,2
81,0
82,2
83,2
84,0
85,1
86,0
87,0
88,1
89,1
90,2
91,1
92,1
93,2
94,2
95,1
96,2
97,2
98,0
99,1
100,2
101,2
102,2
103,2
104,2
105,1
106,2
107,1
108,2
109,2
110,2
111,2
112,2
113,0
114,0
115,1
116,1
117,0
118,2
119,0
120,2
121,2
122,0
123,2
124,1
125,1
126,1
127,0
128,0
129,0
130,2
131,0
132,0
133,2
134,2
135,2
136,1
137,0
138,2
139,0
140,2
141,2
142,2
143,2
144,0
145,2
146,1
147,1
148,0
149,1
150,2
151,2
152,0
153,2
154,2
155,2
156,0
157,0
158,2
159,1
160,0
161,2
162,1
163,0
164,2
165,1
166,0
167,0
168,1
169,2
170,2
171,2
172,2
173,0
174,2
175,0
176,2
177,0
178,2
179,2
180,2
181,1
182,0
183,2
184,1
185,1
186,2
187,0
188,1
189,1
190,1
191,1
192,2
193,1
194,0
195,0
196,0
197,2
198,2
199,1
200,2
201,2
202,2
203,0
204,1
205,0
206,0
207,0
208,1
209,0
210,0
211,0
212,2
213,0
214,0
215,0
216,0
217,0
218,0
219,1
220,0
221,1
222,1
223,0
224,2
225,1
226,0
227,2
228,0
229,2
230,2
231,2
232,2
233,1
234,0
235,0
236,0
237,0
238,2
239,0
240,0
241,0
242,0
243,1
244,1
245,0
246,1
247,0
248,0
249,1
250,1
251,0
252,0
253,0
254,2
255,2
256,2
257,2
258,1
259,1
260,2
261,2
262,2
263,1
264,0
265,2
266,0
267,2
268,2
269,0
270,0
271,2
272,0
273,0
274,2
275,0
276,2
277,2
278,1
