cluster_id,n,size_fraction,mono_centroid,local_peaks_centroid,pullback_centroid,ttp_rel_centroid
0,316,0.2381311228,0.5652425069,4.256329114,0.1236911557,0.3137546265
1,177,0.133383572,0.5396776572,33.82485876,0.548420803,0.7782723152
2,429,0.3232856066,0.00991970992,0.4755244755,0.007837273421,0.05920733105
3,405,0.3051996986,0.507029655,10.42222222,0.7140687469,0.5449745293
