fold_id,pair,val_auc,n_val,n_pos,clean_rate
2,USD_JPY,0.42919313102799345,187,109,0.5828877005347594
3,AUD_CAD,0.6809572749963294,188,49,0.26063829787234044
3,AUD_CHF,0.4264044943820225,188,10,0.05319148936170213
3,AUD_JPY,0.650031746031746,188,63,0.3351063829787234
3,AUD_NZD,0.6696665512864891,188,81,0.4308510638297872
3,AUD_USD,0.4607123679971362,188,37,0.19680851063829788
3,CAD_CHF,0.2635442666275143,188,49,0.26063829787234044
3,CAD_JPY,0.53276740237691,188,93,0.4946808510638298
3,CHF_JPY,0.7569444444444445,188,72,0.3829787234042553
3,EUR_AUD,0.695293862502711,188,29,0.15425531914893617
3,EUR_CAD,0.4725302419354839,188,64,0.3404255319148936
3,EUR_CHF,0.6017992424242423,188,44,0.23404255319148937
3,EUR_GBP,0.7152235427277872,188,95,0.5053191489361702
3,EUR_JPY,0.6296296296296295,188,80,0.425531914893617
3,EUR_NZD,0.6807506053268765,188,70,0.3723404255319149
3,EUR_USD,0.2724483204134367,187,43,0.22994652406417113
3,GBP_AUD,0.4843104872006606,187,14,0.0748663101604278
3,GBP_CAD,0.22214734950584006,187,28,0.1497326203208556
3,GBP_CHF,0.3445209409064831,187,21,0.11229946524064172
3,GBP_JPY,0.38207547169811323,187,28,0.1497326203208556
3,GBP_NZD,0.1489071038251366,187,4,0.0213903743315508
3,GBP_USD,0.17733627667402502,187,36,0.1925133689839572
3,NZD_CAD,0.4655720338983051,187,59,0.3155080213903743
3,NZD_CHF,0.5480584390618992,187,34,0.18181818181818182
3,NZD_JPY,0.574502487562189,187,67,0.3582887700534759
3,NZD_USD,0.6724022719679251,187,41,0.2192513368983957
3,USD_CAD,0.5253968253968254,187,70,0.37433155080213903
3,USD_CHF,0.46603181976541636,188,79,0.42021276595744683
3,USD_JPY,0.5554540262707025,188,103,0.5478723404255319
4,AUD_CAD,0.7222222222222223,188,54,0.2872340425531915
4,AUD_CHF,0.40638036809815953,188,25,0.13297872340425532
4,AUD_JPY,0.43728857663283893,187,61,0.32620320855614976
4,AUD_NZD,0.35596026490066224,187,36,0.1925133689839572
4,AUD_USD,0.6253521126760563,187,45,0.24064171122994651
4,CAD_CHF,0.6630471099231541,187,41,0.2192513368983957
4,CAD_JPY,0.49940968122786306,187,77,0.4117647058823529
4,CHF_JPY,0.4666357738646896,187,104,0.5561497326203209
4,EUR_AUD,0.38993350149048384,187,89,0.47593582887700536
4,EUR_CAD,0.5529534218058808,187,61,0.32620320855614976
4,EUR_CHF,0.7707900207900208,187,39,0.20855614973262032
4,EUR_GBP,0.6603623649078195,187,44,0.23529411764705882
4,EUR_JPY,0.4694829760403532,187,65,0.34759358288770054
4,EUR_NZD,0.19595238095238093,187,75,0.40106951871657753
4,EUR_USD,0.3020088525706503,188,89,0.4734042553191489
4,GBP_AUD,0.34824172072379656,188,87,0.4627659574468085
4,GBP_CAD,0.46157593472171476,188,69,0.3670212765957447
4,GBP_CHF,0.4162946428571428,188,28,0.14893617021276595
4,GBP_JPY,0.5719052001840773,188,82,0.43617021276595747
4,GBP_NZD,0.3499765037593985,188,76,0.40425531914893614
4,GBP_USD,0.3224674589700056,188,95,0.5053191489361702
4,NZD_CAD,0.5528836754643207,188,33,0.17553191489361702
4,NZD_CHF,0.5310211946050096,188,15,0.0797872340425532
4,NZD_JPY,0.49897470950102535,188,55,0.2925531914893617
4,NZD_USD,0.36873248209280596,188,19,0.10106382978723404
4,USD_CAD,0.5974702380952381,188,48,0.2553191489361702
