fold_id,fold_train_start,fold_train_end,fold_val_start,fold_val_end,train_n,val_n,val_auc,val_clean_rate,feature_importances_top10
1,2020-01-02T06:00:00.000000,2020-09-28T14:00:00.000000,2020-09-28T14:00:00.000000,2021-06-28T03:00:00.000000,129136,129134,0.5298190095046792,0.13108863661003298,d1_ema_50_slope_at_entry:0.1611; atr_200:0.1559; h4_ema_50_slope_at_entry:0.1255; ema_200_slope:0.1242; atr_50:0.1113; atr_14:0.0702; realised_vol_20:0.0523; atr_ratio_14_200:0.0489; hour_of_week:0.0376; atr_percentile_200:0.0318
2,2020-01-02T06:00:00.000000,2021-06-28T03:00:00.000000,2021-06-28T03:00:00.000000,2022-03-23T12:00:00.000000,258270,129134,0.5432217655017504,0.13981600507999442,atr_200:0.1731; d1_ema_50_slope_at_entry:0.1696; ema_200_slope:0.1172; h4_ema_50_slope_at_entry:0.1121; atr_50:0.1115; atr_14:0.0734; realised_vol_20:0.0509; atr_ratio_14_200:0.0480; hour_of_week:0.0378; atr_percentile_200:0.0324
3,2020-01-02T06:00:00.000000,2022-03-23T12:00:00.000000,2022-03-23T12:00:00.000000,2022-12-19T01:00:00.000000,387404,129134,0.5962331174730222,0.13323369523131012,atr_200:0.1723; d1_ema_50_slope_at_entry:0.1623; atr_50:0.1328; h4_ema_50_slope_at_entry:0.1166; ema_200_slope:0.1143; atr_14:0.0860; realised_vol_20:0.0475; atr_ratio_14_200:0.0410; hour_of_week:0.0329; atr_percentile_200:0.0240
4,2020-01-02T06:00:00.000000,2022-12-19T01:00:00.000000,2022-12-19T01:00:00.000000,2023-09-13T09:00:00.000000,516538,129134,0.5256063244569282,0.1263571174129199,atr_200:0.1718; d1_ema_50_slope_at_entry:0.1703; atr_50:0.1516; atr_14:0.1052; ema_200_slope:0.0979; h4_ema_50_slope_at_entry:0.0961; atr_ratio_14_200:0.0420; realised_vol_20:0.0405; hour_of_week:0.0292; atr_percentile_200:0.0259
5,2020-01-02T06:00:00.000000,2023-09-13T09:00:00.000000,2023-09-13T09:00:00.000000,2024-06-11T10:00:00.000000,645672,129134,0.5695564311607617,0.11684761565505598,atr_200:0.1820; d1_ema_50_slope_at_entry:0.1642; atr_50:0.1421; ema_200_slope:0.1022; h4_ema_50_slope_at_entry:0.0961; atr_14:0.0948; realised_vol_20:0.0417; atr_ratio_14_200:0.0414; hour_of_week:0.0297; atr_percentile_200:0.0281
6,2020-01-02T06:00:00.000000,2024-06-11T10:00:00.000000,2024-06-11T10:00:00.000000,2025-03-07T20:00:00.000000,774806,129134,0.5140467335411429,0.1197748075642356,atr_200:0.1763; d1_ema_50_slope_at_entry:0.1632; atr_50:0.1471; atr_14:0.0995; h4_ema_50_slope_at_entry:0.0963; ema_200_slope:0.0949; realised_vol_20:0.0406; atr_ratio_14_200:0.0386; hour_of_week:0.0302; atr_ratio_14_50:0.0296
7,2020-01-02T06:00:00.000000,2025-03-07T20:00:00.000000,2025-03-07T20:00:00.000000,2025-12-02T23:00:00.000000,903940,129134,0.48413918716501225,0.1022581194727957,d1_ema_50_slope_at_entry:0.1732; atr_200:0.1698; atr_50:0.1396; ema_200_slope:0.0953; atr_14:0.0949; h4_ema_50_slope_at_entry:0.0946; atr_ratio_14_200:0.0449; realised_vol_20:0.0436; hour_of_week:0.0334; atr_ratio_14_50:0.0302
