cluster_id,n_trades,shape_tag,monotonicity,local_peaks,mfe_p50_proxy,time_to_peak_rel,wrong_way_first
0,15712,bimodal,0.5329848797016188,29.503946028513237,4.197237164342682,0.738878196262761,0.036978105906313646
1,42779,unclassified,0.5347730494343124,8.953785735991959,0.7979481154760185,0.48824012492537056,2.3375955492180744e-05
2,39004,unclassified,0.7326838573915545,2.634755409701569,-0.127262007175466,0.41895763986712165,1.0
3,32604,monotonic_down,0.01440770305165234,0.3145933014354067,-0.5760164393593957,0.10795532171615033,0.9993865783339467
