trade_id,cluster_id
1,2
2,2
3,4
4,4
5,3
6,3
7,2
8,2
9,4
10,3
11,4
12,2
13,4
14,3
15,0
16,2
17,1
18,2
19,3
20,2
21,3
22,2
23,2
24,2
25,3
26,3
27,2
28,4
29,4
30,2
31,1
32,2
33,3
34,4
35,4
36,2
37,2
38,2
39,4
40,3
41,2
42,2
43,1
44,1
45,0
46,4
47,4
48,0
49,1
50,3
51,2
52,1
53,2
54,1
55,4
56,4
57,4
58,1
59,2
60,4
61,2
62,4
63,1
64,4
65,2
66,2
67,2
68,3
69,3
70,0
71,4
72,3
73,3
74,2
75,3
76,3
77,3
78,2
79,3
80,3
81,2
82,4
83,4
84,2
85,3
86,2
87,2
88,1
89,1
90,3
91,1
92,1
93,3
94,4
95,0
96,4
97,3
98,2
99,1
100,3
101,3
102,3
103,4
104,3
105,1
106,3
107,3
108,3
109,4
110,3
111,3
112,4
113,2
114,2
115,3
116,1
117,2
118,3
119,2
120,4
121,4
122,2
123,3
124,0
125,3
126,1
127,2
128,2
129,2
130,3
131,2
132,2
133,4
134,3
135,4
136,3
137,2
138,3
139,2
140,4
141,3
142,3
143,4
144,2
145,4
146,1
147,1
148,2
149,0
150,3
151,3
152,2
153,3
154,4
155,3
156,2
157,2
158,4
159,1
160,2
161,4
162,1
163,2
164,4
165,0
166,2
167,2
168,0
169,3
170,4
171,3
172,3
173,2
174,4
175,2
176,4
177,2
178,4
179,4
180,4
181,1
182,2
183,1
184,1
185,1
186,4
187,2
188,1
189,3
190,1
191,1
192,4
193,3
194,2
195,2
196,2
197,3
198,3
199,1
200,4
201,3
202,3
203,2
204,0
205,2
206,2
207,2
208,3
209,2
210,2
211,2
212,3
213,2
214,2
215,2
216,2
217,2
218,2
219,1
220,2
221,0
222,3
223,2
224,4
225,0
226,2
227,4
228,2
229,4
230,3
231,3
232,3
233,1
234,2
235,2
236,2
237,2
238,4
239,2
240,2
241,2
242,2
243,3
244,1
245,2
246,1
247,2
248,2
249,0
250,1
251,2
252,2
253,2
254,4
255,3
256,3
257,3
258,1
259,3
260,4
261,4
262,3
263,1
264,2
265,3
266,2
267,3
