sl_atr_mult,R_atr,size_fraction,mono_pre_peak,fwd_mfe_p5,fwd_mfe_p25,fwd_mfe_p50,fwd_mfe_p75,fwd_mfe_p95,frac_reach_1R,frac_reach_2R,frac_wrong_way_pre_peak,shape_tag,bimodal_separated,hartigan_dip_stat,hartigan_dip_pvalue,pct_peak_and_collapse,peak_mfe_p50_atr_units,gate_size,gate_mono,gate_mfe_p50,gate_reach_1R,gate_wrong_way,gate_shape,gate_local_peaks,gate_pass,composite,selected
0.5,0.5,0.3840399002,0.3125122146,0.06790698673,0.6571400291,1.617338496,3.229796941,9.319069574,0.6525974026,0.4188311688,0.4155844156,heavy_right_tail,0,0.01519120989,0.9420607074,0.6461038961,0.8086692481,1,0,1,0,0,1,1,0,-0.4004747984,0
1,1,0.3840399002,0.4534546183,0.1020046662,0.6622064565,1.355410663,2.542510372,5.42660994,0.6136363636,0.3409090909,0.1103896104,unclassified,0,0.01539391699,0.9321474764,0.6071428571,1.355410663,1,0,0,0,1,1,1,0,0.006701371511,0
1.5,1.5,0.3840399002,0.5511544396,0.202854133,0.7030671381,1.152292314,2.102867731,4.84898987,0.5714285714,0.2694805195,0.03571428571,unclassified,0,0.01377581733,0.9837245143,0.5649350649,1.728438472,1,1,0,0,1,1,1,0,0.1368687253,0
2,2,0.3840399002,0.6056094477,0.3781355785,0.6406635682,1.031930384,1.752157075,4.003049868,0.512987013,0.2012987013,0.006493506494,unclassified,0,0.01226187582,0.9926953883,0.5064935065,2.063860768,1,1,0,0,1,1,1,0,0.1621029542,0
3,3,0.3840399002,0.5949510518,0.2737502976,0.4707855411,0.8586412553,1.540990839,3.554021649,0.4253246753,0.1785714286,0,unclassified,0,0.01294545664,0.9910634998,0.3506493506,2.575923766,1,1,0,0,1,1,1,0,0.07027572713,0
4,4,0.3840399002,0.5912888012,0.2155651885,0.4048293756,0.775778837,1.554161229,3.593814897,0.4025974026,0.1948051948,0,unclassified,0,0.01151805292,0.9944710906,0.2727272727,3.103115348,1,1,0,0,1,1,1,0,0.04388620383,0
